run_id,variant,segment,start_ns,end_ns,calendar_days,starting_nav,ending_nav,total_return,daily_geometric_return,trades,wins,losses,win_rate,profit_factor,expectancy_r,max_drawdown,maximum_consecutive_losses,largest_profit_share,reversal_trades,continuation_trades,rejected_orders,time_exits,missing_feature_bars,open_position_at_stop,native_account_final,native_expected_final,accounting_error,implementation_status
baseline:development-2023,baseline,development-2023,1672531200000000000,1704067200000000000,365.0,100000.0,2.4462908250053617,-0.9999755370917499,-0.028672296418142285,567,65,502,0.1146384479717813,0.21274952339944242,-0.6232187223891572,0.9999755370917499,40,0.19850282821921011,0,0,0,16,0,False,76584.53934508,76584.53934508,0.0,OK
shifted-phase:development-2023,shifted-phase,development-2023,1672531200000000000,1704067200000000000,365.0,100000.0,2.927717074972038,-0.9999707228292503,-0.028194099138383222,558,59,499,0.1057347670250896,0.19512122331567427,-0.6119761784957274,0.9999720067962503,42,0.1265521986389361,0,0,0,14,0,False,80124.18219882,80124.18219882,0.0,OK
no-imbalance:development-2023,no-imbalance,development-2023,1672531200000000000,1704067200000000000,365.0,100000.0,3.527328750020629,-0.9999647267124998,-0.0276979044854494,543,60,483,0.11049723756906077,0.2373520826206926,-0.6263765786611104,0.9999664910262498,37,0.16529856807160662,0,0,0,16,0,False,79767.14708428,79767.14708428,0.0,OK
no-boundary-lag:development-2023,no-boundary-lag,development-2023,1672531200000000000,1704067200000000000,365.0,100000.0,2.7736350399871474,-0.9999722636496001,-0.028338033474092805,587,71,516,0.12095400340715502,0.1347823759832087,-0.5931604374830008,0.9999722636496001,37,0.26249017914466927,0,0,0,18,0,False,75496.74240793,75496.74240793,0.0,OK
