plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,move_3,flow_3,efficiency_3,location_3,move_15,flow_15,efficiency_15,location_15,move_60,flow_60,efficiency_60,location_60,move_240,flow_240,efficiency_240,location_240,context_scale,context_age,source_strength,body,wick,activity,range_expansion,impact_residual,flow_change,basis,basis_change,basis_dislocation,market_5,market_15,market_60,relative_15,relative_60,context_15,context_60,channel_location,source_age,source_kind,event_age,penetration,event_flow,event_activity,return_depth,return_activity,origin_overlap,entry_distance,risk_range,risk_bps,cost_r,planned_rr,target_range,is_origin_return,auction_rejection,higher_strength,lower_strength,trigger_strength,setup_age,trigger_age,overlap_width,peer_progress,peer_flow,m_opponent_markout_1,m_own_markout_1,m_trapped_opponent_1,m_trapped_self_1,m_extreme_flow_1,m_extreme_share_1,m_late_flow_1,m_late_progress_1,m_flow_price_alignment_1,m_opponent_markout_5,m_own_markout_5,m_trapped_opponent_5,m_trapped_self_5,m_extreme_flow_5,m_extreme_share_5,m_late_flow_5,m_late_progress_5,m_flow_price_alignment_5,x_spot_move_15,x_relative_move_15,x_spot_flow_15,x_relative_flow_15,x_oi_change_15,x_spot_move_60,x_relative_move_60,x_spot_flow_60,x_relative_flow_60,x_oi_change_60,x_index_basis,x_premium,x_premium_change,x_spot_activity,x_futures_activity,nav_before,score,position_id,opened,closed,entry_fill,exit_fill,quantity,pnl_ex_funding,holding_minutes,evaluation_censored,funding,pnl,net_r,probability
ACCEPTANCE:ec-re1-efficient-pullback-SOLUSDT-00000012,SOLUSDT:EFFICIENT_PULLBACK:SOLUSDT:SOLUSDT:5m:PIVOT:LOW:4312:s2:1723776300000000000,SOLUSDT,-1,1723777260000000000,1723776300000000000,142.887,143.19899999999998,142.529,1.1474358974359715,141.179,1.584962500721156,SOLUSDT:15m:PIVOT:LOW:1386:s2:SNAP:1723777260000000000,ObjectKind.HORIZONTAL_SUPPORT,143.169,143.179,143.353,142.529,AUCTION_ACCEPTANCE,0.11222444889781671,0.03754023979113331,0.11475409836068629,0.9865771812079897,0.7454909819638851,0.038474610835429274,0.1591103507271115,0.0982367758186421,-1.7755511022043666,-0.004056506738999558,-0.08879534976949313,-0.0849144634525647,1.9739478957915733,0.0032071206052514466,0.0310559006211184,-0.20162822252374335,0.0,0.0,2.0097995545657485,0.9927007299269724,-0.007299270073027529,0.5729695194127866,0.7000301969177907,0.09351636889341369,0.6884794173688307,4.408541527416432,3.014271985091188,1.7758385371703473,-0.10519475228800956,0.3093606835095296,-3.7720482796804315,0.43613029845435547,1.996497177476065,-0.0,1.0,0.45733647109422815,2.614959778036198,0.0,2.833213344056216,-2.705410821643224,0.012017264879600182,2.5379088900141564,0.26518518518518935,0.0,0.0,-3.4228456913826975,0.6252505010019589,21.835436393792534,0.5501653846154139,1.1474358974359715,0.7174348697394736,0.0,0.0,2.0097995545657485,1.5584988962472548,3.9914608905566262,5.332718793265369,0.0,0.020040080160302037,0.2387370042356592,0.08202988699095003,,,,,,,,,,,,,,,,,,,0.7201178061389022,0.024404430412052563,-0.08934814478008472,0.12782275561551398,9.900971948777482,-1.828413685122582,0.047334887210552457,-0.08668783786077276,0.0826313311217732,-79.77496149251806,7.650710658182458,5.1223,1.5015000000000005,0.5961226121139468,0.5937210965618075,100000.0,0.44983461538458613,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1723777260000000000,1723778400000000000,142.85,142.53,5545.72,1220.4410546800002,19.0,False,0.0,1220.4410546800002,0.4068136848933334,0.5
REJECTION:h4-liquidity-ETHUSDT-00000097,ETHUSDT:H4_SWEEP:ETHUSDT:1723780800000000000:PREVIOUS_H4_HIGH:96,ETHUSDT,-1,1723789260000000000,1723789200000000000,2606.72,2613.3,2592.22,2.203647416413246,2609.04,5.584962500721156,PREVIOUS_H4:1723780800000000000:PREVIOUS_H4_HIGH:SNAP:1723789200000000000,ObjectKind.HORIZONTAL_SUPPORT,2609.035,2609.045,2613.29,2606.24,AUCTION_REJECTION,0.20833333333337092,-0.18191488947944806,0.17948717948719942,0.8638297872340409,-0.761904761904706,-0.22386667613409433,-0.2350061199510259,0.21105990783414175,-2.2499999999999547,-0.11214947393656308,-0.14992067689053207,-0.3763644992880766,-8.373015873015897,-0.03477681357717032,-0.12294604358466432,-0.7372525494900941,0.0,0.0,1.0,0.7705479452054602,-0.09931506849313575,0.7382374690994308,0.7974940219802028,0.23708090392667203,0.7075377903256929,0.4986861537870091,-0.15327432973832877,-0.06428853192659127,0.2690162494510067,-0.4862758014932288,-1.9749999999999939,-0.2756289604114772,-0.27499999999996083,-0.0,-1.0,2.5580410792129693,0.4595323293784402,0.0,0.6931471805599453,0.8432539682539744,0.12490271039413009,1.387221318188592,0.1714285714285668,0.0,0.0,0.4603174603174961,1.3055555555556408,25.242450282348628,0.4759896656534678,2.203647416413246,2.876984126984148,0.0,1.0,1.0,1.0,4.011719393941633,4.955827057601261,0.0,0.001984126984170308,-0.4725516029864021,-0.12411504908451443,,,,,,,,,,,,,,,,,,,-0.7978089620801774,0.03534246152659268,-0.25487673339997347,0.031010057265878382,79.18746835713364,-2.3054914999182308,0.05058317819748056,-0.0068290723616451655,-0.10532040157491791,89.83633305131633,5.203241416381621,6.1209999999999996,3.6921999999999997,0.681100191855686,1.0574097194019245,101220.44105468,0.5240103343465322,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1723789260000000000,1723789920000000000,2606.28,2613.8,294.078,-2979.02190312,11.0,False,0.0,-2979.02190312,-0.9810343550109314,0.5
REJECTION:h4-liquidity-SOLUSDT-00000098,SOLUSDT:H4_SWEEP:SOLUSDT:1723780800000000000:PREVIOUS_H4_HIGH:97,SOLUSDT,-1,1723791660000000000,1723791600000000000,144.208,144.541,143.273,2.807807807807828,144.358,5.584962500721156,PREVIOUS_H4:1723780800000000000:PREVIOUS_H4_HIGH:SNAP:1723791600000000000,ObjectKind.HORIZONTAL_SUPPORT,144.353,144.363,144.364,144.135,AUCTION_REJECTION,0.2900378310214478,0.23018588735781004,1.0,0.36244541484713344,0.9609079445144603,0.07542417599155728,0.3645933014354113,0.7725856697819067,-2.451450189155021,-0.026428848854232023,-0.15093167701863558,-0.436633663366343,-3.331651954602623,0.005833635319033476,-0.05649403412735819,-0.6509202453987792,0.0,0.0,1.0,0.07368421052636932,0.5684210526316072,0.5562923347374479,0.6540819712718872,0.18131789611627763,-0.35231421666097273,-0.0,-0.06922954440047313,-0.025087526554695868,0.3556816589603303,-0.8376784605834837,-2.756517690875315,1.7985864050979439,0.30506750172029395,-1.0,-0.0,-0.11583275964936335,0.5596157879354227,0.0,0.6931471805599453,0.015132408575031436,0.09624863799097183,0.8682941453572399,0.32735426008970037,0.0,0.0,0.3783102143757859,0.8398486759142089,23.09164540108721,0.520268468468471,2.807807807807828,2.3581336696089816,0.0,1.0,1.0,1.0,1.0,5.204006687076795,0.0,0.025220680958361833,-1.4444444444444786,0.01843612409501612,,,,,,,,,,,,,,,,,,,0.8810929284930888,0.07854787979032381,0.2473061497228422,-0.17188197373128494,17.458731018855644,-2.529234086802846,0.06948487407934519,-0.026645090625409016,0.00021624177117699275,132.83541977722635,6.387092451149989,7.4749,4.5279,0.8844531710843929,0.8661618553962815,98241.41915156,0.47973153153152903,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1723791660000000000,1723794060000000000,144.18,144.58,5276.84,-2872.6061592,40.0,False,0.0,-2872.6061592,-0.9746758492187306,0.5
ACCEPTANCE:ec-re1-efficient-pullback-SOLUSDT-00000013,SOLUSDT:EFFICIENT_PULLBACK:SOLUSDT:SOLUSDT:5m:PIVOT:LOW:4288:s2:1723811700000000000,SOLUSDT,-1,1723812480000000000,1723811700000000000,139.28,139.78,138.587,1.386000000000024,140.668,1.584962500721156,SOLUSDT:15m:PIVOT:LOW:1445:s2:SNAP:1723812480000000000,ObjectKind.HORIZONTAL_SUPPORT,139.73000000000002,139.74,139.77,138.738,AUCTION_ACCEPTANCE,0.3214793741109634,0.05593153241465116,0.23014256619145193,0.7915904936015055,0.9416785206258914,0.046860729342481165,0.1520440973817094,0.011850501367370203,10.088193456614853,0.07906123542199144,0.327061427780852,0.7360603847090326,12.86201991465192,0.04363649623122776,0.16954809675604607,0.81015761821366,0.0,0.0,1.5288985823336798,0.7984084880636679,-0.10079575596812837,0.6807979167479962,0.7554785226334645,0.358696752967518,0.4414209281705242,7.677013220253048,4.4458330496477405,2.278869347893776,-0.8406596348450106,0.9011546214523201,8.01558066070568,0.040523899173571354,2.0726127959091727,-0.0,-1.0,5.769430894308981,4.110873864173311,0.0,2.639057329615259,5.490753911806761,0.04696399909606615,2.8523297570012978,0.28082901554404127,0.0,0.0,3.9487908961594753,1.4224751066856844,35.89890867317634,0.33487199999999995,1.386000000000024,1.9715504978663931,0.0,0.0,1.5288985823336798,1.790408525754873,3.794557318526904,6.81783057145415,0.0,0.028449502133687816,0.8606307222787486,-0.026023921946696567,,,,,,,,,,,,,,,,,,,0.6816136985552935,0.2589476385643748,0.07539123267023026,-0.028530503327749097,70.17817237983337,9.742716259612147,0.21919587266709248,0.16719801008432897,-0.08813677466233753,32.17720515761968,12.900679230283263,7.971500000000001,6.235800000000001,1.2365373160497095,1.3448378196565134,95368.81299235999,0.665128,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1723812480000000000,1723814160000000000,139.26,139.81,4087.02,-2818.1433357,28.0,False,0.0,-2818.1433357,-0.9849982215624872,0.5
ACCEPTANCE:ec-re1-efficient-pullback-BTCUSDT-00000014,BTCUSDT:EFFICIENT_PULLBACK:BTCUSDT:BTCUSDT:5m:PIVOT:LOW:3974:s2:1723815600000000000,BTCUSDT,-1,1723825980000000000,1723815600000000000,58520.0,58692.5,57965.4,3.2150724637681076,58024.55,1.584962500721156,BTCUSDT:15m:PIVOT:LOW:1464:s2:SNAP:1723825980000000000,ObjectKind.HORIZONTAL_SUPPORT,58658.6,58658.7,58692.4,57601.3,AUCTION_ACCEPTANCE,-0.00590987441515426,-0.022753203380774103,-0.008462623413237412,0.8688346883468993,-1.1406057621275312,-0.1457718221783389,-0.45146198830408435,-0.19869858238438165,-3.2789953213493885,-0.10126089308183905,-0.2766788563829823,-0.6839886353221489,-3.3967003201181343,-0.02570337822323129,-0.052835594505771924,-0.448349307774228,0.0,0.0,1.5637942551770223,0.5824357912179338,0.27340513670257494,0.9949020922826597,0.9481695874130994,0.21067892244905473,0.5104522394887867,1.4816596994216003,1.1703772534332746,0.5820043470866378,-0.8875451873718646,-1.7260836027638047,-3.290660451372379,0.5854778406362735,0.011665130022990411,-0.0,-1.0,0.32882765288856886,5.135798437050262,0.0,5.159055299214529,2.0844619551834223,-0.011248279312671004,5.374339532364416,2.170584760779674,0.0,0.0,-2.4400393991627185,0.8495444471804853,29.4771018455229,0.40769565217391307,3.2150724637681076,2.7313469588770776,0.0,0.0,1.5637942551770223,1.413860680563,6.0626959215082445,7.904334842085095,0.0,0.0004924895345902161,-2.1395348837209673,-0.22310218529927842,,,,,,,,,,,,,,,,,,,-1.1563417049626985,0.013472927244885635,-0.2092175730753179,0.06344575089697929,-22.509480002650406,-3.3524582473899813,0.05466715851856422,-0.07412423917328455,-0.02713665390855445,-33.86257174055274,7.61327125141098,6.978000000000001,2.9031000000000007,0.6785802823454292,0.680324695659376,92550.66965666,0.592304347826087,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1723825980000000000,1723829580000000000,58512.1,58701.4,10.982,-2722.5119285,60.0,False,0.0,-2722.5119285,-0.9805482548460007,0.5
REJECTION:h4-liquidity-ETHUSDT-00000100,ETHUSDT:H4_SWEEP:ETHUSDT:1723824000000000000:PREVIOUS_H4_HIGH:99,ETHUSDT,-1,1723831560000000000,1723831500000000000,2616.48,2630.7400000000002,2584.075,2.2724403927068515,2619.0,5.584962500721156,PREVIOUS_H4:1723824000000000000:PREVIOUS_H4_HIGH:SNAP:1723831500000000000,H4LiquidityKind.PREVIOUS_H4_MIDPOINT,2618.995,2619.005,2630.49,2614.4,AUCTION_REJECTION,-0.03933434190619003,-0.26099694080101293,-0.0246991766941029,0.7452541334966397,-2.9480584972264374,-0.1625553359288167,-0.5607136006138639,-0.35854152599594635,-3.293998991427128,-0.08820487861257668,-0.21180285343709648,-0.5538509705698191,-2.9440242057488817,-0.03358183146702011,-0.05320331723320923,-0.6506496690365282,0.0,0.0,1.0,0.23274478330655118,0.09951845906907605,0.7909216633723533,0.8280805588063304,0.1675464981429718,0.01296752473970848,0.15287481081704968,-6.392231073315546,-0.17882023579007691,-0.8922665411415007,-2.539750323615924,-3.5761902471586815,-0.4083081736105134,0.28219125573155335,-0.0,-0.0,-0.7185448192295729,0.41925843024050025,0.0,0.6931471805599453,1.1588502269288778,0.15755087000174092,1.810366909228393,0.4521739130434714,0.0,0.0,0.2541603630862321,1.4382249117499013,54.500703234881286,0.22078064516128693,2.2724403927068515,3.2682803832577227,0.0,1.0,1.0,1.0,1.0,4.844187086458591,0.0,0.0010085728694118321,-2.3988648090815063,-0.054529428659146506,,,,,,,,,,,,,,,,,,,-2.963430572692797,-0.001218717112049772,-0.03542174574772206,-0.127133590181095,-38.39708546342635,-3.328680616653452,0.013950389242400416,0.20926575750233045,-0.29747063611490715,-24.222819844688104,3.361298431977522,1.7351,-0.5059999999999998,1.2024497978366657,1.226108061940065,89828.15772815999,0.7792193548387131,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1723831560000000000,1723950000000000000,2616.14,2631.13,151.213,-2663.41058926,1974.0,False,-10.758694572228817,-2674.1692838322288,-0.9923277776384477,0.5
REJECTION:h4-liquidity-SOLUSDT-00000114,SOLUSDT:H4_SWEEP:SOLUSDT:1723953600000000000:PREVIOUS_H4_LOW:113,SOLUSDT,1,1723953960000000000,1723953900000000000,141.432,140.791,142.11450000000002,1.0647425897036542,140.929,5.584962500721156,PREVIOUS_H4:1723953600000000000:PREVIOUS_H4_LOW:SNAP:1723953900000000000,H4LiquidityKind.PREVIOUS_H4_MIDPOINT,140.924,140.934,141.432,141.197,AUCTION_REJECTION,0.7241910631740675,0.23557824464951896,1.0,1.0,-0.006163328197255923,-0.07466352174494523,-0.001461988304100614,0.7170068027210572,-3.2419106317412,-0.05904428143755055,-0.19916698220371964,-0.25721012360212403,-0.36055469953780733,0.036381338989487866,-0.005659555942534719,-0.49499799919968446,0.0,0.0,1.0,0.551020408163222,0.4489795918367781,0.560371298485304,0.6382020257535985,0.12409861323973814,0.23279162695650696,0.2828294255730057,0.7548591732009502,0.5454811185189404,1.3737801746275415,-0.8654891304348733,-4.446158567903128,0.8593258022376173,1.2042479361619276,0.0,1.0,-0.7106025859966061,0.02061928720273568,0.0,0.6931471805599453,-0.8258859784283522,0.3433084823523278,1.0861458927978402,0.0,0.0,0.0,1.5500770416024197,1.9753466872110639,45.32213360484128,0.26417129485179763,1.0647425897036542,2.1032357473036427,0.0,1.0,1.0,1.0,1.0,1.9459101490553132,0.0,0.03081664098610444,-1.2309782608696078,-0.1817619184881133,,,,,,,,,,,,,,,,,,,0.0,-0.006163284619460213,-0.22938572725043366,0.15472220550548843,18.25331784397477,-3.1610975050379504,-0.068815587861957,-0.09606035640705714,0.03701607496950659,57.94450700362219,-3.669395889612792,-3.1194,1.1941999999999997,0.7887439844418944,0.8003113268366259,87153.98844433,0.7358287051482024,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1723953960000000000,1723955460000000000,141.46,140.75,3060.46,-2604.7728083,25.0,False,0.0,-2604.7728083,-0.9962339283201826,0.5
ACCEPTANCE:ec-re1-efficient-pullback-ETHUSDT-00000015,ETHUSDT:EFFICIENT_PULLBACK:ETHUSDT:ETHUSDT:5m:PIVOT:HIGH:5002:s2:1723972200000000000,ETHUSDT,1,1723972860000000000,1723972200000000000,2623.48,2618.25,2638.36,2.8451242829828027,2609.465,1.584962500721156,ETHUSDT:15m:PIVOT:HIGH:1653:s2:SNAP:1723972860000000000,ObjectKind.HORIZONTAL_RESISTANCE,2618.49,2618.5,2626.0,2618.26,AUCTION_ACCEPTANCE,0.960000000000033,0.22163343059365628,0.4697508896796638,0.9961759082218875,2.52727272727287,0.10819149124348967,0.29866781263427966,0.51257253384914,5.574545454545889,0.03111108702108761,0.25691302161890245,0.747241725175529,6.8363636363642675,0.00331090017876846,0.10242998801351051,0.823095823095823,0.0,0.0,1.6944345976604034,0.7838427947598695,0.2117903930131594,1.364444442605552,1.4195349223796698,0.8988470794294834,0.6897775430035867,-0.03811716453916425,-1.832368394637518,0.3690449934013972,0.2772407115880344,2.129287598944358,4.761983289357435,0.39798512832851207,0.8125621651884538,0.0,0.0,4.128200145737326,0.2876820724517809,0.0,2.4849066497880004,6.012727272727717,0.11988125624344009,3.3453990862473426,0.15240399153311182,0.0,0.0,5.0963636363640115,1.9018181818183457,19.93535304252374,0.6013456978967473,2.8451242829828027,5.410909090909578,0.0,0.0,1.6944345976604034,1.3583724569639366,39.33467813071141,2.833213344056216,0.0,0.003636363636443311,1.9999999999997224,0.09556273248236329,,,,,,,,,,,,,,,,,,,2.314916719805578,0.21570949748802784,0.44146354380957165,-0.33327205256608095,-32.44303106665569,5.278626921064738,0.31226936444922027,0.33728833451889595,-0.3061772474978083,-49.715865447836904,-2.2674656783816527,-2.2346,3.7702000000000004,1.379561080296377,1.6509658652781702,84549.21563603,0.3986543021032527,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1723972860000000000,1723974000000000000,2623.94,2617.7,280.667,-2486.93976694,19.0,False,0.0,-2486.93976694,-0.9804702693895483,0.5
ACCEPTANCE:ec-re1-efficient-pullback-SOLUSDT-00000015,SOLUSDT:EFFICIENT_PULLBACK:SOLUSDT:SOLUSDT:5m:PIVOT:HIGH:5089:s2:1724013300000000000,SOLUSDT,1,1724015820000000000,1724013300000000000,146.381,146.113,147.0,2.3097014925373065,145.233,1.584962500721156,SOLUSDT:15m:PIVOT:HIGH:1321:s2:SNAP:1724015820000000000,ObjectKind.HORIZONTAL_RESISTANCE,146.133,146.143,147.0,146.123,AUCTION_ACCEPTANCE,0.2929475587703047,-0.11617894382778339,0.3360995850621751,0.7854671280276524,-0.6148282097648764,-0.13264195898580067,-0.16798418972331244,0.12173913043480566,-0.3761301989150594,-0.02313620883123019,-0.022279348757500837,-0.18355640535373685,3.4249547920434265,-0.01149515412985867,0.05262572936927021,0.5842847548690411,0.0,0.0,1.1653543307086853,0.7891156462584915,-0.21088435374150843,0.8126492387402884,0.7357324704359053,0.037168621458697204,0.9099235220290153,0.0683153436265016,1.1607414171055375,0.3795499933010063,-0.44292884051394094,-1.4507892293407636,-1.1880650994575297,0.8359610195758872,0.8119349005424703,1.0,0.0,-2.553615110698263,2.8903717578961645,0.0,3.7612001156935624,6.390596745027142,-0.014121999957634,3.7699082877219134,0.3503112620260335,0.0,0.0,4.151898734177221,0.9692585895117614,18.308387017440836,0.6548373134328341,2.3097014925373065,2.23869801084992,0.0,0.0,1.1653543307086853,1.8873668188736514,5.311035866820642,5.697093486505405,0.0,0.036166365280256615,-1.5682451253482557,-0.2464919960393681,,,,,,,,,,,,,,,,,,,-0.6141402181338669,-0.00033125154047549657,0.045096004502393934,-0.1777379634881946,-25.171776209997887,-0.3613452270578733,-0.014651419611760903,0.13498225657699117,-0.15811846540822136,-52.00687197371323,-4.84397540483128,-4.8088,-0.9497999999999999,0.49430465176897465,0.502286103756797,82062.27586909001,0.34516268656716587,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1724015820000000000,1724016180000000000,146.42,146.07,4769.2,-2366.691654,6.0,False,0.0,-2366.691654,-0.9613396772696017,0.5
REJECTION:h4-liquidity-ETHUSDT-00000112,ETHUSDT:H4_SWEEP:ETHUSDT:1724011200000000000:PREVIOUS_H4_LOW:111,ETHUSDT,1,1724018460000000000,1724018400000000000,2643.77,2635.3599999999997,2657.47,1.6290130796669815,2641.62,5.584962500721156,PREVIOUS_H4:1724011200000000000:PREVIOUS_H4_LOW:SNAP:1724018400000000000,ObjectKind.HORIZONTAL_RESISTANCE,2641.615,2641.625,2644.57,2638.77,AUCTION_REJECTION,1.1186943620177594,0.42536103888496796,0.7046728971962702,0.7241379310344287,-2.4213649851630765,-0.19973284282159795,-0.3121652639632652,-0.03392754456585012,-5.356083086053278,-0.16571066345529142,-0.2611778324410365,-0.40425531914893553,-1.8486646884272402,-0.04507580551543367,-0.03002843784643601,-0.5080527086383562,0.0,0.0,1.0,0.4051724137930595,0.13505747126430961,1.5389474460912123,1.1435254218441468,0.06094796996656332,0.27451779690590816,0.22466127670650593,0.22466127670650593,0.8159531868799701,-0.41419386745793807,-2.0615915834905922,-5.2544051793902256,-0.3597734016724843,-0.10167790666305265,0.0,0.0,0.7205274470899548,0.4054651081081644,0.0,0.6931471805599453,0.845697329376798,0.5113241397347457,1.7351914672319646,0.2711864406780027,0.0,0.0,0.6379821958457019,2.4955489614243365,31.810634056670242,0.376632342449451,1.6290130796669815,4.065281899109595,0.0,1.0,1.0,1.0,80.3930613981767,4.804021044733257,0.0,0.002967359050509771,-1.7018181818181077,-0.10673391381168246,,,,,,,,,,,,,,,,,,,-2.407488225005808,-0.010147658142603844,-0.26716916266840746,0.06743631984681067,-32.88086419177105,-5.234906539995839,-0.10297535871636765,-0.15339290049520124,-0.0123177629600901,-80.30953154765541,-4.420105226685678,-4.424,2.6216,1.4971248366010026,1.4293754074219123,79695.58421509,0.623367657550549,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1724018460000000000,1724022780000000000,2644.22,2634.82,195.797,-2357.30189744,72.0,False,0.0,-2357.30189744,-0.9859608996979851,0.5
