plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,move_3,flow_3,efficiency_3,location_3,move_15,flow_15,efficiency_15,location_15,move_60,flow_60,efficiency_60,location_60,move_240,flow_240,efficiency_240,location_240,context_scale,context_age,source_strength,body,wick,activity,range_expansion,impact_residual,flow_change,basis,basis_change,basis_dislocation,market_5,market_15,market_60,relative_15,relative_60,context_15,context_60,channel_location,source_age,source_kind,event_age,penetration,event_flow,event_activity,return_depth,return_activity,origin_overlap,entry_distance,risk_range,risk_bps,cost_r,planned_rr,target_range,is_origin_return,nav_before,score,position_id,opened,closed,entry_fill,exit_fill,quantity,pnl_ex_funding,holding_minutes,evaluation_censored,funding,pnl,net_r,probability
BTCUSDT:FVG:15:1724062500000000000:-1:1724063700000000000:0,BTCUSDT:FVG:15:1724062500000000000:-1,BTCUSDT,-1,1724063700000000000,1724063280000000000,58047.0,58169.799999999996,57750.1,2.4177524429968407,58147.8,0.0,5:1724062500000000000:1,OBSERVED_OPPOSING_STRUCTURE,58147.8,58147.8,58169.7,58011.7,LIQUIDITY_RECLAIM,0.02001539645885906,-0.13374775387305135,0.01427003293087854,-0.20890410958911065,0.48190916089303404,0.01847412903614233,0.07830873154866935,0.5531645569619885,8.59276366435708,0.11887641276218001,0.22638218472396848,0.3390452876376968,7.327174749807485,0.07871521322238968,0.08952388118662757,0.39064423471481513,1.584962500721156,0.8472978603872036,6.124711316397205,-0.8622448979591619,0.1377551020408381,0.27909552219510714,0.41393884587897656,0.28362064410442633,-0.7764439301062152,0.043951718206036716,0.043951718206036716,-0.3471698559966035,0.9390727951099267,-0.6686130269018321,7.010311521058284,1.1505221877948661,1.582452143298795,-0.0,-0.0,2.915840014494682,1.2809338454620645,0.0,2.0794415416798357,0.3371824480368581,0.10744607786807472,1.5455747815667253,0.2593681116825966,0.0,0.0,1.5519630484988727,1.8906851424171556,21.15527072889135,0.5678345276873165,2.4177524429968407,4.571208622016908,0.0,102513.27959211,0.43216547231268354,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724063700000000000,1724068200000000000,58037.7,58180.6,14.97,-3009.1069755,75.0,False,0.0,-3009.1069755,-0.9784446098017522,0.5
BTCUSDT:FVG:60:1724072400000000000:1:1724076600000000000:0,BTCUSDT:FVG:60:1724072400000000000:1,BTCUSDT,1,1724076600000000000,1724075520000000000,58401.3,58019.3,58945.3,1.4240837696335078,58098.3,1.584962500721156,CHANNEL:15:15:1724067000000000000:-1:-1,OBSERVED_OPPOSING_STRUCTURE,58098.3,58098.3,58461.2,58019.4,LIQUIDITY_RECLAIM,2.342492639842993,0.18869197874559537,0.7513377400062987,0.6074705111402703,1.8272816486751884,0.0960693527112831,0.22150844634785236,0.7152365105776344,-1.0471050049067279,0.01748359370074218,-0.03664777606044894,-0.17516198704103358,4.707556427870437,0.03118095913249542,0.0700506724689327,-0.0474540379247238,3.584962500721156,0.7731898882334818,1.0,-0.49935483870963987,0.47999999999996246,0.6276156282213213,0.6063721317807695,0.2364662864765718,-0.5763317377206901,-0.20469954919444255,1.2667552761302936,0.13511645869508593,0.8975896419101252,0.8320393683858598,-1.3482341870762868,0.9952422802893286,0.301129182169559,1.0,-1.0,-3.762742444745083,2.354544831924757,1.0,2.8903717578961645,0.7742885181550572,0.08611607327759296,3.2614260167936004,0.165059244971053,0.0,0.0,2.9735034347398988,3.7487733071638325,65.40950287065527,0.18285958115183248,1.4240837696335078,5.338567222767343,0.0,99504.17261661,0.8171404188481675,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724076600000000000,1724088780000000000,58408.700000000004,58945.299999999996,6.479,3211.03509661,203.0,False,7.4187667448422845,3218.4538633548423,1.0781637857391029,0.5
XRPUSDT:OB:60:1723197600000000000:-1:1724090100000000000:0,XRPUSDT:OB:60:1723197600000000000:-1,XRPUSDT,-1,1724090100000000000,1724089500000000000,0.6003,0.6048,0.5951,1.1555555555555364,0.6018,3.584962500721156,60:1723305600000000000:1,OBSERVED_OPPOSING_STRUCTURE,0.6018,0.6018,0.6047,0.5965,LIQUIDITY_RECLAIM,-0.2777777777777521,-0.028041811284157288,-0.2173913043478051,-0.4814814814814419,0.16666666666671293,0.13181313209968107,0.019607843137260023,0.07317073170733623,-8.555555555555689,-0.008869323518482573,-0.3221757322175714,-0.5577889447236117,-12.888888888889115,-0.01579376532392363,-0.19430485762144042,-0.7086092715231742,3.584962500721156,5.51711816842811,1.253333333333318,-0.7499999999999722,-0.04999999999993894,0.5929860422964047,0.8852076368157669,-0.655280085918311,-0.358688932194132,-3.3327778703551303,0.541359258172669,-1.6303534803363495,0.5661187179536658,1.4085658159019783,-2.6871865697888824,-1.2418991492352653,-5.868368985766806,-1.0,-1.0,-4.526346950858511,5.387929525237724,0.0,2.3978952727983707,1.6111111111111471,0.08844244124529489,2.9963655572963055,0.7169811320754594,0.0,0.0,0.8333333333333796,2.5000000000000773,74.96251874063068,0.16067999999999785,1.1555555555555364,2.88888888888893,0.0,102722.62647996,0.8393200000000022,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1724090100000000000,1724092320000000000,0.6002,0.6049,572773.2,-3037.15853166,37.0,False,0.0,-3037.15853166,-0.985553243634697,0.5
BTCUSDT:OB:60:1724101200000000000:1:1724105400000000000:0,BTCUSDT:OB:60:1724101200000000000:1,BTCUSDT,1,1724105400000000000,1724101980000000000,59049.4,58922.9,59217.4,1.3280632411067195,58945.3,1.584962500721156,15:1724102100000000000:-1,OBSERVED_OPPOSING_STRUCTURE,58945.3,58945.3,59055.7,58923.0,LIQUIDITY_RECLAIM,0.5749450549450493,-0.10820508102566799,0.9108635097491946,1.0,-0.310329670329622,-0.1902896776825785,-0.08105625717564878,0.5624227441285437,-0.31912087912083054,-0.09290532857313953,-0.022952892823266183,-0.14159592529710385,1.982417582417519,0.04731912972062594,0.03228670017038213,0.13934557063049158,3.584962500721156,0.7731898882334818,1.8079342041605988,1.0,0.0,0.23233846302199085,0.7511204942838031,0.06676110822657033,0.7051445057988875,0.0,0.5988401219270134,0.5350134659327811,0.10450481829791954,-0.28239791983425466,0.3734180889353409,-0.027931750495367336,-0.6925389680561714,1.0,0.0,-0.7648870636550523,1.3862943611198906,0.0,2.3978952727983707,0.19604395604397537,0.22577506737090008,2.3355984185732277,0.05706521739126781,0.0,0.0,0.9151648351647931,1.1120879120878766,21.422740959264615,0.5595524110671937,1.3280632411067195,1.4769230769230297,0.0,99685.4679483,0.44044758893280633,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724105400000000000,1724108280000000000,59060.0,59217.40000000001,14.065,1631.9130038,48.0,False,0.0,1631.9130038,0.5456873629251427,0.5
SOLUSDT:OB:60:1724018400000000000:-1:1724114700000000000:0,SOLUSDT:OB:60:1724018400000000000:-1,SOLUSDT,-1,1724114700000000000,1724113800000000000,145.925,146.82999999999998,143.04399999999998,3.1834254143647684,146.2,3.584962500721156,60:1724090400000000000:1,OBSERVED_OPPOSING_STRUCTURE,146.2,146.2,146.82,145.679,LIQUIDITY_RECLAIM,1.3708513708513868,0.1295703874783477,1.0,0.7625231910945472,1.240981240981208,0.10348385426482318,0.18052057094876664,0.5687992988606289,-5.62770562770581,-0.014146371488951353,-0.22585128561501128,-0.4811594202898639,-5.682539682539882,0.02242159928116497,-0.08084582221309945,-0.5690900337024638,3.584962500721156,3.3232358401924436,2.815829528158302,0.7798742138364881,0.2201257861635119,0.7905780959654685,0.48121292009768335,0.21502701695907905,0.07664161731470648,3.2197955772339526,3.2880470429352826,1.2235931941425495,1.7756998556999122,0.9668086567766283,-5.027585889288065,0.2741725842045797,-0.600119738417745,-0.0,-1.0,-2.4584293564970885,2.0149030205422647,0.0,2.772588722239781,1.7893217893218447,0.07621171301860985,3.899942042671936,0.472168905950126,0.0,0.0,0.7936507936507468,2.611832611832595,62.0181600137038,0.19409171270718814,3.1834254143647684,8.314574314574594,0.0,101317.38095210001,0.8059082872928118,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1724114700000000000,1724115240000000000,145.91,146.86,2734.42,-2997.9770717,9.0,False,0.0,-2997.9770717,-0.9863319414455844,0.5
BTCUSDT:OB:15:1724119200000000000:-1:1724123400000000000:0,BTCUSDT:OB:15:1724119200000000000:-1,BTCUSDT,-1,1724123400000000000,1724120340000000000,60491.0,60564.9,60342.1,2.0148849797022805,60529.1,0.0,5:1724120400000000000:1,OBSERVED_OPPOSING_STRUCTURE,60529.1,60529.1,60564.8,60426.5,LIQUIDITY_RECLAIM,-0.33718244803697955,0.2080540803784699,-0.5488721804511443,-0.9969040247678469,0.017705927636666275,-0.006792123522904863,0.005975578072233978,0.06724511930587651,-1.2578906851424496,-0.06806248923607586,-0.11709903970187607,-0.4184397163120406,-10.894534257121023,-0.08621907056529282,-0.16972488066968744,-0.5637325107414348,1.584962500721156,1.7346010553881064,1.6789838337182619,-0.7586206896551724,-0.2367816091954692,0.4756511782633922,0.7865562349594715,-0.2104834037528025,-0.30828158919771553,0.016531357505122912,0.03304775250345671,-0.19153378683126557,0.16778238978008425,0.26239897585238714,-0.5463070829450188,-0.24469304821572085,-0.7115836021974308,-1.0,-0.0,1.2645116440736888,2.2407096892759584,0.0,2.1972245773362196,0.2748267898383754,-0.015926196469448806,2.4067729796037587,0.6286549707602428,0.0,0.0,0.2933025404156981,0.568899153194786,12.216693392405721,0.9828625169147303,2.0148849797022805,1.1462663587375208,0.0,98319.4038804,0.017137483085269745,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724123400000000000,1724123520000000000,60479.2,60576.8,17.965,-2840.76952,2.0,False,0.0,-2840.76952,-0.9631091483072984,0.5
SOLUSDT:FVG:60:1724133600000000000:1:1724135100000000000:0,SOLUSDT:FVG:60:1724133600000000000:1,SOLUSDT,1,1724135100000000000,1724133960000000000,147.198,146.61100000000002,147.93800000000002,1.2606473594548941,146.839,0.0,5:1724133300000000000:-1,OBSERVED_OPPOSING_STRUCTURE,146.839,146.839,147.233,146.621,LIQUIDITY_RECLAIM,0.9112426035503367,0.01803411860276198,1.0,0.8066298342541598,1.112426035502946,-0.06879067353375654,0.2388818297331694,0.8856209150326899,-3.529585798816435,-0.12353670176843548,-0.19201673909544348,-0.3858435337945705,6.615384615384512,0.015955846547809748,0.10187716420630609,0.2044310171198429,3.584962500721156,0.3483066942682158,2.3195266272188553,0.8186528497409616,-0.18134715025903836,0.5601134435739659,0.680440529290858,0.37424466618793584,0.042054952308980806,0.06793616717848394,-1.021425534948328,0.4529330909040172,0.6178431372548454,0.7964705882352437,-3.2013509635891184,0.3159554472677023,-0.3282348352273168,1.0,1.0,-0.06268649702780194,1.1631508098056809,0.0,2.995732273553991,0.6449704142011364,-0.08146438165433927,2.526241017935891,0.08883248730963478,0.0,0.0,1.0621301775147938,1.7366863905324705,39.878259215477726,0.3003158432708744,1.2606473594548941,2.1893491124260103,0.0,95478.6343604,0.6996841567291257,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1724135100000000000,1724142480000000000,147.23,146.58,3523.68,-2808.0382104,123.0,False,15.372913777919997,-2792.66529662208,-0.9749704092892308,0.5
ETHUSDT:FVG:60:1724130000000000000:1:1724143500000000000:0,ETHUSDT:FVG:60:1724130000000000000:1,ETHUSDT,1,1724143500000000000,1724142900000000000,2661.01,2655.72,2672.7299999999996,2.215500945179285,2656.21,1.584962500721156,15:1724129100000000000:-1,OBSERVED_OPPOSING_STRUCTURE,2656.21,2656.21,2661.61,2655.73,LIQUIDITY_RECLAIM,0.3505617977528953,0.3468882099359645,1.0,0.5890410958904835,0.2629213483146204,0.11925172250689614,0.08459869848156197,0.7059773828756555,-2.6337078651684673,-0.1378539917818081,-0.1957247828991264,-0.4447949526813665,-0.9842696629212606,0.0003029967093016056,-0.015175663502181537,-0.7308182513382515,3.584962500721156,1.55814461804655,2.046684350132632,0.6052631578947919,-0.39473684210520804,0.34861884570333385,0.6080107806823906,-0.04491040222465387,0.3220452914112231,0.0,1.1867524107433969,0.4929968457688996,0.10959681998866025,0.40732274312284455,-1.261200383407928,-0.14440139480822417,-1.3725074817605394,0.0,0.0,-0.1954650072457328,2.793208009442517,0.0,2.3978952727983707,0.10786516853932883,0.1650280311097668,2.2172242664306916,0.1111111111110924,0.0,0.0,1.0786516853932884,1.188764044943902,19.879669749457605,0.6030317580339787,2.215500945179285,2.633707865168365,0.0,92685.96906378,0.3969682419660213,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1724143500000000000,1724147700000000000,2661.58,2655.09,297.219,-2719.05898037,70.0,False,0.0,-2719.05898037,-0.977875079272223,0.5
XRPUSDT:FVG:60:1724119200000000000:1:1724161500000000000:0,XRPUSDT:FVG:60:1724119200000000000:1,XRPUSDT,1,1724161500000000000,1724160540000000000,0.6009,0.5965,0.6053000000000001,1.0000000000000253,0.6005076923076924,3.584962500721156,CHANNEL:60:60:1724144400000000000:1:-1,OBSERVED_OPPOSING_STRUCTURE,0.6005076923076924,0.6005076923076924,0.603,0.5966,LIQUIDITY_RECLAIM,0.09090909090908174,0.19149239001285442,0.07692307692306379,0.5000000000000462,-1.1818181818181634,-0.053324975335643794,-0.12871287128712414,0.3437499999999989,-2.636363636363673,-0.07295046753989476,-0.11836734693877354,-0.02272727272728281,-7.454545454545509,-0.013322755132653416,-0.11614730878186875,-0.3582089552238834,3.584962500721156,2.5455312716044354,1.0,0.7000000000000333,0.0999999999999889,0.5767715706702964,0.8360301355408639,0.396237751069566,0.017412355181598838,-0.3491307625846929,2.989210082015026,0.12355201728878037,2.305989206265652,0.3155434162608438,-1.0662322846738213,-1.4973615980790074,-1.5701313516898519,-1.0,1.0,-0.9541666666666727,1.7017131885432712,1.0,2.833213344056216,3.5524475524476595,-0.08663823411515817,4.087964148042713,0.8425925925926298,0.0,0.0,0.3566433566432585,4.0,73.22349808620335,0.1632818181818197,1.0000000000000253,4.000000000000101,0.0,89966.91008341,0.8367181818181804,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1724161500000000000,1724164500000000000,0.601,0.5964,509283.29999999993,-2647.61109171,50.0,False,0.0,-2647.61109171,-0.9809573650487535,0.5
BTCUSDT:OB:15:1724088600000000000:1:1724167200000000000:0,BTCUSDT:OB:15:1724088600000000000:1,BTCUSDT,1,1724167200000000000,1724166720000000000,59133.3,58663.3,60663.6,3.2559574468085013,58692.5,1.584962500721156,15:1724092200000000000:-1,OBSERVED_OPPOSING_STRUCTURE,58692.5,58692.5,59158.9,58663.4,LIQUIDITY_RECLAIM,0.2752293577981603,0.12554330864891566,0.1937113980909538,0.7627432808155867,0.5887514958117401,0.10399975941526697,0.06201680672269076,0.896670030272458,-7.400877542879784,-0.026136367211051968,-0.2349023877649203,-0.3320065391996574,-11.15995213402449,-0.014519070373329874,-0.13023320765256194,-0.5836250055380783,1.584962500721156,4.481117537318113,2.621874210659248,0.551816239316242,0.17467948717950643,0.6426185640612383,0.9187819269265218,0.3110434515589372,0.13107631868493028,-1.3526926192020117,-1.4325566602979567,-0.5787069324961689,1.7390947956047236,0.9967487205613706,-5.07188013801729,-0.4079972247496305,-2.328997404862494,0.0,0.0,-6.486137474834595,4.428433007488037,0.0,2.1972245773362196,0.232149980055828,0.16266315129635386,2.1686057474946963,0.05488850771869311,0.0,0.0,3.516553649780576,3.74950139609088,79.48144277420674,0.15037863829787235,3.2559574468085013,12.208216992420974,0.0,87319.2989917,0.8496213617021277,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724167200000000000,1724170080000000000,59140.0,58656.2,4.778,-2593.0115218,48.0,False,-3.9861124731468376,-2596.997634273147,-0.9913797844086375,0.5
ETHUSDT:FVG:60:1724169600000000000:-1:1724178600000000000:0,ETHUSDT:FVG:60:1724169600000000000:-1,ETHUSDT,-1,1724178600000000000,1724176500000000000,2592.22,2601.73,2573.63,1.9547844374342023,2597.75,0.0,5:1724177400000000000:1,OBSERVED_OPPOSING_STRUCTURE,2597.75,2597.75,2601.72,2592.22,LIQUIDITY_RECLAIM,0.19000703729772841,-0.005350555655309369,0.45762711864407823,1.0,0.18296973962001106,-0.055356982450318636,0.05319148936170846,0.8078020932445698,-2.208304011259614,-0.2201918029728013,-0.16883675885074634,-0.3238434163701045,2.643209007741049,-0.00829727001622859,0.039493606998654604,-0.3579487179487111,3.584962500721156,1.252762968495368,2.0070372976777175,1.0,-0.0,0.36739140753969013,0.5355151065883899,0.07163477726515433,0.1949433288277162,1.7803025420315421,1.4909301331045288,1.1786480709923859,1.1737451737452158,0.07427667269441235,-2.1555831826401337,0.10869306692559871,-0.052720828619480464,-0.0,-0.0,-1.3462908973111953,1.2237754316221157,0.0,2.1972245773362196,0.5587614356086966,-0.07338476275795482,2.3320391929251527,-0.0,0.0,0.0,0.7783251231527355,1.3384940182970013,36.68670097445517,0.3276940063091407,1.9547844374342023,2.6164672765657486,0.0,84722.30135743,0.6723059936908593,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1724178600000000000,1724183040000000000,2591.77,2602.26,191.684,-2508.57138326,74.0,False,0.0,-2508.57138326,-0.9869779829975478,0.5
BTCUSDT:FVG:60:1724169600000000000:-1:1724193300000000000:0,BTCUSDT:FVG:60:1724169600000000000:-1,BTCUSDT,-1,1724193300000000000,1724183160000000000,59307.2,59526.1,58880.1,1.951119232526248,59468.077777777784,1.584962500721156,CHANNEL:15:15:1724188500000000000:-1:1,OBSERVED_OPPOSING_STRUCTURE,59468.077777777784,59468.077777777784,59526.0,59273.8,LIQUIDITY_RECLAIM,0.14304993252363263,0.2422621138451869,0.46355685131205476,-0.040498442367467025,0.7404408457040443,0.18147081941685947,0.25299723332310436,0.5953967292550639,-1.058929374718843,-0.12022653187824402,-0.07527019249216499,-0.001369237790943112,-0.16644174538911707,0.029762096096819644,-0.0026435746845572786,-0.10927306616961263,3.584962500721156,2.02595285672885,1.0,-0.22463768115930693,0.4903381642512608,0.7289719770661635,0.650661380498088,0.06243859049974611,-0.7233359080651791,2.157788267026506,1.9428980855573652,1.5874134250730436,0.04676932367147774,0.4116847826087353,-1.1532597836946055,0.328756063095309,0.09433040897576239,-0.0,-0.0,-0.66838059006517,1.4816045409242156,1.0,3.4011973816621555,0.5211176088368621,-0.044313694496741295,3.091561897082915,0.1719187875321376,0.0,0.0,1.447393412305803,1.9694107062528632,36.90951520220167,0.3257194152581065,1.951119232526248,3.8425551057130627,0.0,82213.72997417,0.6742805847418936,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724193300000000000,1724202180000000000,59296.700000000004,58880.1,8.077,3030.2935635100002,148.0,False,-32.188533189923994,2998.1050303200764,1.215573534680896,0.5
XRPUSDT:OB:60:1724187600000000000:-1:1724207400000000000:0,XRPUSDT:OB:60:1724187600000000000:-1,XRPUSDT,-1,1724207400000000000,1724205960000000000,0.5984,0.6023,0.5932999999999999,1.3076923076923668,0.5994,3.584962500721156,CHANNEL:60:60:1724184000000000000:1:1,OBSERVED_OPPOSING_STRUCTURE,0.5994,0.5994,0.6022,0.5961,LIQUIDITY_RECLAIM,0.1999999999999778,-0.17906130534165193,0.3333333333333333,0.6,0.6999999999999222,-0.005796782008967675,0.21212121212119786,0.8333333333333488,-4.099999999999989,-0.18887057277498182,-0.22162162162162435,-0.1363636363636478,-2.5000000000000555,-0.02742624376344461,-0.04105090311986999,-0.26923076923078315,3.584962500721156,1.8718021769015913,1.0,1.0,-0.0,0.19768911727458915,0.5569503043492444,0.12586798884907013,0.48400914020871283,1.0306424297701344,-1.9981710052230373,0.5005390067791803,0.4427670689965646,0.6008196721311359,-3.589279013669338,0.09918032786878639,-0.510720986330651,1.0,-0.0,0.0,1.9600947840472698,1.0,3.2188758248682006,2.799999999999911,-0.14352201624691646,4.252129417567785,0.6969696969697041,0.0,0.0,1.0,3.8999999999999,65.17379679144223,0.18472307692308146,1.3076923076923668,5.1000000000001,0.0,85211.83500449,0.8152769230769186,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1724207400000000000,1724214540000000000,0.5982,0.5933,511359.2,2292.03466061,119.0,False,0.0,2292.03466061,0.8966026297830686,0.5
BTCUSDT:OB:60:1724205600000000000:1:1724249940000000000:1,BTCUSDT:OB:60:1724205600000000000:1,BTCUSDT,1,1724249940000000000,1724247780000000000,59438.5,58801.0,60192.200000000004,1.1822745098039285,58993.98,3.584962500721156,CHANNEL:60:60:1724234400000000000:-1:-1,OBSERVED_OPPOSING_STRUCTURE,59885.9,59904.0,60192.3,59825.9,LIQUIDITY_ORIGIN_RETURN,-0.868374032162011,-0.08057044686558769,-0.19058823529411784,0.5645336225596407,-4.765932102441871,-0.02886706341678769,-0.29296331551584753,-0.44641657872013973,-0.6039309112566605,-0.001137555970014777,-0.012550436913631308,-0.08366877515813764,1.6509827278141436,-0.009309238664647158,0.017693466438583248,-0.08366877515813764,3.584962500721156,2.589016383544174,1.0,0.39958592132505777,0.4554865424430596,0.6140559775963939,0.770160360118907,0.13477449769554617,0.2634801294233364,-1.4423521749495904,-1.3729684720031887,-0.42505856363344735,-4.359143057266353,-2.4994826060316364,-1.4556336497355156,-2.266449496410235,0.851702738478855,0.0,0.0,1.9093291320640544,1.5511023354211368,1.0,3.6109179126442243,2.297558070279964,-0.021315535307409206,3.9008338397342985,0.6290473329327751,1.1621550030316277,1.0,5.295056581298308,7.593805836807558,100.0,0.11128423529411764,1.1822745098039285,8.977963073257866,1.0,87503.86966509999,0.8887157647058823,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724249940000000000,1724264520000000000,59445.100000000006,60192.19999999999,3.668,2587.1834886799998,243.0,False,-0.8640508060800001,2586.31943787392,0.9852209766160192,0.5
SOLUSDT:OB:15:1724275800000000000:1:1724282100000000000:0,SOLUSDT:OB:15:1724275800000000000:1,SOLUSDT,1,1724282100000000000,1724280840000000000,143.085,142.65300000000002,143.749,1.5370370370370505,142.95636363636362,1.584962500721156,CHANNEL:15:15:1724274000000000000:-1:-1,OBSERVED_OPPOSING_STRUCTURE,142.95636363636362,142.95636363636362,143.149,142.663,LIQUIDITY_RECLAIM,0.18284106891701593,0.21091742482116813,0.5752212389380353,0.18471337579632352,0.7032348804500859,0.07211939596921088,0.33068783068781815,0.7366255144033158,-1.4683544303797549,-0.06399681577416491,-0.1505190311418628,-0.22992700729925808,0.596343178621722,-0.048585257825701,0.010647915620292192,-0.09459459459459818,1.584962500721156,2.0794415416798357,1.0,0.45054945054937506,0.28571428571437496,0.34223918080132787,0.5402532010221528,0.156979903813475,-0.408376639942885,0.0,0.45527099366560186,0.6521755693352794,0.18849777287238317,0.24205630655477428,-1.2013643050414553,0.4611785738953116,-0.2669901253382996,0.0,0.0,0.5526802218114932,2.1594842493533726,1.0,3.044522437723423,0.8252141669862582,0.011850844792425942,3.1837710146820983,0.33223218499285345,0.0,0.0,0.36184631121347843,1.2151898734177145,30.191844008805113,0.3968583333333444,1.5370370370370505,1.867791842475392,0.0,90090.18910297,0.6031416666666556,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1724282100000000000,1724282880000000000,143.13,142.61,4057.44,-2689.5552528,13.0,False,0.0,-2689.5552528,-0.9951343498405916,0.5
BTCUSDT:OB:60:1724295600000000000:-1:1724307300000000000:0,BTCUSDT:OB:60:1724295600000000000:-1,BTCUSDT,-1,1724307300000000000,1724302380000000000,60782.9,60925.7,60564.2,1.5315126050420942,60832.8,1.584962500721156,15:1724302800000000000:1,OBSERVED_OPPOSING_STRUCTURE,60832.8,60832.8,60925.6,60763.8,LIQUIDITY_RECLAIM,1.0862329803327837,0.5295500832165382,1.0,0.7110438729198341,-0.9460413514876604,-0.022380762952415974,-0.19923534409516214,0.021474588403696093,-0.6787695410993638,0.004286599010588825,-0.05407794294897657,-0.21051175656986398,0.3741805345436006,0.02622901392962675,0.005317700345435331,-0.7713141025641073,3.584962500721156,1.4469189829363254,1.8618677042801501,0.7775202780996748,-0.22016222479723013,2.0071605854281223,1.2518670407712256,0.4114263021350368,0.40509147175868376,0.6472134503143767,0.6307905811409054,0.542487101144082,0.8368495077356322,-0.9841730921006819,-1.4531645569620109,0.03813174061302149,0.774395015862647,1.0,-1.0,-1.0146964685799538,1.6739764335716716,0.0,2.3978952727983707,0.935955622793689,0.07273316989289397,3.6926403113451665,0.2768115942028775,0.0,0.0,0.5032778618255241,1.4402420574885884,23.493449637973118,0.5113806722689231,1.5315126050420942,2.2057488653555337,0.0,87400.63385017,0.48861932773107686,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724307300000000000,1724313420000000000,60774.1,60935.80000000001,11.529,-2565.83601855,102.0,False,0.0,-2565.83601855,-0.9785726203269824,0.5
SOLUSDT:OB:60:1724324400000000000:1:1724332800000000000:0,SOLUSDT:OB:60:1724324400000000000:1,SOLUSDT,1,1724332800000000000,1724330820000000000,143.206,142.774,143.888,1.5787037037037857,142.923,0.0,5:1724331000000000000:-1,OBSERVED_OPPOSING_STRUCTURE,142.923,142.923,143.288,142.784,LIQUIDITY_RECLAIM,0.3925549915397084,0.10247110595289907,0.5321100917430093,0.2775330396473952,-0.03722504230126548,0.07176813498091054,-0.007175472928913502,0.6356589147286087,-2.1252115059221848,-0.043220785476659994,-0.10519262981575182,-0.42779661016949333,1.0862944162436328,0.00365265000153348,0.017681079592398896,-0.4928670041417512,3.584962500721156,1.2039728043259361,3.4330985915492027,-0.6373626373630115,0.18681318681318337,0.30415934157954916,0.40531254116905224,-0.3921291060501715,-0.04753991226637419,0.823376170182577,0.823376170182577,1.1609915176174161,0.96615397560267,0.04140617504266186,-2.2225262799587604,-0.07863121734392733,0.09731477403657562,1.0,-1.0,0.0,1.5260563034950494,0.0,2.5649493574615367,0.4703891708968124,0.11886204926943415,2.333489473049982,0.22465753424663018,0.0,0.0,0.9576988155667787,1.4619289340100912,30.166333812828235,0.3971944444444555,1.5787037037037857,2.3079526226734584,0.0,84834.79783162,0.6028055555555445,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1724332800000000000,1724334420000000000,143.24,142.74,3871.22,-2489.1557478,27.0,False,0.0,-2489.1557478,-0.978040384143809,0.5
BTCUSDT:FVG:60:1724335200000000000:-1:1724374200000000000:0,BTCUSDT:FVG:60:1724335200000000000:-1,BTCUSDT,-1,1724374200000000000,1724373600000000000,60766.3,60990.1,60452.2,1.4034852546917425,60822.0,1.584962500721156,15:1724339700000000000:1,OBSERVED_OPPOSING_STRUCTURE,60822.0,60822.0,60990.0,60755.0,LIQUIDITY_RECLAIM,0.045031055900529714,0.09895542773599061,0.057425742574142166,0.69565217391296,-2.8618012422360053,-0.1926392136332686,-0.29530523954494664,0.04362024725914915,-6.0822981366458935,-0.13498515921316795,-0.2716931400430097,-0.35018155410313123,-5.600931677018575,-0.0595023388162289,-0.07859243926353716,-0.375575715282632,3.584962500721156,2.4709204078132605,3.821457381016454,0.5618448637315989,0.4381551362684011,0.47120159103868575,0.7904753548269167,0.19288073587098012,0.04812373276559265,1.1202626627782042,0.8546943200016255,0.9401243714708367,-0.6273398502495642,-2.6777272353430317,-6.477875277579487,-0.1840740068929736,0.3955771409335931,-1.0,-0.0,0.0,3.654977902438255,0.0,2.3978952727983707,2.608695652173854,-0.17396760473756334,3.6180424025976765,0.16865671641795388,0.0,0.0,0.8649068322980719,3.4751552795029594,36.829624314792184,0.3264246648793629,1.4034852546917425,4.877329192546564,0.0,82345.64208382,0.673575335120637,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724374200000000000,1724390460000000000,60758.3,60999.100000000006,8.054,-2429.7202497999997,271.0,False,0.0,-2429.7202497999997,-0.9835453697828058,0.5
