plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,move_3,flow_3,efficiency_3,location_3,move_15,flow_15,efficiency_15,location_15,move_60,flow_60,efficiency_60,location_60,move_240,flow_240,efficiency_240,location_240,context_scale,context_age,source_strength,body,wick,activity,range_expansion,impact_residual,flow_change,basis,basis_change,basis_dislocation,market_5,market_15,market_60,relative_15,relative_60,context_15,context_60,channel_location,source_age,source_kind,event_age,penetration,event_flow,event_activity,return_depth,return_activity,origin_overlap,entry_distance,risk_range,risk_bps,cost_r,planned_rr,target_range,is_origin_return,label_closed,label_net_r,label_win,label_hold,label_ambiguous,month,forecast,utility
BTCUSDT:FVG:60:1723780800000000000:1:1723782000000000000:0,BTCUSDT:FVG:60:1723780800000000000:1,BTCUSDT,1,1723782000000000000,1723781760000000000,57925.9,57766.200000000004,58187.9,1.6405760801503118,57770.0,0.0,5:1723780200000000000:-1,OBSERVED_OPPOSING_STRUCTURE,57770.0,57770.0,57950.0,57766.3,LIQUIDITY_RECLAIM,0.5706625813864452,0.5441793914752145,0.7688338493292516,0.5111561866125984,0.18307162006895128,0.07199907410500796,0.054479142922274924,0.622775800711753,-1.9854461891995292,-0.10000885242922258,-0.16212159119339145,-0.23782234957019954,2.8341631558789895,0.027434737154158634,0.04630904403113969,0.20575097710776258,3.584962500721156,0.2876820724517809,1.8346333853354324,-0.2647754137114969,0.12529550827429187,0.5758263785583113,0.658480628378367,-0.16892794178110213,-0.16046856981463126,-0.7786968278589157,-0.7959898177989366,-0.4537708530715838,0.6277307722165049,-0.04975939602105919,-1.7110775249795394,0.23283101609001047,-0.27436866421998984,-1.0,0.0,7.425078527453129,1.8245492920510458,0.0,1.6094379124341003,0.0283416315587676,0.3169817878198362,1.5530422391690568,0.1338888888888808,0.0,0.0,1.194178475679834,1.2232860972807198,27.56970543401088,0.43466036318097223,1.6405760801503118,2.0068939103791763,0.0,1723784040000000000,0.9178236644922909,1,34.0,False,2024-08,0.5,0.5653396368190278
XRPUSDT:OB:15:1723779000000000000:-1:1723789500000000000:0,XRPUSDT:OB:15:1723779000000000000:-1,XRPUSDT,-1,1723789500000000000,1723786920000000000,0.5663,0.5670999999999999,0.5646,2.1250000000002776,0.5668,1.584962500721156,15:1723787100000000000:1,OBSERVED_OPPOSING_STRUCTURE,0.5668,0.5668,0.567,0.566,LIQUIDITY_RECLAIM,-0.0,-0.11039341177146635,-0.0,0.33333333333333337,-0.5000000000000555,-0.10019355461748361,-0.20000000000003554,0.16666666666655872,-1.0,0.1423281488478805,-0.08474576271186504,-0.4400000000000497,-3.0,0.01479176927340627,-0.05136986301369799,-0.5,1.584962500721156,2.538973871058276,1.260869565217384,-0.5,0.5,0.2326633262949329,0.4737843520855993,0.04314047796059012,-0.643981699222371,0.04644159960931482,0.04644159960931482,-0.5121571506995375,0.8106455862977697,0.18457870631786305,-1.417658730158737,-0.6845787063179185,0.4176587301587369,-0.0,-0.0,-0.9802867383512743,1.1420974006078486,0.0,2.1972245773362196,0.1999999999999778,0.07856098335385965,1.7663409795287353,0.3750000000000867,0.0,0.0,0.4999999999999445,0.7999999999999112,14.12678792159477,0.8500500000000936,2.1250000000002776,1.7000000000000333,0.0,1723790160000000000,-0.963147611393441,0,11.0,False,2024-08,0.5,0.14994999999990644
SOLUSDT:FVG:60:1723795200000000000:1:1723797900000000000:0,SOLUSDT:FVG:60:1723795200000000000:1,SOLUSDT,1,1723797900000000000,1723796640000000000,143.873,143.38,144.853,1.9878296146045196,143.76,1.584962500721156,15:1723793400000000000:-1,OBSERVED_OPPOSING_STRUCTURE,143.76,143.76,144.148,143.39,LIQUIDITY_RECLAIM,0.3014416775884251,0.34401519949335024,0.5348837209299928,0.5190839694655229,0.6107470511140529,0.0971563006407989,0.19020408163265287,0.7692307692307172,-1.7169069462647997,-0.02168924616501103,-0.10984403823578871,-0.3441955193482692,4.550458715596442,0.00048362650273234975,0.0740298507462679,0.37361594432141176,3.584962500721156,0.5596157879354227,1.2049763033175391,-0.030000000000144952,-0.23000000000025864,0.33645244915543515,0.4528178499283462,-0.2070270564694504,-0.11180509867712668,-2.5172277831475576,-1.821299658603115,-1.547441421066727,0.6101389900937084,0.5887215107383319,-0.09937372992488122,0.02202554037572102,-1.6175332163399185,1.0,0.0,-2.100807590218543,1.5260563034950494,0.0,3.091042453358316,0.9698558322411948,-0.010237418160174592,3.529994144383354,0.7087628865979433,0.0,0.0,0.2961992136304141,1.2922673656618873,34.26633211234874,0.34959797160243755,1.9878296146045196,2.568807339449667,0.0,1723802940000000000,-0.9788341212827378,0,84.0,False,2024-08,0.5,0.6504020283975624
BTCUSDT:OB:60:1723791600000000000:1:1723799700000000000:0,BTCUSDT:OB:60:1723791600000000000:1,BTCUSDT,1,1723799700000000000,1723799460000000000,58397.1,58227.5,58577.9,1.066037735849083,58279.3,1.584962500721156,15:1723793400000000000:-1,OBSERVED_OPPOSING_STRUCTURE,58279.3,58279.3,58399.6,58227.6,LIQUIDITY_RECLAIM,1.6103603603603736,0.530189581139767,1.0,0.9656593406593403,0.7984234234234463,0.18144821959072915,0.17729432358090466,0.9709302325581395,-0.9662162162162569,-0.04400135823656177,-0.06043956043956348,0.1673553719008205,2.4087837837838197,-0.02241160385136826,0.03710513990320402,0.2514698471358918,3.584962500721156,1.1786549963416462,1.5838177168100427,0.7124773960216697,0.242314647377968,1.3834471612794321,1.422844169855337,0.5392264749351354,0.5275750336739365,1.0104262286092514,1.3460232621120838,1.5781906819734037,0.9999999999999207,0.45127201565553987,-1.2173546834505777,0.34715140776790643,0.2511384672343209,0.0,1.0,0.08979743083004599,2.0455399900041544,0.0,1.6094379124341003,0.5822072072072612,0.3434656352627744,3.19967882636355,0.020781379883625026,0.0,0.0,1.3265765765765383,1.9099099099099093,29.042538071239594,0.41258702830189037,1.066037735849083,2.0360360360360854,0.0,1723801980000000000,0.5461912663299906,1,38.0,False,2024-08,0.5,0.5874129716981096
BTCUSDT:OB:60:1723791600000000000:1:1723803360000000000:1,BTCUSDT:OB:60:1723791600000000000:1,BTCUSDT,1,1723803360000000000,1723799460000000000,58364.8,58227.5,58656.1,2.1216314639474834,58279.3,1.584962500721156,15:1723793400000000000:-1,OBSERVED_OPPOSING_STRUCTURE,58285.4,58304.4,58656.2,58227.6,LIQUIDITY_ORIGIN_RETURN,0.1666666666667008,-0.05109498079686323,0.16666666666669397,0.37892376681618845,-2.6238738738738956,-0.17424659648283797,-0.5943877551020408,-0.5857190973391633,-0.7511261261260995,0.0784324848723074,-0.04333701513871538,-0.6514593369226352,1.067567567567609,0.0049188797649528165,0.015852842809364918,-0.2172096908938882,3.584962500721156,1.4508328822574619,1.5838177168100427,0.1045751633987529,-0.31154684095850066,0.7813538551971181,0.7312903662293629,0.16844046512607047,0.04014912746810567,-0.13824691681318946,0.4435861997587054,0.1943913199775874,-0.631732556768532,-2.3248936288199546,-0.9758782520400613,-0.29898024505394094,0.22475212591396176,-1.0,1.0,0.042428020184057225,2.0455399900041544,0.0,4.189654742026425,0.5822072072072612,0.3434656352627744,3.19967882636355,0.7731493764924348,0.7397004580614925,1.0,0.9628378378378457,1.5461711711712167,23.52445309501667,0.5095075018208194,2.1216314639474834,3.280405405405383,1.0,1723806720000000000,-0.9726105298672487,0,56.0,False,2024-08,0.5,0.4904924981791806
BTCUSDT:FVG:15:1723804200000000000:-1:1723808100000000000:0,BTCUSDT:FVG:15:1723804200000000000:-1,BTCUSDT,-1,1723808100000000000,1723807320000000000,58372.9,58600.1,58024.7,1.53257042253525,58466.0,0.0,5:1723803900000000000:1,OBSERVED_OPPOSING_STRUCTURE,58466.0,58466.0,58600.0,58369.4,LIQUIDITY_RECLAIM,0.9706411024565523,0.28448773545641287,1.0,0.9172576832151286,-0.2037147992810048,0.06578850294535851,-0.032894736842106004,0.8277665995975738,-0.8987417615338448,0.057526814447922174,-0.05210504376823803,0.07097382692760823,-0.34991012582389586,0.010433872551997209,-0.005057152753724377,0.1796793670622453,1.584962500721156,1.6739764335716716,2.2178551375630944,0.8398692810456965,-0.06862745098034786,0.38190003170242437,0.5479819389281154,0.12052775381424369,-0.03742010114651473,0.6028276921954401,-0.06868073511911987,0.2114472971847885,0.5702048417131822,-0.39077955532909786,-0.20507978456491494,0.18706475604809306,-0.6936619769689298,-1.0,-1.0,0.6586975531686804,2.517696472610991,0.0,2.639057329615259,1.6057519472738027,0.0682389949751435,3.5897873145454104,0.03623188405797156,0.0,0.0,1.1156381066506618,2.722588376273159,38.922171075961124,0.30890757042253914,1.53257042253525,4.172558418214516,0.0,1723811040000000000,0.9945688099894746,1,49.0,False,2024-08,0.5,0.6910924295774609
XRPUSDT:FVG:60:1723068000000000000:1:1723816560000000000:1,XRPUSDT:FVG:60:1723068000000000000:1,XRPUSDT,1,1723816560000000000,1723075920000000000,0.5591,0.5563,0.5651,2.142857142857126,0.5578,3.584962500721156,60:1723773600000000000:-1,OBSERVED_OPPOSING_STRUCTURE,0.5586,0.5617,0.5652,0.5617,LIQUIDITY_ORIGIN_RETURN,-0.7777777777776819,0.036774457798020174,-0.14285714285712992,0.3750000000000173,-4.777777777777682,-0.059017772272935226,-0.3944954128440292,-0.371428571428546,2.222222222222195,-0.03047153861221973,0.05555555555555521,-0.27083333333332515,-11.666666666666462,-0.03516426647803984,-0.11064278187565657,-0.4999999999999921,3.584962500721156,5.342015221813756,2.5238095238095144,0.6428571428571201,0.2142857142857596,0.8573482671980082,0.8134183986396459,0.9246731665932848,0.031845175504098204,3.578457684738634,4.127084406587711,1.9663416027458291,-2.438428874734667,-3.0906394675926165,1.2524594907407625,-1.6871383101850652,0.9697627314814323,-1.0,1.0,0.46281540504651564,2.4595888418037104,0.0,4.31748811353631,1.4444444444443896,0.07094956828269083,3.042710023962817,0.8243243243243153,0.7440405943146534,1.0,1.444444444444513,3.1111111111110974,50.080486496154975,0.23901428571428363,2.142857142857126,6.666666666666584,1.0,1723819920000000000,-0.9841397217139756,0,56.0,False,2024-08,0.5,0.7609857142857164
ETHUSDT:FVG:60:1723762800000000000:1:1723822260000000000:1,ETHUSDT:FVG:60:1723762800000000000:1,ETHUSDT,1,1723822260000000000,1723771020000000000,2566.13,2550.99,2588.0699999999997,1.4491413474239845,2555.56,1.584962500721156,CHANNEL:15:15:1723765500000000000:1:-1,OBSERVED_OPPOSING_STRUCTURE,2558.0,2558.92,2627.65,2557.22,LIQUIDITY_ORIGIN_RETURN,0.22464898595945199,-0.02218882035893659,0.45569620253161824,0.8493150684931356,-3.3510140405617013,-0.2098475582912287,-0.6415770609318824,-0.4587280108254388,-2.65210608424343,-0.087107017099835,-0.13789746917586113,-0.6050357936311999,-8.184087363494731,-0.03522561216025928,-0.0847769877181641,-0.737144734680466,3.584962500721156,2.8631528086548506,1.0,0.48115942028990666,0.2637681159419659,0.7642611610685597,0.5878038420153764,0.08019570828987141,0.29231451673395864,0.46765211359156567,-0.7348957361741348,0.28634634646802876,-1.252814258911807,-2.2709505941213157,-2.0945903689806222,-1.0800634464403855,-0.5575157152628076,0.0,1.0,-1.2112185780427895,2.0014800002101243,1.0,6.7464121285733745,0.7113884555382292,0.02157243010385062,3.310220303643746,0.853377722291578,1.4681709549248358,1.0,1.6489859594384406,2.3619344773792,58.9993492145773,0.2027920739762175,1.4491413474239845,3.4227769110764585,1.0,1723822560000000000,-0.9861041944540182,0,5.0,False,2024-08,0.5,0.7972079260237825
XRPUSDT:OB:15:1723849200000000000:-1:1723851600000000000:0,XRPUSDT:OB:15:1723849200000000000:-1,XRPUSDT,-1,1723851600000000000,1723850460000000000,0.564,0.5650999999999999,0.5624,1.4545454545454086,0.5644,0.0,5:1723849500000000000:1,OBSERVED_OPPOSING_STRUCTURE,0.5644,0.5644,0.565,0.5639,LIQUIDITY_RECLAIM,-0.0,0.07438550469802886,-0.0,0.5000000000001388,0.6250000000000521,0.058444075754637594,0.21739130434784287,0.8181818181818366,0.7500000000000346,0.08543066274009124,0.06818181818182134,0.1111111111111659,3.2499999999999654,0.10147478273142774,0.051587301587301716,0.370370370370394,1.584962500721156,1.2992829841302609,1.4999999999999307,0.7500000000000694,-0.2499999999999306,0.6671310370022123,0.8701559984633667,0.1636454277502394,0.7372825157687188,-0.7961626732333471,-2.138055212154155,-1.1623687628442496,0.6040567464595028,0.23017949263315216,1.0120874833377551,0.3948205073668999,-0.2620874833377205,1.0,1.0,-1.770609318996402,1.4350845252893227,0.0,2.995732273553991,0.749999999999896,0.03007757006089118,2.831891841270124,0.1999999999999556,0.0,0.0,0.5000000000000694,1.374999999999948,19.503546099290602,0.6158727272727328,1.4545454545454086,1.9999999999998612,0.0,1723853340000000000,0.6573501794029997,1,29.0,False,2024-08,0.5,0.3841272727272672
SOLUSDT:OB:60:1723867200000000000:-1:1723887900000000000:0,SOLUSDT:OB:60:1723867200000000000:-1,SOLUSDT,-1,1723887900000000000,1723869780000000000,139.601,140.119,138.995,1.1698841698841578,139.70066666666668,3.584962500721156,CHANNEL:60:60:1723863600000000000:1:1,OBSERVED_OPPOSING_STRUCTURE,139.70066666666668,139.70066666666668,140.109,139.509,LIQUIDITY_RECLAIM,1.0271317829458113,0.5364456785838251,1.0,0.9932885906039949,0.5387596899225287,0.06470700280800497,0.13100848256362427,0.996070726915502,-2.2945736434109425,-0.037894037093664824,-0.14361960213488764,-0.1596360628618554,-0.3953488372093241,0.01998997974538276,-0.006444275966641546,-0.3573687539531889,3.584962500721156,1.9095425048844383,1.0,0.9921259842519315,-0.007874015748068501,0.6583462063973753,0.7063977257658419,0.12575703712668157,0.3076390220808793,0.41876599583878793,-7.751375984952347,-0.149922145340976,1.3562724014335326,0.6496768813842277,-1.4583644347609792,-0.1109171914616991,-0.8362092086499633,-0.0,-0.0,-0.256308100929598,2.0082140323914683,1.0,2.9444389791664403,1.5826873385013118,-0.008086812275366326,3.949678826981378,0.4800000000000059,0.0,0.0,0.3863049095607754,2.0077519379845334,37.10575139146573,0.32399999999999957,1.1698841698841578,2.348837209302345,0.0,1723888320000000000,0.7065632493564913,1,7.0,False,2024-08,0.5,0.6760000000000004
