trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
BACKTESTER-001,PortfolioStrategy-000,XRPUSDT-PERP.BINANCE,BINANCE-001,O-20210712-072300-001-000-1,O-20210712-072300-001-000-2,SELL,FLAT,0,1891129,1626074580000000000,2021-07-12 07:23:00+00:00,1626075000000000000,2021-07-12 07:30:00+00:00,420000000000,0.6520168764267271,0.652884457696963,['1974.18940408 USDT'],-0.00133,-3614.89750408 USDT,True
BACKTESTER-001,PortfolioStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-001,O-20210712-080200-001-000-4,O-20210712-080200-001-000-5,SELL,FLAT,0.0,38582.1,1626077100000000000,2021-07-12 08:05:00+00:00,1626077460000000000,2021-07-12 08:11:00+00:00,360000000000,32.196986340816075,32.234981942403344,['1491.84557612 USDT'],-0.00118,-2957.79567612 USDT,True
BACKTESTER-001,PortfolioStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-001,O-20210712-083100-001-000-7,O-20210712-083100-001-000-9,SELL,FLAT,0.000,18.815,1626078960000000000,2021-07-12 08:36:00+00:00,1626083940000000000,2021-07-12 09:59:00+00:00,4980000000000,34344.8,34074.6,['514.92440440 USDT'],0.00787,4568.88859560 USDT,True
BACKTESTER-001,PortfolioStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-001,O-20210712-224700-001-000-10,O-20210712-224700-001-000-12,BUY,FLAT,0.000,24.437,1626130080000000000,2021-07-12 22:48:00+00:00,1626133980000000000,2021-07-12 23:53:00+00:00,3900000000000,33028.4,33252.5,['647.88254132 USDT'],0.00679,4828.44915868 USDT,True
BACKTESTER-001,PortfolioStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-001,O-20210713-052900-001-000-13,O-20210713-052900-001-000-14,SELL,FLAT,0.000,30.650,1626154260000000000,2021-07-13 05:31:00+00:00,1626157140000000000,2021-07-13 06:19:00+00:00,2880000000000,32852.0,32913.299999999996,['1209.79963600 USDT'],-0.00187,-3088.64463600 USDT,True
BACKTESTER-001,PortfolioStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-001,O-20210713-061900-001-000-16,O-20210713-061900-001-000-18,BUY,FLAT,0.000,30.188,1626157140000000000,2021-07-13 06:19:00+00:00,1626160320000000000,2021-07-13 07:12:00+00:00,3180000000000,32931.9,33223.9,['1196.50379504 USDT'],0.00887,7618.39220496 USDT,False
BACKTESTER-001,PortfolioStrategy-000,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210714-010700-001-000-25,O-20210714-010700-001-000-26,SELL,FLAT,0.000,397.229,1626224880000000000,2021-07-14 01:08:00+00:00,1626226740000000000,2021-07-14 01:39:00+00:00,1860000000000,1901.14,1906.98,['908.08138316 USDT'],-0.00307,-3227.89874316 USDT,True
BACKTESTER-001,PortfolioStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-001,O-20210714-063800-001-000-28,O-20210714-063800-001-000-30,BUY,FLAT,0.0,6059.7,1626244680000000000,2021-07-14 06:38:00+00:00,1626257760000000000,2021-07-14 10:16:00+00:00,13080000000000,27.850721603379707,29.286154710629237,['205.99973884 USDT'],0.05154,8492.29426116 USDT,False
BACKTESTER-001,PortfolioStrategy-000,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210714-171500-001-000-31,O-20210714-171500-001-000-32,BUY,FLAT,0.000,132.695,1626282900000000000,2021-07-14 17:15:00+00:00,1626288960000000000,2021-07-14 18:56:00+00:00,6060000000000,2003.97,1981.68,['423.10066140 USDT'],-0.01112,-3380.87221140 USDT,True
BACKTESTER-001,PortfolioStrategy-000,XRPUSDT-PERP.BINANCE,BINANCE-001,O-20210715-064200-001-000-34,O-20210715-064200-001-000-35,SELL,FLAT,0,1766208,1626331620000000000,2021-07-15 06:47:00+00:00,1626333120000000000,2021-07-15 07:12:00+00:00,1500000000000,0.6101703560962242,0.6115812194826431,['1295.21881972 USDT'],-0.00231,-3787.09701972 USDT,True
BACKTESTER-001,PortfolioStrategy-000,XRPUSDT-PERP.BINANCE,BINANCE-001,O-20210715-173700-001-000-40,O-20210715-173700-001-000-41,SELL,FLAT,0,933990,1626371040000000000,2021-07-15 17:44:00+00:00,1626372960000000000,2021-07-15 18:16:00+00:00,1920000000000,0.592136645039026,0.5950860029550638,['665.86338276 USDT'],-0.00498,-3420.53418276 USDT,True
BACKTESTER-001,PortfolioStrategy-000,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20210716-122000-001-000-46,O-20210716-122000-001-000-47,BUY,FLAT,0.000,402.014,1626438000000000000,2021-07-16 12:20:00+00:00,1626438240000000000,2021-07-16 12:24:00+00:00,240000000000,1880.9,1876.27,['1208.34795230 USDT'],-0.00246,-3069.67277230 USDT,True
