plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,rejection,scale,higher_direction,context_location,impulse_progress,impulse_efficiency,impulse_pressure,return_depth,return_pressure,return_effort,response_progress,response_pressure,peer_progress,source_penetration,source_distance,risk_range,cost_r,planned_rr,nav_before,score,position_id,opened,closed,entry_fill,exit_fill,quantity,pnl_ex_funding,holding_minutes,evaluation_censored,funding,pnl,net_r,probability
BTCUSDT:CONTROL:60:1724666400000000000:-1:1724694480000000000,BTCUSDT:CONTROL:60:1724666400000000000:-1,BTCUSDT,1,1724694480000000000,1724685360000000000,63226.2,63031.9,63859.1,3.257334019557466,63074.5,60,60:1724666400000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,63234.7,63235.2,63859.2,63206.7,REJECTED_CONTROL_RETURN,1.0,0.0,-1.0,-0.9237197994225844,1.2312799704905781,1.0011997600480167,-0.013378637142670157,0.7651396107820662,-0.03577551953568073,3.217201411111326,0.043526374031678736,0.3632209980557355,-5.427215189873501,0.3135374400590121,1.1191442272223817,1.433419402434463,0.3898860524961487,3.257334019557466,90035.75113594,0.6101139475038513,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724694480000000000,1724707320000000000,63234.700000000004,63022.59999999999,9.619,-2647.42438435,214.0,False,0.0,-2647.42438435,-0.9801382047126297,0.5
XRPUSDT:CONTROL:15:1724748300000000000:-1:1724753520000000000,XRPUSDT:CONTROL:15:1724748300000000000:-1,XRPUSDT,-1,1724753520000000000,1724751540000000000,0.5868,0.5897,0.5833,1.2068965517241141,0.5874,15,15:1724748300000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,0.5862,0.589,0.5873,0.5832,ACCEPTED_CONTROL_RETURN,0.0,1.584962500721156,-0.0,-0.1249999999999869,2.399999999999941,0.7199999999999929,0.14997236418584578,0.5538461538461483,-0.3170268024919874,5.700782366048164,0.1333333333333136,-0.006754130575242056,2.8997289972900013,2.066666666666583,0.4000000000000148,1.9333333333332692,0.24341379310344707,1.2068965517241141,87388.32675159,0.756586206896553,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1724753520000000000,1724763000000000000,0.5866,0.5899,677694.7999999999,-2635.0468061,158.0,False,0.0,-2635.0468061,-1.0051101423001962,0.5
BTCUSDT:CONTROL:15:1724763600000000000:1:1724766900000000000,BTCUSDT:CONTROL:15:1724763600000000000:1,BTCUSDT,-1,1724766900000000000,1724765520000000000,62296.4,62485.299999999996,62100.1,1.0391741662255636,62459.4,15,15:1724763600000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,62314.5,62426.2,62359.7,62100.0,REJECTED_CONTROL_RETURN,1.0,1.584962500721156,1.0,-0.019730010384231278,0.9516231699554512,0.40091177259319477,-0.004353257320154351,0.5097326758370196,-0.05825950885085328,0.9173988137219287,0.37046467218330764,0.3469628406762672,-1.1018099547511013,0.16422660725649824,1.0375556970082846,1.202418841502202,0.3963420857596734,1.0391741662255636,84753.27994549,0.6036579142403267,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724766900000000000,1724767620000000000,62288.1,62100.1,9.272,1339.20994296,12.0,False,0.0,1339.20994296,0.526709190024397,0.5
XRPUSDT:CONTROL:60:1724662800000000000:1:1724777220000000000,XRPUSDT:CONTROL:60:1724662800000000000:1,XRPUSDT,-1,1724777220000000000,1724776200000000000,0.5984,0.6001,0.5961,1.3529411764706958,0.5995,60,60:1724662800000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,0.5988,0.5992,0.5991,0.596,REJECTED_CONTROL_RETURN,1.0,0.0,-1.0,-0.5897435897436081,0.5263157894736965,0.5263157894736812,0.13497418523872431,0.5853658536585544,-0.5148027218000553,2.280389507136034,0.31578947368418286,0.3733713650751335,1.4423428920073527,0.26315789473681905,0.5789473684210603,0.8947368421052432,0.4230000000000189,1.3529411764706958,86092.48988845,0.5769999999999811,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1724777220000000000,1724779320000000000,0.5982,0.5961,956004.5,1607.6936475599998,35.0,False,0.0,1607.6936475599998,0.6224676312816165,0.5
XRPUSDT:CONTROL:15:1724841000000000000:1:1724850600000000000,XRPUSDT:CONTROL:15:1724841000000000000:1,XRPUSDT,1,1724850600000000000,1724843520000000000,0.5797,0.5766,0.5842,1.4516129032258296,0.5796,15,15:1724841000000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,0.5772,0.5792,0.5843,0.5792,ACCEPTED_CONTROL_RETURN,0.0,1.584962500721156,0.0,-0.5862068965517333,0.8163265306122246,0.3333333333333333,-0.019955358881337436,0.5974025974026006,0.22695784785408984,1.7139169002664365,0.0816326530612134,0.599766957003855,-1.8824061510628667,1.2244897959183367,0.0408163265306067,1.2653061224489435,0.22380000000000055,1.4516129032258296,87700.18353601001,0.7761999999999994,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1724850600000000000,1724852400000000000,0.5799,0.5764,646392.3,-2636.08475825,30.0,False,0.0,-2636.08475825,-1.001930536503235,0.5
SOLUSDT:CONTROL:15:1724843700000000000:-1:1724854500000000000,SOLUSDT:CONTROL:15:1724843700000000000:-1,SOLUSDT,-1,1724854500000000000,1724852520000000000,146.375,147.051,144.798,2.33284023668643,146.5,15,15:1724843700000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,146.657,146.694,146.698,144.788,ACCEPTED_CONTROL_RETURN,0.0,0.0,1.0,-0.1869857890800315,0.6808510638297792,0.7710843373494791,-0.003017814219710309,0.7012814847547527,0.17730172679441675,1.4012605411594994,0.6063829787234195,0.3323310280311383,-3.7588110403396904,0.7952127659574543,0.3324468085106341,1.7978723404254764,0.26043727810651357,2.33284023668643,85064.09877776001,0.7395627218934864,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1724854500000000000,1724856420000000000,146.36,144.8,2888.16,4210.5329376,32.0,False,0.0,4210.5329376,1.6499451582586422,0.5
BTCUSDT:CONTROL:15:1724886000000000000:1:1724892120000000000,BTCUSDT:CONTROL:15:1724886000000000000:1,BTCUSDT,-1,1724892120000000000,1724890920000000000,59102.1,59218.7,58888.799999999996,1.829331046312226,59177.9,15,15:1724886000000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,59106.9,59170.3,59156.1,58888.7,REJECTED_CONTROL_RETURN,1.0,0.0,1.0,-0.29372537132464704,0.5745422842197127,0.3418049792531144,0.11710798831700062,0.646666666666671,-0.32223025303924563,3.513215580702111,0.1996512641674046,-0.18554337703273863,0.20463320463319382,0.35483870967739173,0.6608544027899078,1.0165649520488038,0.6088548885077262,1.829331046312226,89274.63171536,0.3911451114922738,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724892120000000000,1724893740000000000,59092.5,59229.2,13.332,-2611.2168521999997,27.0,False,0.0,-2611.2168521999997,-0.9749753100916391,0.5
BTCUSDT:CONTROL:15:1724892300000000000:-1:1724899200000000000,BTCUSDT:CONTROL:15:1724892300000000000:-1,BTCUSDT,1,1724899200000000000,1724896020000000000,58978.7,58833.9,59163.9,1.2790055248619472,58888.7,15,15:1724892300000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,58970.2,58988.6,59164.0,58908.7,REJECTED_CONTROL_RETURN,1.0,1.584962500721156,-1.0,-0.1230303030303207,0.41878797832156245,0.7764920828258359,0.1351103002823741,0.5613450469554794,-0.20750407640005014,2.874271427900706,0.19280670060764313,0.0695644266618169,-0.9000000000000111,0.17966825422892743,0.2956150435211029,0.4756117589094935,0.488173756906092,1.2790055248619472,86663.41486316001,0.511826243093908,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724899200000000000,1724900760000000000,58988.8,59163.9,11.315,1513.6394583000001,26.0,False,0.0,1513.6394583000001,0.5821908666957908,0.5
SOLUSDT:CONTROL:15:1724982300000000000:-1:1724985420000000000,SOLUSDT:CONTROL:15:1724982300000000000:-1,SOLUSDT,-1,1724985420000000000,1724984220000000000,139.296,140.005,138.31,1.3906911142453957,139.377,15,15:1724982300000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,139.138,139.476,139.503,138.3,ACCEPTED_CONTROL_RETURN,0.0,0.0,-0.0,-0.09150684931505437,2.696721311475371,0.9869999999999951,0.24439248148480083,0.5841642228738946,-0.239746009953664,0.6231158900738979,0.483606557377088,0.18748815165876778,-0.9980119284294704,2.6803278688524204,0.2213114754098749,1.9371584699452904,0.23636191819463923,1.3906911142453957,88177.05432146,0.7636380818053607,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1724985420000000000,1724994840000000000,139.27,138.31,2897.95,2500.07015885,157.0,False,0.0,2500.07015885,0.9450947596622643,0.5
SOLUSDT:CONTROL:15:1725003900000000000:1:1725008760000000000,SOLUSDT:CONTROL:15:1725003900000000000:1,SOLUSDT,-1,1725008760000000000,1725006840000000000,139.427,139.83499999999998,138.974,1.1102941176471013,139.806,15,15:1725003900000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,139.512,139.649,139.571,138.964,REJECTED_CONTROL_RETURN,1.0,0.0,1.0,-0.12623490669594828,0.6278755074424843,0.4584980237154135,0.15276058430304532,0.5315729047072377,-0.1368623676612127,0.7565937986979887,0.3626522327469926,-0.027854195323246216,-0.43670886075954835,0.05142083897152077,1.0257104194858373,1.1041948579160612,0.41067941176471884,1.1102941176471013,90677.12448031,0.5893205882352812,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1725008760000000000,1725010080000000000,139.39,139.87,4206.77,-2606.6408951,22.0,False,0.0,-2606.6408951,-0.9582133347814078,0.5
BTCUSDT:CONTROL:60:1724997600000000000:-1:1725030720000000000,BTCUSDT:CONTROL:60:1724997600000000000:-1,BTCUSDT,-1,1725030720000000000,1725029820000000000,58548.8,58940.1,58000.1,1.4022489138768477,58650.0,60,60:1724997600000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,58520.1,58737.4,58632.5,58000.0,ACCEPTED_CONTROL_RETURN,0.0,0.0,1.0,0.2402574929050958,3.163814180929154,0.8738182519776293,0.10988795135354378,0.5837676842889095,-0.15421804731761024,0.4927444009209004,0.33601117708696665,-0.1252845081226753,0.8461538461539447,4.540691582256444,0.7069507509605214,2.7334963325183486,0.18015164835165035,1.4022489138768477,88070.48358521001,0.8198483516483497,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1725030720000000000,1725031680000000000,58542.1,58000.1,5.629,2820.85474697,16.0,False,0.0,2820.85474697,1.067650451523775,0.5
