,total,locked,free,currency,account_id,account_type,margins,reported,info,base_currency
2024-04-07 23:25:10+00:00,100000.00000000,0.00000000,100000.00000000,USDT,BINANCE-001,MARGIN,[],True,{},USDT
2024-04-08 08:14:30+00:00,99713.06426957,1912.90486952,97800.15940005,USDT,BINANCE-001,MARGIN,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1912.90486952', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{},USDT
2024-04-08 08:14:30+00:00,99713.06426957,1912.90486952,97800.15940005,USDT,BINANCE-001,MARGIN,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1912.90486952', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{},USDT
2024-04-08 08:14:30+00:00,99713.06426957,1912.90486952,97800.15940005,USDT,BINANCE-001,MARGIN,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1912.90486952', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{},USDT
2024-04-08 08:16:30+00:00,108409.79168519,0.00000000,108409.79168519,USDT,BINANCE-001,MARGIN,[],False,{},USDT
2024-04-08 08:16:30+00:00,108409.79168519,0.00000000,108409.79168519,USDT,BINANCE-001,MARGIN,[],False,{},USDT
2024-04-10 20:21:10+00:00,107825.04744455,3898.29493760,103926.75250695,USDT,BINANCE-001,MARGIN,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '3898.29493760', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{},USDT
2024-04-10 20:21:10+00:00,107825.04744455,3898.29493760,103926.75250695,USDT,BINANCE-001,MARGIN,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '3898.29493760', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{},USDT
2024-04-10 20:21:10+00:00,107825.04744455,3898.29493760,103926.75250695,USDT,BINANCE-001,MARGIN,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '3898.29493760', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{},USDT
2024-04-10 20:22:40+00:00,106145.19746183,0.00000000,106145.19746183,USDT,BINANCE-001,MARGIN,[],False,{},USDT
2024-04-10 20:22:40+00:00,106145.19746183,0.00000000,106145.19746183,USDT,BINANCE-001,MARGIN,[],False,{},USDT
2024-04-14 05:11:50+00:00,105631.68477071,3423.41794080,102208.26682991,USDT,BINANCE-001,MARGIN,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '3423.41794080', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{},USDT
2024-04-14 05:11:50+00:00,105631.68477071,3423.41794080,102208.26682991,USDT,BINANCE-001,MARGIN,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '3423.41794080', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{},USDT
2024-04-14 05:11:50+00:00,105631.68477071,3423.41794080,102208.26682991,USDT,BINANCE-001,MARGIN,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '3423.41794080', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{},USDT
2024-04-14 05:12:40+00:00,104182.48422935,0.00000000,104182.48422935,USDT,BINANCE-001,MARGIN,[],False,{},USDT
2024-04-14 05:12:40+00:00,104182.48422935,0.00000000,104182.48422935,USDT,BINANCE-001,MARGIN,[],False,{},USDT
