plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,move_3,flow_3,efficiency_3,location_3,move_15,flow_15,efficiency_15,location_15,move_60,flow_60,efficiency_60,location_60,move_240,flow_240,efficiency_240,location_240,context_scale,context_age,source_strength,body,wick,activity,range_expansion,impact_residual,flow_change,basis,basis_change,basis_dislocation,market_5,market_15,market_60,relative_15,relative_60,context_15,context_60,channel_location,source_age,source_kind,event_age,penetration,event_flow,event_activity,return_depth,return_activity,origin_overlap,entry_distance,risk_range,risk_bps,cost_r,planned_rr,target_range,is_origin_return,auction_rejection,higher_strength,lower_strength,trigger_strength,setup_age,trigger_age,overlap_width,peer_progress,peer_flow,m_opponent_markout_1,m_own_markout_1,m_trapped_opponent_1,m_trapped_self_1,m_extreme_flow_1,m_extreme_share_1,m_late_flow_1,m_late_progress_1,m_flow_price_alignment_1,m_opponent_markout_5,m_own_markout_5,m_trapped_opponent_5,m_trapped_self_5,m_extreme_flow_5,m_extreme_share_5,m_late_flow_5,m_late_progress_5,m_flow_price_alignment_5,x_spot_move_15,x_relative_move_15,x_spot_flow_15,x_relative_flow_15,x_oi_change_15,x_spot_move_60,x_relative_move_60,x_spot_flow_60,x_relative_flow_60,x_oi_change_60,x_index_basis,x_premium,x_premium_change,x_spot_activity,x_futures_activity,struct_15_defense,struct_15_obstacle,struct_15_failed_defense,struct_15_failed_obstacle,struct_15_liquidity_balance,struct_15_channel_location,struct_15_channel_slope,struct_15_direction,struct_60_defense,struct_60_obstacle,struct_60_failed_defense,struct_60_failed_obstacle,struct_60_liquidity_balance,struct_60_channel_location,struct_60_channel_slope,struct_60_direction,struct_240_defense,struct_240_obstacle,struct_240_failed_defense,struct_240_failed_obstacle,struct_240_liquidity_balance,struct_240_channel_location,struct_240_channel_slope,struct_240_direction,label_closed,label_net_r,label_win,label_target,label_hold,label_ambiguous,month,forecast,utility
ACCEPTANCE:ec-re1-efficient-pullback-XRPUSDT-00000006,XRPUSDT:EFFICIENT_PULLBACK:XRPUSDT:XRPUSDT:5m:PIVOT:HIGH:1543:s2:1775467200000000000,XRPUSDT,1,1775478000000000000,1775467200000000000,1.3472,1.3456000000000001,1.3507,2.1875000000002776,1.3419500000000002,1.584962500721156,XRPUSDT:15m:PIVOT:HIGH:498:s2:SNAP:1775478000000000000,ObjectKind.HORIZONTAL_RESISTANCE,1.3458,1.3459,1.357,1.3458,AUCTION_ACCEPTANCE,-0.09756097560974553,-0.08211220667693157,-0.09090909090909091,0.6470588235294117,-0.9756097560975636,-0.14474033239824466,-0.28571428571429025,-0.3488372093023928,-1.609756097561018,-0.04124199121849222,-0.1453744493392067,-0.4400000000000497,0.6829268292682187,0.036229616959225414,0.011608623548920604,0.010101010101009056,0.0,0.0,1.5867768595041778,1.0,0.0,1.3378057935710808,0.9362453464036161,0.30772058228674476,1.1334424799905178,-0.3421052793706192,2.6241535267101934,-0.10511867306956006,0.3077429983525205,-0.643986820428351,-1.4794871794871955,-0.33162293566921264,-0.13026891807382235,0.0,1.0,-1.6180836707152433,1.0986122886681096,0.0,5.198497031265826,7.341463414634055,0.01466376958361345,5.600249394682456,0.6511627906976858,0.0,0.0,2.5609756097559826,0.7804878048779642,11.876484560568764,1.0098000000001113,2.1875000000002776,1.7073170731707634,0.0,0.0,1.5867768595041778,1.7534246575342767,34.80674795610107,5.351858133476067,0.0,0.04878048780487276,-0.5546403075233655,-0.08966956779970761,,,,,,,,,,,,,,,,,,,-0.9745248789723555,-0.00036141716229547925,-0.08661002962899297,-0.058130302769251435,-18.837350656681906,-1.6558334592417578,0.04804571683395261,-0.27868478878883596,0.23744279757034373,19.231856530907976,-4.236624767858244,-3.5941,-0.4746999999999998,0.4830395451439473,0.5584697576009763,3.4375000000004166,,,,-0.625,-1.6180836707152433,0.7968750000000867,0.0,10.12500000000111,-6.062500000000694,,0.0,-25.687500000002775,2.0709782387634785,1.2062500000001388,1.0,13.687500000001526,,,23.750000000002636,-30.93750000000347,7.922572178477665,-2.979166666667014,-1.0,1775478660000000000,-0.9597898997134432,0,0,11.0,False,2026-04,0.20336464998700052,-0.019902603040472207
ACCEPTANCE:ec-re1-efficient-pullback-ETHUSDT-00000005,ETHUSDT:EFFICIENT_PULLBACK:ETHUSDT:ETHUSDT:5m:PIVOT:LOW:1589:s2:1775482800000000000,ETHUSDT,-1,1775483580000000000,1775482800000000000,2143.99,2147.8700000000003,2136.42,1.951030927834693,2145.4249999999997,1.584962500721156,ETHUSDT:15m:PIVOT:LOW:524:s2:SNAP:1775483580000000000,ObjectKind.HORIZONTAL_SUPPORT,2145.7299999999996,2145.74,2147.86,2137.48,AUCTION_ACCEPTANCE,-0.36666666666654496,-0.011085499295015885,-0.2833723653394817,0.3870967741936904,-1.4272727272726202,-0.031272942699828124,-0.3125414731254024,-0.2543352601155482,1.0272727272728406,0.037493917607857585,0.05296047492579778,-0.25643153526968976,2.4272727272728267,0.056100293812854196,0.04222233936007624,0.25492125984253766,0.0,0.0,1.4696073157612686,0.5151515151516173,0.4377104377105284,0.7271647789831894,0.8105407140730027,0.33356461491117817,0.18131686671180594,1.6576858802941352,-1.885588607030142,0.8390340520599641,-0.20535714285710516,-1.4279220779220316,-0.7748917748917821,0.0006493506494114065,1.8021645021646227,-0.0,-1.0,0.6397633744855222,1.6094379124341003,0.0,2.639057329615259,2.4075757575757026,-0.05529966783472155,2.505354725154905,0.8193832599118945,0.0,0.0,0.4348484848484743,1.1757575757577627,18.09709933348833,0.663689690721553,1.951030927834693,2.2939393939393375,0.0,0.0,1.4696073157612686,1.1432835820896585,1.7267239590526524,4.304065093204169,0.0,0.003030303030369217,-1.428571428571443,-0.13587651831753314,,,,,,,,,,,,,,,,,,,-1.4098772881902395,-0.018965482839349908,-0.16856765882950533,0.1372947161296771,6.465822486596551,1.0198732653237659,0.006588173648751749,0.02606500505166568,0.01142891255619189,51.99302097970815,6.83976214754467,9.3242,4.9481,0.9633695058551853,0.8032336493089074,,-1.0927835051544241,,,3.902061855669386,0.6397633744855222,0.08092783505154307,-0.0,,0.9149484536081613,,,-1.4097938144328503,1.0585097274155928,-0.9823269513989676,-1.0,,-8.925257731957377,-3.8118556701025295,,,-5.522562527562526,0.9617697594500363,1.0,1775484060000000000,-0.96785391351543,0,0,8.0,False,2026-04,0.39737032632300195,-0.00802332474406649
ACCEPTANCE:ec-re1-efficient-pullback-XRPUSDT-00000007,XRPUSDT:EFFICIENT_PULLBACK:XRPUSDT:XRPUSDT:5m:PIVOT:HIGH:1503:s2:1775466300000000000,XRPUSDT,1,1775486460000000000,1775466300000000000,1.344,1.3397000000000001,1.3527,2.0232558139534857,1.3419500000000002,1.584962500721156,XRPUSDT:15m:PIVOT:HIGH:498:s2:SNAP:1775486460000000000,ObjectKind.HORIZONTAL_RESISTANCE,1.3403,1.3404,1.357,1.3398,AUCTION_ACCEPTANCE,-2.5945945945945232,-0.08981202554080113,-0.4285714285714172,-0.09677419354837791,-3.5675675675674996,0.0426315752986138,-0.3113207547169702,-0.2999999999999907,-0.10810810810809514,0.03232464176390646,-0.004016064257027611,-0.348837209302324,-6.054054054053927,-0.002730376851526717,-0.08903020667726316,-0.47499999999999554,0.0,0.0,1.5867768595041778,1.0,0.0,0.972668996271441,1.1198896871154158,1.488234114787411,0.22921080622956888,-0.25624343376051684,0.922109608632038,0.2563955305885585,-1.9023671947809526,-1.948965517241467,1.0639055633741201,-1.6186020503260325,-1.1720136714822154,-1.0,1.0,0.0,2.7300291078209855,0.0,5.820082930352362,8.13513513513494,0.02998664031688912,5.663150781139233,0.863787375415288,0.0,0.0,1.108108108108035,2.3243243243242855,31.994047619047397,0.374469767441863,2.0232558139534857,4.702702702702618,0.0,0.0,1.5867768595041778,1.6119402985075675,7.967664159894456,6.313548046277095,0.0,0.05405405405404757,-1.0979310344827637,-0.11378438143163551,,,,,,,,,,,,,,,,,,,-3.5029645125992817,-0.05587197468559734,-0.06120712113487585,0.1038386964334897,-47.27751268465141,0.0,-0.10810006514794068,-0.08607674021634223,0.11840138198024869,-90.24394293984273,-5.309456255592204,-3.9044,1.4434000000000002,0.8992922854178285,1.1327331204384745,3.3953488372093648,,,,1.2558139534883457,,,-1.0,3.0232558139535377,-3.0,,,-8.069767441860561,1.1270490136262068,0.4488372093023309,1.0,4.348837209302393,,,8.093023255814048,-10.023255813953641,7.884816272965864,-1.1085271317829604,-1.0,1775491920000000000,1.2488094083664278,1,1,91.0,False,2026-04,0.22094786302887906,-0.015524307637058279
ACCEPTANCE:ec-re1-efficient-pullback-BTCUSDT-00000001,BTCUSDT:EFFICIENT_PULLBACK:BTCUSDT:BTCUSDT:5m:PIVOT:HIGH:1602:s2:1775487300000000000,BTCUSDT,1,1775488140000000000,1775487300000000000,69625.1,69489.9,69791.3,1.229289940828275,69386.25,1.584962500721156,BTCUSDT:15m:PIVOT:HIGH:490:s2:SNAP:1775488140000000000,ObjectKind.HORIZONTAL_RESISTANCE,69521.4,69521.5,69744.8,69490.0,AUCTION_ACCEPTANCE,0.4227160493827448,0.3212619909857787,0.29036635006784517,0.562753036437367,0.4454320987654896,-0.030954861102109425,0.08820653236848591,0.060439560439593976,4.248888888889004,-0.0015501353685396665,0.14895090367703712,0.4730500951173231,-0.6360493827159919,-0.02691208963526065,-0.009191858639490081,0.5273709654486096,0.0,0.0,1.219827586206887,0.4900662251655629,-0.49139072847651283,0.6121858775069131,0.6397747804286531,-0.46268562369145066,0.9347522441434647,2.7296458212711094,2.9452098301296914,2.424153014755274,0.3725925925926422,0.45348528015200623,1.9193162393163203,-0.008053181386516617,2.329572649572684,-1.0,1.0,0.0,1.7346010553881064,0.0,2.70805020110221,3.541234567901263,-0.03095486110210942,2.4592192994823714,0.3338446520708301,0.0,0.0,2.3590123456790697,1.3353086419754236,19.418284497977258,0.6173742603549763,1.229289940828275,1.6414814814814527,0.0,0.0,1.219827586206887,1.430342577487746,4.459681012260111,4.442651256490317,0.0,0.0009876543210451433,0.46153846153852285,-0.009554022265876008,,,,,,,,,,,,,,,,,,,0.4717565824868782,-0.02618015597870885,0.00286188350913314,-0.033816744611242476,-7.354206086507276,4.259989235750904,0.0020805063313329504,0.07261726871219983,-0.07416740408073949,-29.8840450435911,-2.115044022064083,-3.4585,-2.0406999999999997,0.7744181686331066,0.754267011062051,1.6671597633135304,,,,-1.3313609467455552,,,-1.0,0.0,-0.549556213017618,,,-1.684171597633077,,,1.0,6.545118343194767,,,5.533284023668205,,6.555438968040006,-0.2095660749506723,0.0,1775490300000000000,0.48957345871147967,1,1,36.0,False,2026-04,0.5903828300502229,-0.003868601651871839
REJECTION:h4-liquidity-BTCUSDT-00000038,BTCUSDT:H4_SWEEP:BTCUSDT:1775491200000000000:PREVIOUS_H4_HIGH:37,BTCUSDT,-1,1775491560000000000,1775491500000000000,69861.4,69947.90000000001,69557.0,3.5190751445080113,69931.9,5.584962500721156,PREVIOUS_H4:1775491200000000000:PREVIOUS_H4_HIGH:SNAP:1775491500000000000,ObjectKind.HORIZONTAL_SUPPORT,69931.84999999999,69931.95,69905.0,69843.0,AUCTION_REJECTION,0.30083565459613737,0.44427537457028066,0.7682926829269339,0.4064516129034136,-0.30163151611616346,-0.0841987732085485,-0.13173444560303318,0.2771618625278178,-2.2212495025865833,-0.09356713913697923,-0.16349364419189455,-0.6225425950196235,-2.3549542379626573,-0.005770672982040663,-0.03889582648701907,-0.7990230286112854,0.0,0.0,1.0,0.6138211382116551,-0.36178861788625943,0.6628296533064664,0.5808498976515081,-0.12703850467348002,0.5221448848643571,-0.2004008016021075,-0.5151464942354522,-0.46120862217384095,0.20050920399109334,0.11738683127572123,-1.4941358024691371,-0.4190183473918847,-0.7271137001174461,-0.0,-1.0,-0.15726233145580593,0.02061928720273568,0.0,0.6931471805599453,-0.214086748905654,0.5325022621044199,0.877864953056002,0.20697412823391884,0.0,0.0,0.5610823716673559,0.6884202148827582,12.381658541056229,0.9697754913293165,3.5190751445080113,2.422602467170778,0.0,1.0,1.0,1.0,3.397460003118783,1.9459101490553132,0.0,0.0007958615201418655,0.3847736625514258,0.013606443366021936,,,,,,,,,,,,,,,,,,,-0.3053543200631665,0.0036409563842171888,-0.09442104629919656,0.010222273090648007,41.66211461987146,-2.3207723502310396,0.09507398992967082,-0.1958796616959866,0.10231252255900736,39.92785199278259,5.831162631624309,6.2794,3.9848,0.9165063742973734,0.8435691622029103,,-27.29826589594903,,,5.508670520230119,-0.15726233145580593,-0.6786127167629141,-0.0,-1.412716763005509,-2.258959537571807,,,8.095953757223937,,,-1.0,,-12.961849710980445,,,,-7.116923373122775,0.327552986512469,-0.0,1775491920000000000,-0.9606130240209161,0,0,6.0,False,2026-04,0.3082144467732684,-0.008377949007736247
REJECTION:h4-liquidity-XRPUSDT-00000041,XRPUSDT:H4_SWEEP:XRPUSDT:1775491200000000000:PREVIOUS_H4_HIGH:40,XRPUSDT,-1,1775492160000000000,1775492100000000000,1.3507,1.3531,1.34625,1.8541666666667265,1.3527,5.584962500721156,PREVIOUS_H4:1775491200000000000:PREVIOUS_H4_HIGH:SNAP:1775492100000000000,H4LiquidityKind.PREVIOUS_H4_MIDPOINT,1.35265,1.3527500000000001,1.352,1.3507,AUCTION_REJECTION,-0.04878048780487276,0.07688729941339194,-0.039999999999992895,0.7333333333333728,-0.682926829268327,0.12238484538413107,-0.162790697674415,0.12195121951218191,-2.390243902438982,0.05387202957577479,-0.16498316498315527,-0.5,-1.5609756097561451,0.010471203498943874,-0.02302158273381313,-0.6515151515151529,0.0,0.0,1.0,0.9230769230769362,0.07692307692306379,0.5558689429075827,0.820850037843617,0.5023622128342119,0.14525570934658444,0.9786559722213539,1.7191772992353194,0.5862832258076509,-0.22589197574391104,-0.3436929116882884,-1.195121951219491,-0.3392339175800386,-1.195121951219491,1.0,-1.0,-1.1037924151696323,0.06062462181643484,0.0,0.6931471805599453,-0.34146341463410934,-0.012766110319128339,0.7631045299178173,-0.0,0.0,0.0,0.9756097560975636,1.1707317073170547,17.768564448063653,0.6759500000000119,1.8541666666667265,2.170731707317109,0.0,1.0,1.0,1.0,1.0,2.833213344056216,0.0,0.04878048780498108,-0.18163869693979523,-0.08395378893069554,,,,,,,,,,,,,,,,,,,-0.780430116451613,0.09714911573952728,0.08293631268501943,0.03944853269911143,-17.60589540001689,-2.539785097147079,0.14519507849109603,0.09773366802265114,-0.043861638446876336,-51.52823893865843,7.126996631624527,5.4228000000000005,-0.3061000000000003,0.5888446225229483,0.6606692697094178,,-3.7500000000001155,-0.7500000000000231,,2.249999999999977,-1.1037924151696323,0.15624999999998557,1.0,2.5833333333333717,0.0,,,20.041666666667034,-1.57173073011998,-0.8041666666666848,-1.0,,-10.583333333333558,,,23.541666666667172,-8.696167979002608,1.9861111111111587,1.0,1775494500000000000,0.8107081518275064,1,1,39.0,False,2026-04,0.5828297182379143,0.001298834332806819
ACCEPTANCE:ec-re1-efficient-pullback-SOLUSDT-00000004,SOLUSDT:EFFICIENT_PULLBACK:SOLUSDT:SOLUSDT:5m:PIVOT:LOW:1599:s2:1775494500000000000,SOLUSDT,-1,1775499960000000000,1775494500000000000,81.93,82.19000000000001,81.5,1.6538461538461475,82.14500000000001,1.584962500721156,SOLUSDT:15m:PIVOT:LOW:529:s2:SNAP:1775499960000000000,ObjectKind.HORIZONTAL_SUPPORT,82.11,82.12,82.19,81.13,AUCTION_ACCEPTANCE,0.5405405405405032,-0.022596218425763575,0.7142857142857433,1.0,-0.9729729729729979,-0.09821281690398284,-0.2727272727272727,0.11111111111110406,-2.0,-0.11844991232170667,-0.19371727748691372,-0.34210526315789913,2.3783783783783368,0.028285541213406727,0.03942652329749045,-0.14285714285715456,0.0,0.0,1.2653061224489441,1.0,-0.0,0.6865595922878068,0.8873031950009046,0.3439942621082272,0.8019007505193647,0.5582185628394409,0.5582185628394409,-0.05517134572943026,0.31374132705652447,-0.9269401726869093,-1.6309330009144438,-0.04603280028608858,-0.3690669990855562,-0.0,1.0,-0.6676145339652577,2.6855773452501515,0.0,4.5217885770490405,5.486486486486499,0.027044815540022388,5.123609912828743,0.7881773399014775,0.0,0.0,1.1621621621621663,1.4054054054054157,31.734407420969738,0.37873846153845403,1.6538461538461475,2.3243243243243326,0.0,0.0,1.2653061224489441,1.5272727272726503,5.639242534005949,5.6937321388027,0.0,0.05405405405408104,-0.8809073724008206,-0.10503657647434596,,,,,,,,,,,,,,,,,,,-1.027466415132926,0.05342306456405244,-0.07482042869797154,-0.023392388206011194,-19.24775816362967,-2.1115914727211895,0.10706177974215375,-0.13792645083214944,0.019476538510442884,-38.0497311995498,8.10566542629565,7.058299999999999,2.8163999999999993,0.6921518948991463,0.6967508933177134,10.615384615384372,-6.923076923076831,,,1.0769230769231148,-0.6676145339652577,0.207692307692306,-0.0,6.384615384615246,-14.230769230768962,,1.1538461538461202,0.576923076923142,,,1.0,6.346153846153689,0.0,,,-4.538461538461421,,,-0.0,1775511480000000000,0.9942211460051983,1,1,192.0,False,2026-04,0.34474966151726055,-0.009826050761460555
ACCEPTANCE:ec-re1-efficient-pullback-XRPUSDT-00000008,XRPUSDT:EFFICIENT_PULLBACK:XRPUSDT:XRPUSDT:5m:PIVOT:LOW:1540:s2:1775506500000000000,XRPUSDT,-1,1775507100000000000,1775506500000000000,1.3407,1.3416,1.3394,1.4444444444446911,1.33975,1.584962500721156,XRPUSDT:15m:PIVOT:LOW:538:s2:SNAP:1775507100000000000,ObjectKind.HORIZONTAL_SUPPORT,1.3412,1.3413,1.3415,1.3394,AUCTION_ACCEPTANCE,-0.11764705882351405,0.18820854155512606,-0.16666666666666666,0.6,0.41176470588229913,0.15681435778280037,0.14893617021276595,-0.0,-1.4705882352940562,-0.043879097904187904,-0.09578544061303125,-0.1525423728813764,5.176470588235141,0.03017098508481069,0.07534246575342567,0.25714285714285645,0.0,0.0,1.4239999999999777,0.5,0.5,0.8685708198038469,0.7411742771608375,-0.044150210604671086,0.9378398992929857,2.258533570477228,1.5124876140459875,3.645283993681069,0.10019715436666979,-0.3648124191462255,-1.2424092534814775,0.7765771250285246,-0.22817898181257878,-1.0,1.0,1.011037527593808,3.8642323415917974,0.0,2.3978952727983707,0.20588235294121487,0.10129313583010703,2.306001656650861,3.7142857142851704,0.0,0.0,-0.5588235294117571,0.5294117647058132,6.712911165808166,1.7882000000001965,1.4444444444446911,0.7647058823529719,0.0,0.0,1.4239999999999777,2.4000000000000274,6.553809414845711,6.566672429803241,0.0,0.058823529411757024,-0.729624838292451,-0.21902385167680308,,,,,,,,,,,,,,,,,,,0.4114424845894771,0.0002147643653469783,0.0901227747103199,0.0666915830724798,-12.106536774325605,-1.5890062155783518,0.11704517230092247,0.01021604655911711,-0.054095144463304976,-23.251100126451263,7.143398051248084,5.312,0.6191000000000003,0.36000359237442464,0.3682252076872158,,-2.1111111111113576,,,-9.44444444444543,1.011037527593808,-0.047619047619047616,-1.0,7.1111111111118515,-10.777777777779011,,0.0,-6.4444444444451845,-0.3005249343832055,2.074074074074321,1.0,9.44444444444543,-17.111111111113086,,,52.66666666667259,-0.24273333333333635,-3.8888888888893085,-0.0,1775507160000000000,-0.9492822050728649,0,0,1.0,False,2026-04,0.37527796453345935,-0.018059739748782302
ACCEPTANCE:ec-re1-efficient-pullback-SOLUSDT-00000005,SOLUSDT:EFFICIENT_PULLBACK:SOLUSDT:SOLUSDT:5m:PIVOT:LOW:971:s2:1775517600000000000,SOLUSDT,-1,1775518440000000000,1775517600000000000,79.78,79.96000000000001,79.52,1.4444444444444182,81.125,1.584962500721156,SOLUSDT:15m:PIVOT:LOW:548:s2:SNAP:1775518440000000000,ObjectKind.HORIZONTAL_SUPPORT,79.86,79.87,79.95,79.61,AUCTION_ACCEPTANCE,-0.4285714285714431,-0.055815943958869865,-0.2727272727272845,0.17241379310343474,0.8571428571428862,-0.025072711262114203,0.17647058823529904,-0.0,8.0,0.028462458291498193,0.31638418079096753,0.6486486486486427,13.642857142857062,0.06267900591059039,0.2134078212290522,0.7984496124030966,0.0,0.0,1.291666666666675,0.42857142857142855,-0.5714285714285714,0.6889852833357246,1.0589729527775298,0.274794654568378,0.43351305230665205,1.253289885950748,-0.3849819324486248,0.2831490499617794,-1.7339562764457042,0.3092243228042271,7.156249999999909,0.547918534338659,0.8437500000000906,-0.0,-0.0,7.581075268817357,5.52012669484911,0.0,2.70805020110221,10.821428571428532,-0.025072711262114248,2.099883127533167,0.11221122112211329,0.0,0.0,9.60714285714281,1.285714285714329,22.562045625470898,0.5324666666666464,1.4444444444444182,1.857142857142886,0.0,0.0,1.291666666666675,1.1000000000000179,3.8626026948486727,8.22817689595132,0.0,0.07142857142860769,-0.019068984856951212,-0.17248015215120024,,,,,,,,,,,,,,,,,,,0.8558556945778739,0.0006431783687107004,0.05751801413528618,-0.08259072539740028,1.5085192622166232,7.938436833556026,0.005928822912803079,0.15940129156831132,-0.1309388332768131,-90.22481979204855,7.672097590107896,5.2444999999999995,-1.3347,0.725443543722108,0.8235955583952677,9.666666666666272,0.0,,,-9.277777777777436,7.581075268817357,-0.2638888888888856,-0.0,11.555555555555108,-8.61111111111077,,,-12.666666666666194,2.322473604826537,-0.11111111111110633,-0.0,21.111111111110294,,,11.055555555555108,-11.499999999999606,0.8882547559966916,-0.7777777777777515,-0.0,1775518860000000000,-0.9718908646968881,0,0,7.0,False,2026-04,0.45915850428297345,-0.007047285585721387
ACCEPTANCE:ec-re1-efficient-pullback-XRPUSDT-00000009,XRPUSDT:EFFICIENT_PULLBACK:XRPUSDT:XRPUSDT:5m:PIVOT:LOW:1436:s2:1775516400000000000,XRPUSDT,-1,1775520480000000000,1775516400000000000,1.3209,1.3237,1.3147,2.214285714285601,1.32525,1.584962500721156,XRPUSDT:15m:PIVOT:LOW:485:s2:SNAP:1775520480000000000,ObjectKind.HORIZONTAL_SUPPORT,1.3224,1.3225,1.3236,1.3111,AUCTION_ACCEPTANCE,-0.38888888888884093,-0.020687367125848132,-0.19999999999997461,0.5882352941177009,-0.2777777777777435,-0.12627012853343042,-0.05747126436781023,0.14893617021279204,-3.6666666666665844,-0.23386321041452549,-0.15420560747663267,-0.44897959183670655,12.27777777777762,-0.0276781417254739,0.18524727577535777,0.3894080996884719,0.0,0.0,1.2233009708737972,0.46153846153846156,-0.5384615384615384,1.0488132323514612,0.7095679107722175,0.2884442130589864,0.20294067113099154,-0.7571168988484978,-1.5148648718721347,-0.6432308334145118,-0.6926773761713216,-0.4164792503346829,-4.175020080321216,0.13870147255693943,0.5083534136546319,1.0,1.0,-1.430980392156846,4.53617731450114,0.0,4.23410650459726,7.861111111111066,-0.11372933748570685,4.591652615840291,0.6925795053003503,0.0,0.0,2.4166666666666767,1.5555555555556104,21.197668256492815,0.5666999999999726,2.214285714285601,3.4444444444443896,0.0,0.0,1.2233009708737972,1.0340136054421885,2.8943387251684487,7.282073658093465,0.0,0.055555555555548704,-0.5551807228916223,-0.1352835719247008,,,,,,,,,,,,,,,,,,,-0.16659729913781696,-0.11123306549278258,-0.1469244393984671,0.020654310865036607,-23.318512452803475,-3.7855239966978393,0.10966628036639008,-0.1619706558155655,-0.07189255459896002,-117.75565573778124,4.583105606977833,5.377999999999999,-1.1941000000000002,0.7733694739867065,0.8131415472072296,5.535714285714042,-7.214285714285363,,,-4.464285714285482,-1.430980392156846,0.5758928571428302,1.0,9.357142857142405,-6.178571428571083,,2.9285714285712814,0.8214285714285204,0.7887869520897042,0.8749999999999605,1.0,10.107142857142364,0.0,,,2.7857142857141612,0.49493333333333034,-1.2499999999999367,-0.0,1775520660000000000,-0.9707691425915698,0,0,3.0,False,2026-04,0.4231534468977992,-0.0033591594515247573
