plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,shock_sigma,shock_pressure,shock_activity,recovery_fraction,response_pressure,response_progress,basis_stress,basis_repair,oi_change,spot_confirmation,peer_response,context_direction,risk_range,cost_r,planned_rr,nav_before,score,position_id,opened,closed,entry_fill,exit_fill,quantity,pnl_ex_funding,holding_minutes,evaluation_censored,funding,pnl,net_r,probability
BTCUSDT:WASHOUT:60:1724493600000000000:1:1724544360000000000:1724545440000000000,BTCUSDT:WASHOUT:60:1724493600000000000:1:1724544360000000000,BTCUSDT,-1,1724545440000000000,1724544360000000000,64329.0,64549.1,64042.15260218819,1.3032594175911614,64472.5,3.584962500721156,60:1724493600000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,64549.0,64472.5,64549.0,64042.05260218819,INVENTORY_WASHOUT_RECLAIM,3.5578504832987417,-0.26721293608251506,1.8993545262200153,0.4339700745079439,0.39277108433734936,0.46342857421257855,2.6090999999999998,2.9029,-36.972162302379985,-61.736043608284774,0.2872621971517716,-0.0,2.9824745375496065,0.3513260336210836,1.3032594175911614,100000.0,0.6486739663789164,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724545440000000000,1724550060000000000,64319.00000000001,64042.200000000004,9.648,2236.71571488,77.0,False,0.0,2236.71571488,0.74557190496,0.5
SOLUSDT:WASHOUT:HOUR:1724627760000000000:-1:1724628000000000000:1724628300000000000,SOLUSDT:WASHOUT:HOUR:1724627760000000000:-1:1724628000000000000,SOLUSDT,1,1724628300000000000,1724628000000000000,160.304,159.83100000000002,160.8828544803629,1.2237938274057616,160.11,3.584962500721156,HOUR:1724627760000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,159.841,160.11,160.8928544803629,159.841,INVENTORY_WASHOUT_RECLAIM,3.596998112294682,-0.3854533583051255,0.7375769394452968,0.44017495636873477,0.03948522959929804,0.43045240572595994,0.7433000000000005,2.6079,-3.1545231516538763,-69.77352004635229,0.9814616203703227,1.0,1.375702621002553,0.4060909090909221,1.2237938274057616,102236.71571488,0.5939090909090778,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1724628300000000000,1724628480000000000,160.34,160.88,4249.2,1817.1873768,3.0,False,0.0,1817.1873768,0.5924770972585531,0.5
ETHUSDT:WASHOUT:HOUR:1724719680000000000:-1:1724719980000000000:1724720100000000000,ETHUSDT:WASHOUT:HOUR:1724719680000000000:-1:1724719980000000000,ETHUSDT,1,1724720100000000000,1724719980000000000,2680.03,2672.3599999999997,2690.356428179774,1.346340049514087,2677.29,3.584962500721156,HOUR:1724719680000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,2672.37,2677.29,2690.366428179774,2672.37,INVENTORY_WASHOUT_RECLAIM,4.004291350854187,-0.3591024339211339,1.7440915446559253,0.4256400172012568,0.2579539121958112,0.15731173395071338,3.7799000000000005,5.0429,-0.1313032014138571,-60.239014039806804,-1.534527883126549,-1.0,2.1168087708801893,0.4187006518904535,1.346340049514087,104053.90309168001,0.5812993481095465,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1724720100000000000,1724722200000000000,2680.53,2690.36,268.596,2135.78487515,35.0,False,0.0,2135.78487515,0.6841918184360654,0.5
ETHUSDT:WASHOUT:HOUR:1724751420000000000:-1:1724751720000000000:1724751960000000000,ETHUSDT:WASHOUT:HOUR:1724751420000000000:-1:1724751720000000000,ETHUSDT,1,1724751960000000000,1724751720000000000,2675.82,2670.72,2685.3688717973255,1.8723278033969877,2674.08,3.584962500721156,HOUR:1724751420000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,2670.73,2674.08,2685.3788717973257,2670.73,INVENTORY_WASHOUT_RECLAIM,3.4397951585789097,-0.3488859142009486,1.4226518210698986,0.3474670316200994,0.40137189912351245,0.7656433991020716,1.9115999999999995,1.4365999999999994,-7.051760708201016,-49.62437519520968,-0.298204611017929,1.0,1.751023020368077,0.6290047058823081,1.8723278033969877,106189.68796683,0.37099529411769194,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1724751960000000000,1724752080000000000,2676.31,2670.23,352.909,-3089.10776244,2.0,False,0.0,-3089.10776244,-0.9696822800737899,0.5
ETHUSDT:WASHOUT:60:1724914800000000000:1:1724930400000000000:1724930700000000000,ETHUSDT:WASHOUT:60:1724914800000000000:1:1724930400000000000,ETHUSDT,-1,1724930700000000000,1724930400000000000,2555.48,2564.98,2544.329108779405,1.1737780232205248,2559.14,3.584962500721156,60:1724914800000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,2564.97,2559.14,2564.97,2544.319108779405,INVENTORY_WASHOUT_RECLAIM,3.0228260971891037,-0.4989429636953504,2.04653925690784,0.459544331458948,-0.12888686752258408,1.2710129088927773,0.2378,3.9896,-39.60491539444888,-72.7988326240947,-0.7280943360834493,-1.0,2.8545207173714733,0.32339747368421046,1.1737780232205248,103100.58020439,0.6766025263157895,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1724930700000000000,1724932020000000000,2555.08,2565.43,235.803,-3044.27685977,22.0,False,0.0,-3044.27685977,-0.9842417484411581,0.5
BTCUSDT:WASHOUT:60:1724972400000000000:-1:1724995020000000000:1724995140000000000,BTCUSDT:WASHOUT:60:1724972400000000000:-1:1724995020000000000,BTCUSDT,1,1724995140000000000,1724995020000000000,58788.2,58649.9,58962.33312996076,1.2590971074531325,58655.0,3.584962500721156,60:1724972400000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,58650.0,58655.0,58962.43312996076,58650.0,INVENTORY_WASHOUT_RECLAIM,3.712424645888574,-0.3216201464450306,2.2680272672837907,0.4423346525938367,0.3682269564655451,0.7215807798889555,4.3162,5.233499999999999,-0.17862249626077187,-53.047205230267735,-0.6129612904213061,0.0,2.127817097199398,0.5094928416486061,1.2590971074531325,100056.30334462,0.4905071583513939,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724995140000000000,1724999580000000000,58796.700000000004,58962.3,13.649,1698.06103431,74.0,False,0.0,1698.06103431,0.5657018357159153,0.5
SOLUSDT:WASHOUT:HOUR:1725019860000000000:1:1725020160000000000:1725020400000000000,SOLUSDT:WASHOUT:HOUR:1725019860000000000:1:1725020160000000000,SOLUSDT,-1,1725020400000000000,1725020160000000000,139.536,140.164,138.61709450229333,1.4632253148195784,139.54,3.584962500721156,HOUR:1725019860000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,140.154,139.54,140.154,138.60709450229334,INVENTORY_WASHOUT_RECLAIM,4.691304956699035,-0.22028991177448698,1.3283376526439505,0.3995072749539004,0.2960070206230803,0.24966871688687783,3.9824,4.335100000000001,-10.133075609584097,-90.45287801849433,-0.13846415200672324,1.0,2.6131992367491637,0.2672292993630633,1.4632253148195784,101754.36437893,0.7327707006369367,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1725020400000000000,1725021060000000000,139.51,140.19,3660.72,-3001.241292,11.0,False,0.0,-3001.241292,-0.9831654593944406,0.5
BTCUSDT:WASHOUT:HOUR:1725026040000000000:1:1725026340000000000:1725026820000000000,BTCUSDT:WASHOUT:HOUR:1725026040000000000:1:1725026340000000000,BTCUSDT,-1,1725026820000000000,1725026340000000000,59593.4,59820.1,59187.236292721245,1.7916352328132394,59603.2,3.584962500721156,HOUR:1725026040000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,59820.0,59603.2,59820.0,59187.13629272125,INVENTORY_WASHOUT_RECLAIM,3.5250406537254957,-0.20731712248392029,0.8141723064494988,0.35805497675693,0.32070519973220263,0.20966346085750628,2.52,0.3825000000000003,-117.02197846947371,-23.31555092821347,0.7266923255430702,-0.0,2.112475847839825,0.3160480811645387,1.7916352328132394,98753.12308693,0.6839519188354612,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1725026820000000000,1725027360000000000,59586.0,59187.2,9.645,3444.9004062,9.0,False,0.0,3444.9004062,1.1627988052480922,0.5
