acceptance_range_fraction,accepted_last15,adx,atr,bars_held,breadth,causal_episode_id,cont_120m,cont_15m,cont_240m,cont_30m,cont_480m,cont_60m,cont_720m,delayed_cont_120m,delayed_cont_15m,delayed_cont_240m,delayed_cont_30m,delayed_cont_480m,delayed_cont_60m,delayed_cont_720m,delayed_entry_price,delayed_entry_time,delayed_rev_120m,delayed_rev_15m,delayed_rev_240m,delayed_rev_30m,delayed_rev_480m,delayed_rev_60m,delayed_rev_720m,entry_mode,entry_price,entry_price_geometry,entry_time,entry_time_geometry,event_id,event_time,exit_price_geometry,exit_time_geometry,family,family_priority,gross_fraction,hold_min,impulse_atr,impulse_body_fraction,impulse_breadth,last15_aligned_return,mae_12h,mae_fraction,mfe_12h,mfe_fraction,net_fraction,oi_abs_baseline,oi_change_1h,oi_material,oi_mode,outcome,period_label,planned_loss_fraction,premium_aligned,premium_change_1h,price_risk_fraction,r_multiple,rev_120m,rev_15m,rev_240m,rev_30m,rev_480m,rev_60m,rev_720m,side,split,state,stop_mode,stop_price,symbol,taker_1h,taker_aligned,target_mode,target_price,transition15,volume_ratio,market_episode_id
0.0104827586206897,True,30.71616741860809,0.002908523443532,480,4,XRPUSDT:2023-03-06T01:59:59.999000+00:00,-0.0107275862068967,-0.0019,-0.0049344827586206,0.0014103448275861,-0.0035551724137929,-0.0021758620689655,-0.0076931034482758,-0.0151413793103449,0.0014103448275861,-0.0043827586206896,0.0014103448275861,-0.0038310344827587,-0.0063137931034482,-0.0079689655172414,0.3625,2023-03-06 02:15:59.999000+00:00,0.0113413793103449,-0.0052103448275861,0.0005827586206896,-0.0052103448275861,3.103448275877554e-05,0.0025137931034482,0.0041689655172414,direct,0.3625,0.3625,2023-03-06 02:00:59.999000+00:00,2023-03-06 02:00:59.999000+00:00,XRPUSDT:public_vectorized_no_ema:2023-03-06T01:59:59.999000+00:00,2023-03-06 01:59:59.999000+00:00,0.3631,2023-03-06 10:00:59.999000+00:00,public_vectorized_no_ema,0,-0.0016551724137929,480,2.1316658161334923,0.0171034482758621,4,0.0073932092004381,-0.0148965517241379,-0.0148965517241379,0.0102068965517241,0.0102068965517241,-0.0035551724137929,0.0022910787264311,-0.0099996876957142,True,UNWIND,TIME,confirm_recovery_2023_03,0.0190034482758621,False,0.00071057,0.0171034482758621,-0.1870803846851676,0.0069275862068967,-0.0019,0.0011344827586206,-0.0052103448275861,-0.000244827586207,-0.0016241379310344,0.0038931034482758,-1,confirmation,FORCED_UNWIND_ACCEPTED,impulse_origin,0.3687,XRPUSDT,-0.2312762720294146,True,two_r,0.3500999999999999,MIXED_15,3.4579524154386285,confirm_recovery_2023_03:-1:000
0.0099275556748055,True,38.24458684950788,0.0043802581126246,195,4,XRPUSDT:2023-03-08T05:59:59.999000+00:00,-0.0115592433592703,-0.0053880601019586,-0.0306094177622753,-0.011290931043735,-0.0622702709954387,-0.0102176817815939,-0.0611970217332975,-0.0091192513368982,-0.0077823529411764,-0.0262315508021391,-0.0051085561497325,-0.05617807486631,-0.00617807486631,-0.0497609625668449,0.374,2023-03-08 06:15:59.999000+00:00,0.0053192513368982,0.0039823529411764,0.0224315508021391,0.0013085561497325,0.05237807486631,0.00237807486631,0.0459609625668449,direct,0.3727,0.3727,2023-03-08 06:00:59.999000+00:00,2023-03-08 06:00:59.999000+00:00,XRPUSDT:public_vectorized_no_ema:2023-03-08T05:59:59.999000+00:00,2023-03-08 05:59:59.999000+00:00,0.3804,2023-03-08 09:15:59.999000+00:00,public_vectorized_no_ema,0,-0.0206600482962169,480,1.7578872755939594,0.0206600482962169,4,0.0079850944902848,-0.0783471961363027,-0.0783471961363027,0.001073249262141,0.001073249262141,-0.0225600482962169,0.0104384917346553,-0.0199052396869845,True,UNWIND,STOP,confirm_recovery_2023_03,0.0225600482962169,False,0.00030667,0.0206600482962169,-1.0000000000000009,0.0077592433592703,0.0015880601019586,0.0268094177622753,0.007490931043735,0.0584702709954387,0.0064176817815939,0.0573970217332975,-1,confirmation,FORCED_UNWIND_ACCEPTED,impulse_origin,0.3804,XRPUSDT,-0.0742301333099241,True,two_r,0.3572999999999999,MIXED_15,1.8549347856990115,confirm_recovery_2023_03:-1:001
0.006780532633694,True,46.924101189411125,195.56456480666296,117,4,BTCUSDT:2023-03-09T18:59:59.999000+00:00,0.0411116230899991,0.0010855294672235,0.0301361120502064,0.0032092075252483,0.0444161804269259,0.0055138267631052,0.0520918957397874,0.0305090435845757,0.0002300373472915,0.0267599868186029,0.0007601587498685,0.0410398336087416,0.0090653940569092,0.0504291910633947,20938.6,2023-03-09 19:15:59.999000+00:00,-0.0343090435845757,-0.0040300373472915,-0.0305599868186029,-0.0045601587498685,-0.0448398336087416,-0.0128653940569092,-0.0542291910633947,direct,21001.3,21001.3,2023-03-09 19:00:59.999000+00:00,2023-03-09 19:00:59.999000+00:00,BTCUSDT:public_vectorized_no_ema:2023-03-09T18:59:59.999000+00:00,2023-03-09 18:59:59.999000+00:00,20078.099999999995,2023-03-09 20:57:59.999000+00:00,public_vectorized_no_ema,0,0.0439591834791182,480,2.3603458042429337,0.021979591739559,3,0.0029861091330314,-0.0003904520196369,-0.0003904520196369,0.0594867936746772,0.0594867936746772,0.0420591834791182,0.0054249370914583,-0.0634238624550391,True,UNWIND,TARGET,confirm_recovery_2023_03,0.023879591739559,True,-0.0002363899999999,0.021979591739559,1.7613024518104594,-0.0449116230899991,-0.0048855294672235,-0.0339361120502064,-0.0070092075252483,-0.0482161804269259,-0.0093138267631052,-0.0558918957397874,-1,confirmation,FORCED_UNWIND_ACCEPTED,impulse_origin,21462.9,BTCUSDT,-0.1330608884081717,True,two_r,20078.099999999995,PERSISTENT_15,4.922264077519376,confirm_recovery_2023_03:-1:002
0.0036209256281807,True,36.88260813508308,11.817971826406708,98,4,ETHUSDT:2023-03-09T18:59:59.999000+00:00,0.0600211501920087,0.0021992864451148,0.0468330082251485,0.0056408267669453,0.0511515433780247,0.0096005913071209,0.0638746123284213,0.0422503165506982,0.0015557062516261,0.0399820923700941,0.0028032295509582,0.0468534773878062,0.0130435946016265,0.0663535340934107,1498.97,2023-03-09 19:15:59.999000+00:00,-0.0460503165506982,-0.0053557062516261,-0.0437820923700941,-0.0066032295509582,-0.0506534773878062,-0.0168435946016265,-0.0701535340934107,direct,1505.14,1505.14,2023-03-09 19:00:59.999000+00:00,2023-03-09 19:00:59.999000+00:00,ETHUSDT:public_vectorized_no_ema:2023-03-09T18:59:59.999000+00:00,2023-03-09 18:59:59.999000+00:00,1458.3000000000004,2023-03-09 20:38:59.999000+00:00,public_vectorized_no_ema,0,0.0311200287016487,480,1.982573688968068,0.0155666582510595,3,0.0021149358226369,-0.0001262341044685,-0.0001262341044685,0.0679936750069761,0.0679936750069761,0.0292200287016487,0.0040342757786362,-0.0211651727558184,True,UNWIND,TARGET,confirm_recovery_2023_03,0.0174600143508244,True,-0.00029928,0.0155600143508244,1.6735397872264115,-0.0638211501920087,-0.0059992864451148,-0.0506330082251485,-0.0094408267669453,-0.0549515433780247,-0.013400591307121,-0.0676746123284213,-1,confirmation,FORCED_UNWIND_ACCEPTED,impulse_origin,1528.56,ETHUSDT,-0.0470509751982295,True,two_r,1458.3000000000004,PERSISTENT_15,3.9570901818407553,confirm_recovery_2023_03:-1:002
0.0283461040899592,True,51.264456334670506,284.9744324301015,480,4,BTCUSDT:2023-03-09T20:59:59.999000+00:00,-0.0133688028659568,-0.0099605035326897,-0.0024373669021793,-0.0141002189272565,0.0096533883968554,-0.0071691810130363,0.0055783560553288,-0.0057746298124383,-0.006006614017769,0.0112786771964461,-0.0029463968410661,0.01700918065153,-0.0095406712734451,0.0158936821322803,20260.0,2023-03-09 21:15:59.999000+00:00,0.0019746298124383,0.002206614017769,-0.0150786771964461,-0.0008536031589338,-0.02080918065153,0.0057406712734451,-0.0196936821322803,direct,20098.0,20098.0,2023-03-09 21:00:59.999000+00:00,2023-03-09 21:00:59.999000+00:00,BTCUSDT:impulse_only_2atr:2023-03-09T20:59:59.999000+00:00,2023-03-09 20:59:59.999000+00:00,19865.8,2023-03-10 05:00:59.999000+00:00,impulse_only_2atr,1,0.0115533883968554,480,2.623393241368661,0.037197731117524,4,0.0226419498531385,-0.0193750621952433,-0.0193750621952433,0.0172156433475967,0.0172156433475967,0.0096533883968554,0.0062895884995395,-0.0314784422216867,True,UNWIND,TIME,confirm_recovery_2023_03,0.039097731117524,False,0.00198382,0.037197731117524,0.2469040560905778,0.0095688028659568,0.0061605035326897,-0.0013626330978206,0.0103002189272565,-0.0134533883968554,0.0033691810130363,-0.0093783560553288,-1,confirmation,FORCED_UNWIND_ACCEPTED,impulse_origin,20845.6,BTCUSDT,-0.081562888497643,True,two_r,18602.800000000003,MIXED_15,6.782848762079819,confirm_recovery_2023_03:-1:002
0.0362621641146224,True,42.375015198309725,22.58860342959264,480,4,ETHUSDT:2023-03-09T20:59:59.999000+00:00,-0.0159586710483447,-0.0166669164412085,-0.0114046531722309,-0.0216458815530404,-0.0041097256257347,-0.0155549711744125,0.0017332988653909,-0.0042729925529911,-0.0068065110728019,0.0056656586101242,-0.0051942720147404,0.0118145010783156,-0.0107079900055138,0.0184798183962757,1432.79,2023-03-09 21:15:59.999000+00:00,0.0004729925529911,0.0030065110728019,-0.0094656586101242,0.0013942720147404,-0.0156145010783156,0.0069079900055138,-0.0222798183962757,direct,1411.94,1411.94,2023-03-09 21:00:59.999000+00:00,2023-03-09 21:00:59.999000+00:00,ETHUSDT:public_vectorized_no_ema:2023-03-09T20:59:59.999000+00:00,2023-03-09 20:59:59.999000+00:00,1415.06,2023-03-10 05:00:59.999000+00:00,public_vectorized_no_ema,0,-0.0022097256257347,480,3.359216085957391,0.0537416604104989,4,0.0245867097745814,-0.0252631131634488,-0.0252631131634488,0.0164312931144383,0.0022805501650211,-0.0041097256257347,0.0043550173257855,-0.0525956526865876,True,UNWIND,TIME,confirm_recovery_2023_03,0.0556416604104989,False,0.00473035,0.0537416604104989,-0.073860585672948,0.0121586710483447,0.0128669164412085,0.0076046531722309,0.0178458815530404,0.0003097256257347,0.0117549711744125,-0.0055332988653909,-1,confirmation,FORCED_UNWIND_ACCEPTED,impulse_origin,1487.82,ETHUSDT,-0.0797401923240631,True,two_r,1260.1800000000003,MIXED_15,7.929741957283943,confirm_recovery_2023_03:-1:002
0.044991965720407,True,53.27092810790326,0.4198365700366111,480,4,SOLUSDT:2023-03-09T20:59:59.999000+00:00,-0.021360810569541,-0.0185636910075579,-0.0170163482711418,-0.0280858001547341,-0.0149929000773669,-0.0073752127596262,-0.0046971195619829,-0.0147197623368262,-0.0112660364104666,0.0044806123046302,-0.0051195750160981,0.0044220745770647,-0.0136660832406485,0.0219833928466896,17.083,2023-03-09 21:15:59.999000+00:00,0.0109197623368262,0.0074660364104666,-0.0082806123046302,0.0013195750160981,-0.0082220745770647,0.0098660832406485,-0.0257833928466896,direct,16.803,16.803,2023-03-09 21:00:59.999000+00:00,2023-03-09 21:00:59.999000+00:00,SOLUSDT:impulse_only_2atr:2023-03-09T20:59:59.999000+00:00,2023-03-09 20:59:59.999000+00:00,17.023,2023-03-10 05:00:59.999000+00:00,impulse_only_2atr,1,-0.0130929000773669,480,2.1841832404452908,0.0545735880497531,4,0.032868984572876,-0.0324941974647383,-0.0324941974647383,0.0129143605308577,0.0019639350116051,-0.0149929000773669,0.0078805407199489,-0.0491114275267463,True,UNWIND,TIME,confirm_recovery_2023_03,0.0563545616854132,False,0.00776145,0.0544545616854132,-0.2660458999053435,0.017560810569541,0.0147636910075579,0.0132163482711418,0.0242858001547341,0.0111929000773669,0.0035752127596262,0.0008971195619829,-1,confirmation,FORCED_UNWIND_ACCEPTED,impulse_origin,17.718,SOLUSDT,-0.0124656593960859,True,two_r,14.973000000000004,MIXED_15,4.178637539133738,confirm_recovery_2023_03:-1:002
0.0216675809105868,True,24.813419875882083,0.0067306243426907,480,4,XRPUSDT:2023-03-09T20:59:59.999000+00:00,-0.0268588590235874,-0.0071111903455842,-0.0114995611629182,-0.0125966538672517,-0.0189049369171696,-0.0093053757542513,-0.0150651124520022,-0.0190896316507504,-0.007357025920873,-0.0046285129604366,-0.0081755798090041,-0.0149968622100955,-0.016906821282401,-0.0059927694406549,0.3665,2023-03-09 21:15:59.999000+00:00,0.0152896316507504,0.003557025920873,0.0008285129604366,0.0043755798090041,0.0111968622100955,0.013106821282401,0.0021927694406549,direct,0.3646,0.3646,2023-03-09 21:00:59.999000+00:00,2023-03-09 21:00:59.999000+00:00,XRPUSDT:public_vectorized_no_ema:2023-03-09T20:59:59.999000+00:00,2023-03-09 20:59:59.999000+00:00,0.3708,2023-03-10 05:00:59.999000+00:00,public_vectorized_no_ema,0,-0.0170049369171696,480,2.0800447755197555,0.0383982446516731,4,0.0159244264507423,-0.0282501371365881,-0.0282501371365881,0.0013713658804168,0.0013713658804168,-0.0189049369171696,0.0115130114230801,-0.0642723120204529,True,UNWIND,TIME,confirm_recovery_2023_03,0.0402982446516731,False,0.00521374,0.0383982446516731,-0.4691255681377364,0.0230588590235874,0.0033111903455842,0.0076995611629182,0.0087966538672517,0.0151049369171696,0.0055053757542513,0.0112651124520022,-1,confirmation,FORCED_UNWIND_ACCEPTED,impulse_origin,0.3786,XRPUSDT,-0.0899329602875659,True,two_r,0.3365999999999999,MIXED_15,2.483521836608377,confirm_recovery_2023_03:-1:002
0.0258590360032836,True,28.475508458957588,0.4855631296348201,480,4,SOLUSDT:2023-03-11T07:59:59.999000+00:00,-0.0302804386067785,-0.005183687111528,-0.0216021226691687,-0.0131583558109533,-0.0064737070481999,-0.0233026034947814,-0.0526798756889881,-0.0234078901227354,-0.0098485680888369,-0.0156931034482758,-0.031473348918761,-0.002659789596727,-0.0340449444769141,-0.0560788427819989,17.11,2023-03-11 08:15:59.999000+00:00,0.0196078901227354,0.0060485680888369,0.0118931034482758,0.027673348918761,-0.0011402104032729,0.0302449444769141,0.0522788427819989,direct,17.054,17.054,2023-03-11 08:00:59.999000+00:00,2023-03-11 08:00:59.999000+00:00,SOLUSDT:public_vectorized_no_ema:2023-03-11T07:59:59.999000+00:00,2023-03-11 07:59:59.999000+00:00,17.132,2023-03-11 16:00:59.999000+00:00,public_vectorized_no_ema,0,-0.0045737070481999,480,1.86793424921314,0.0531840037527852,4,0.0051919262629797,-0.054298111879911,-0.0408115398147064,0.0074469332707868,0.0074469332707868,-0.0064737070481999,0.0118777856888527,-0.0474487405726655,True,UNWIND,TIME,confirm_recovery_2023_03,0.0550253664829367,True,-0.00033512,0.0531253664829367,-0.1176495035286573,0.0264804386067785,0.001383687111528,0.0178021226691687,0.0093583558109533,0.0026737070481999,0.0195026034947814,0.0488798756889881,-1,confirmation,FORCED_UNWIND_ACCEPTED,impulse_origin,17.96,SOLUSDT,-0.0105636909494511,True,two_r,15.241999999999994,MIXED_15,1.749913303734689,confirm_recovery_2023_03:-1:003
0.0110036630741904,True,16.943936830842492,155.65348485041923,258,4,BTCUSDT:2023-03-12T17:59:59.999000+00:00,-0.002106980539016,-0.005096164602477,0.0215898844278432,0.0031589894536194,0.0705865101637071,0.012213184660335,0.0757177021309367,0.0046480358306975,0.0063816234879397,0.0195742738489026,0.0207380471786946,0.074508238163073,0.0201634039162663,0.0754402226139023,20708.5,2023-03-12 18:15:59.999000+00:00,-0.0084480358306975,-0.0101816234879397,-0.0233742738489026,-0.0245380471786946,-0.078308238163073,-0.0239634039162663,-0.0792402226139023,direct,20774.9,20774.9,2023-03-12 18:00:59.999000+00:00,2023-03-12 18:00:59.999000+00:00,BTCUSDT:public_vectorized_no_ema:2023-03-12T17:59:59.999000+00:00,2023-03-12 17:59:59.999000+00:00,21564.500000000007,2023-03-12 22:18:59.999000+00:00,public_vectorized_no_ema,0,0.0380074031643957,480,2.535760766161463,0.0189988880812904,4,0.0058536160240922,-0.0045439448565336,-0.0045439448565336,0.0877549350418052,0.0877549350418052,0.0361074031643957,0.0040823698638572,-0.0101384534813924,True,UNWIND,TARGET,confirm_recovery_2023_03,0.0209037015821978,False,-0.00178333,0.0190037015821978,1.727321021227443,-0.0016930194609839,0.001296164602477,-0.0253898844278432,-0.0069589894536194,-0.0743865101637071,-0.016013184660335,-0.0795177021309367,1,confirmation,FORCED_UNWIND_ACCEPTED,impulse_origin,20380.1,BTCUSDT,0.1174439891440093,True,two_r,21564.500000000007,MIXED_15,3.9609018214647,confirm_recovery_2023_03:+1:004
0.0050101421332167,True,51.8292267299126,218.4817301656671,449,4,BTCUSDT:2023-10-16T05:59:59.999000+00:00,-0.004272470738333,-0.0005059046567803,-0.0071395048632066,-0.0050931592565781,0.0010781316972123,-0.0056092253990552,0.0094104496226266,-0.0051996567927479,-0.0064808684324483,-0.0093331747923399,-0.0052282872204507,-0.0009874051169731,-0.0055575371390329,0.0130701348851025,27942.3,2023-10-16 06:15:59.999000+00:00,0.0013996567927479,0.0026808684324483,0.0055331747923399,0.0014282872204507,-0.0028125948830268,0.0017575371390329,-0.0168701348851025,direct,27903.4,27903.4,2023-10-16 06:00:59.999000+00:00,2023-10-16 06:00:59.999000+00:00,BTCUSDT:impulse_only_2atr:2023-10-16T05:59:59.999000+00:00,2023-10-16 05:59:59.999000+00:00,29233.4,2023-10-16 13:29:59.999000+00:00,impulse_only_2atr,1,0.0476644423260248,480,3.043732761983135,0.0238322211630123,4,0.0020613373554549,-0.0098912677308141,-0.0098912677308141,0.1009411039514898,0.1009411039514898,0.0457644423260248,0.0021607616540553,-0.0302332230457516,True,UNWIND,TARGET,confirm_expansion_2023_10,0.0257322211630123,False,-0.0004911399999999,0.0238322211630123,1.7784878357802576,0.000472470738333,-0.0032940953432196,0.0033395048632066,0.0012931592565781,-0.0048781316972123,0.0018092253990552,-0.0132104496226266,1,confirmation,FORCED_UNWIND_ACCEPTED,impulse_origin,27238.4,BTCUSDT,0.0757169828827287,True,two_r,29233.4,PERSISTENT_15,16.342244329548862,confirm_expansion_2023_10:+1:000
0.004662477194405,True,19.54245705476648,0.0033787885432492,450,4,XRPUSDT:2023-10-16T05:59:59.999000+00:00,-0.0027108655990269,-0.0047380295965944,-0.0019,-0.0087923575917292,0.0039787755929454,-0.004940745996351,-0.0016972836002433,-0.0002736531815408,-0.0059658670461476,0.0013526936369181,-0.0045428135799959,0.003995507216914,-0.0006802398861558,0.0031823338076844,0.4919,2023-10-16 06:15:59.999000+00:00,-0.0035263468184591,0.0021658670461476,-0.0051526936369181,0.0007428135799959,-0.007795507216914,-0.0031197601138441,-0.0069823338076844,direct,0.4933,0.4933,2023-10-16 06:00:59.999000+00:00,2023-10-16 06:00:59.999000+00:00,XRPUSDT:public_vectorized_no_ema:2023-10-16T05:59:59.999000+00:00,2023-10-16 05:59:59.999000+00:00,0.5081,2023-10-16 13:30:59.999000+00:00,public_vectorized_no_ema,0,0.0300020271639975,480,2.2197305051791143,0.0152037299817555,4,0.0004055150040551,-0.0075005067909994,-0.0075005067909994,0.035880802756943,0.035880802756943,0.0281020271639975,0.0021891121289812,-0.0132226368858745,True,UNWIND,TARGET,confirm_expansion_2023_10,0.0169010135819988,False,-0.00037277,0.0150010135819988,1.6627421206222153,-0.001089134400973,0.0009380295965944,-0.0019,0.0049923575917292,-0.0077787755929454,0.001140745996351,-0.0021027163997566,1,confirmation,FORCED_UNWIND_ACCEPTED,impulse_origin,0.4859,XRPUSDT,0.1025492765088464,True,two_r,0.5081,MIXED_15,12.720967708926947,confirm_expansion_2023_10:+1:000
0.0036638088957279,True,16.784036572976827,146.1701192701558,152,4,BTCUSDT:2023-10-22T22:59:59.999000+00:00,0.0008944869668323,-0.0030657573759134,0.0095843755204274,-0.0046145493181984,0.0192135314454724,-0.0032989088510961,0.0155230766668663,0.0027317909591708,-0.0034505995651652,0.0082605954302328,-0.0019233423590455,0.0198384055167997,-0.0027803403982874,0.0167305371410278,29988.4,2023-10-22 23:15:59.999000+00:00,-0.0065317909591708,-0.0003494004348347,-0.0120605954302328,-0.0018766576409544,-0.0236384055167997,-0.0010196596017125,-0.0205305371410278,direct,30023.4,30023.4,2023-10-22 23:00:59.999000+00:00,2023-10-22 23:00:59.999000+00:00,BTCUSDT:impulse_only_2atr:2023-10-22T22:59:59.999000+00:00,2023-10-22 22:59:59.999000+00:00,30589.200000000004,2023-10-23 01:32:59.999000+00:00,impulse_only_2atr,1,0.0188453006654809,480,1.935416085124331,0.0094226503327405,4,0.0022533123691828,-0.0051293324540192,-0.0051293324540192,0.0321948879873696,0.0321948879873696,0.0169453006654809,0.0030021720622528,-0.0044505969237391,True,UNWIND,TARGET,confirm_expansion_2023_10,0.0113226503327405,False,-0.00016287,0.0094226503327405,1.496584294975711,-0.0046944869668323,-0.0007342426240865,-0.0133843755204274,0.0008145493181984,-0.0230135314454724,-0.0005010911489038,-0.0193230766668663,1,confirmation,FORCED_UNWIND_ACCEPTED,impulse_origin,29740.5,BTCUSDT,0.2976376030566581,True,two_r,30589.200000000004,MIXED_15,1.615201229653272,confirm_expansion_2023_10:+1:001
0.0264252562745987,True,38.97964506518065,24.78009203274241,480,4,ETHUSDT:2023-10-23T22:59:59.999000+00:00,-0.0073865998197261,-0.0165234680909432,0.0248835648342542,-0.0139537238896633,0.0126562852360077,-0.0129963682068336,0.0220674834982113,0.0055088804295331,0.0007078804579416,0.0395363228317378,-0.0016840970426976,0.0255878554586517,9.994318343232893e-05,0.0386954376296129,1760.05,2023-10-23 23:15:59.999000+00:00,-0.0093088804295331,-0.0045078804579416,-0.0433363228317378,-0.0021159029573023,-0.0293878554586517,-0.0038999431834323,-0.0424954376296129,direct,1786.17,1786.17,2023-10-23 23:00:59.999000+00:00,2023-10-23 23:00:59.999000+00:00,ETHUSDT:public_vectorized_no_ema:2023-10-23T22:59:59.999000+00:00,2023-10-23 22:59:59.999000+00:00,1812.17,2023-10-24 07:00:59.999000+00:00,public_vectorized_no_ema,0,0.0145562852360077,480,2.8256553651003884,0.0392011958548178,4,0.0206919015291777,-0.0218176321402777,-0.0218176321402777,0.0357356802543991,0.0357356802543991,0.0126562852360077,0.0063442803368953,-0.0163899733018446,True,UNWIND,TIME,confirm_expansion_2023_10,0.0411011958548178,True,0.00067844,0.0392011958548178,0.3079298539320763,0.0035865998197261,0.0127234680909432,-0.0286835648342542,0.0101537238896633,-0.0164562852360077,0.0091963682068336,-0.0258674834982113,1,confirmation,FORCED_UNWIND_ACCEPTED,impulse_origin,1716.15,ETHUSDT,0.1033018040129807,True,two_r,1926.21,MIXED_15,7.549214617648419,confirm_expansion_2023_10:+1:002
0.0897105281078184,True,35.679069559498835,117.41959833516178,480,4,ETHUSDT:2024-03-05T19:59:59.999000+00:00,-0.0447863696251402,-0.0261070388716013,-0.0545716268989466,-0.0164727795163921,-0.0501334723895865,-0.0052071504916313,-0.1239773760706788,-0.0157178643594495,0.0075065545241942,-0.0290529706962989,0.019711371119507,-0.0289749199980342,-0.0028510622121879,-0.1102372599579681,3459.29,2024-03-05 20:15:59.999000+00:00,0.0119178643594495,-0.0113065545241942,0.0252529706962989,-0.023511371119507,0.0251749199980342,-0.000948937787812,0.1064372599579681,direct,3377.53,3377.53,2024-03-05 20:00:59.999000+00:00,2024-03-05 20:00:59.999000+00:00,ETHUSDT:public_vectorized_no_ema:2024-03-05T19:59:59.999000+00:00,2024-03-05 19:59:59.999000+00:00,3540.44,2024-03-06 04:00:59.999000+00:00,public_vectorized_no_ema,0,-0.0482334723895865,480,2.026237556365017,0.0704420093973998,4,0.0353807666165946,-0.1232823986759554,-0.0640379212027724,0.0152448682913254,0.0152448682913254,-0.0501334723895865,0.008149414550914,-0.1320625761689129,True,UNWIND,TIME,untouched_bull_2024_03,0.072401224267438,False,0.00059892,0.070501224267438,-0.692439567104582,0.0409863696251402,0.0223070388716013,0.0507716268989466,0.0126727795163921,0.0463334723895865,0.0014071504916313,0.1201773760706788,-1,untouched,FORCED_UNWIND_ACCEPTED,impulse_origin,3615.65,ETHUSDT,-0.0887022801504867,True,two_r,2901.2900000000004,MIXED_15,5.370208772919448,untouched_bull_2024_03:-1:000
0.2025963149078727,True,18.83076375333489,7.76897789254103,480,4,SOLUSDT:2024-03-05T19:59:59.999000+00:00,-0.0168162479061975,-0.0253924623115577,-0.0518078726968174,-0.023725795644891,-0.0276118927973198,0.0071954773869347,-0.1184996649916247,0.0155624606194508,-0.0002715887238656,-0.030221263450759,0.0199239842886952,-0.0089128063499856,-0.0021373061658687,-0.1017649809745917,122.205,2024-03-05 20:15:59.999000+00:00,-0.0193624606194508,-0.0035284112761343,0.026421263450759,-0.0237239842886952,0.0051128063499856,-0.0016626938341312,0.0979649809745917,direct,119.4,119.4,2024-03-05 20:00:59.999000+00:00,2024-03-05 20:00:59.999000+00:00,SOLUSDT:public_vectorized_no_ema:2024-03-05T19:59:59.999000+00:00,2024-03-05 19:59:59.999000+00:00,122.47,2024-03-06 04:00:59.999000+00:00,public_vectorized_no_ema,0,-0.0257118927973198,480,1.5267130585334394,0.0993383584589613,4,0.0662011369767677,-0.1197571189279731,-0.0674036850921271,0.0284003350083752,0.0284003350083752,-0.0276118927973198,0.0093389550603397,-0.1730401735629136,True,UNWIND,TIME,untouched_bull_2024_03,0.1013807370184253,False,0.00290918,0.0994807370184253,-0.2723583750658825,0.0130162479061974,0.0215924623115577,0.0480078726968174,0.019925795644891,0.0238118927973198,-0.0109954773869347,0.1146996649916247,-1,untouched,FORCED_UNWIND_ACCEPTED,impulse_origin,131.278,SOLUSDT,-0.1361408446189033,True,two_r,95.64400000000003,MIXED_15,4.607428651278479,untouched_bull_2024_03:-1:000
0.1334507042253523,True,28.61898146802972,0.0249563142519508,480,4,XRPUSDT:2024-03-05T19:59:59.999000+00:00,-0.0355267605633802,-0.0191535211267605,-0.0432732394366197,-0.0172169014084508,-0.029892957746479,-0.0054211267605634,-0.085350704225352,-0.0153994807892003,3.772931810321371e-06,-0.0249183454482519,0.014714745586708,-0.017476323987539,-0.0100343025268258,-0.0744164416753203,0.5778,2024-03-05 20:15:59.999000+00:00,0.0115994807892003,-0.0038037729318103,0.0211183454482519,-0.018514745586708,0.013676323987539,0.0062343025268258,0.0706164416753203,direct,0.568,0.568,2024-03-05 20:00:59.999000+00:00,2024-03-05 20:00:59.999000+00:00,XRPUSDT:public_vectorized_no_ema:2024-03-05T19:59:59.999000+00:00,2024-03-05 19:59:59.999000+00:00,0.5839,2024-03-06 04:00:59.999000+00:00,public_vectorized_no_ema,0,-0.027992957746479,480,1.931374942364824,0.0848591549295775,4,0.0503512880562061,-0.0878521126760565,-0.0547535211267606,0.016725352112676,0.016725352112676,-0.029892957746479,0.0083500879172095,-0.1607544412272261,True,UNWIND,TIME,untouched_bull_2024_03,0.086230985915493,False,0.00078958,0.084330985915493,-0.3466614399581877,0.0317267605633802,0.0153535211267605,0.0394732394366197,0.0134169014084508,0.026092957746479,0.0016211267605634,0.081550704225352,-1,untouched,FORCED_UNWIND_ACCEPTED,impulse_origin,0.6159,XRPUSDT,-0.1958659889768486,True,two_r,0.4721999999999998,MIXED_15,3.724459070195546,untouched_bull_2024_03:-1:000
