trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last,price,expire_time_ns,is_post_only,display_qty,trigger_instrument_id,trigger_price,trigger_type
BACKTESTER-001,OpenInterestDeleveragingStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-001,BTCUSDT-PERP.BINANCE-OpenInterestDeleveragingStrategy-000,BINANCE-001,T-62a02d412b25cbc7-3430,MARKET,BUY,11.935,GTC,False,False,11.935,TAKER,53315.9,0.0,['445.42768655 USDT'],NO_TRIGGER,FILLED,OTO,OL-20240226-162600-001-000-1,"['O-20240226-162600-001-000-2', 'O-20240226-162600-001-000-3']",,,,,"['scenario=OIDB-1708964700000000000-000010:ENTRY', 'family=OIDB_R']",aac288fd-48e9-4e90-804c-e5f3fc799a12,2024-02-26 16:26:00+00:00,2024-02-26 16:26:00+00:00,,,,,,,
BACKTESTER-001,OpenInterestDeleveragingStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-004,BTCUSDT-PERP.BINANCE-OpenInterestDeleveragingStrategy-000,BINANCE-001,T-307eba3f9c85ad07-3454,MARKET,SELL,11.935,GTC,True,False,11.935,TAKER,53146.0,0.0,['444.00825700 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,52826c4c-1fb5-4118-92f6-7ab760df3a18,2024-02-26 16:32:00+00:00,2024-02-26 16:32:00+00:00,,,,,,,
BACKTESTER-001,OpenInterestDeleveragingStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-005,BTCUSDT-PERP.BINANCE-OpenInterestDeleveragingStrategy-000,BINANCE-001,T-a96ab1a7ff030166-3812,MARKET,SELL,15.839,GTC,False,False,15.839,TAKER,53569.4,0.0,['593.94000862 USDT'],NO_TRIGGER,FILLED,OTO,OL-20240226-180600-001-000-2,"['O-20240226-180600-001-000-6', 'O-20240226-180600-001-000-7']",,,,,"['scenario=OIDB-1708970700000000000-000013:ENTRY', 'family=OIDB_R']",152eac76-ba8b-43f8-95e8-56fdcb240cda,2024-02-26 18:06:00+00:00,2024-02-26 18:06:00+00:00,,,,,,,
BACKTESTER-001,OpenInterestDeleveragingStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-007,BTCUSDT-PERP.BINANCE-OpenInterestDeleveragingStrategy-000,BINANCE-001,T-5fbd14ca6736635a-3926,LIMIT,BUY,15.839,GTC,True,False,15.839,MAKER,53373.100000000006,0.10000000000582077,['591.76357163 USDT'],NO_TRIGGER,FILLED,OUO,OL-20240226-180600-001-000-2,['O-20240226-180600-001-000-6'],O-20240226-180600-001-000-5,,,,"['scenario=OIDB-1708970700000000000-000013:ENTRY', 'family=OIDB_R']",169dc391-0dba-46a5-bb3c-22879d45ed46,2024-02-26 18:06:00+00:00,2024-02-26 18:37:00+00:00,53373.0,,True,,,,
BACKTESTER-001,OpenInterestDeleveragingStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-008,BTCUSDT-PERP.BINANCE-OpenInterestDeleveragingStrategy-000,BINANCE-001,T-8805db6b91ce38bf-5569,MARKET,SELL,11.150,GTC,False,False,11.150,TAKER,55712.6,0.0,['434.83684300 USDT'],NO_TRIGGER,FILLED,OTO,OL-20240227-020100-001-000-3,"['O-20240227-020100-001-000-9', 'O-20240227-020100-001-000-10']",,,,,"['scenario=OIDB-1708999200000000000-000019:ENTRY', 'family=OIDB_R']",5e20ad24-0ccd-4adc-8832-5a8d05521091,2024-02-27 02:01:00+00:00,2024-02-27 02:01:00+00:00,,,,,,,
BACKTESTER-001,OpenInterestDeleveragingStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-009,BTCUSDT-PERP.BINANCE-OpenInterestDeleveragingStrategy-000,BINANCE-001,T-bbffdef9dc048b43-5589,STOP_MARKET,BUY,11.150,GTC,True,False,11.150,TAKER,55900.8,0.09999999999854481,['436.30574400 USDT'],NO_TRIGGER,FILLED,OUO,OL-20240227-020100-001-000-3,['O-20240227-020100-001-000-10'],O-20240227-020100-001-000-8,,,,"['scenario=OIDB-1708999200000000000-000019:ENTRY', 'family=OIDB_R']",dad04068-1f89-4f98-a780-711cb43022bd,2024-02-27 02:01:00+00:00,2024-02-27 02:06:00+00:00,,,,,,55900.7,DEFAULT
BACKTESTER-001,OpenInterestDeleveragingStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-011,BTCUSDT-PERP.BINANCE-OpenInterestDeleveragingStrategy-000,BINANCE-001,T-8981e91b4ed86b4a-8013,MARKET,SELL,9.006,GTC,False,False,9.006,TAKER,57265.5,0.0,['361.01316510 USDT'],NO_TRIGGER,FILLED,OTO,OL-20240227-124900-001-000-4,"['O-20240227-124900-001-000-12', 'O-20240227-124900-001-000-13']",,,,,"['scenario=OIDB-1709037900000000000-000022:ENTRY', 'family=OIDB_R']",ffaace2c-b085-4953-9bb1-c6025e67e31e,2024-02-27 12:49:00+00:00,2024-02-27 12:49:00+00:00,,,,,,,
BACKTESTER-001,OpenInterestDeleveragingStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-013,BTCUSDT-PERP.BINANCE-OpenInterestDeleveragingStrategy-000,BINANCE-001,T-a5b2e6ea839e5823-8051,LIMIT,BUY,9.006,GTC,True,False,9.006,MAKER,56870.1,0.09999999999854481,['358.52048442 USDT'],NO_TRIGGER,FILLED,OUO,OL-20240227-124900-001-000-4,['O-20240227-124900-001-000-12'],O-20240227-124900-001-000-11,,,,"['scenario=OIDB-1709037900000000000-000022:ENTRY', 'family=OIDB_R']",f12db8c6-c7ea-4a1f-9d7d-ae5db244a037,2024-02-27 12:49:00+00:00,2024-02-27 12:59:00+00:00,56870.0,,True,,,,
BACKTESTER-001,OpenInterestDeleveragingStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-014,BTCUSDT-PERP.BINANCE-OpenInterestDeleveragingStrategy-000,BINANCE-001,T-7164154123317eb1-8821,MARKET,BUY,6.315,GTC,False,False,6.315,TAKER,56614.2,0.0,['250.26307110 USDT'],NO_TRIGGER,FILLED,OTO,OL-20240227-161600-001-000-5,"['O-20240227-161600-001-000-15', 'O-20240227-161600-001-000-16']",,,,,"['scenario=OIDB-1709050200000000000-000024:ENTRY', 'family=OIDB_R']",004909f4-7184-49f7-bb85-ec668da93441,2024-02-27 16:16:00+00:00,2024-02-27 16:16:00+00:00,,,,,,,
BACKTESTER-001,OpenInterestDeleveragingStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-016,BTCUSDT-PERP.BINANCE-OpenInterestDeleveragingStrategy-000,BINANCE-001,T-59c218dbc6cbb89f-8845,LIMIT,SELL,6.315,GTC,True,False,6.315,MAKER,56977.8,0.09999999999854481,['251.87036490 USDT'],NO_TRIGGER,FILLED,OUO,OL-20240227-161600-001-000-5,['O-20240227-161600-001-000-15'],O-20240227-161600-001-000-14,,,,"['scenario=OIDB-1709050200000000000-000024:ENTRY', 'family=OIDB_R']",2baa191f-f124-4a88-877b-f3d6ef2746ec,2024-02-27 16:16:00+00:00,2024-02-27 16:22:00+00:00,56977.9,,True,,,,
