plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,shock_sigma,shock_pressure,shock_activity,recovery_fraction,response_pressure,response_progress,basis_stress,basis_repair,oi_change,spot_confirmation,peer_response,context_direction,risk_range,cost_r,planned_rr,net_to_excursion,extreme_age,test_effort,test_depth,nav_before,score,position_id,opened,closed,entry_fill,exit_fill,quantity,pnl_ex_funding,holding_minutes,evaluation_censored,funding,pnl,net_r,probability
SOLUSDT:EXCURSION:HOUR:1724523420000000000:1:1724523720000000000:1724524500000000000,SOLUSDT:EXCURSION:HOUR:1724523420000000000:1:1724523720000000000,SOLUSDT,-1,1724524500000000000,1724523720000000000,161.606,162.33499999999998,160.6001287836025,1.3797959072668053,162.249,3.584962500721156,HOUR:1724523420000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,162.325,162.249,162.325,160.59012878360252,PUBLIC_EXCURSION_RECLAIM,5.636770169837693,-0.15978566776980993,1.5167189203302205,0.4144399844808242,0.32891018552647744,0.6397043621127799,7.6625,10.528300000000002,69.26336688874102,-57.14656212961522,0.3781278700286017,-0.0,1.9676982277646298,0.2666181069958902,1.3797959072668053,0.5781836565365072,0.0,0.0,0.0,100000.0,0.012131968525105955,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1724524500000000000,1724529420000000000,161.58,160.6,3121.33,2706.4740297000003,82.0,False,0.0,2706.4740297000003,0.9021580099000001,0.7334272568434542
SOLUSDT:EXCURSION:HOUR:1724601660000000000:1:1724601960000000000:1724602320000000000,SOLUSDT:EXCURSION:HOUR:1724601660000000000:1:1724601960000000000,SOLUSDT,-1,1724602320000000000,1724601960000000000,159.595,160.28699999999998,158.86231072646993,1.0587995282226772,159.833,3.584962500721156,HOUR:1724601660000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,160.277,159.833,160.277,158.85231072646994,PUBLIC_EXCURSION_RECLAIM,3.0073474013865473,-0.28244481124335175,0.9780732336725764,0.47870087370711395,0.41750732183534006,0.6429140413276943,2.3932,4.741599999999999,1.1143032901728134,-78.41209451028952,2.03249739781946,1.0,2.556876532176632,0.277354335260124,1.0587995282226772,0.8911793465587188,0.0,0.0,0.0,102706.4740297,0.0038456254494750614,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1724602320000000000,1724604000000000000,159.56,158.86,3318.47,1952.74703456,28.0,False,0.0,1952.74703456,0.6337630459385054,0.6802040753572028
BTCUSDT:EXCURSION:HOUR:1724629080000000000:-1:1724629380000000000:1724630760000000000,BTCUSDT:EXCURSION:HOUR:1724629080000000000:-1:1724629380000000000,BTCUSDT,1,1724630760000000000,1724629380000000000,64343.5,64158.6,64811.436423926476,2.530754050440629,64315.7,3.584962500721156,HOUR:1724629080000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,64158.7,64315.7,64811.536423926475,64158.7,PUBLIC_EXCURSION_RECLAIM,4.001857276203951,-0.13502508958133544,1.05202929120653,0.28307244085513084,0.27596343015854624,0.447972773119876,8.114600000000001,5.0457,50.12448236970002,-96.27396869449356,1.5682318928825565,1.0,1.8244529900850897,0.41698896700919086,2.530754050440629,0.9461673027138574,0.0,0.0,0.0,104659.22106426,0.0018602138439121826,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724630760000000000,1724631300000000000,64353.40000000001,64148.899999999994,11.404,-3064.8381145999997,9.0,False,0.0,-3064.8381145999997,-0.9761325323063544,0.42558369313356953
BTCUSDT:EXCURSION:HOUR:1724720400000000000:1:1724720700000000000:1724721060000000000,BTCUSDT:EXCURSION:HOUR:1724720400000000000:1:1724720700000000000,BTCUSDT,-1,1724721060000000000,1724720700000000000,62938.3,63115.4,62724.14181550584,1.2092500536090507,63028.0,3.584962500721156,HOUR:1724720400000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,63115.3,63028.0,63115.3,62724.04181550584,PUBLIC_EXCURSION_RECLAIM,4.071884834488533,-0.3322099582070405,1.4560917593247318,0.4523867027314341,0.39454821325799194,0.3768568488983513,1.5278,0.9300000000000002,76.35787170464425,-18.538651531283534,0.20104860601300434,-0.0,1.9014629042706621,0.4270594014681007,1.2092500536090507,0.935513869881112,0.0,0.0,0.0,101594.38294966,0.0037966546471078534,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724721060000000000,1724721660000000000,62929.799999999996,63124.8,11.571,-2985.6338883,10.0,False,0.0,-2985.6338883,-0.9795928349632549,0.6954283695689174
BTCUSDT:EXCURSION:60:1724720400000000000:-1:1724751840000000000:1724751960000000000,BTCUSDT:EXCURSION:60:1724720400000000000:-1:1724751840000000000,BTCUSDT,1,1724751960000000000,1724751840000000000,62686.3,62504.6,62877.81169699388,1.0539994330978029,62618.0,3.584962500721156,60:1724720400000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,62504.7,62618.0,62877.91169699388,62504.7,PUBLIC_EXCURSION_RECLAIM,4.825411362846488,-0.2977838921933708,1.6583636075719526,0.48658710716396397,0.4796629806604648,1.449370524425494,0.2542,0.6918999999999995,20.14188583956411,-46.4076249841483,-0.298204611017929,-1.0,3.1882642165629544,0.41339867914143197,1.0539994330978029,0.6379782069967602,0.0,0.0,0.0,98608.74906136001,0.005810182177587265,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724751960000000000,1724753220000000000,62694.899999999994,62495.6,11.047,-2893.1568267499997,21.0,False,0.0,-2893.1568267499997,-0.9779919308342211,0.7808948753282149
SOLUSDT:EXCURSION:HOUR:1724822220000000000:1:1724822520000000000:1724823780000000000,SOLUSDT:EXCURSION:HOUR:1724822220000000000:1:1724822520000000000,SOLUSDT,-1,1724823780000000000,1724822520000000000,148.177,148.856,147.45754362008617,1.0595822973693962,148.2,3.584962500721156,HOUR:1724822220000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,148.846,148.2,148.846,147.44754362008618,PUBLIC_EXCURSION_RECLAIM,3.4195695928076386,-0.3658497172098034,1.8412497073059755,0.47838460291570645,0.45368171021377673,0.41107306469158106,-3.8057000000000003,-4.7677,14.6781754325076,-74.3648640673289,-0.04422602432007662,1.0,2.4700762028812875,0.2624739322533129,1.0595822973693962,0.5034455259877973,0.0,0.0,0.0,95715.59223461,0.009505375933938826,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1724823780000000000,1724824380000000000,148.14,147.46,3139.85,1809.9288543,10.0,False,0.0,1809.9288543,0.6303148776650918,0.7847531786518221
XRPUSDT:EXCURSION:60:1724932800000000000:1:1724947860000000000:1724948460000000000,XRPUSDT:EXCURSION:60:1724932800000000000:1:1724947860000000000,XRPUSDT,-1,1724948460000000000,1724947860000000000,0.5741,0.5763,0.571899089838407,1.0004137098150423,0.5761,3.584962500721156,60:1724932800000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,0.5762,0.5761,0.5762,0.571799089838407,PUBLIC_EXCURSION_RECLAIM,3.8054521436201987,-0.3784284103734684,1.6185003680773256,0.4771740214846439,0.6874594669566628,0.5612845761365038,0.9335000000000002,5.2873,-7.618143531544774,-66.20233238143425,1.990385244574959,-0.0,2.4696521350008664,0.31374545454545744,1.0004137098150423,0.7358695327612065,0.0,0.0,0.0,97525.52108891,0.002073591517301021,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1724948460000000000,1724950200000000000,0.5739,0.5719,920024.7,1470.8158871399999,29.0,False,0.0,1470.8158871399999,0.5027114512241767,0.6772834676369796
SOLUSDT:EXCURSION:HOUR:1724962800000000000:-1:1724963040000000000:1724963460000000000,SOLUSDT:EXCURSION:HOUR:1724962800000000000:-1:1724963040000000000,SOLUSDT,1,1724963460000000000,1724963040000000000,139.993,139.143,140.85438273276458,1.01339145031128,139.732,3.584962500721156,HOUR:1724962800000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,139.153,139.732,140.86438273276457,139.153,PUBLIC_EXCURSION_RECLAIM,3.131700292981231,-0.3721525971466856,0.9766875296576623,0.49083117640380947,0.7376267872418428,0.8010189747948032,-2.4763,4.295400000000001,25.40759135149173,-99.82969387785978,0.978659847087515,1.0,1.9565118637230114,0.1970371764705895,1.01339145031128,0.903567472678365,0.0,0.0,0.0,98996.33697604999,3.459955041537621e-05,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1724963460000000000,1724968860000000000,140.02,139.1,2817.24,-2985.0348144,90.0,False,0.0,-2985.0348144,-1.0050994159922517,0.5862447769511832
BTCUSDT:EXCURSION:60:1724972400000000000:-1:1724995020000000000:1724995140000000000,BTCUSDT:EXCURSION:60:1724972400000000000:-1:1724995020000000000,BTCUSDT,1,1724995140000000000,1724995020000000000,58788.2,58649.9,58962.33312996076,1.2590971074531325,58655.0,3.584962500721156,60:1724972400000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,58650.0,58655.0,58962.43312996076,58650.0,PUBLIC_EXCURSION_RECLAIM,4.084813841381679,-0.3216201464450306,2.2680272672837907,0.4423346525938367,0.3682269564655451,0.7215807798889555,4.3162,5.233499999999999,-0.17862249626077187,-53.047205230267735,-0.6129612904213061,0.0,2.127817097199398,0.5094928416486061,1.2590971074531325,0.9088356997519512,0.0,0.0,0.0,96011.30216165,0.001529986973318076,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724995140000000000,1724999580000000000,58796.700000000004,58962.3,13.104,1630.25802576,74.0,False,0.0,1630.25802576,0.5659951794061377,0.665569104561033
SOLUSDT:EXCURSION:HOUR:1725019860000000000:1:1725020160000000000:1725020400000000000,SOLUSDT:EXCURSION:HOUR:1725019860000000000:1:1725020160000000000,SOLUSDT,-1,1725020400000000000,1725020160000000000,139.536,140.164,138.61709450229333,1.4632253148195784,139.54,3.584962500721156,HOUR:1725019860000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,140.154,139.54,140.154,138.60709450229334,PUBLIC_EXCURSION_RECLAIM,4.761467693205197,-0.22028991177448698,1.3283376526439505,0.3995072749539004,0.2960070206230803,0.24966871688687783,3.9824,4.335100000000001,-10.133075609584097,-90.45287801849433,-0.13846415200672324,1.0,2.6131992367491637,0.2672292993630633,1.4632253148195784,0.9852644728417906,0.0,0.0,0.0,97641.56018741,0.014140657004699773,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1725020400000000000,1725021060000000000,139.51,140.19,3514.81,-2881.6169785,11.0,False,0.0,-2881.6169785,-0.9837399064391296,0.7441365021762679
