client_order_id,trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last,trigger_price,trigger_type,expire_time_ns,trigger_instrument_id,price,is_post_only,display_qty
O-20250303-024500-001-000-1,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-001,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-5b94e96cee2bd372-11191,MARKET,SELL,8.953,GTC,False,False,8.953,TAKER,93031.4,0.0,['707.97360557 USDT'],NO_TRIGGER,FILLED,OTO,OL-20250303-024500-001-000-1,"['O-20250303-024500-001-000-2', 'O-20250303-024500-001-000-3']",,,,,"['v107-regime-rotation-6-1740969900000000000', 'candidate-02-v53']",04a8a2cb-90c1-42fa-a4e5-460c5c9424a8,1740969900000000000,1740969900000000000,,,,,,,
O-20250303-024500-001-000-2,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-002,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-f4ded0324e613f00-11199,STOP_MARKET,BUY,8.953,GTC,True,False,8.953,TAKER,93217.5,0.0,['709.38983588 USDT'],NO_TRIGGER,FILLED,OUO,OL-20250303-024500-001-000-1,['O-20250303-024500-001-000-3'],O-20250303-024500-001-000-1,,,,"['v107-regime-rotation-6-1740969900000000000', 'auction-rotation-invalidation']",d0240698-f762-466e-979c-4863aa339728,1740969900000000000,1740970020000000000,93217.5,DEFAULT,,,,,
O-20250303-024500-001-000-3,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-003,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,,LIMIT,BUY,8.953,GTC,True,False,0.000,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,CANCELED,OUO,OL-20250303-024500-001-000-1,['O-20250303-024500-001-000-2'],O-20250303-024500-001-000-1,,,,"['v107-regime-rotation-6-1740969900000000000', 'opposite-auction-liquidity']",32efe66d-6ae4-40bc-a26e-d29fdfe1e72e,1740969900000000000,1740970020000000000,,,,,92415.6,True,
O-20250303-030500-001-000-4,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-004,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-e156900d45964bf0-11268,MARKET,SELL,7.529,GTC,False,False,7.529,TAKER,93171.4,0.0,['596.26435001 USDT'],NO_TRIGGER,FILLED,OTO,OL-20250303-030500-001-000-2,"['O-20250303-030500-001-000-5', 'O-20250303-030500-001-000-6']",,,,,"['v107-regime-rotation-9-1740971100000000000', 'candidate-02-v53']",57a938df-7fa6-4ef4-b727-80938bcb3402,1740971100000000000,1740971100000000000,,,,,,,
O-20250303-030500-001-000-5,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-005,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,,STOP_MARKET,BUY,7.529,GTC,True,False,0.000,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,CANCELED,OUO,OL-20250303-030500-001-000-2,['O-20250303-030500-001-000-6'],O-20250303-030500-001-000-4,,,,"['v107-regime-rotation-9-1740971100000000000', 'auction-rotation-invalidation']",f36f8018-0322-4f65-a79f-c843502d56d6,1740971100000000000,1740972000000000000,93408.3,DEFAULT,,,,,
O-20250303-030500-001-000-6,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-006,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-20264b7cadc85a69-11323,LIMIT,BUY,7.529,GTC,True,False,7.529,MAKER,92522.0,0.0,['208.97944140 USDT'],NO_TRIGGER,FILLED,OUO,OL-20250303-030500-001-000-2,['O-20250303-030500-001-000-5'],O-20250303-030500-001-000-4,,,,"['v107-regime-rotation-9-1740971100000000000', 'opposite-auction-liquidity']",096e1214-398c-498c-814b-b637c40f0fc6,1740971100000000000,1740972000000000000,,,,,92522.0,True,
O-20250303-164500-001-000-7,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-007,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-b458527b6b75ae06-14356,MARKET,BUY,8.107,GTC,False,False,8.107,TAKER,90019.3,0.0,['620.31849534 USDT'],NO_TRIGGER,FILLED,OTO,OL-20250303-164500-001-000-3,"['O-20250303-164500-001-000-8', 'O-20250303-164500-001-000-9']",,,,,"['v107-regime-rotation-18-1741020300000000000', 'candidate-02-v53']",ab43b965-5845-4f92-a63d-b5679f108e70,1741020300000000000,1741020300000000000,,,,,,,
O-20250303-164500-001-000-8,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-008,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,,STOP_MARKET,SELL,8.107,GTC,True,False,0.000,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,CANCELED,OUO,OL-20250303-164500-001-000-3,['O-20250303-164500-001-000-9'],O-20250303-164500-001-000-7,,,,"['v107-regime-rotation-18-1741020300000000000', 'auction-rotation-invalidation']",d718ed2c-bdc6-4a92-a449-f2481d6ca9d9,1741020300000000000,1741023840000000000,89789.4,DEFAULT,,,,,
O-20250303-164500-001-000-9,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-009,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-3f0d4c9ef409182a-14582,LIMIT,SELL,8.107,GTC,True,False,8.107,MAKER,90901.6,0.0,['221.08178136 USDT'],NO_TRIGGER,FILLED,OUO,OL-20250303-164500-001-000-3,['O-20250303-164500-001-000-8'],O-20250303-164500-001-000-7,,,,"['v107-regime-rotation-18-1741020300000000000', 'opposite-auction-liquidity']",bbc9325a-c5c0-434b-af3e-fd911240d991,1741020300000000000,1741023840000000000,,,,,90901.6,True,
O-20250303-204500-001-000-10,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-010,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-0cc60fc6f1b6b1f6-15285,MARKET,BUY,8.090,GTC,False,False,8.090,TAKER,85371.6,0.0,['587.05780740 USDT'],NO_TRIGGER,FILLED,OTO,OL-20250303-204500-001-000-4,"['O-20250303-204500-001-000-11', 'O-20250303-204500-001-000-12']",,,,,"['v107-regime-rotation-6-1741034700000000000', 'candidate-02-v53']",b01b8007-a46e-464c-aaa3-b15c5412df7e,1741034700000000000,1741034700000000000,,,,,,,
