position_id,trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
BTCUSDT-PERP.BINANCE-V53RotationStrategy-000-49067914-e5d5-43ed-99b0-06e66d4c0c93,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-001,O-20250303-024500-001-000-1,O-20250303-024500-001-000-2,SELL,FLAT,0.000,8.953,1740969900000000000,2025-03-03 02:45:00+00:00,1740970020000000000,2025-03-03 02:47:00+00:00,120000000000,93031.4,93217.5,['1417.36344145 USDT'],-0.002,-3083.51674145 USDT,True
BTCUSDT-PERP.BINANCE-V53RotationStrategy-000-d88cdc4a-445f-4da0-ac52-6dcb84ebf853,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-001,O-20250303-030500-001-000-4,O-20250303-030500-001-000-6,SELL,FLAT,0.000,7.529,1740971100000000000,2025-03-03 03:05:00+00:00,1740971700000000000,2025-03-03 03:15:00+00:00,600000000000,93171.4,92909.1,['806.11813418 USDT'],0.00282,1168.73856582 USDT,True
BTCUSDT-PERP.BINANCE-V53RotationStrategy-000-2c2d33db-9fcf-4ac5-bca4-3125443c9e10,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-001,O-20250303-164500-001-000-7,O-20250303-164500-001-000-9,BUY,FLAT,0.000,7.873,1741020300000000000,2025-03-03 16:45:00+00:00,1741021620000000000,2025-03-03 17:07:00+00:00,1320000000000,90019.3,90398.7,['815.92634610 USDT'],0.00421,2171.08985390 USDT,True
BTCUSDT-PERP.BINANCE-V53RotationStrategy-000-4283eb24-67f0-42bd-b3c2-3f1766a43415,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-001,O-20250303-204500-001-000-10,O-20250303-204500-001-000-12,BUY,FLAT,0.000,7.558,1741034700000000000,2025-03-03 20:45:00+00:00,1741034880000000000,2025-03-03 20:48:00+00:00,180000000000,85371.6,85775.4,['742.93991184 USDT'],0.00473,2308.98048816 USDT,True
BTCUSDT-PERP.BINANCE-V53RotationStrategy-000-8bfa4e5f-77aa-4a88-8bb3-5cc084b5b917,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-001,O-20250304-033000-001-000-13,O-20250304-033000-001-000-15,SELL,FLAT,0.000,7.673,1741059000000000000,2025-03-04 03:30:00+00:00,1741060020000000000,2025-03-04 03:47:00+00:00,1020000000000,83981.1,83557.2,['740.06925194 USDT'],0.00505,2512.51544806 USDT,True
BTCUSDT-PERP.BINANCE-V53RotationStrategy-000-b8c8ef2c-a4b7-46e2-ba58-bec611aa2af7,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-001,O-20250304-054500-001-000-16,O-20250304-054500-001-000-17,SELL,FLAT,0.000,8.096,1741067100000000000,2025-03-04 05:45:00+00:00,1741068240000000000,2025-03-04 06:04:00+00:00,1140000000000,84100.0,84354.59999999999,['1159.23717536 USDT'],-0.00303,-3220.47877536 USDT,True
BTCUSDT-PERP.BINANCE-V53RotationStrategy-000-d55d3c92-6909-4e61-a8ac-dd29d6862b7f,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-001,O-20250304-081500-001-000-19,O-20250304-081500-001-000-21,BUY,FLAT,0.000,7.756,1741076100000000000,2025-03-04 08:15:00+00:00,1741076280000000000,2025-03-04 08:18:00+00:00,180000000000,83244.09999999999,83345.5,['742.72336306 USDT'],0.00122,43.73503694 USDT,True
BTCUSDT-PERP.BINANCE-V53RotationStrategy-000-7bfef04d-07b2-4a64-83eb-c18cbc272745,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-001,O-20250304-102500-001-000-22,O-20250304-102500-001-000-24,BUY,FLAT,0.000,13.376,1741083900000000000,2025-03-04 10:25:00+00:00,1741084680000000000,2025-03-04 10:38:00+00:00,780000000000,83527.90000000001,83798.7,['1285.94623520 USDT'],0.00324,2336.27456480 USDT,True
BTCUSDT-PERP.BINANCE-V53RotationStrategy-000-9326218c-619a-4c59-9097-78422afb74d3,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-001,O-20250305-114500-001-000-25,O-20250305-114500-001-000-27,BUY,FLAT,0.000,7.010,1741175100000000000,2025-03-05 11:45:00+00:00,1741175280000000000,2025-03-05 11:48:00+00:00,180000000000,89802.20000000001,89974.59999999999,['724.30299250 USDT'],0.00192,484.22100750 USDT,True
BTCUSDT-PERP.BINANCE-V53RotationStrategy-000-fab84e8d-1f3d-4069-98aa-d21106569f52,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-001,O-20250305-162000-001-000-28,O-20250305-162000-001-000-30,BUY,FLAT,0.000,5.684,1741191600000000000,2025-03-05 16:20:00+00:00,1741192800000000000,2025-03-05 16:40:00+00:00,1200000000000,87967.2,88250.4,['575.48931216 USDT'],0.00322,1034.21948784 USDT,True
