client_order_id,trader_id,strategy_id,instrument_id,venue_order_id,account_id,trade_id,position_id,order_side,order_type,last_qty,last_px,currency,commission,liquidity_side,event_id,ts_event,ts_init,info,reconciliation
O-20250304-054500-001-000-16,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-016,BINANCE-001,T-236d9692211a45f0-17380,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,MARKET,8.096,84100.0,USDT,578.74256000 USDT,TAKER,77675fd3-672c-405b-a204-5c302847df31,2025-03-04 05:45:00+00:00,2025-03-04 05:45:00+00:00,{},False
O-20250304-054500-001-000-17,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-017,BINANCE-001,T-5132fba2482dcc57-17452,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,STOP_MARKET,8.096,84354.6,USDT,580.49461536 USDT,TAKER,f02556e7-379b-4576-bdf5-abe106428af8,2025-03-04 06:04:00+00:00,2025-03-04 06:04:00+00:00,{},False
O-20250304-081500-001-000-19,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-019,BINANCE-001,T-a58afe2c9679a3bc-17948,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,MARKET,7.756,83244.1,USDT,548.79505366 USDT,TAKER,1d6d8a59-2246-4bcd-b2e9-5d84004892d7,2025-03-04 08:15:00+00:00,2025-03-04 08:15:00+00:00,{},False
O-20250304-081500-001-000-21,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-021,BINANCE-001,T-3aa5daee8fc6d1d4-17960,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,LIMIT,7.756,83345.5,USDT,193.92830940 USDT,MAKER,3db988ff-ffaa-40a0-b6d9-a522da8099aa,2025-03-04 08:18:00+00:00,2025-03-04 08:18:00+00:00,{},False
O-20250304-102500-001-000-22,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-022,BINANCE-001,T-bf21ab85a2cf3e29-18446,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,MARKET,13.376,83527.9,USDT,949.67881184 USDT,TAKER,3bed700c-1eea-4336-9a31-615a865b034f,2025-03-04 10:25:00+00:00,2025-03-04 10:25:00+00:00,{},False
O-20250304-102500-001-000-24,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-024,BINANCE-001,T-06894af6c2caeea5-18495,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,LIMIT,13.376,83798.7,USDT,336.26742336 USDT,MAKER,ac4fb0e6-be25-4c5e-aeee-03dd952f3f08,2025-03-04 10:38:00+00:00,2025-03-04 10:38:00+00:00,{},False
O-20250305-114500-001-000-25,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-025,BINANCE-001,T-44e6af8faff8a759-24184,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,MARKET,7.010,89802.2,USDT,535.08640870 USDT,TAKER,9401397c-61c1-491f-88cc-ed24531e248d,2025-03-05 11:45:00+00:00,2025-03-05 11:45:00+00:00,{},False
O-20250305-114500-001-000-27,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-027,BINANCE-001,T-97c02e355fea59d0-24196,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,LIMIT,7.010,89974.6,USDT,189.21658380 USDT,MAKER,18b6d173-e742-4fdd-bea3-e49099469959,2025-03-05 11:48:00+00:00,2025-03-05 11:48:00+00:00,{},False
O-20250305-162000-001-000-28,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-028,BINANCE-001,T-0cbadce81c3a400c-25241,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,MARKET,5.684,87967.2,USDT,425.00473008 USDT,TAKER,fbb610a8-f228-4d9b-b400-823c119fde54,2025-03-05 16:20:00+00:00,2025-03-05 16:20:00+00:00,{},False
O-20250305-162000-001-000-30,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-030,BINANCE-001,T-12a324cf17145a06-25318,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,LIMIT,5.684,88250.4,USDT,150.48458208 USDT,MAKER,721bc8b7-546c-44f5-b305-5644f1d52ec9,2025-03-05 16:40:00+00:00,2025-03-05 16:40:00+00:00,{},False
O-20250305-185000-001-000-31,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-031,BINANCE-001,T-72c45b5f03858dc0-25829,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,MARKET,6.454,89259.8,USDT,489.67033682 USDT,TAKER,94b46459-dad2-49b2-a930-f49a26bb8257,2025-03-05 18:50:00+00:00,2025-03-05 18:50:00+00:00,{},False
O-20250305-185000-001-000-33,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-033,BINANCE-001,T-f6e49b38c016858c-25855,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,LIMIT,6.454,89568.0,USDT,173.42156160 USDT,MAKER,c285c87b-402b-4341-86ae-9513d19f7773,2025-03-05 18:57:00+00:00,2025-03-05 18:57:00+00:00,{},False
O-20250305-201500-001-000-34,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-034,BINANCE-001,T-d9a88ce8aed749f3-26160,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,MARKET,9.317,90050.6,USDT,713.15122417 USDT,TAKER,7932bc2a-0ba4-462e-afe7-6c5a07c6e387,2025-03-05 20:15:00+00:00,2025-03-05 20:15:00+00:00,{},False
O-20250305-201500-001-000-36,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-036,BINANCE-001,T-428f805b17a505b2-26171,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,LIMIT,9.317,89820.2,USDT,251.05644102 USDT,MAKER,3828b6b6-ee1d-4789-ae43-6b830f4903d9,2025-03-05 20:18:00+00:00,2025-03-05 20:18:00+00:00,{},False
O-20250306-193500-001-000-37,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-037,BINANCE-001,T-78874938aa425576-31447,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,MARKET,6.315,88146.7,USDT,473.14944893 USDT,TAKER,98822ef3-9026-4e64-ad03-a03f8bf933d6,2025-03-06 19:35:00+00:00,2025-03-06 19:35:00+00:00,{},False
O-20250306-193500-001-000-39,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-039,BINANCE-001,T-3b9e8317d44fb8a3-31474,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,LIMIT,6.315,88406.2,USDT,167.48554590 USDT,MAKER,fd900ed8-5736-4e73-b653-4658290bc854,2025-03-06 19:42:00+00:00,2025-03-06 19:42:00+00:00,{},False
O-20250307-154500-001-000-40,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-040,BINANCE-001,T-8e1945eb24f7a61f-36040,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,MARKET,4.809,88482.6,USDT,361.68589989 USDT,TAKER,9a517c14-afb8-4014-820b-93a967d06f96,2025-03-07 15:45:00+00:00,2025-03-07 15:45:00+00:00,{},False
O-20250307-154500-001-000-41,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-041,BINANCE-001,T-a8dd3912a9def5db-36187,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,STOP_MARKET,4.809,87942.2,USDT,359.47693383 USDT,TAKER,b0077265-615a-46ce-aa37-409a51804c56,2025-03-07 16:22:00+00:00,2025-03-07 16:22:00+00:00,{},False
O-20250307-195500-001-000-43,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-043,BINANCE-001,T-cffbae17e9b32d0f-37015,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,MARKET,7.272,87573.6,USDT,541.30993632 USDT,TAKER,6ae3f9c6-bb9e-4baa-b898-2187d90b25ac,2025-03-07 19:55:00+00:00,2025-03-07 19:55:00+00:00,{},False
O-20250307-195500-001-000-45,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-045,BINANCE-001,T-8ac41b381a2aa827-37068,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,LIMIT,7.272,88225.7,USDT,192.47318712 USDT,MAKER,06024379-79e4-49c1-b404-2b87b3b801b5,2025-03-07 20:09:00+00:00,2025-03-07 20:09:00+00:00,{},False
O-20250309-171500-001-000-46,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-046,BINANCE-001,T-68cfb14d3bf47bdb-46783,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,MARKET,5.302,82747.6,USDT,372.91860892 USDT,TAKER,06f350bb-8c5f-4217-a91e-ca36ccb89f00,2025-03-09 17:15:00+00:00,2025-03-09 17:15:00+00:00,{},False
O-20250309-171500-001-000-47,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-047,BINANCE-001,T-e07b428a04cf1aee-46810,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,STOP_MARKET,5.302,82257.5,USDT,370.70987525 USDT,TAKER,241c78c9-3feb-4ea1-8aa3-f1b650116a2d,2025-03-09 17:22:00+00:00,2025-03-09 17:22:00+00:00,{},False
O-20250309-191500-001-000-49,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-049,BINANCE-001,T-c8f60156e3082f11-47252,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,MARKET,12.038,82413.4,USDT,843.27863282 USDT,TAKER,03113e5d-3175-46dc-8d03-ce2f367f6f0f,2025-03-09 19:15:00+00:00,2025-03-09 19:15:00+00:00,{},False
O-20250309-191500-001-000-51,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-051,BINANCE-001,T-4a30dc197d0adb24-47306,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,LIMIT,12.038,82751.2,USDT,298.84768368 USDT,MAKER,9831d220-fc91-4a3e-aea3-5fac9ee63812,2025-03-09 19:29:00+00:00,2025-03-09 19:29:00+00:00,{},False
