client_order_id,trader_id,strategy_id,instrument_id,venue_order_id,account_id,trade_id,order_side,order_type,last_qty,last_px,currency,liquidity_side,event_id,ts_event,ts_init,reconciliation,info,position_id,commission,causation_id
O-20240414-113500-001-140731390900232-1,TRADER-001,DataActor-140731390900232,BTCUSDT-PERP.BINANCE,BINANCE-1-1,BINANCE-001,T-0bc9e23afc945e37-159910,SELL,MARKET,3.007,64055.7,USDT,TAKER,780654bd-4ce3-44d0-95f7-dbd55c566248,2024-04-14 11:35:00+00:00,2024-04-14 11:35:00+00:00,False,{},P-20240414-113500-001-140731390900232-1,115.56929394 USDT,
O-20240414-173500-001-140731390900232-4,TRADER-001,DataActor-140731390900232,BTCUSDT-PERP.BINANCE,BINANCE-1-4,BINANCE-001,T-348d833d42ea9220-166649,BUY,MARKET,3.007,63710.2,USDT,TAKER,ce61c4f6-ceb3-41c7-9caf-b30c78ddfafe,2024-04-14 17:35:00+00:00,2024-04-14 17:35:00+00:00,False,{},P-20240414-113500-001-140731390900232-1,114.94594284 USDT,
