plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,move_3,flow_3,efficiency_3,location_3,move_15,flow_15,efficiency_15,location_15,move_60,flow_60,efficiency_60,location_60,move_240,flow_240,efficiency_240,location_240,context_scale,context_age,source_strength,body,wick,activity,range_expansion,impact_residual,flow_change,basis,basis_change,basis_dislocation,market_5,market_15,market_60,relative_15,relative_60,context_15,context_60,channel_location,source_age,source_kind,event_age,penetration,event_flow,event_activity,return_depth,return_activity,origin_overlap,entry_distance,risk_range,risk_bps,cost_r,planned_rr,target_range,is_origin_return,auction_rejection,higher_strength,lower_strength,trigger_strength,setup_age,trigger_age,overlap_width,peer_progress,peer_flow,m_opponent_markout_1,m_own_markout_1,m_trapped_opponent_1,m_trapped_self_1,m_extreme_flow_1,m_extreme_share_1,m_late_flow_1,m_late_progress_1,m_flow_price_alignment_1,m_opponent_markout_5,m_own_markout_5,m_trapped_opponent_5,m_trapped_self_5,m_extreme_flow_5,m_extreme_share_5,m_late_flow_5,m_late_progress_5,m_flow_price_alignment_5,x_spot_move_15,x_relative_move_15,x_spot_flow_15,x_relative_flow_15,x_oi_change_15,x_spot_move_60,x_relative_move_60,x_spot_flow_60,x_relative_flow_60,x_oi_change_60,x_index_basis,x_premium,x_premium_change,x_spot_activity,x_futures_activity,struct_15_defense,struct_15_obstacle,struct_15_failed_defense,struct_15_failed_obstacle,struct_15_liquidity_balance,struct_15_channel_location,struct_15_channel_slope,struct_15_direction,struct_60_defense,struct_60_obstacle,struct_60_failed_defense,struct_60_failed_obstacle,struct_60_liquidity_balance,struct_60_channel_location,struct_60_channel_slope,struct_60_direction,struct_240_defense,struct_240_obstacle,struct_240_failed_defense,struct_240_failed_obstacle,struct_240_liquidity_balance,struct_240_channel_location,struct_240_channel_slope,struct_240_direction,label_closed,label_net_r,label_win,label_target,label_hold,label_ambiguous,month,forecast,utility
REJECTION:h4-liquidity-ETHUSDT-00000112,ETHUSDT:H4_SWEEP:ETHUSDT:1768809600000000000:PREVIOUS_H4_HIGH:111,ETHUSDT,-1,1768811160000000000,1768811100000000000,3212.56,3221.01,3200.0299999999997,1.4828402366863664,3215.91,5.584962500721156,PREVIOUS_H4:1768809600000000000:PREVIOUS_H4_HIGH:SNAP:1768811100000000000,H4LiquidityKind.PREVIOUS_H4_MIDPOINT,3215.9049999999997,3215.915,3218.19,3212.46,AUCTION_REJECTION,0.39352428393521494,0.05372043980060781,0.16322314049585535,0.9765807962529486,-2.739726027397192,-0.11483726371801745,-0.30253025302530523,-0.32479999999999554,-2.8318804483187066,-0.05449705788312253,-0.1557747636662585,-0.32479999999999554,-1.6014943960148633,0.026509382851627298,-0.02286384809586401,-0.5419267299864274,0.0,0.0,1.0,0.8361581920904143,0.10734463276839351,1.0531767137082526,1.0043767999935498,0.31590870820503,0.6466272363382696,2.852449281998126,-0.32773636977179166,2.902335270804632,-0.519303445413019,-3.520547945205427,-4.361145703611385,0.7808219178082347,1.5292652552926782,-0.0,1.0,1.0502331002329988,0.09909090264423091,0.0,0.6931471805599453,0.5678704856787405,0.4884841095115363,1.8369738450659314,0.028985507246351978,0.0,0.0,0.8343711083436677,2.1046077210460927,26.303010683069807,0.4568215384615236,1.4828402366863664,3.120797011207942,0.0,1.0,1.0,1.0,28.256756621452308,3.295836866004329,0.0,0.002490660024960904,-4.301369863013662,-0.01521198107316873,,,,,,,,,,,,,,,,,,,-2.8078248022923367,0.0633975463797895,-0.17674747556288617,0.06191021184486914,6.120647157139558,-2.9302365631616047,0.09333291607093275,-0.10740102816459615,0.0529039702814737,14.662986067026651,9.242927559179881,8.277,3.9743999999999997,0.6995901643527109,1.1894956322379906,1.5550295857987513,-7.999999999999731,-0.8071005917159696,,-13.629585798816137,1.0502331002329988,-0.07218934911242084,-0.0,15.125443786981753,-3.878106508875612,-0.18106508875736047,,-12.54674556212977,-2.144265317426857,2.765877712031469,1.0,14.171597633135637,,,,-0.49822485207099415,6.4796100798261875,-0.7814595660749233,-1.0,1768821780000000000,-0.9745669024521221,0,0,177.0,False,2026-01,0.4102744517030455,-0.008367909929236911
REJECTION:h4-liquidity-XRPUSDT-00000119,XRPUSDT:H4_SWEEP:XRPUSDT:1768824000000000000:PREVIOUS_H4_HIGH:118,XRPUSDT,-1,1768834260000000000,1768834200000000000,1.9808,1.9845,1.9749,1.5945945945945232,1.9829,5.584962500721156,PREVIOUS_H4:1768824000000000000:PREVIOUS_H4_HIGH:SNAP:1768834200000000000,ObjectKind.HORIZONTAL_SUPPORT,1.98285,1.9829500000000002,1.983,1.9804,AUCTION_REJECTION,0.28169014084509775,-0.08953972421523472,0.31250000000000433,0.8000000000000222,-0.732394366197154,-0.02957569368199349,-0.14772727272726857,-0.24210526315787217,-2.9859154929576857,-0.0200715190407185,-0.1906474820143879,-0.5789473684210444,-1.4366197183098046,0.0032281680382095297,-0.02448391742678812,-0.6603773584905597,0.0,0.0,1.0,0.789473684210551,-0.21052631578944908,0.6732504672636984,0.7487566600014322,0.24092267318516294,0.41624273328648753,-0.4838178333299581,-0.9898394910567987,-0.8058130239421016,-1.3000670690811416,-0.5580035145696699,0.7845238095238003,-0.17439085162748413,-3.7704393024814857,1.0,-1.0,-2.3911646586345374,0.5355182363563622,0.0,0.6931471805599453,0.028169014084503518,0.18755397204021854,1.0237924184903866,0.15999999999997158,0.0,0.0,0.591549295774699,1.0422535211267552,18.67932148626836,0.6430216216216152,1.5945945945945232,1.6619718309858327,0.0,1.0,1.0,1.0,2.1493246386922618,5.147494476813453,0.0,0.028169014084566065,-0.38361266294218577,-0.01946777612057462,,,,,,,,,,,,,,,,,,,-0.6197496614174833,-0.1131257965909964,0.025044683869682567,-0.054620377551676064,-6.7393760599898656,-2.935809182243983,-0.0581243023974873,0.14302931710977218,-0.1631008361504904,-3.2404600517921267,5.259197491440659,6.3837,1.4983999999999993,0.8422287292761212,0.7949869873678396,0.0,-2.243243243243214,,,-17.5675675675675,-2.3911646586345374,0.17567567567567458,1.0,20.43243243243226,-35.83783783783744,0.0,,-14.486486486486427,-0.3170963364992996,-0.44144144144143843,-1.0,2.594594594594583,,,-1.1081081081080952,15.054054054053807,-1.4161731947280507,3.3225225225224877,1.0,1768838760000000000,-0.9802898353598788,0,0,75.0,False,2026-01,0.6022695295752359,0.00018377322779826455
REJECTION:h4-liquidity-SOLUSDT-00000110,SOLUSDT:H4_SWEEP:SOLUSDT:1768838400000000000:PREVIOUS_H4_HIGH:109,SOLUSDT,-1,1768841460000000000,1768841400000000000,134.06,134.16,133.67,3.9000000000003694,134.14,5.584962500721156,PREVIOUS_H4:1768838400000000000:PREVIOUS_H4_HIGH:SNAP:1768841400000000000,H4LiquidityKind.PREVIOUS_H4_MIDPOINT,134.135,134.14499999999998,134.14,133.98,AUCTION_REJECTION,0.2926829268293021,-0.047408679495171954,0.3000000000000284,-1.7763568394002505e-13,-0.8780487804879064,-0.06050448392695121,-0.22500000000002132,-0.4193548387096597,-2.9756097560978585,-0.060937093390161165,-0.2640692640692827,-0.7599999999999909,-0.09756097560981358,0.013471451383481,-0.0017543859649131598,-0.81052631578947,0.0,0.0,1.0,0.7500000000001776,0.24999999999982236,1.2887862964081478,0.4020227639171339,0.14769790676007513,0.09895422386150173,1.5671614931245248,1.5671614931245248,1.670366092408562,0.4078947368421172,-0.10318479124649987,-2.6445034426422023,-0.7748639892414064,-0.3311063134556562,-0.0,-0.0,-1.7576470588235154,0.18924199963852842,0.0,0.6931471805599453,0.0,-0.1439424540374452,1.6671581490162322,0.5000000000000888,0.0,0.0,0.39024390243897705,0.48780487804879064,7.459346561240811,1.6093200000000913,3.9000000000003694,1.9024390243904636,0.0,1.0,1.0,1.0,1.0,3.9512437185814275,0.0,0.04878048780483747,0.6716791979949066,-0.15903204064186677,,,,,,,,,,,,,,,,,,,-1.0733310995957566,0.19469232061456265,-0.21914626226457992,0.1586417783376288,-9.518480111552208,-3.0293670139633977,0.04696683968017446,-0.09647977802704429,0.03554268463688285,11.60888776748692,6.793820766749503,5.0491,2.0636,0.7778233271653747,0.9130240833691007,3.3000000000000282,-6.70000000000054,0.0,,4.500000000000426,-1.7576470588235154,0.3000000000000095,-0.0,85.20000000000495,,,,11.60000000000091,-1.5026255930330823,6.669230769231161,-0.0,78.60000000000431,-89.00000000000512,,,-48.90000000000264,-1.2725115535015994,19.96666666666783,1.0,1768841640000000000,-0.9511332917787899,0,0,3.0,False,2026-01,0.2902424247682045,-0.012777667297324971
REJECTION:h4-liquidity-BTCUSDT-00000122,BTCUSDT:H4_SWEEP:BTCUSDT:1768852800000000000:PREVIOUS_H4_LOW:121,BTCUSDT,1,1768861260000000000,1768861200000000000,92950.0,92817.59999999999,93133.5,1.3859516616313285,92888.0,5.584962500721156,PREVIOUS_H4:1768852800000000000:PREVIOUS_H4_LOW:SNAP:1768861200000000000,H4LiquidityKind.PREVIOUS_H4_MIDPOINT,92887.95,92888.05,92958.3,92931.0,AUCTION_REJECTION,0.10550113036925628,0.27423192303713667,0.1562499999999391,0.39194139194124356,-0.7505651846270385,-0.12603429147954667,-0.09097552064304369,0.6909259832765866,-1.4061793519217025,-0.11162953980323266,-0.09013621872282722,0.48895554949551223,-1.2660135644310753,-0.009179349749079304,-0.019314785008048216,-0.14029286726500556,0.0,0.0,1.0,0.8629032258066219,0.13709677419337804,0.6840873947052538,0.4503156742733338,-0.18701150040316153,0.49635436555530027,0.01075848387266376,-0.5279179506834097,0.10307508181492041,0.4562641296157159,-0.8252825923135247,-1.585236098167131,0.07471740768648627,0.17905674624542844,1.0,1.0,-1.1907659433745794,0.4595323293784402,0.0,0.6931471805599453,-0.6480783722682886,0.2085852596380039,0.9239455744254269,0.11806543385494406,0.0,0.0,0.9344385832705555,1.9954785229843501,14.244217321141337,0.8418471299093099,1.3859516616313285,2.7656367746797894,0.0,1.0,1.0,1.0,17.073477284782392,4.955827057601261,0.0,0.0015071590053628177,-0.9000000000000111,-0.07743674480337509,,,,,,,,,,,,,,,,,,,-0.8062788231451286,0.05591463260473504,-0.24967409990270306,0.12363980842315667,-5.724138157905401,-1.3997336503292526,-0.0057404363655273564,-0.28503287532151855,0.1734033355182863,-13.935827789968158,-2.9990535222856884,-3.0068,0.7395999999999998,1.33713374314592,1.7201435661918743,2.793051359516454,-0.45166163141993176,,,0.5445619335347512,-1.1907659433745794,0.050398242241135226,1.0,0.0,-0.8776435045316422,,,1.0498489425981181,-1.4262809917355277,0.43051359516613474,1.0,,-15.99471299093548,,,10.49848942598118,1.1706499568525945,-3.8009818731115317,-1.0,1768862040000000000,-0.9632834713169903,0,0,13.0,False,2026-01,0.43935612923012207,-0.011432892197782266
REJECTION:h4-liquidity-SOLUSDT-00000113,SOLUSDT:H4_SWEEP:SOLUSDT:1768852800000000000:PREVIOUS_H4_LOW:112,SOLUSDT,1,1768863060000000000,1768863000000000000,133.43,133.18,134.025,2.3799999999999955,133.4,5.584962500721156,PREVIOUS_H4:1768852800000000000:PREVIOUS_H4_LOW:SNAP:1768863000000000000,H4LiquidityKind.PREVIOUS_H4_MIDPOINT,133.395,133.405,133.44,133.34,AUCTION_REJECTION,1.179487179487314,0.20955245804518308,1.0,0.9200000000000728,0.10256410256415863,0.025522005148011808,0.01470588235294886,0.7073170731707181,-3.5384615384616507,-0.14833261459003932,-0.13502935420743709,-0.013513513513501052,-3.6923076923078155,-0.061637311649135156,-0.05642633228840183,-0.39166666666665295,0.0,0.0,1.0,0.0,1.4210854715194734e-12,0.2602316575824023,0.1431008436407423,-0.2200174754971918,0.15053646757953007,-0.06624253503395572,-0.8160925650269046,0.14034395695994079,0.458724202626674,-0.5588251511753902,-3.3411976117327877,0.6613892537395488,-0.19726392672886295,1.0,1.0,0.0,0.5355182363563622,0.0,0.6931471805599453,0.30769230769233014,0.271045163080009,0.4419741909886385,0.24999999999982236,0.0,0.0,0.15384615384616507,1.2820512820513268,18.73641609832871,0.639864,2.3799999999999955,3.0512820512821524,0.0,1.0,1.0,1.0,1.0,5.147494476813453,0.0,0.051282051282006434,-0.7761868877166711,-0.15986783195368434,,,,,,,,,,,,,,,,,,,0.0,0.10257179006707261,-0.15630471555721875,0.18182672070523054,-4.018635827272021,-3.527497991835742,-0.0018458303427063608,-0.2643923502203627,0.11605973563032351,-58.56232234787484,-5.178910593026664,-5.230499999999999,0.48200000000000087,0.8904984986210664,0.7899443500378242,1.240000000000009,-1.3600000000000136,-2.240000000000009,,3.519999999999868,,,1.0,,-3.759999999999991,,,35.07999999999993,-1.3254658385092617,0.2240000000000009,1.0,33.08000000000004,-33.95999999999992,,,24.59999999999991,1.77695520796303,-7.986666666666679,-1.0,1768863540000000000,-0.9684793200711301,0,0,8.0,False,2026-01,0.3675267956317376,-0.006765419636193997
REJECTION:h4-liquidity-XRPUSDT-00000122,XRPUSDT:H4_SWEEP:XRPUSDT:1768852800000000000:PREVIOUS_H4_LOW:121,XRPUSDT,1,1768863660000000000,1768863600000000000,1.9869,1.9782,1.9966,1.114942528735592,1.9792,5.584962500721156,PREVIOUS_H4:1768852800000000000:PREVIOUS_H4_LOW:SNAP:1768863600000000000,ObjectKind.HORIZONTAL_RESISTANCE,1.97915,1.9792500000000002,1.9869,1.9783,AUCTION_REJECTION,0.6117647058823935,-0.2536876550191588,0.20967741935485198,1.0,0.5176470588235799,-0.2018972195158014,0.08800000000000839,0.7551020408163542,-2.376470588235307,-0.090864633370418,-0.10488058151609521,-0.18483412322273796,-5.788235294117617,-0.0482515015202249,-0.09639498432601688,-0.560102301790272,0.0,0.0,1.0,0.8928571428571306,0.10714285714286942,1.301091859126827,1.5705980791178469,1.4022974083298605,0.6275921639911405,2.01359174427429,2.835429582641602,2.240917871699987,-0.29667026637863336,-0.019389642416807518,-2.9502574889388296,0.5370367012403874,0.5737869007035226,-1.0,1.0,1.6227848101265852,0.5596157879354227,0.0,0.6931471805599453,0.21176470588238305,-0.1125996691825088,2.0428801166279262,0.0,0.0,0.0,1.8117647058823727,2.047058823529459,43.78680356334064,0.2734551724137883,1.114942528735592,2.282352941176441,0.0,1.0,1.0,1.0,36.860038711920865,5.204006687076795,0.0,0.02352941176475567,-0.08877928483356885,-0.07581874550142058,,,,,,,,,,,,,,,,,,,0.5412991263495224,-0.023365272802584183,-0.12269442994409771,-0.07920278957170368,-11.216907300450885,-2.3930197278875576,0.02256889935111666,-0.035780828359073306,-0.055083805011344834,-82.08278230078747,-1.3835218824931328,-3.6743,-0.9413000000000005,0.9451559967562224,0.8873612737662835,1.6551724137930963,-2.666666666666607,0.0,,0.40229885057468684,1.6227848101265852,-0.5517241379310236,-1.0,0.0,-2.6551724137930197,,,2.1034482758620303,-3.1277647671090447,0.8812260536398322,1.0,,-0.40229885057468684,,,-7.804597701149297,1.850536786089973,-1.4130268199233462,-1.0,1768871460000000000,-0.9999831912393743,0,0,130.0,False,2026-01,0.5077606236287249,-0.004157620542859789
REJECTION:h4-liquidity-BTCUSDT-00000124,BTCUSDT:H4_SWEEP:BTCUSDT:1768881600000000000:PREVIOUS_H4_LOW:123,BTCUSDT,1,1768883160000000000,1768883100000000000,92211.5,92143.4,92440.1,3.356828193832398,92200.0,5.584962500721156,PREVIOUS_H4:1768881600000000000:PREVIOUS_H4_LOW:SNAP:1768883100000000000,ObjectKind.HORIZONTAL_RESISTANCE,92199.95,92200.05,92228.8,92185.1,AUCTION_REJECTION,0.06666666666661422,-0.07457541102662604,0.27819548872152483,0.5943728018756782,-1.2639639639639901,-0.296430740580563,-0.47033188065706183,-0.3563653573118877,-1.5873873873873612,-0.06147593039502097,-0.13153180053747257,-0.5717884130982447,-1.3315315315315577,-0.010556842391524922,-0.02386488406639577,-0.8047379755922469,0.0,0.0,1.0,0.11734693877562384,-0.8826530612243761,0.5787824292497152,0.42664105327291724,-0.14263144584513152,0.6465515042291677,-0.36519701274495553,-0.36519701274495553,-0.19423626961249463,0.09999999999997877,-0.5958249571886154,-0.8169008264462769,-0.6681390067753747,-0.7704865609410843,-1.0,-1.0,-0.5721934369602814,0.09909090264423091,0.0,0.6931471805599453,0.1342342342341818,0.196268507285127,0.9004838218711189,0.6006944444444848,0.0,0.0,0.1036036036036036,0.613513513513566,7.38519598965485,1.624272246695896,3.356828193832398,2.0594594594595117,0.0,1.0,1.0,1.0,2.1052738712389267,3.295836866004329,0.0,0.0009009009009533402,0.07231404958675929,-0.06351068415804284,,,,,,,,,,,,,,,,,,,-1.1679900616375796,-0.0950133145853884,-0.2455142165733795,-0.05091652400718269,10.119419818632736,-1.5923069019543643,0.006434194759985731,-0.13692549469137882,0.07544956429635807,58.61933315790324,-4.440484643207787,-4.2436,0.31060000000000015,0.8065795167364779,0.7048091284002294,2.7973568281935934,-2.4493392070482916,,,5.24229074889823,-0.5721934369602814,-0.3817914831130364,-1.0,-9.933920704844965,-6.822320117473804,,,14.759177679881349,0.758157706901083,-2.2672540381789545,-1.0,,-9.302496328927251,,,11.101321585902134,0.8302456290674682,-6.19970631424323,-1.0,1768884780000000000,-0.9509341461413615,0,0,27.0,False,2026-01,0.38741200835920603,-0.009203234550743584
REJECTION:h4-liquidity-SOLUSDT-00000116,SOLUSDT:H4_SWEEP:SOLUSDT:1768896000000000000:PREVIOUS_H4_LOW:115,SOLUSDT,1,1768896660000000000,1768896600000000000,130.55,130.24,131.29,2.3870967741934686,130.51,5.584962500721156,PREVIOUS_H4:1768896000000000000:PREVIOUS_H4_LOW:SNAP:1768896600000000000,ObjectKind.HORIZONTAL_RESISTANCE,130.505,130.515,130.73,130.49,AUCTION_REJECTION,-0.3448275862068864,0.07452669593313664,-1.0,-0.4999999999999408,-2.413793103448303,-0.15706806127550912,-0.47945205479451947,-0.357798165137575,-3.4482758620690603,-0.1204802032212366,-0.2659574468085153,-0.4999999999999696,-11.206896551724446,-0.05755179634468093,-0.1835121400338776,-0.808743169398896,0.0,0.0,1.0,-0.33333333333338594,1.5789838572448566e-13,0.7870824729717747,0.8508408224634803,-0.12681072457489337,-0.3674046039326968,0.7660487206995192,-0.5858612794407136,0.8786168588826258,0.030211794019919226,-1.3598348824766306,-0.4124100221484195,-1.0539582209716722,-3.035865839920641,-1.0,-1.0,-0.42393162393158434,0.040821994520255124,0.0,0.6931471805599453,0.06896551724131848,-0.02510080721587972,1.0573427472714922,0.8181818181817242,0.0,0.0,0.13793103448283298,1.0689655172414165,23.745691306013192,0.5047548387096737,2.3870967741934686,2.551724137931038,0.0,1.0,1.0,1.0,2.3045929519128094,2.4849066497880004,0.0,0.03448275862065924,-1.232958801498062,-0.15898077301594812,,,,,,,,,,,,,,,,,,,-2.4751810193755457,0.0678361713170718,-0.19478483111546724,0.0377167698399582,-20.119075005169407,-3.5709081322853997,0.13577193870284696,-0.09289745988057799,-0.027582743340658522,9.64873065900207,-3.557149385169378,-4.0952,-0.7569,1.3620351769806505,1.251981354551544,4.09677419354839,-7.548387096774057,,,6.580645161290157,-0.42393162393158434,-0.6129032258064528,-1.0,,-3.709677419354738,-10.451612903225667,,10.709677419354646,-2.4168293211884646,-0.2304147465437771,-1.0,17.38709677419347,-9.129032258064397,,,12.322580645161086,0.604722688713778,-3.728110599078315,-1.0,1768896840000000000,-0.9727754014877307,0,0,3.0,False,2026-01,0.6151103731821412,0.012254847237643425
REJECTION:h4-liquidity-ETHUSDT-00000116,ETHUSDT:H4_SWEEP:ETHUSDT:1768896000000000000:PREVIOUS_H4_LOW:115,ETHUSDT,1,1768897260000000000,1768897200000000000,3109.75,3099.31,3130.0,1.939655172413783,3106.66,5.584962500721156,PREVIOUS_H4:1768896000000000000:PREVIOUS_H4_LOW:SNAP:1768897200000000000,ObjectKind.HORIZONTAL_RESISTANCE,3106.6549999999997,3106.665,3110.9,3106.73,AUCTION_REJECTION,0.4059561128526949,0.22367437858726202,0.37700145560410286,0.0,-1.3683385579937586,-0.14715174631143377,-0.17900348574943656,0.28820697954271934,-1.550156739811921,-0.06756766022444317,-0.09190595669547233,0.027844455112814748,-11.130094043887388,-0.08048668754132605,-0.15526402099048903,-0.5715000500350267,0.0,0.0,1.0,0.6324324324325028,0.0,0.7182271793498898,0.7817946952077913,0.14262747989231095,0.14305613773525597,-0.8681616195393982,5.254876992160096,-0.4084590329018514,1.2976792485397837,-1.1078980925561988,-2.213853880110005,-0.26044046543755983,0.6636971402980842,-1.0,-1.0,0.7157640426817018,0.08004270767353643,0.0,0.6931471805599453,-0.010971786833881662,0.06787349725518402,1.1501100864482146,0.271226415094346,0.0,0.0,0.4843260188088092,1.6363636363636753,33.571830533001226,0.35684252873563027,1.939655172413783,3.1739811912226292,0.0,1.0,1.0,1.0,4.745261314896102,3.091042453358316,0.0,0.0015673981191564991,-0.8474576271186391,-0.1262898245300448,,,,,,,,,,,,,,,,,,,-1.3673829288130306,0.0009614519354502289,-0.11937864631231797,-0.02777309999911605,-21.096556460129534,-1.5454547536856225,-0.0022422027998377624,0.03168369741170075,-0.09925135763614398,-5.006374034106642,-4.860810249158742,-2.7765999999999997,2.523,1.0408053165686706,1.0578547014021975,6.633141762452072,-19.096743295019046,,,3.9760536398467434,0.7157640426817018,-0.5930487137383678,-1.0,10.36494252873558,-1.939655172413783,0.0,,6.0565134099616555,-1.9164301717699908,-0.3874521072796912,-1.0,,-8.61877394636011,-9.194444444444375,,7.3333333333332895,0.7707231943410284,-2.553065134099603,-1.0,1768898040000000000,-0.9785185376402794,0,0,13.0,False,2026-01,0.47275990540996926,0.0010260259925900655
REJECTION:h4-liquidity-BTCUSDT-00000126,BTCUSDT:H4_SWEEP:BTCUSDT:1768896000000000000:PREVIOUS_H4_LOW:125,BTCUSDT,1,1768898760000000000,1768898700000000000,90902.8,90709.4,91222.0,1.6504653567734369,90723.3,5.584962500721156,PREVIOUS_H4:1768896000000000000:PREVIOUS_H4_LOW:SNAP:1768898700000000000,ObjectKind.HORIZONTAL_RESISTANCE,90723.25,90723.35,90918.8,90785.8,AUCTION_REJECTION,0.9188301018731618,0.4131218062838359,1.0,0.8045204642638939,-1.2658560630955598,-0.1500384899690668,-0.23470631245429358,0.18596787827560246,-1.6720341767991571,-0.057651333002411154,-0.10139497807891594,-0.13207547169810296,-8.602037463029841,-0.09964112709640527,-0.12290125079818467,-0.6516449410304086,0.0,0.0,1.0,0.82352941176474,-0.14257228315057324,0.7791063914779077,0.8761167488157426,0.07822820994729507,0.6057615658943726,-0.24506624270559385,-0.033288344284398974,0.11465017293942094,0.43796610169491573,-2.536440677966062,-4.913050847457596,1.2705846148705024,3.2410166706584387,-1.0,-1.0,0.5830307552018632,0.17185025692665923,0.0,0.6931471805599453,-0.4107788366743306,0.4390650934137747,0.9847152691022327,0.08184143222506395,0.0,0.0,1.1797568189286776,1.271114032205106,21.275472262681536,0.5634297828334802,1.6504653567734369,2.097929674663122,0.0,1.0,1.0,1.0,7.194418557881032,3.8501476017100584,0.0,0.0006572461387171857,-3.4199999999999755,-0.06376920089166259,,,,,,,,,,,,,,,,,,,-1.3294965282568076,0.0649795881122476,-0.14243525890563463,-0.007603231063432053,-19.236583076498448,-1.7123942618428294,0.04269540111601881,0.160404334648469,-0.21805566765088008,-23.1059455598448,-3.374611808451,-3.389,1.5202000000000004,0.7014917372484024,0.8277292906063155,6.734746639089665,-7.08531540847953,-0.7823164426059777,,-2.4343329886245173,0.5830307552018632,-0.3344105480868477,-1.0,15.077559462253715,-9.169079627714183,-0.9860392967941494,,8.130816959668712,-0.6835944250347432,-0.7983453981385369,-1.0,,-10.042399172698602,,,8.47673216132327,0.3092121100842593,-2.183040330920274,-1.0,1768904940000000000,0.7911490195133661,1,1,103.0,False,2026-01,0.6370791312234136,0.003889802223087671
