ts_ns,nav
1706806380000000000,85651.40088815
1706806440000000000,85651.40088815
1706806500000000000,85651.40088815
1706806560000000000,85651.40088815
1706806620000000000,85651.40088815
1706806680000000000,85651.40088815
1706806740000000000,85651.40088815
1706806800000000000,85651.40088815
1706806860000000000,85651.40088815
1706806920000000000,85651.40088815
1706806980000000000,85651.40088815
1706807040000000000,85651.40088815
1706807100000000000,85651.40088815
1706807160000000000,85651.40088815
1706807220000000000,85651.40088815
1706807280000000000,85651.40088815
1706807340000000000,85651.40088815
1706807400000000000,85651.40088815
1706807460000000000,85651.40088815
1706807520000000000,85651.40088815
1706807580000000000,85651.40088815
1706807640000000000,85651.40088815
1706807700000000000,85651.40088815
1706807760000000000,85651.40088815
1706807820000000000,85651.40088815
1706807880000000000,85651.40088815
1706807940000000000,85651.40088815
1706808000000000000,85651.40088815
1706808060000000000,85651.40088815
1706808120000000000,85651.40088815
1706808180000000000,85651.40088815
1706808240000000000,85651.40088815
1706808300000000000,85651.40088815
1706808360000000000,85651.40088815
1706808420000000000,85651.40088815
1706808480000000000,85651.40088815
1706808540000000000,85651.40088815
1706808600000000000,85651.40088815
1706808660000000000,85651.40088815
1706808720000000000,85651.40088815
1706808780000000000,85651.40088815
1706808840000000000,85651.40088815
1706808900000000000,85651.40088815
1706808960000000000,85651.40088815
1706809020000000000,85651.40088815
1706809080000000000,85651.40088815
1706809140000000000,85651.40088815
1706809200000000000,85651.40088815
1706809260000000000,85651.40088815
1706809320000000000,85651.40088815
1706809380000000000,85651.40088815
1706809440000000000,85651.40088815
1706809500000000000,85651.40088815
1706809560000000000,85651.40088815
1706809620000000000,85651.40088815
1706809680000000000,85651.40088815
1706809740000000000,85651.40088815
1706809800000000000,85651.40088815
1706809860000000000,85651.40088815
1706809920000000000,85651.40088815
1706809980000000000,85651.40088815
1706810040000000000,85651.40088815
1706810100000000000,85651.40088815
1706810160000000000,85651.40088815
1706810220000000000,85651.40088815
1706810280000000000,85651.40088815
1706810340000000000,85651.40088815
1706810400000000000,85651.40088815
1706810460000000000,85651.40088815
1706810520000000000,85651.40088815
1706810580000000000,85651.40088815
1706810640000000000,85651.40088815
1706810700000000000,85651.40088815
1706810760000000000,85651.40088815
1706810820000000000,85651.40088815
1706810880000000000,85651.40088815
1706810940000000000,85651.40088815
1706811000000000000,85651.40088815
1706811060000000000,85651.40088815
1706811120000000000,85651.40088815
1706811180000000000,85651.40088815
1706811240000000000,85651.40088815
1706811300000000000,85651.40088815
1706811360000000000,85651.40088815
1706811420000000000,85651.40088815
1706811480000000000,85651.40088815
1706811540000000000,85651.40088815
1706811600000000000,85651.40088815
1706811660000000000,85651.40088815
1706811720000000000,85651.40088815
1706811780000000000,85651.40088815
1706811840000000000,85651.40088815
1706811900000000000,85651.40088815
1706811960000000000,85651.40088815
1706812020000000000,85651.40088815
1706812080000000000,85651.40088815
1706812140000000000,85651.40088815
1706812200000000000,85651.40088815
1706812260000000000,85651.40088815
1706812320000000000,85651.40088815
1706812380000000000,85651.40088815
1706812440000000000,85651.40088815
1706812500000000000,85651.40088815
1706812560000000000,85651.40088815
1706812620000000000,85651.40088815
1706812680000000000,85651.40088815
1706812740000000000,85651.40088815
1706812800000000000,85651.40088815
1706812860000000000,85651.40088815
1706812920000000000,85651.40088815
1706812980000000000,85651.40088815
1706813040000000000,85651.40088815
1706813100000000000,85651.40088815
1706813160000000000,85651.40088815
1706813220000000000,85651.40088815
1706813280000000000,85651.40088815
1706813340000000000,85651.40088815
1706813400000000000,85651.40088815
1706813460000000000,85651.40088815
1706813520000000000,85651.40088815
1706813580000000000,85651.40088815
1706813640000000000,85651.40088815
1706813700000000000,85651.40088815
1706813760000000000,85651.40088815
1706813820000000000,85651.40088815
1706813880000000000,85651.40088815
1706813940000000000,85651.40088815
1706814000000000000,85651.40088815
1706814060000000000,85651.40088815
1706814120000000000,85651.40088815
1706814180000000000,85651.40088815
1706814240000000000,85651.40088815
1706814300000000000,85651.40088815
1706814360000000000,85651.40088815
1706814420000000000,85651.40088815
1706814480000000000,85651.40088815
1706814540000000000,85651.40088815
1706814600000000000,85651.40088815
1706814660000000000,85651.40088815
1706814720000000000,85651.40088815
1706814780000000000,85651.40088815
1706814840000000000,85651.40088815
1706814900000000000,85651.40088815
1706814960000000000,85651.40088815
1706815020000000000,85651.40088815
1706815080000000000,85651.40088815
1706815140000000000,85651.40088815
1706815200000000000,85651.40088815
1706815260000000000,85651.40088815
1706815320000000000,85651.40088815
1706815380000000000,85651.40088815
1706815440000000000,85651.40088815
1706815500000000000,85651.40088815
1706815560000000000,85651.40088815
1706815620000000000,85651.40088815
1706815680000000000,85651.40088815
1706815740000000000,85651.40088815
1706815800000000000,85651.40088815
1706815860000000000,85651.40088815
1706815920000000000,85651.40088815
1706815980000000000,85651.40088815
1706816040000000000,85651.40088815
1706816100000000000,85651.40088815
1706816160000000000,85651.40088815
1706816220000000000,85651.40088815
1706816280000000000,85651.40088815
1706816340000000000,85651.40088815
1706816400000000000,85651.40088815
1706816460000000000,85651.40088815
1706816520000000000,85651.40088815
1706816580000000000,85651.40088815
1706816640000000000,85651.40088815
1706816700000000000,85651.40088815
1706816760000000000,85651.40088815
1706816820000000000,85651.40088815
1706816880000000000,85651.40088815
1706816940000000000,85651.40088815
1706817000000000000,85651.40088815
1706817060000000000,85651.40088815
1706817120000000000,85651.40088815
1706817180000000000,85651.40088815
1706817240000000000,85651.40088815
1706817300000000000,85651.40088815
1706817360000000000,85651.40088815
1706817420000000000,85651.40088815
1706817480000000000,85651.40088815
1706817540000000000,85651.40088815
1706817600000000000,85651.40088815
1706817660000000000,85651.40088815
1706817720000000000,85651.40088815
1706817780000000000,85651.40088815
1706817840000000000,85651.40088815
1706817900000000000,85651.40088815
1706817960000000000,85651.40088815
1706818020000000000,85651.40088815
1706818080000000000,85651.40088815
1706818140000000000,85651.40088815
1706818200000000000,85651.40088815
1706818260000000000,85651.40088815
1706818320000000000,85651.40088815
1706818380000000000,85651.40088815
1706818440000000000,85651.40088815
1706818500000000000,85651.40088815
1706818560000000000,85651.40088815
1706818620000000000,85651.40088815
1706818680000000000,85651.40088815
1706818740000000000,85651.40088815
1706818800000000000,85651.40088815
1706818860000000000,85651.40088815
1706818920000000000,85651.40088815
1706818980000000000,85651.40088815
1706819040000000000,85651.40088815
1706819100000000000,85651.40088815
1706819160000000000,85651.40088815
1706819220000000000,85651.40088815
1706819280000000000,85651.40088815
1706819340000000000,85651.40088815
1706819400000000000,85651.40088815
1706819460000000000,85651.40088815
1706819520000000000,85651.40088815
1706819580000000000,85651.40088815
1706819640000000000,85651.40088815
1706819700000000000,85651.40088815
1706819760000000000,85651.40088815
1706819820000000000,85651.40088815
1706819880000000000,85651.40088815
1706819940000000000,85651.40088815
1706820000000000000,85651.40088815
1706820060000000000,85651.40088815
1706820120000000000,85651.40088815
1706820180000000000,85651.40088815
1706820240000000000,85651.40088815
1706820300000000000,85651.40088815
1706820360000000000,85651.40088815
1706820420000000000,85651.40088815
1706820480000000000,85651.40088815
1706820540000000000,85651.40088815
1706820600000000000,85651.40088815
1706820660000000000,85651.40088815
1706820720000000000,85651.40088815
1706820780000000000,85651.40088815
1706820840000000000,85651.40088815
1706820900000000000,85651.40088815
1706820960000000000,85651.40088815
1706821020000000000,85651.40088815
1706821080000000000,85651.40088815
1706821140000000000,85651.40088815
1706821200000000000,85651.40088815
1706821260000000000,85651.40088815
1706821320000000000,85651.40088815
1706821380000000000,85651.40088815
1706821440000000000,85651.40088815
1706821500000000000,85651.40088815
1706821560000000000,85651.40088815
1706821620000000000,85651.40088815
1706821680000000000,85651.40088815
1706821740000000000,85651.40088815
1706821800000000000,85651.40088815
1706821860000000000,85651.40088815
1706821920000000000,85651.40088815
1706821980000000000,85651.40088815
1706822040000000000,85651.40088815
1706822100000000000,85651.40088815
1706822160000000000,85651.40088815
1706822220000000000,85651.40088815
1706822280000000000,85651.40088815
1706822340000000000,85651.40088815
1706822400000000000,85651.40088815
1706822460000000000,85651.40088815
1706822520000000000,85651.40088815
1706822580000000000,85651.40088815
1706822640000000000,85651.40088815
1706822700000000000,85651.40088815
1706822760000000000,85651.40088815
1706822820000000000,85651.40088815
1706822880000000000,85651.40088815
1706822940000000000,85651.40088815
1706823000000000000,85651.40088815
1706823060000000000,85651.40088815
1706823120000000000,85651.40088815
1706823180000000000,85651.40088815
1706823240000000000,85651.40088815
1706823300000000000,85651.40088815
1706823360000000000,85651.40088815
1706823420000000000,85651.40088815
1706823480000000000,85651.40088815
1706823540000000000,85651.40088815
1706823600000000000,85651.40088815
1706823660000000000,85651.40088815
1706823720000000000,85651.40088815
1706823780000000000,85651.40088815
1706823840000000000,85651.40088815
1706823900000000000,85651.40088815
1706823960000000000,85651.40088815
1706824020000000000,85651.40088815
1706824080000000000,85651.40088815
1706824140000000000,85651.40088815
1706824200000000000,85651.40088815
1706824260000000000,85651.40088815
1706824320000000000,85651.40088815
1706824380000000000,85651.40088815
1706824440000000000,85651.40088815
1706824500000000000,85651.40088815
1706824560000000000,85651.40088815
1706824620000000000,85651.40088815
1706824680000000000,85651.40088815
1706824740000000000,85651.40088815
1706824800000000000,85651.40088815
1706824860000000000,85651.40088815
1706824920000000000,85651.40088815
1706824980000000000,85651.40088815
1706825040000000000,85651.40088815
1706825100000000000,85651.40088815
1706825160000000000,85651.40088815
1706825220000000000,85651.40088815
1706825280000000000,85651.40088815
1706825340000000000,85651.40088815
1706825400000000000,85651.40088815
1706825460000000000,85651.40088815
1706825520000000000,85651.40088815
1706825580000000000,85651.40088815
1706825640000000000,85651.40088815
1706825700000000000,85651.40088815
1706825760000000000,85651.40088815
1706825820000000000,85651.40088815
1706825880000000000,85651.40088815
1706825940000000000,85651.40088815
1706826000000000000,85651.40088815
1706826060000000000,85651.40088815
1706826120000000000,85651.40088815
1706826180000000000,85651.40088815
1706826240000000000,85651.40088815
1706826300000000000,85651.40088815
1706826360000000000,85651.40088815
1706826420000000000,85651.40088815
1706826480000000000,85651.40088815
1706826540000000000,85651.40088815
1706826600000000000,85651.40088815
1706826660000000000,85651.40088815
1706826720000000000,85651.40088815
1706826780000000000,85651.40088815
1706826840000000000,85651.40088815
1706826900000000000,85651.40088815
1706826960000000000,85651.40088815
1706827020000000000,85651.40088815
1706827080000000000,85651.40088815
1706827140000000000,85651.40088815
1706827200000000000,85651.40088815
1706827260000000000,85651.40088815
1706827320000000000,85651.40088815
1706827380000000000,85651.40088815
1706827440000000000,85651.40088815
1706827500000000000,85651.40088815
1706827560000000000,85651.40088815
1706827620000000000,85651.40088815
1706827680000000000,85651.40088815
1706827740000000000,85651.40088815
1706827800000000000,85651.40088815
1706827860000000000,85651.40088815
1706827920000000000,85651.40088815
1706827980000000000,85651.40088815
1706828040000000000,85651.40088815
1706828100000000000,85651.40088815
1706828160000000000,85651.40088815
1706828220000000000,85651.40088815
1706828280000000000,85651.40088815
1706828340000000000,85651.40088815
1706828400000000000,85651.40088815
1706828460000000000,85651.40088815
1706828520000000000,85651.40088815
1706828580000000000,85651.40088815
1706828640000000000,85651.40088815
1706828700000000000,85651.40088815
1706828760000000000,85651.40088815
1706828820000000000,85651.40088815
1706828880000000000,85651.40088815
1706828940000000000,85651.40088815
1706829000000000000,85651.40088815
