client_order_id,trader_id,strategy_id,instrument_id,side,type,quantity,status,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,init_id,ts_init,ts_last,commissions,venue_order_id,emulation_trigger,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,account_id,slippage,position_id,liquidity_side,last_trade_id,avg_px,trigger_price,trigger_type,expire_time_ns,display_qty,trigger_instrument_id,price,is_post_only
O-20240414-063520-001-140733789036376-1,TRADER-001,DataActor-140733789036376,BTCUSDT-PERP.BINANCE,BUY,MARKET,4.014,FILLED,GTC,False,False,4.014,349975af-0971-40e9-bfe8-773928b29a97,1713076520000000000,1713076520000000000,['155.76495588 USDT'],BINANCE-1-1,NO_TRIGGER,OTO,OL-20240414-063520-001-140733789036376-1,"['O-20240414-063520-001-140733789036376-2', 'O-20240414-063520-001-140733789036376-3']",,,,,"['delayed-reaccept-btcusdt-000031', 'BREAKOUT_ACCEPTANCE_CONTINUATION', 'LONG', 'TEN_SECOND_MARKET_ENTRY']",BINANCE-001,,P-20240414-063520-001-140733789036376-1,TAKER,T-c500979dc0bf2531-154697,64675.7,,,,,,,
O-20240414-063520-001-140733789036376-2,TRADER-001,DataActor-140733789036376,BTCUSDT-PERP.BINANCE,SELL,STOP_MARKET,4.014,FILLED,GTC,True,False,4.014,03efba64-13ee-4212-a99a-fffb7043f9ec,1713076520000000000,1713087510000000000,['154.28162232 USDT'],BINANCE-1-2,NO_TRIGGER,OUO,OL-20240414-063520-001-140733789036376-1,['O-20240414-063520-001-140733789036376-3'],O-20240414-063520-001-140733789036376-1,,,,"['delayed-reaccept-btcusdt-000031', 'OBSERVED_RETEST_INVALIDATION']",BINANCE-001,25.399999999986903,P-20240414-063520-001-140733789036376-1,TAKER,T-398b74be80dc3553-157873,64059.80000000001,64085.2,DEFAULT,,,,,
O-20240414-063520-001-140733789036376-3,TRADER-001,DataActor-140733789036376,BTCUSDT-PERP.BINANCE,SELL,LIMIT,4.014,CANCELED,GTC,True,False,0.000,a3550e8d-82cf-457f-9544-b93081c3f8eb,1713076520000000000,1713087510000000000,,BINANCE-1-3,NO_TRIGGER,OUO,OL-20240414-063520-001-140733789036376-1,['O-20240414-063520-001-140733789036376-2'],O-20240414-063520-001-140733789036376-1,,,,"['delayed-reaccept-btcusdt-000031', 'ACTIVE_COMPLETED_EXTERNAL_TARGET']",BINANCE-001,,P-20240414-063520-001-140733789036376-1,MAKER,,,,,,,,65667.7,False
