expiry_date,expiry_ts,symbol,pre_start,delivery_start,confirmation_end,outcome_end,pre_move,factor_move,cross_market_residual,residual_share,pre_quote_volume,pre_taker_pressure,pre_oi_change,delivery_return,delivery_taker_pressure,confirmation_return,confirmation_taker_pressure,confirmation_oi_change,entry_ts,entry_price,equilibrium_target,combined_high,combined_low,pre_return_z,residual_z,pre_volume_z,pre_oi_change_z,confirmation_oi_change_z
2024-06-06,2024-06-06 08:00:00+00:00,BTCUSDT,2024-06-06 04:00:00+00:00,2024-06-06 07:30:00+00:00,2024-06-06 08:15:00+00:00,2024-06-06 12:15:00+00:00,-0.00014630886671888391,-0.0020961361417049526,0.0019498272749860688,13.326788175677986,1189070468.1638,0.025019400038536494,0.004803856931291119,0.002004649320294094,0.20049271614086456,-0.0021877620390223784,-0.12346520213526899,0.00034645283745787537,2024-06-06 08:15:00+00:00,70921.7,70983.91561365972,71128.4,70920.0,,,,,
2024-06-06,2024-06-06 08:00:00+00:00,ETHUSDT,2024-06-06 04:00:00+00:00,2024-06-06 07:30:00+00:00,2024-06-06 08:15:00+00:00,2024-06-06 12:15:00+00:00,-0.002479780189513674,-0.0020961361417049526,-0.0003836440478087212,0.1547088929216586,721435166.312,-0.05274597595635263,-0.004534862826746337,0.002452535760728125,0.10423190666149283,-0.0021689328902068095,-0.10517481041257377,-9.69390975085972e-05,2024-06-06 08:15:00+00:00,3846.07,3852.9648423730314,3858.1,3845.0,,,,,
2024-06-07,2024-06-07 08:00:00+00:00,BTCUSDT,2024-06-07 04:00:00+00:00,2024-06-07 07:30:00+00:00,2024-06-07 08:15:00+00:00,2024-06-07 12:15:00+00:00,0.0016190667951889901,0.003963436500610117,-0.0023443697054211267,1.4479759033953097,1779219013.3233,-0.020013118065768873,0.0237810057001715,-0.002317943943056844,-0.06882251333197631,-0.0002642382979678448,-0.08940565506886061,-0.0008372385958452098,2024-06-07 08:15:00+00:00,71129.1,71258.09994974584,71313.3,71085.0,,,,,
2024-06-07,2024-06-07 08:00:00+00:00,ETHUSDT,2024-06-07 04:00:00+00:00,2024-06-07 07:30:00+00:00,2024-06-07 08:15:00+00:00,2024-06-07 12:15:00+00:00,0.002776647024904593,0.003963436500610117,-0.0011867894757055237,0.4274182008230962,506660131.33668,0.01761689940495581,-3.735302607273322e-05,-0.0011193844431717226,0.030678502151850404,-0.0013431956535969736,-0.37243602503995615,-0.00031378023930729836,2024-06-07 08:15:00+00:00,3814.12,3819.219403103162,3824.45,3812.0,,,,,
2024-06-08,2024-06-08 08:00:00+00:00,BTCUSDT,2024-06-08 04:00:00+00:00,2024-06-08 07:30:00+00:00,2024-06-08 08:15:00+00:00,2024-06-08 12:15:00+00:00,0.002270847207631173,0.0037580092025095864,-0.0014871619948784135,0.6548930240135978,832865675.3497,0.08315751580423798,0.002343058958742015,0.0012484592028558783,0.17684336813065693,-0.0015729933560783005,-0.11914389568698745,-1.574368484820346e-05,2024-06-08 08:15:00+00:00,69503.0,69422.22255027502,69613.6,69469.0,,,,,
2024-06-08,2024-06-08 08:00:00+00:00,ETHUSDT,2024-06-08 04:00:00+00:00,2024-06-08 07:30:00+00:00,2024-06-08 08:15:00+00:00,2024-06-08 12:15:00+00:00,0.005245171197388,0.0037580092025095864,0.0014871619948784135,0.28352973409504595,512660020.09475005,0.05620148883586612,-0.004813412010710917,0.00210400084268092,0.04105664173106235,-0.0014958520427140742,-0.18721614620514043,-0.0013058642125247303,2024-06-08 08:15:00+00:00,3704.71,3693.2148462868568,3711.28,3700.21,,,,,
2024-06-09,2024-06-09 08:00:00+00:00,BTCUSDT,2024-06-09 04:00:00+00:00,2024-06-09 07:30:00+00:00,2024-06-09 08:15:00+00:00,2024-06-09 12:15:00+00:00,0.0004472246180801241,0.002567674101758341,-0.002120449483678217,4.741352327117021,439226672.41359997,0.029065057423422358,-0.0010665528305417499,-0.0009510374233225871,-0.2588570137892517,0.0006086664291620192,-0.025534430542448135,1.1964146911461147e-05,2024-06-09 08:15:00+00:00,69374.1,69359.0196871841,69425.5,69310.2,,,,,
2024-06-09,2024-06-09 08:00:00+00:00,ETHUSDT,2024-06-09 04:00:00+00:00,2024-06-09 07:30:00+00:00,2024-06-09 08:15:00+00:00,2024-06-09 12:15:00+00:00,0.0033114546996275743,0.002567674101758341,0.0007437805978692332,0.22460841694524256,413995185.31562,-0.0035334371084648677,0.005824008459554903,-0.00047167253998370295,-0.08399041075125203,0.0005559623572803929,0.11743196610840725,0.0007424861562519107,2024-06-09 08:15:00+00:00,3689.35,3683.389327398001,3693.01,3684.1,,,,,
2024-06-10,2024-06-10 08:00:00+00:00,BTCUSDT,2024-06-10 04:00:00+00:00,2024-06-10 07:30:00+00:00,2024-06-10 08:15:00+00:00,2024-06-10 12:15:00+00:00,-0.004491860402324003,-0.01195157420341504,0.007459713801091036,1.6607180840329592,1154689153.5714,-0.08478255197011905,0.003683297842299891,-0.0023572042233962476,-0.15979230772957045,0.0017857838336077236,0.30161511609849534,-0.0004005622265098167,2024-06-10 08:15:00+00:00,69449.1,69505.46904393354,69499.0,69265.0,,,,,
2024-06-10,2024-06-10 08:00:00+00:00,ETHUSDT,2024-06-10 04:00:00+00:00,2024-06-10 07:30:00+00:00,2024-06-10 08:15:00+00:00,2024-06-10 12:15:00+00:00,-0.00996888913613461,-0.01195157420341504,0.001982685067280429,0.19888726218187294,769847490.98686,-0.03656754047120807,0.012436958345295346,-0.006585269576816821,-0.18005553589412998,0.004072170033651679,0.24658043553243864,0.0025253636907496876,2024-06-10 08:15:00+00:00,3664.02,3671.1956245051506,3673.54,3642.6,,,,,
2024-06-11,2024-06-11 08:00:00+00:00,BTCUSDT,2024-06-11 04:00:00+00:00,2024-06-11 07:30:00+00:00,2024-06-11 08:15:00+00:00,2024-06-11 12:15:00+00:00,-0.013086148074181599,-0.015167809230853296,0.0020816611566716967,0.15907363609760183,3690458957.5664,-0.04240636979905615,-0.0018804125744254037,-0.004272748703441742,-0.1239066387942723,-0.0030081929978500455,-0.015207564076258765,0.003935582130527756,2024-06-11 08:15:00+00:00,67378.8,67872.98733914513,67872.0,67357.8,,,,,
2024-06-11,2024-06-11 08:00:00+00:00,ETHUSDT,2024-06-11 04:00:00+00:00,2024-06-11 07:30:00+00:00,2024-06-11 08:15:00+00:00,2024-06-11 12:15:00+00:00,-0.017249470387524994,-0.015167809230853296,-0.0020816611566716985,0.12067971421181595,2359052470.90339,-0.10513405722871985,-0.0023081784281649255,-0.0028853720381218917,-0.010148008358028985,-0.00751271447724966,-0.21658431704007153,-0.007542449834928795,2024-06-11 08:15:00+00:00,3508.78,3555.1099211031965,3545.47,3505.0,,,,,
2024-06-12,2024-06-12 08:00:00+00:00,BTCUSDT,2024-06-12 04:00:00+00:00,2024-06-12 07:30:00+00:00,2024-06-12 08:15:00+00:00,2024-06-12 12:15:00+00:00,0.0005398094781627109,0.0026173469049183985,-0.0020775374267556876,3.848649404650636,1069539477.4501,-0.09075467681409512,0.003546037025956998,0.0008725252483281487,0.009781631027989282,0.0013713963780310756,0.20523404804985404,-0.0005130909328881198,2024-06-12 08:15:00+00:00,67542.0,67414.89874420078,67544.0,67340.0,,,,,
2024-06-12,2024-06-12 08:00:00+00:00,ETHUSDT,2024-06-12 04:00:00+00:00,2024-06-12 07:30:00+00:00,2024-06-12 08:15:00+00:00,2024-06-12 12:15:00+00:00,0.0046948843316740865,0.0026173469049183985,0.002077537426755688,0.44251088631503865,706020329.02021,0.05861875853405536,-0.00982747557883675,0.0008513077505896138,0.04605200676268068,0.00103203855968248,0.09823128541644412,-0.000112025752380385,2024-06-12 08:15:00+00:00,3530.64,3520.892459137189,3532.19,3518.16,,,,,
2024-06-13,2024-06-13 08:00:00+00:00,BTCUSDT,2024-06-13 04:00:00+00:00,2024-06-13 07:30:00+00:00,2024-06-13 08:15:00+00:00,2024-06-13 12:15:00+00:00,0.0037545533617045317,0.003639424963845016,0.00011512839785951566,0.030663673350283256,1403208082.2319999,0.0072563998582474845,0.007330881494505422,0.0006279328156211239,0.06734513228452049,-0.0007574762015151171,-0.020131164144102848,-0.002450430969372306,2024-06-13 08:15:00+00:00,67673.6,67560.5239636944,67749.2,67601.3,,,,,
2024-06-13,2024-06-13 08:00:00+00:00,ETHUSDT,2024-06-13 04:00:00+00:00,2024-06-13 07:30:00+00:00,2024-06-13 08:15:00+00:00,2024-06-13 12:15:00+00:00,0.001178177327859463,0.003639424963845016,-0.002461247635985553,2.089029875033497,743387540.92294,-0.005108420528658899,0.0014135020792883375,0.0005505555476315038,0.20730306464500042,0.0007099113893735964,0.16029482388662597,0.0008640182176564831,2024-06-13 08:15:00+00:00,3509.97,3503.272035009242,3511.31,3500.04,,,,,
2024-06-14,2024-06-14 08:00:00+00:00,BTCUSDT,2024-06-14 04:00:00+00:00,2024-06-14 07:30:00+00:00,2024-06-14 08:15:00+00:00,2024-06-14 12:15:00+00:00,0.0023403374541492478,0.0013634119956301954,0.0009769254585190524,0.4174293142157917,1353584766.7305999,-0.007850778205983549,0.004986055328216278,-0.0005213538468894496,0.017797466648268184,0.004243247646335213,0.20618654743361553,-0.002068188556021663,2024-06-14 08:15:00+00:00,67190.2,66973.46174684263,67210.6,66859.1,,,,,
2024-06-14,2024-06-14 08:00:00+00:00,ETHUSDT,2024-06-14 04:00:00+00:00,2024-06-14 07:30:00+00:00,2024-06-14 08:15:00+00:00,2024-06-14 12:15:00+00:00,0.007173339087682514,0.0013634119956301954,0.005809927092052318,0.8099334244534268,851018141.14942,0.08504884578792075,0.018334966729763043,-0.0002502338833739737,0.11701743309096387,0.003953535997087254,0.23223963278808302,0.0014469062746155137,2024-06-14 08:15:00+00:00,3529.74,3515.742267770047,3530.54,3513.13,,,,,
2024-06-15,2024-06-15 08:00:00+00:00,BTCUSDT,2024-06-15 04:00:00+00:00,2024-06-15 07:30:00+00:00,2024-06-15 08:15:00+00:00,2024-06-15 12:15:00+00:00,-0.002769961385285865,-2.4150793687919116e-05,-0.0027458105915979455,0.9912811803744958,1061052730.8125001,-0.06600688236132188,0.013191650168143707,-0.0006684128069103235,-0.07525550652690267,0.0006734006734006037,0.3226706469412305,0.0009756475750818636,2024-06-15 08:15:00+00:00,66127.0,66230.48319309864,66173.5,66060.0,,,,,
2024-06-15,2024-06-15 08:00:00+00:00,ETHUSDT,2024-06-15 04:00:00+00:00,2024-06-15 07:30:00+00:00,2024-06-15 08:15:00+00:00,2024-06-15 12:15:00+00:00,0.007269367134692841,-2.4150793687919116e-05,0.00729351792838076,1.0033222690834611,1459671405.73643,-0.04540470828243196,0.023856778103443842,-0.002760908697851505,-0.07645920672063201,0.0010173112944225071,0.10892322015538398,-0.00027935702187743974,2024-06-15 08:15:00+00:00,3532.5,3530.555734194803,3538.98,3526.05,,,,,
2024-06-16,2024-06-16 08:00:00+00:00,BTCUSDT,2024-06-16 04:00:00+00:00,2024-06-16 07:30:00+00:00,2024-06-16 08:15:00+00:00,2024-06-16 12:15:00+00:00,0.0018099552452393861,0.0019407639043791214,-0.00013080865913973525,0.07227176444489068,604448692.8381,0.052375330148293604,-0.0007109429631464876,-0.00029727278626101583,-0.0948546604403237,0.00021434188738589377,0.17579434593064844,0.002575151617495128,2024-06-16 08:15:00+00:00,66263.5,66217.38814266612,66280.9,66230.0,,,,,
2024-06-16,2024-06-16 08:00:00+00:00,ETHUSDT,2024-06-16 04:00:00+00:00,2024-06-16 07:30:00+00:00,2024-06-16 08:15:00+00:00,2024-06-16 12:15:00+00:00,0.002071572563518857,0.0019407639043791214,0.00013080865913973547,0.06314461846199516,473578003.76543,0.01957362513779543,0.0042967176479331735,-0.0012115467132589597,-0.04935970060608012,-0.0011428186344017988,-0.06933503070010705,-0.0009310902764308139,2024-06-16 08:15:00+00:00,3557.3,3559.9104893405574,3566.59,3556.86,,,,,
2024-06-17,2024-06-17 08:00:00+00:00,BTCUSDT,2024-06-17 04:00:00+00:00,2024-06-17 07:30:00+00:00,2024-06-17 08:15:00+00:00,2024-06-17 12:15:00+00:00,-0.0007948789663781684,-0.002922456759870097,0.0021275777934919287,2.6766059783744747,1686377745.7728,-0.03642004468225157,-0.004018083404829891,-0.0016812886458682508,-0.04215971155955911,0.0021316062787142265,0.18778060580689304,0.00036984913841221827,2024-06-17 08:15:00+00:00,66288.3,66230.8657888096,66348.6,66089.6,,,,,
2024-06-17,2024-06-17 08:00:00+00:00,ETHUSDT,2024-06-17 04:00:00+00:00,2024-06-17 07:30:00+00:00,2024-06-17 08:15:00+00:00,2024-06-17 12:15:00+00:00,-0.008255147433247905,-0.002922456759870097,-0.0053326906733778085,0.6459836988374312,1558053546.1185,-0.0372185254157944,-0.009251419473162936,-0.00331987236872755,-0.02907277121431857,0.0023735981551820107,0.1299088074779743,0.0008388382120645944,2024-06-17 08:15:00+00:00,3560.0,3564.7738645344853,3569.96,3546.36,,,,,
2024-06-18,2024-06-18 08:00:00+00:00,BTCUSDT,2024-06-18 04:00:00+00:00,2024-06-18 07:30:00+00:00,2024-06-18 08:15:00+00:00,2024-06-18 12:15:00+00:00,0.0026158999002739423,0.005313203891464344,-0.0026973039911904017,1.0311189625061474,2016510632.3107,-0.03118789773899389,-0.0015414267976613578,0.00023159716720089207,0.015697742446338196,0.00014166830423034682,0.03439866737656145,-0.0002637762892459388,2024-06-18 08:15:00+00:00,65655.6,65589.26319463136,65780.0,65559.1,,,,,
2024-06-18,2024-06-18 08:00:00+00:00,ETHUSDT,2024-06-18 04:00:00+00:00,2024-06-18 07:30:00+00:00,2024-06-18 08:15:00+00:00,2024-06-18 12:15:00+00:00,0.0007613645647472387,0.005313203891464344,-0.004551839326717105,5.978527945056447,973527095.4483199,-0.016594638553866132,-0.006958526022115699,-0.0015285242345052241,-0.004337231722102773,0.00038925199709516356,0.06052127647717731,0.003460387253561925,2024-06-18 08:15:00+00:00,3443.84,3445.8178496703426,3451.31,3438.3,,,,,
2024-06-19,2024-06-19 08:00:00+00:00,BTCUSDT,2024-06-19 04:00:00+00:00,2024-06-19 07:30:00+00:00,2024-06-19 08:15:00+00:00,2024-06-19 12:15:00+00:00,-0.0012550509789939364,-0.0036033520607423397,0.0023483010817484033,1.8710802358250251,1688504507.6879,-0.0936587976184017,0.016970584377936224,0.0012758427155821206,-0.00847108871511737,-0.0017260153549512047,-0.26649073652095256,0.0010638492180006871,2024-06-19 08:15:00+00:00,65182.2,65438.59055347809,65337.0,65143.0,,,,,
2024-06-19,2024-06-19 08:00:00+00:00,ETHUSDT,2024-06-19 04:00:00+00:00,2024-06-19 07:30:00+00:00,2024-06-19 08:15:00+00:00,2024-06-19 12:15:00+00:00,-0.0059516531424907435,-0.0036033520607423397,-0.0023483010817484037,0.39456282574384854,1353860843.9700499,0.004871818113247584,-0.007553513495814585,0.0023395948851419046,0.18183494103167006,-0.0017301379876774048,-0.1885940944762129,0.0004810450579171484,2024-06-19 08:15:00+00:00,3536.94,3556.4503093675294,3547.74,3531.52,,,,,
2024-06-20,2024-06-20 08:00:00+00:00,BTCUSDT,2024-06-20 04:00:00+00:00,2024-06-20 07:30:00+00:00,2024-06-20 08:15:00+00:00,2024-06-20 12:15:00+00:00,0.010312533657879232,0.013915730592273124,-0.0036031969343938916,0.349399774481307,2272473069.9262,0.05487399205591013,0.03207113217020801,0.00013521212351386147,-0.21718856755880464,-0.0010086387478298597,-0.08077716175010817,-0.0011011289672856475,2024-06-20 08:15:00+00:00,65764.9,65588.63376870909,65939.2,65733.8,,,,,
2024-06-20,2024-06-20 08:00:00+00:00,ETHUSDT,2024-06-20 04:00:00+00:00,2024-06-20 07:30:00+00:00,2024-06-20 08:15:00+00:00,2024-06-20 12:15:00+00:00,0.015136076568953856,0.013915730592273124,0.0012203459766807322,0.08062498700514155,1316067880.81189,0.05158142473521318,0.031289836480743856,9.984302457799465e-05,-0.010988229331769236,-0.0012035429642653916,-0.08526365896413553,-0.0032460531872566234,2024-06-20 08:15:00+00:00,3601.68,3585.0971645696654,3614.68,3597.5,,,,,
2024-06-22,2024-06-22 08:00:00+00:00,BTCUSDT,2024-06-22 04:00:00+00:00,2024-06-22 07:30:00+00:00,2024-06-22 08:15:00+00:00,2024-06-22 12:15:00+00:00,0.002995639232357454,-0.001533489521612646,0.0045291287539701,1.5119072767670518,870351843.0837,0.06287615494580767,0.013774199389538111,0.0016790407256686013,0.2772671635414899,-0.0017847728329973833,-0.4409961947537659,-0.011604893664428568,2024-06-22 08:15:00+00:00,64374.9,64377.019563188136,64520.0,64300.0,,,,,
2024-06-22,2024-06-22 08:00:00+00:00,ETHUSDT,2024-06-22 04:00:00+00:00,2024-06-22 07:30:00+00:00,2024-06-22 08:15:00+00:00,2024-06-22 12:15:00+00:00,-0.0037039090532618624,-0.001533489521612646,-0.0021704195316492167,0.5859807842036046,500159339.59915,-0.03133244271137597,0.02611465786362783,-0.00043502525722294294,0.0154624363193616,-0.0023077826103141685,-0.1427913873753117,-0.03655650898332427,2024-06-22 08:15:00+00:00,3484.47,3497.8061959530814,3497.58,3477.77,,,,,
2024-06-23,2024-06-23 08:00:00+00:00,BTCUSDT,2024-06-23 04:00:00+00:00,2024-06-23 07:30:00+00:00,2024-06-23 08:15:00+00:00,2024-06-23 12:15:00+00:00,1.5530482454803882e-05,-0.0010328299620155092,0.0010483604444703131,67.50340483762851,292590322.74310005,0.02697669101937563,-0.009550796034077309,-0.00014285891750198676,0.05018913530627512,-0.00029818294766259523,0.15628583628013348,6.201554153837124e-05,2024-06-23 08:15:00+00:00,64370.8,64363.454041604105,64414.0,64353.1,,,,,
2024-06-23,2024-06-23 08:00:00+00:00,ETHUSDT,2024-06-23 04:00:00+00:00,2024-06-23 07:30:00+00:00,2024-06-23 08:15:00+00:00,2024-06-23 12:15:00+00:00,-0.0018355077627400472,-0.0010328299620155092,-0.000802677800724538,0.4373055875973524,318215893.91910005,-0.07412969121308909,-0.00032579143591358417,-2.27863748870627e-05,0.050895942816288876,-0.0007092400592457748,0.08645655143876453,0.03232294061914003,2024-06-23 08:15:00+00:00,3508.31,3511.8617401277434,3511.71,3506.56,,,,,
2024-06-24,2024-06-24 08:00:00+00:00,BTCUSDT,2024-06-24 04:00:00+00:00,2024-06-24 07:30:00+00:00,2024-06-24 08:15:00+00:00,2024-06-24 12:15:00+00:00,-0.006488221391971482,-0.007406589868082535,0.0009183684761110535,0.14154394873877787,3089489792.736,-0.04541116707336812,0.015848820027855436,0.0025515980004722216,0.0352779491350908,-0.0011580302913815066,-0.032769147688270016,0.008058308613228302,2024-06-24 08:15:00+00:00,62361.3,62452.28751360645,62576.3,62260.3,,,,,
2024-06-24,2024-06-24 08:00:00+00:00,ETHUSDT,2024-06-24 04:00:00+00:00,2024-06-24 07:30:00+00:00,2024-06-24 08:15:00+00:00,2024-06-24 12:15:00+00:00,-0.010021829175810335,-0.007406589868082535,-0.002615239307727799,0.26095428906732876,1810365722.8547,-0.0528844884286312,0.020951676980343392,-0.0005282745603153449,-0.0035276697034210738,-0.0010957098061573634,0.05948371421510127,-0.028596121350814418,2024-06-24 08:15:00+00:00,3363.99,3375.6779519265897,3382.84,3353.29,,,,,
2024-06-25,2024-06-25 08:00:00+00:00,BTCUSDT,2024-06-25 04:00:00+00:00,2024-06-25 07:30:00+00:00,2024-06-25 08:15:00+00:00,2024-06-25 12:15:00+00:00,-0.010010589461851519,-0.00524303594832431,-0.004767553513527209,0.47625102714435175,2025618127.0221999,-0.07364440972627861,0.005682443632256425,-0.002499473794990492,-0.0376700537761347,0.0033646055366800542,0.25117769315830685,0.0007941342559972723,2024-06-25 08:15:00+00:00,60865.0,61021.874455414574,60877.4,60600.5,,,,,
2024-06-25,2024-06-25 08:00:00+00:00,ETHUSDT,2024-06-25 04:00:00+00:00,2024-06-25 07:30:00+00:00,2024-06-25 08:15:00+00:00,2024-06-25 12:15:00+00:00,-0.0029387009754972735,-0.00524303594832431,0.0023043349728270363,0.7841338714079636,941421812.21407,-0.03133206004496395,-0.008214397980947226,0.0002023923971889996,-0.022426239426210456,0.0010117572139778375,0.03223249088634189,0.0016095257865738097,2024-06-25 08:15:00+00:00,3363.89,3374.7394337968967,3366.37,3356.0,,,,,
2024-06-26,2024-06-26 08:00:00+00:00,BTCUSDT,2024-06-26 04:00:00+00:00,2024-06-26 07:30:00+00:00,2024-06-26 08:15:00+00:00,2024-06-26 12:15:00+00:00,-0.0033183517660644118,-0.0033469411986728364,2.858943260842465e-05,0.00861555212464166,1216829151.1995997,0.032226137461238126,0.007334490939435658,0.001689902144763611,0.19734297511281618,-0.002727480459539189,-0.124488986630949,-0.004738210210492293,2024-06-26 08:15:00+00:00,61537.0,61648.389658019114,61783.2,61510.0,,,,,
2024-06-26,2024-06-26 08:00:00+00:00,ETHUSDT,2024-06-26 04:00:00+00:00,2024-06-26 07:30:00+00:00,2024-06-26 08:15:00+00:00,2024-06-26 12:15:00+00:00,0.0018927608306496943,-0.0033469411986728364,0.005239702029322531,2.7682853239962664,689199924.4393001,0.023695730411790437,0.0017793848928736155,0.003189204498518894,0.13339256278811765,-0.0026997062084419543,-0.21760880092485782,-0.0033820855955359304,2024-06-26 08:15:00+00:00,3391.19,3389.39843759256,3405.42,3384.0,,,,,
2024-06-27,2024-06-27 08:00:00+00:00,BTCUSDT,2024-06-27 04:00:00+00:00,2024-06-27 07:30:00+00:00,2024-06-27 08:15:00+00:00,2024-06-27 12:15:00+00:00,-0.003950309454937807,-0.004432687188474642,0.0004823777335368354,0.12211137862474876,1027502795.1367999,-0.0169506400938609,0.006718238464942143,-0.0002993194593829962,0.07726097369109859,0.0008801310819526176,0.16774195335739,0.0005189147581647961,2024-06-27 08:15:00+00:00,60839.9,60852.92277491523,60903.2,60741.3,,,,,
