trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
BACKTESTER-001,PortfolioStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-001,O-20230102-234200-001-000-1,O-20230102-234200-001-000-2,BUY,FLAT,0.0,59726.2,1672702920000000000,2023-01-02 23:42:00+00:00,1672703340000000000,2023-01-02 23:49:00+00:00,420000000000,11.292826910133241,11.25712294436947,['1077.45825200 USDT'],-0.00316,-3209.92045200 USDT,True
BACKTESTER-001,PortfolioStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-001,O-20230104-231600-001-000-4,O-20230104-231600-001-000-5,BUY,FLAT,0.0,28140.8,1672874160000000000,2023-01-04 23:16:00+00:00,1672876260000000000,2023-01-04 23:51:00+00:00,2100000000000,13.459526562855357,13.374450740561747,['604.10367080 USDT'],-0.00632,-2998.20537080 USDT,True
BACKTESTER-001,PortfolioStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-001,O-20230105-171600-001-000-7,O-20230105-171600-001-000-8,SELL,FLAT,0.0,49874.6,1672938960000000000,2023-01-05 17:16:00+00:00,1672943280000000000,2023-01-05 18:28:00+00:00,4320000000000,13.159086707462317,13.197569055190415,['1051.62213080 USDT'],-0.00292,-2970.91383080 USDT,False
BACKTESTER-001,PortfolioStrategy-000,XRPUSDT-PERP.BINANCE,BINANCE-001,O-20230106-234700-001-000-10,O-20230106-234700-001-000-11,BUY,FLAT,0,1978145,1673048820000000000,2023-01-06 23:47:00+00:00,1673049780000000000,2023-01-07 00:03:00+00:00,960000000000,0.3447942749899527,0.3436175802077199,['1089.42277544 USDT'],-0.00341,-3417.09567544 USDT,False
