,total,locked,free,currency,account_id,account_type,base_currency,margins,reported,info
2025-02-18 01:45:00+00:00,90686.92834177,13.67730800,90673.25103377,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '24.13895761', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-02-18 01:45:00+00:00,90409.04048476,24.13895761,90384.90152715,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '24.13895761', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-02-18 05:17:00+00:00,88243.16232040,0.00000000,88243.16232040,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2025-02-18 05:17:00+00:00,88243.16232040,0.00000000,88243.16232040,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2025-02-18 18:35:00+00:00,87866.01989080,14.19830323,87851.82158757,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '14.19830323', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-02-18 18:35:00+00:00,87866.01989080,14.19830323,87851.82158757,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '14.19830323', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-02-18 18:35:00+00:00,87866.01989080,14.19830323,87851.82158757,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '14.19830323', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-02-18 19:09:00+00:00,90183.98469964,0.00000000,90183.98469964,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2025-02-18 19:09:00+00:00,90183.98469964,0.00000000,90183.98469964,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2025-02-18 19:10:00+00:00,89843.48530509,12.81880074,89830.66650435,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '12.81880074', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-02-18 19:10:00+00:00,89843.48530509,12.81880074,89830.66650435,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '12.81880074', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-02-18 19:10:00+00:00,89843.48530509,12.81880074,89830.66650435,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '12.81880074', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-02-18 19:47:00+00:00,87438.16470308,0.00000000,87438.16470308,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2025-02-18 19:47:00+00:00,87438.16470308,0.00000000,87438.16470308,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2025-02-19 04:55:00+00:00,86923.14781132,19.38887122,86903.75894010,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '19.38887122', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-02-19 04:55:00+00:00,86923.14781132,19.38887122,86903.75894010,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '19.38887122', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-02-19 04:55:00+00:00,86923.14781132,19.38887122,86903.75894010,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '19.38887122', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-02-19 06:53:00+00:00,84754.80238382,0.00000000,84754.80238382,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2025-02-19 06:53:00+00:00,84754.80238382,0.00000000,84754.80238382,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2025-02-20 01:25:00+00:00,84347.14016855,15.34728340,84331.79288515,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '15.34728340', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-02-20 01:25:00+00:00,84347.14016855,15.34728340,84331.79288515,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '15.34728340', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-02-20 01:25:00+00:00,84347.14016855,15.34728340,84331.79288515,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '15.34728340', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-02-20 02:52:00+00:00,82164.55174730,0.00000000,82164.55174730,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2025-02-20 02:52:00+00:00,82164.55174730,0.00000000,82164.55174730,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2025-02-21 12:50:00+00:00,81566.39617491,22.51879802,81543.87737689,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '22.51879802', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-02-21 12:50:00+00:00,81566.39617491,22.51879802,81543.87737689,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '22.51879802', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-02-21 12:50:00+00:00,81566.39617491,22.51879802,81543.87737689,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '22.51879802', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-02-21 13:05:00+00:00,83942.26261653,0.00000000,83942.26261653,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2025-02-21 13:05:00+00:00,83942.26261653,0.00000000,83942.26261653,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2025-02-22 14:00:00+00:00,83395.24340123,20.59366458,83374.64973665,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '20.59366458', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-02-22 14:00:00+00:00,83395.24340123,20.59366458,83374.64973665,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '20.59366458', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-02-22 14:00:00+00:00,83395.24340123,20.59366458,83374.64973665,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '20.59366458', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-02-22 16:07:00+00:00,81359.99626653,0.00000000,81359.99626653,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2025-02-22 16:07:00+00:00,81359.99626653,0.00000000,81359.99626653,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2025-02-22 19:25:00+00:00,81000.17161164,13.54633995,80986.62527169,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '13.54633995', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-02-22 19:25:00+00:00,81000.17161164,13.54633995,80986.62527169,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '13.54633995', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-02-22 19:25:00+00:00,81000.17161164,13.54633995,80986.62527169,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '21.68155642', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-02-22 19:25:00+00:00,80784.07970034,21.68155642,80762.39814392,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '21.68155642', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-02-23 00:25:00+00:00,80784.07970034,21.68155642,80762.39814392,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '21.68155642', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-02-23 00:25:00+00:00,80784.07970034,21.68155642,80762.39814392,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '21.68155642', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-02-23 00:25:00+00:00,80278.74169134,0.00000000,80278.74169134,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2025-02-23 08:05:00+00:00,79832.14274934,16.81313664,79815.32961270,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '16.81313664', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-02-23 08:05:00+00:00,79832.14274934,16.81313664,79815.32961270,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '16.81313664', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-02-23 08:05:00+00:00,79832.14274934,16.81313664,79815.32961270,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '28.53914258', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-02-23 08:05:00+00:00,79520.67103966,28.53914258,79492.13189708,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '28.53914258', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-02-23 10:36:00+00:00,81995.55547690,0.00000000,81995.55547690,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2025-02-23 10:36:00+00:00,81995.55547690,0.00000000,81995.55547690,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2025-02-23 17:15:00+00:00,81526.29400430,17.66631426,81508.62769004,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '17.66631426', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-02-23 17:15:00+00:00,81526.29400430,17.66631426,81508.62769004,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '17.66631426', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-02-23 17:15:00+00:00,81526.29400430,17.66631426,81508.62769004,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '17.66631426', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-02-23 17:48:00+00:00,79480.57698251,0.00000000,79480.57698251,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2025-02-23 17:48:00+00:00,79480.57698251,0.00000000,79480.57698251,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
