client_order_id,trader_id,strategy_id,instrument_id,venue_order_id,account_id,trade_id,position_id,order_side,order_type,last_qty,last_px,currency,commission,liquidity_side,event_id,ts_event,ts_init,info,reconciliation
O-20250218-183500-001-000-15,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-015,BINANCE-001,T-a37a08366575d674-18608,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,LIMIT,4.724,93405.3,USDT,132.37399116 USDT,MAKER,c7bb6695-bc4e-487d-b54a-a512da1e50a4,2025-02-18 19:09:00+00:00,2025-02-18 19:09:00+00:00,{},False
O-20250218-191000-001-000-16,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-016,BINANCE-001,T-e52cecb9bf59d546-18614,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,MARKET,4.282,93551.5,USDT,340.49939455 USDT,TAKER,eac61c7b-f409-434e-926d-c63daf6fe327,2025-02-18 19:10:00+00:00,2025-02-18 19:10:00+00:00,{},False
O-20250218-191000-001-000-17,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-017,BINANCE-001,T-03202bf28b6c4691-18755,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,STOP_MARKET,4.282,94033.3,USDT,342.25300201 USDT,TAKER,d9330a89-91c4-45a1-be07-fa0290d966c5,2025-02-18 19:47:00+00:00,2025-02-18 19:47:00+00:00,{},False
O-20250219-045500-001-000-19,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-019,BINANCE-001,T-1607411d9c39a7a5-20701,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,MARKET,6.356,95327.6,USDT,515.01689176 USDT,TAKER,63534b05-f99d-4e8d-8e34-3269e4a9b740,2025-02-19 04:55:00+00:00,2025-02-19 04:55:00+00:00,{},False
O-20250219-045500-001-000-20,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-020,BINANCE-001,T-f7a4f2bd215fa881-21104,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,STOP_MARKET,6.356,95587.5,USDT,516.42102750 USDT,TAKER,a646275f-731b-4a1a-ad1f-df6382071517,2025-02-19 06:53:00+00:00,2025-02-19 06:53:00+00:00,{},False
O-20250220-012500-001-000-22,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-022,BINANCE-001,T-525c646137f566d7-25001,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,MARKET,4.962,96655.1,USDT,407.66221527 USDT,TAKER,4714d1d6-e2a2-48c3-ac63-732c81798cfb,2025-02-20 01:25:00+00:00,2025-02-20 01:25:00+00:00,{},False
O-20250220-012500-001-000-23,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-023,BINANCE-001,T-c0480afcf9f0e715-25309,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,STOP_MARKET,4.962,97012.5,USDT,409.16962125 USDT,TAKER,063b6613-5ad6-48da-aad7-4cc920f106b9,2025-02-20 02:52:00+00:00,2025-02-20 02:52:00+00:00,{},False
O-20250221-125000-001-000-25,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-025,BINANCE-001,T-36e100fe5fba4271-32271,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,MARKET,7.119,98849.9,USDT,598.15557239 USDT,TAKER,637e9cda-a2d0-4b16-9501-013339cf5d47,2025-02-21 12:50:00+00:00,2025-02-21 12:50:00+00:00,{},False
O-20250221-125000-001-000-27,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-027,BINANCE-001,T-52836238734aad11-32327,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,LIMIT,7.119,99213.4,USDT,211.89005838 USDT,MAKER,a35cd7ff-221c-4cec-b813-a78969fed927,2025-02-21 13:05:00+00:00,2025-02-21 13:05:00+00:00,{},False
O-20250222-140000-001-000-28,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-028,BINANCE-001,T-f31a161cacb3ba09-37545,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,MARKET,6.668,96513.5,USDT,547.01921530 USDT,TAKER,e2b3d941-db45-4ec5-9c49-25395dd96b8d,2025-02-22 14:00:00+00:00,2025-02-22 14:00:00+00:00,{},False
O-20250222-140000-001-000-29,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-029,BINANCE-001,T-9efaa7ada461e27d-37961,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,STOP_MARKET,6.668,96736.5,USDT,548.28313470 USDT,TAKER,1e247241-a37c-444f-94e9-61829790e982,2025-02-22 16:07:00+00:00,2025-02-22 16:07:00+00:00,{},False
O-20250222-192500-001-000-31,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-031,BINANCE-001,T-8e49d8941b49ec96-38632,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,MARKET,4.386,96516.9,USDT,359.82465489 USDT,TAKER,5e5d4717-952c-48b5-a699-b29287f45950,2025-02-22 19:25:00+00:00,2025-02-22 19:25:00+00:00,{},False
O-20250222-192500-001-000-31,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-031,BINANCE-001,T-8e49d8941b49ec96-38633,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,MARKET,2.634,96517.0,USDT,216.09191130 USDT,TAKER,00ac4463-00e8-4a03-b103-df580145ea72,2025-02-22 19:25:00+00:00,2025-02-22 19:25:00+00:00,{},False
O-20250223-002500-001-000-34,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-034,BINANCE-001,T-4bfd4a7db8dccd07-39550,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,MARKET,7.020,96527.0,USDT,575.97660900 USDT,TAKER,eb2d6126-b5b6-4030-90e3-d73bd01e1363,2025-02-23 00:25:00+00:00,2025-02-23 00:25:00+00:00,{},False
O-20250223-080500-001-000-35,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-035,BINANCE-001,T-bdf2ecc02ec15334-40993,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,MARKET,5.450,96405.6,USDT,446.59894200 USDT,TAKER,e5a0eec0-c126-4e8d-a715-20a246d5955c,2025-02-23 08:05:00+00:00,2025-02-23 08:05:00+00:00,{},False
O-20250223-080500-001-000-35,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-035,BINANCE-001,T-bdf2ecc02ec15334-40994,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,MARKET,3.801,96405.5,USDT,311.47170968 USDT,TAKER,c28a9e4d-dca0-40be-b201-9ac10be61548,2025-02-23 08:05:00+00:00,2025-02-23 08:05:00+00:00,{},False
O-20250223-080500-001-000-37,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-037,BINANCE-001,T-b757fc2178b9da9c-41471,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,LIMIT,9.251,96109.2,USDT,266.73186276 USDT,MAKER,da2420f4-c555-46bc-b5cf-1351d8784b2b,2025-02-23 10:36:00+00:00,2025-02-23 10:36:00+00:00,{},False
O-20250223-171500-001-000-38,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-038,BINANCE-001,T-490c66c6c103a9a6-42823,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,MARKET,5.793,95299.9,USDT,469.26147260 USDT,TAKER,d8e00406-2657-4bc8-80b2-1421ddaa72cf,2025-02-23 17:15:00+00:00,2025-02-23 17:15:00+00:00,{},False
O-20250223-171500-001-000-39,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-039,BINANCE-001,T-a7f0864220093697-42947,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,STOP_MARKET,5.793,95571.8,USDT,470.60032179 USDT,TAKER,12afe006-5d89-47b3-9cb3-c7039355c206,2025-02-23 17:48:00+00:00,2025-02-23 17:48:00+00:00,{},False
