trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
BACKTESTER-001,PortfolioStrategy-000,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20220725-064600-001-000-1,O-20220725-064600-001-000-2,SELL,FLAT,0.000,405.127,1658732280000000000,2022-07-25 06:58:00+00:00,1658733240000000000,2022-07-25 07:14:00+00:00,960000000000,1520.16,1525.76,['740.84440135 USDT'],-0.00368,-3009.55560135 USDT,True
BACKTESTER-001,PortfolioStrategy-000,XRPUSDT-PERP.BINANCE,BINANCE-001,O-20220725-102600-001-000-7,O-20220725-102600-001-000-8,BUY,FLAT,0,2582072,1658747760000000000,2022-07-25 11:16:00+00:00,1658749740000000000,2022-07-25 11:49:00+00:00,1980000000000,0.34660973896157815,0.34560617287201906,['1071.89253836 USDT'],-0.0029,-3663.17243836 USDT,True
BACKTESTER-001,PortfolioStrategy-000,XRPUSDT-PERP.BINANCE,BINANCE-001,O-20220725-115100-001-000-10,O-20220725-115100-001-000-11,BUY,FLAT,0,2252967,1658750040000000000,2022-07-25 11:54:00+00:00,1658750700000000000,2022-07-25 12:05:00+00:00,660000000000,0.3466020684279885,0.3456100326369627,['935.27160764 USDT'],-0.00286,-3170.29550764 USDT,True
BACKTESTER-001,PortfolioStrategy-000,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20220725-121100-001-000-13,O-20220725-121100-001-000-15,SELL,FLAT,0.000,272.899,1658753880000000000,2022-07-25 12:58:00+00:00,1658776080000000000,2022-07-25 19:08:00+00:00,22200000000000,1534.95,1485.54,['329.71548020 USDT'],0.03219,13154.22410980 USDT,True
BACKTESTER-001,PortfolioStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-001,O-20220726-095100-001-000-19,O-20220726-095100-001-000-20,BUY,FLAT,0.000,76.835,1658829180000000000,2022-07-26 09:53:00+00:00,1658829660000000000,2022-07-26 10:01:00+00:00,480000000000,21119.86622763064,21104.57489034945,['1946.35397800 USDT'],-0.00072,-3121.26387800 USDT,True
BACKTESTER-001,PortfolioStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-001,O-20220726-170600-001-000-22,O-20220726-170600-001-000-23,BUY,FLAT,0.0,31697.4,1658855820000000000,2022-07-26 17:17:00+00:00,1658855880000000000,2022-07-26 17:18:00+00:00,60000000000,35.3002396789642,35.245279234258966,['1341.31729808 USDT'],-0.00156,-3083.42049808 USDT,True
BACKTESTER-001,PortfolioStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-001,O-20220726-213600-001-000-25,O-20220726-213600-001-000-26,SELL,FLAT,0.0,16734.3,1658873160000000000,2022-07-26 22:06:00+00:00,1658873400000000000,2022-07-26 22:10:00+00:00,240000000000,35.50453160873177,35.63768201836946,['714.75472308 USDT'],-0.00375,-2942.93362308 USDT,True
BACKTESTER-001,PortfolioStrategy-000,XRPUSDT-PERP.BINANCE,BINANCE-001,O-20220727-052600-001-000-31,O-20220727-052600-001-000-32,BUY,FLAT,0,970389,1658899620000000000,2022-07-27 05:27:00+00:00,1658903400000000000,2022-07-27 06:30:00+00:00,3780000000000,0.3362109557095144,0.33341211101939533,['389.33372124 USDT'],-0.00832,-3105.30182124 USDT,True
BACKTESTER-001,PortfolioStrategy-000,XRPUSDT-PERP.BINANCE,BINANCE-001,O-20220727-124100-001-000-37,O-20220727-134200-001-000-40,BUY,FLAT,0,175646,1658928900000000000,2022-07-27 13:35:00+00:00,1658929320000000000,2022-07-27 13:42:00+00:00,420000000000,0.3353,0.3368,['70.88369976 USDT'],0.00447,192.58530024 USDT,True
BACKTESTER-001,PortfolioStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-001,O-20220727-162100-001-000-41,O-20220727-162100-001-000-42,BUY,FLAT,0.000,41.739,1658941020000000000,2022-07-27 16:57:00+00:00,1658941140000000000,2022-07-27 16:59:00+00:00,120000000000,21535.4,21495.5,['1077.30696384 USDT'],-0.00185,-2742.69306384 USDT,True
