plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,move_3,flow_3,efficiency_3,location_3,move_15,flow_15,efficiency_15,location_15,move_60,flow_60,efficiency_60,location_60,move_240,flow_240,efficiency_240,location_240,context_scale,context_age,source_strength,body,wick,activity,range_expansion,impact_residual,flow_change,basis,basis_change,basis_dislocation,market_5,market_15,market_60,relative_15,relative_60,context_15,context_60,channel_location,source_age,source_kind,event_age,penetration,event_flow,event_activity,return_depth,return_activity,origin_overlap,entry_distance,risk_range,risk_bps,cost_r,planned_rr,target_range,is_origin_return,acceptance,channel_width,channel_slope,channel_age,response_effort,m_opponent_markout_1,m_own_markout_1,m_trapped_opponent_1,m_trapped_self_1,m_extreme_flow_1,m_extreme_share_1,m_late_flow_1,m_late_progress_1,m_flow_price_alignment_1,m_opponent_markout_5,m_own_markout_5,m_trapped_opponent_5,m_trapped_self_5,m_extreme_flow_5,m_extreme_share_5,m_late_flow_5,m_late_progress_5,m_flow_price_alignment_5,x_spot_move_15,x_relative_move_15,x_spot_flow_15,x_relative_flow_15,x_oi_change_15,x_spot_move_60,x_relative_move_60,x_spot_flow_60,x_relative_flow_60,x_oi_change_60,x_index_basis,x_premium,x_premium_change,x_spot_activity,x_futures_activity,label_closed,label_net_r,label_win,label_hold,label_ambiguous,month,forecast,utility
ETHUSDT:CORRIDOR:5:1723882800000000000:1723884900000000000:1723886100000000000:1723887360000000000:0,ETHUSDT:CORRIDOR:5:1723882800000000000:1723884900000000000:1723886100000000000,ETHUSDT,1,1723887360000000000,1723887120000000000,2603.22,2601.7299999999996,2606.143181818182,1.9618669920681462,2602.8036363636365,0.0,CORRIDOR:5:1723882800000000000:1723884900000000000:1723886100000000000,OBSERVED_OPPOSING_STRUCTURE,2602.8036363636365,2602.8036363636365,2605.8,2601.74,CORRIDOR_ACCEPTANCE,-0.621468926553713,0.09402200764346011,-0.48672566371685927,-0.7671232876714504,1.5894538606402422,0.2255916245485717,0.3499170812603498,0.2422907488986108,1.8644067796609676,0.17564833208917152,0.11247443762781181,0.5154929577464114,1.8757062146892918,0.009611283697817812,0.028395484091687226,0.6939501779359001,0.0,0.0,2.52319808252016,-0.5663265306122993,-0.08673469387781854,0.9669825602207991,0.978003594166399,-0.2617582388586173,-0.615551844933302,-0.12961633147900997,0.9143974585745784,0.4432260212031857,0.5077303648731931,1.9010265924551666,2.114557823129254,-0.3115727318149244,-0.25015104346828654,0.0,0.0,1.1243045189305416,1.4816045409242156,0.0,1.6094379124341003,1.128573874336599,0.23768711799494302,2.9598055212378296,0.8610436893205149,0.0,0.0,0.15682246190706664,0.5612052730697746,5.723680672398939,2.095953020133895,1.9618669920681462,1.1010101010101814,0.0,1.0,2.52319808252016,0.08560178051703562,2.2,-0.32659664085759244,,,,,,,,,,,,,,,,,,,1.5899061609394263,0.0008374011075084369,0.1991379182130224,0.026453706335551858,-11.298651301903107,1.7294285239303568,0.1367530825363072,0.037872917353745886,0.1377754147354257,-21.243643848833926,-5.647154082147887,-5.7745,-0.22649999999999926,1.0699936796586849,1.152957853463529,1723887540000000000,0.17234572047360128,1,3.0,False,2024-08,0.5,-1.0959530201338952
XRPUSDT:CORRIDOR:15:1723876200000000000:1723879800000000000:1723882500000000000:1723887360000000000:0,XRPUSDT:CORRIDOR:15:1723876200000000000:1723879800000000000:1723882500000000000,XRPUSDT,-1,1723887360000000000,1723887060000000000,0.5638,0.5643,0.5628,1.999999999999778,0.5639285714285713,1.584962500721156,CORRIDOR:15:1723876200000000000:1723879800000000000:1723882500000000000,OBSERVED_OPPOSING_STRUCTURE,0.5639285714285713,0.5639285714285713,0.5642,0.5636,CORRIDOR_REJECTION,0.3999999999999112,-0.06430498563748284,0.49999999999972244,0.3333333333334567,-0.7999999999998224,-0.21080180195011006,-0.1999999999999556,-0.27272727272714437,-0.5999999999998668,-0.006022568349722453,-0.03296703296702894,-0.4999999999999307,1.7999999999998224,0.10270270957997235,0.027190332326283966,0.2258064516129148,0.0,0.0,3.8571428571423496,0.25,-0.25,0.9806615750961161,0.912557062322036,0.0005994040771572784,0.6826594718745735,-0.0,-0.0,-0.4537232646973352,-0.5077303648731931,-1.9010265924551666,-2.114557823129254,1.1010265924553442,1.5145578231293872,1.0,-1.0,-0.866666666666728,1.80280930541464,0.0,1.791759469228055,0.5428571428573395,-0.19280090821109291,2.374596240485869,0.6086956521740012,0.0,0.0,0.2571428571427049,1.0,8.868393047180843,1.3537199999998482,1.999999999999778,1.999999999999778,0.0,0.0,3.8571428571423496,0.28571428571425406,3.4,0.4122917326766866,,,,,,,,,,,,,,,,,,,-0.9999113894565792,0.1996274665811814,-0.055506155950752395,-0.15529564599935888,8.295514175706842,-0.3998581602187363,-0.20030152750544572,0.1929681304889868,-0.19899069883870893,16.011599439664792,4.736138241696608,4.6324000000000005,-0.42319999999999935,0.6347254469845902,0.7197384232661943,1723888020000000000,0.445321421621103,1,11.0,False,2024-08,0.5,-0.35371999999984816
XRPUSDT:CORRIDOR:60:1723856400000000000:1723863600000000000:1723867200000000000:1723888140000000000:0,XRPUSDT:CORRIDOR:60:1723856400000000000:1723863600000000000:1723867200000000000,XRPUSDT,1,1723888140000000000,1723888020000000000,0.5628,0.5624,0.5656,7.000000000000833,0.5627572222222224,3.584962500721156,CORRIDOR:60:1723856400000000000:1723863600000000000:1723867200000000000,OBSERVED_OPPOSING_STRUCTURE,0.5627572222222224,0.5627572222222224,0.563,0.5625,CORRIDOR_REJECTION,0.0,0.1346153254900321,0.0,0.19999999999999996,-2.599999999999867,-0.1658788717148402,-0.5652173913043352,-0.6470588235294579,-1.1999999999999555,0.0356311886819085,-0.06666666666666995,-0.6470588235294579,-3.1999999999997337,-0.09000742456375786,-0.047619047619047936,-0.8125000000000195,0.0,0.0,7.466666666665675,0.3333333333333333,0.0,0.5711682530787751,0.7407752295491398,-0.1011391388855668,0.9880258667784433,0.0,2.926535441692968,0.3755887519889744,-1.267824497257803,-2.273044802720998,0.06980861916873451,-0.3269551972788687,-1.2698086191686901,-1.0,1.0,-0.9770833333334207,1.9144686232204944,0.0,1.0986122886681096,0.5144444444446484,0.13461532549003208,1.6352720488293,0.8237986270028284,0.0,0.0,0.0855555555552183,0.7999999999998224,7.107320540155579,1.6878000000001858,7.000000000000833,5.599999999999422,0.0,0.0,7.466666666665675,0.46666666666663703,3.816666666666667,0.5644061187570717,,,,,,,,,,,,,,,,,,,-2.7955309739428955,0.19852920073112756,-0.46888998493314504,0.303011113218306,0.5784297555067042,-1.198934961570045,-0.00042583384408198766,-0.24384025659457323,0.27947144527648143,15.89896572532723,-4.682241602388393,-5.5482000000000005,-0.2279000000000007,0.7738215059984234,0.7969116321269305,1723888260000000000,-0.950256337281296,0,2.0,False,2024-08,0.5,-0.6878000000001858
ETHUSDT:CORRIDOR:5:1723886100000000000:1723887600000000000:1723888500000000000:1723889940000000000:0,ETHUSDT:CORRIDOR:5:1723886100000000000:1723887600000000000:1723888500000000000,ETHUSDT,1,1723889940000000000,1723889940000000000,2596.87,2596.0099999999998,2602.8399999999997,6.941860465115019,2596.6220000000003,0.0,CORRIDOR:5:1723886100000000000:1723887600000000000:1723888500000000000,OBSERVED_OPPOSING_STRUCTURE,2596.6220000000003,2596.6220000000003,2597.61,2596.02,CORRIDOR_REJECTION,-0.8850771869638965,-0.5320514062538925,-0.7543859649122434,-0.5707070707071206,-1.4373927958832864,-0.24527240084919993,-0.27877578176981055,-0.7896039603960603,-0.23327615780454425,-0.02851376854969841,-0.012625324916455323,-0.837320574162694,-1.677530017152661,-0.034152018222510704,-0.026465335281703806,-0.09526525955505405,0.0,0.0,3.686106346483426,0.018867924528139998,0.050314465408754665,1.8053121214138894,0.7746508777244796,0.3380407786684485,-0.23044313668144478,0.0,0.9438768129166331,0.4896978778185596,-1.0212953597728227,-1.403817505208068,-0.6460498436081459,-0.03357529067521847,0.41277368580360163,1.0,0.0,-0.9538389948814155,1.7578579175523736,0.0,0.0,0.20651801029169026,-0.48133991177665203,1.8053121214138894,0.7489878542513811,0.0,0.0,0.08507718696383407,0.2950257289880175,3.3116790597917007,3.6229395348831837,6.941860465115019,2.0480274442536563,0.0,0.0,3.686106346483426,0.039451114922813564,2.8,-0.48133991177665203,,,,,,,,,,,,,,,,,,,-1.4389230812739513,0.002688642438013339,-0.41946020447468746,0.1741878036254904,4.357364675442454,-0.21255873131085043,-0.020686889712324127,-0.01689693848490322,-0.011616830064795136,-19.082379796806492,-5.507095367569548,-5.7816,0.02029999999999979,0.7898612134769286,0.9357964750503698,1723890360000000000,-0.93868677402321,0,7.0,False,2024-08,0.5,-2.6229395348831837
XRPUSDT:CORRIDOR:5:1723890000000000000:1723890900000000000:1723891200000000000:1723892160000000000:0,XRPUSDT:CORRIDOR:5:1723890000000000000:1723890900000000000:1723891200000000000,XRPUSDT,1,1723892160000000000,1723891980000000000,0.5633,0.5629,0.563895,1.4874999999997813,0.56322,0.0,CORRIDOR:5:1723890000000000000:1723890900000000000:1723891200000000000,OBSERVED_OPPOSING_STRUCTURE,0.56322,0.56322,0.5637,0.563,CORRIDOR_ACCEPTANCE,0.0,-0.2173152238160053,0.0,-0.1428571428569616,0.33333333333327164,0.25672496105836984,0.07142857142856576,0.4666666666667061,0.0,0.1479332847549363,0.0,0.047619047619042565,-2.6666666666663583,-0.016599455523272088,-0.04232804232803967,-0.14285714285713158,0.0,0.0,2.5833333333330404,-0.25,-0.75,1.3591060894844327,0.7857399673877011,0.02410111729650563,-0.6939080704067404,-2.1550476373422,-0.37790173366358815,-1.2004398592974979,-0.47544755033894337,-0.48769068877953015,-1.7658834303071542,0.8210240221128018,1.7658834303071542,-1.0,1.0,1.1032258064515768,1.2809338454620645,0.0,1.3862943611198906,0.799999999999815,0.11754463723177483,2.3973462585604226,0.8333333333333719,0.0,0.0,0.13333333333327166,0.6666666666667284,7.101011894196112,1.689299999999717,1.4874999999997813,0.9916666666666127,0.0,1.0,2.5833333333330404,-0.24999999999999994,1.2,-0.3310945871726151,,,,,,,,,,,,,,,,,,,0.33321502863844993,0.00017749380445988434,-0.17737490193403144,0.43409986299240183,-2.5618427204676664,0.16659273104372957,-0.16659273104372957,-0.10046925662458855,0.24840254137952467,3.0055977764575914,-6.943692826540948,-4.9491,-0.39389999999999986,0.5885435877711713,1.0611813077256762,1723892280000000000,-0.9502407314164668,0,2.0,False,2024-08,0.5,-0.6892999999997169
BTCUSDT:CORRIDOR:5:1723889100000000000:1723890600000000000:1723891200000000000:1723893240000000000:0,BTCUSDT:CORRIDOR:5:1723889100000000000:1723890600000000000:1723891200000000000,BTCUSDT,-1,1723893240000000000,1723893240000000000,59126.4,59150.9,59063.4,2.5714285714285716,59132.71428571429,0.0,CORRIDOR:5:1723889100000000000:1723890600000000000:1723891200000000000,OBSERVED_OPPOSING_STRUCTURE,59132.71428571429,59132.71428571429,59150.8,59126.4,CORRIDOR_REJECTION,-0.3187325256290416,-0.3204621416634529,-0.9447513812154652,-0.1143375680581169,-1.2078285181733672,-0.025928505209742575,-0.26799007444168005,-0.6025538707102813,1.4501397949672605,0.07937563759987418,0.08438177874185877,-0.009045226130667938,-1.5097856477166411,-0.014037266695376298,-0.02364963503649625,0.5265267625559924,0.0,0.0,2.817201437890978,0.020491803278687302,0.9795081967213127,0.6162358233910259,0.6445641174859679,0.28270781733953265,-0.3479929349605466,0.2257056033427851,0.20878856450190497,-0.12394892348938097,-0.3325461383713558,-1.2301278513196992,1.1495071965189934,0.022299333146331923,0.3006325984482672,-1.0,-0.0,-0.9164461247636682,2.0541237336955462,0.0,0.0,0.33710557848485645,-0.42065176676239224,0.6162358233910259,-0.0,0.0,0.0,0.11769404872857867,0.4566635601118236,4.143665097147805,2.8965869387755103,2.5714285714285716,1.174277726001832,0.0,0.0,2.817201437890978,0.2529623219278323,4.8,-0.42065176676239224,,,,,,,,,,,,,,,,,,,-1.1782878527369205,-0.030203013559519664,-0.017024322005782726,-0.008904183203958527,23.68339323750135,1.4857426243162577,-0.03655605840782593,0.13881417645866448,-0.05943853885879005,49.87896469785369,3.999888073707991,4.6336,-1.2025000000000001,0.9168277485945043,0.830364464650916,1723895040000000000,0.15500678858404546,1,30.0,False,2024-08,0.5,-1.8965869387755103
ETHUSDT:CORRIDOR:5:1723891200000000000:1723892700000000000:1723893300000000000:1723894020000000000:0,ETHUSDT:CORRIDOR:5:1723891200000000000:1723892700000000000:1723893300000000000,ETHUSDT,-1,1723894020000000000,1723893960000000000,2598.58,2599.51,2594.61,4.268817204299524,2598.9548571428572,0.0,CORRIDOR:5:1723891200000000000:1723892700000000000:1723893300000000000,OBSERVED_OPPOSING_STRUCTURE,2598.9548571428572,2598.9548571428572,2599.5,2598.0,CORRIDOR_REJECTION,-0.151125401929201,-0.022807901828121684,-0.21658986175109798,-0.03157894736839073,-0.37942122186491134,-0.006049443991146992,-0.11216730038022246,-0.5501222493887334,-0.5273311897105869,0.16669122417449495,-0.03201874267863936,-0.4924165824064439,-1.00643086816727,0.044232530651585306,-0.01643130873011805,0.03339882121805926,0.0,0.0,2.8148828663299112,0.566666666666606,-0.3399999999998424,0.49734627825409455,0.7030133634809914,0.07169128090298116,0.5294018092965455,-0.004192060496510663,0.03430397633508164,-0.5678861145786168,-0.5293099183774815,-0.57432599554786,-0.8946733467932846,0.19490477368294867,0.3673421570826977,-1.0,-0.0,-0.9143603133158893,1.1631508098056809,0.0,0.6931471805599453,0.1752870923288687,0.13417414885412535,0.7331413887134268,0.6074207061638383,0.0,0.0,0.12053284336248254,0.2990353697750228,3.578877694742094,3.3536064516118533,4.268817204299524,1.2765273311896874,0.0,0.0,2.8148828663299112,0.0730362884703811,0.4,0.4695350032796185,,,,,,,,,,,,,,,,,,,-0.34719072954151803,-0.032316664892241324,0.0840563686813754,-0.09010581267252968,1.4192371359555978,-0.33111389939618496,-0.1963837633868064,0.14556474659930613,0.021126477575188762,43.0239154547607,4.888392198016955,6.4562,0.6782999999999996,0.5222756042694845,0.43409395601574874,1723894080000000000,-0.9396901084360972,0,1.0,False,2024-08,0.5,-2.3536064516118533
SOLUSDT:CORRIDOR:5:1723894200000000000:1723895100000000000:1723897200000000000:1723897860000000000:0,SOLUSDT:CORRIDOR:5:1723894200000000000:1723895100000000000:1723897200000000000,SOLUSDT,-1,1723897860000000000,1723897860000000000,139.424,139.535,138.995,3.8648648648652317,139.44652000000002,0.0,CORRIDOR:5:1723894200000000000:1723895100000000000:1723897200000000000,OBSERVED_OPPOSING_STRUCTURE,139.44652000000002,139.44652000000002,139.525,139.4,CORRIDOR_REJECTION,-0.1393323657474668,-0.15753547691754985,-0.45283018867928576,0.13483146067416452,-0.23222060957913881,-0.03868544908903065,-0.06430868167203872,-0.5280373831775713,-0.7460087082728813,0.017805263221342207,-0.053397049657179015,-0.7089337175792605,-1.268505079825882,-0.007710380405194696,-0.022299331530336645,-0.34730824202001287,0.0,0.0,2.0110304789550435,0.2239999999999327,0.39200000000005275,1.2894545755125129,0.6584484677640735,0.16827343753311708,0.012873221272168694,0.7331227467521906,1.1639096508297975,0.25132178958677404,-0.9033791810387923,-0.6220784611200998,-0.9757566477143955,0.389857851540961,0.22974793944151417,1.0,-1.0,-0.9349884526558483,1.1631508098056809,0.0,0.0,0.2278084179970554,-0.17584468919171178,1.2894545755125129,0.515907136715242,0.0,0.0,0.06537010159655889,0.3222060957909757,7.961326600871442,1.5078864864866222,3.8648648648652317,1.2452830188679431,0.0,0.0,2.0110304789550435,0.02438316400580669,0.2,-0.17584468919171178,,,,,,,,,,,,,,,,,,,-0.2612463210934602,0.028959063167344926,-0.10610532885817629,0.06741987976914565,-2.060372384402598,-0.6679649754684066,-0.078732137123574,-0.0228739600573585,0.0406792232787007,-17.786237806767247,3.9732435486306006,2.0435,-2.2455000000000003,0.434732452058187,0.49539853177282933,1723897980000000000,-0.9523039840542568,0,2.0,False,2024-08,0.5,-0.5078864864866222
SOLUSDT:CORRIDOR:15:1723887900000000000:1723893300000000000:1723894200000000000:1723900560000000000:0,SOLUSDT:CORRIDOR:15:1723887900000000000:1723893300000000000:1723894200000000000,SOLUSDT,1,1723900560000000000,1723896420000000000,139.921,138.866,141.888,1.864454976303368,138.98366666666666,1.584962500721156,CORRIDOR:15:1723887900000000000:1723893300000000000:1723894200000000000,OBSERVED_OPPOSING_STRUCTURE,138.98366666666666,138.98366666666666,140.775,138.876,CORRIDOR_ACCEPTANCE,-1.2006125574272617,-0.33707912398940715,-0.8990825688072569,-0.7346600331675399,0.35222052067375853,-0.12109119680759572,0.058703420112291384,-0.4034511092851345,1.7672281776416712,-0.03624709303216279,0.10651652206017999,-0.017878426698468175,2.732006125574295,-0.006554652355201653,0.043546182386252165,0.3822784810126518,0.0,0.0,4.958652373660181,-0.7835671342685837,0.1042084168336533,1.643433433376046,1.4253293848397226,-0.9062250579208511,-0.2806292880068012,-2.583377011873278,-1.610785042112095,-2.0531625593400546,-1.2494692144374226,0.343114115716833,1.607954298365236,0.009106404956925551,0.15927387927643522,-1.0,1.0,2.157916409306129,1.2431935174792172,0.0,4.248495242049359,5.48647269014813,-0.02210373976990346,4.675793169700336,0.47673985857834555,0.0,0.0,2.870852475752955,3.2312404287901746,75.39968982497112,0.15855184834123548,1.864454976303368,6.02450229709047,0.0,1.0,4.958652373660181,-0.2450229709035264,5.066666666666666,-0.47350451335297694,,,,,,,,,,,,,,,,,,,0.4900494975361771,-0.1376841538283241,0.1511767539580883,-0.272267950765684,-39.64205755734085,1.9020713314824502,-0.13118929680519048,0.1574432681132758,-0.19369036114543858,-63.83431113828664,-9.038323291613581,-9.1235,-4.862100000000001,1.4481932280459908,1.6325341989361384,1723936440000000000,1.5010122922906124,1,598.0,False,2024-08,0.5,0.8414481516587645
XRPUSDT:CORRIDOR:15:1723893300000000000:1723898700000000000:1723899600000000000:1723902360000000000:0,XRPUSDT:CORRIDOR:15:1723893300000000000:1723898700000000000:1723899600000000000,XRPUSDT,-1,1723902360000000000,1723901640000000000,0.5652,0.5656,0.56433,2.175000000000333,0.5655514285714286,1.584962500721156,CORRIDOR:15:1723893300000000000:1723898700000000000:1723899600000000000,OBSERVED_OPPOSING_STRUCTURE,0.5655514285714286,0.5655514285714286,0.5655,0.5645,CORRIDOR_ACCEPTANCE,-0.5000000000001388,-0.07936219663984588,-0.5000000000000694,-1.0,1.0,0.3522135408914136,0.2666666666666272,0.12499999999998268,0.5,0.14105738348182392,0.03225806451612441,0.3636363636363269,-3.0000000000004166,-0.011065625390427433,-0.05454545454545537,-0.31914893617022977,0.0,0.0,3.3035714285716864,-1.0,-0.0,0.43075320853622084,0.5838631679612998,-0.31038500282949305,-0.30797115154931565,-0.0,-0.0,-0.3208633733149289,-0.07593732412611168,1.0238853503184142,-0.45298416129926156,-0.02388535031841421,0.9529841612992616,-1.0,-1.0,1.2659459459459443,1.1837700970084164,0.0,2.5649493574615367,1.3142857142858848,0.13093129940405024,1.9842308405552826,0.6657608695652366,0.0,0.0,0.43928571428574603,0.5,7.077140835101838,1.6962000000001867,2.175000000000333,1.0875000000001664,0.0,1.0,3.3035714285716864,-0.42857142857146824,1.0666666666666667,-0.16383732258899514,,,,,,,,,,,,,,,,,,,1.248674768310475,-0.2493818152897451,0.34996990653993343,0.0022436343514793955,14.060600815675173,0.7494696601001918,-0.24964650518877646,0.001549755975369065,0.13950762750645498,20.308340998518304,3.754074947012187,3.7542,-1.5465,0.49808346356650535,0.6092100857735528,1723902540000000000,-0.9502026607929388,0,3.0,False,2024-08,0.5,-0.6962000000001867
XRPUSDT:CORRIDOR:5:1723899300000000000:1723900500000000000:1723902000000000000:1723903680000000000:0,XRPUSDT:CORRIDOR:5:1723899300000000000:1723900500000000000:1723902000000000000,XRPUSDT,-1,1723903680000000000,1723903620000000000,0.5663,0.5673,0.5646,1.7000000000000333,0.5667,0.0,CORRIDOR:5:1723899300000000000:1723900500000000000:1723902000000000000,OBSERVED_OPPOSING_STRUCTURE,0.5667,0.5667,0.5672,0.5658,CORRIDOR_REJECTION,-1.0000000000001388,-0.4853469226234027,-0.8000000000000222,0.05882352941175706,-1.1250000000001388,-0.1696317484210246,-0.2903225806451659,-0.28000000000000713,-0.6250000000001388,0.016705849914585274,-0.042735042735046955,-0.33333333333333326,-4.375000000000555,-0.03281249286032265,-0.07865168539325859,-0.6470588235294066,0.0,0.0,2.7500000000002776,0.3333333333333333,-0.6666666666666666,0.4978264394594215,0.6082477367734073,0.07678225141352624,0.26088666167459124,0.3130751354007977,-0.8786145184191962,0.02233634753559121,-0.7224634883870417,-0.978888790252765,-0.1293789808917805,-0.1461112097473738,-0.4956210191083583,-1.0,-1.0,-0.6363636363636731,1.8562979903656263,0.0,0.6931471805599453,0.6250000000001388,-0.4868751837546644,2.7487004367555037,0.5555555555556104,0.0,0.0,0.5,1.2500000000001388,17.658484901995422,0.6801599999999992,1.7000000000000333,2.1250000000002776,0.0,0.0,2.7500000000002776,-0.0,3.6,0.11942450240803625,,,,,,,,,,,,,,,,,,,-1.1252983028619765,-0.0005966062263236086,-0.30390281128274493,0.13427106286172,-23.32842848634442,-0.6249448626975672,-0.00033121364412571676,-0.08759445323014384,0.10430030314472925,8.815482557480436,5.590198313056849,5.461399999999999,-0.5199000000000003,1.1236533391247652,1.0893548122372276,1723905480000000000,-0.9673938990896719,0,30.0,False,2024-08,0.5,0.3198400000000008
ETHUSDT:CORRIDOR:5:1723902000000000000:1723902600000000000:1723903200000000000:1723903860000000000:0,ETHUSDT:CORRIDOR:5:1723902000000000000:1723902600000000000:1723903200000000000,ETHUSDT,-1,1723903860000000000,1723903860000000000,2605.8,2607.9700000000003,2602.7400000000002,1.4101382488478538,2607.7169999999996,0.0,CORRIDOR:5:1723902000000000000:1723902600000000000:1723903200000000000,OBSERVED_OPPOSING_STRUCTURE,2607.7169999999996,2607.7169999999996,2607.96,2604.95,CORRIDOR_REJECTION,0.09554140127379541,-0.27258265524118247,0.10416666666658443,0.43521594684365306,-1.6719745222929403,-0.05363181236345266,-0.300859598853887,-0.4418604651163338,1.538216560509482,0.11390236481484396,0.08165680473372834,-0.03800786369596265,-2.2229299363056674,0.0478213185758515,-0.03343232110355462,-0.33090246125800604,0.0,0.0,1.9777070063693754,0.5282392026576662,-0.09302325581401322,0.5810430675943979,0.9825050018567364,0.6983203386594827,-0.1629155429312183,-0.0,-0.0,-0.34002377791223026,-0.17711119989074683,-1.8984872611465353,0.28846153846157485,0.22651273885359502,1.249755022047907,-0.0,-1.0,-0.3826086956523509,1.1631508098056809,0.0,0.0,0.0773885350319698,-0.373892488092355,0.5810430675943979,0.3071919045899593,0.0,0.0,0.6105095541399365,0.6910828025477719,8.327576943741164,1.4415953917050208,1.4101382488478538,0.9745222929935822,0.0,0.0,1.9777070063693754,-0.1863057324840459,0.2,-0.373892488092355,,,,,,,,,,,,,,,,,,,-1.6217633524728072,-0.05189772944552965,-0.25010880628666216,0.19647699392320592,5.614954448098786,1.4692742814517403,0.06751845183526184,-0.029133479316636367,0.1430358441314803,4.8491698518304815,5.708647669397937,6.035,-1.2147999999999999,0.6642959487244948,0.669868589077409,1723904280000000000,0.17559453749536588,1,7.0,False,2024-08,0.5,-0.4415953917050208
ETHUSDT:CORRIDOR:15:1723893300000000000:1723900500000000000:1723902300000000000:1723904700000000000:0,ETHUSDT:CORRIDOR:15:1723893300000000000:1723900500000000000:1723902300000000000,ETHUSDT,1,1723904700000000000,1723904640000000000,2599.97,2597.2599999999998,2613.1299999999997,4.85608856088549,2599.661333333334,1.584962500721156,CORRIDOR:15:1723893300000000000:1723900500000000000:1723902300000000000,OBSERVED_OPPOSING_STRUCTURE,2599.661333333334,2599.661333333334,2600.49,2597.27,CORRIDOR_REJECTION,-0.3993759750390447,-0.057817560868382085,-0.5565217391305878,0.2080536912751405,-2.315132605304123,-0.1770924259839174,-0.6452173913044562,-0.49485500467730503,-2.87051482059277,-0.1415726937559164,-0.16612495485736065,-0.5758051846033285,1.101404056162114,-0.04030519132331168,0.016970337964520067,-0.200546946216959,0.0,0.0,5.178159126364806,0.1612903225806499,0.5806451612902516,1.3108888315324712,1.0526460516314056,0.3174253724887699,-0.678545871760573,0.03846213018521283,0.03846213018521283,0.35224878660905184,-0.509182353356867,-1.9339010789868718,-1.5785027980150572,-0.3812315263172512,-1.292012022577713,1.0,1.0,-0.9628022816743932,1.2809338454620645,0.0,0.6931471805599453,0.7461258450339523,-0.09974089982373335,1.7623054238140214,0.6275140788420956,0.0,0.0,0.09630785231384426,0.8455538221528567,10.423197190736957,1.1506782287822723,4.85608856088549,4.106084243369492,0.0,0.0,5.178159126364806,0.20842433697347792,0.6666666666666666,-0.4662275342499009,,,,,,,,,,,,,,,,,,,-2.2171385535054546,-0.09469676941416097,-0.05383510609968164,-0.12325731988423341,15.17711711255032,-2.8668071379226334,0.0013590302079719767,-0.07295799207908657,-0.06861470167682981,29.0841907640349,-5.524981593872935,-5.606199999999999,-0.4377999999999999,0.7606093024690931,0.8904747764690983,1723906620000000000,1.8194238657202135,1,32.0,False,2024-08,0.5,-0.15067822878227233
BTCUSDT:CORRIDOR:5:1723899900000000000:1723901400000000000:1723902000000000000:1723904760000000000:0,BTCUSDT:CORRIDOR:5:1723899900000000000:1723901400000000000:1723902000000000000,BTCUSDT,-1,1723904760000000000,1723904640000000000,59250.0,59260.5,59207.6,4.0380952380953765,59261.159999999996,0.0,CORRIDOR:5:1723899900000000000:1723901400000000000:1723902000000000000,OBSERVED_OPPOSING_STRUCTURE,59261.159999999996,59261.159999999996,59260.4,59217.0,CORRIDOR_ACCEPTANCE,0.17944250871085893,0.4666761378771465,0.3614035087720319,-0.5207373271888891,2.038327526132482,0.35626787413824484,0.5550284629980948,0.6266968325791917,2.0888501742161325,0.14923460685600914,0.1152552148418728,0.5517241379310129,-1.5365853658536663,0.0038759859102674215,-0.02336176299199975,-0.160621761658031,0.0,0.0,3.857142857143029,-0.11600000000005821,-0.8839999999999418,0.5575405616879523,0.5988779545927462,-0.2115947457815398,-0.20275562748810413,-0.0,-0.275766479171935,-0.4495513625781677,0.356489547038416,1.3093786361562252,1.6533716960546854,0.7289488899762566,0.43547847816144714,-0.0,-1.0,1.1008130081300465,2.2823823856765264,0.0,1.0986122886681096,0.76933797909404,0.4666761378771465,1.2134436468649847,0.7472826086957162,0.0,0.0,0.19442508710795542,0.18292682926829965,1.7721518987341771,6.772028571428571,4.0380952380953765,0.7386759581882067,0.0,1.0,3.857142857143029,-0.10975609756097617,7.2,0.23442704544584406,,,,,,,,,,,,,,,,,,,1.9178192784710208,0.11849836723417576,0.04773788349399515,0.30852999064425174,2.0863845451302154,1.9014828547820863,0.18525663787196234,-0.0018794247371729082,0.15111403159318235,26.219425588003276,4.9779678279482376,4.8923,-1.3296000000000001,0.6526751686334571,0.6541630356736398,1723904820000000000,-0.9323099339893817,0,1.0,False,2024-08,0.5,-5.772028571428571
