scenario_id,family,source_family,source_direction,direction,signal_ts_ns,signal_day_utc,signal_hour_utc,submission_ts_ns,reference_entry_price,expected_entry_price,entry_execution_mode,entry_order_type,entry_expiry_ts_ns,entry_client_order_id,stop_price,target_price,target_reason,liquidity_level,atr_at_signal,quantity,equity_before_entry,planned_loss_budget,loss_per_unit,net_rr_at_submission,fee_rate_per_fill,sac_entry_confirmation,failed_acceptance_trap,favorable_drift_guard_enabled,causal_exit_reason_codes,causal_exit_open_position,actual_entry_price,opened_ts_ns,opened_bar_index,path_observations,mfe_price,mae_price,mfe_price_distance,mae_price_distance,mfe_stop_units,mae_stop_units,mfe_atr,mae_atr,mfe_close_net_r_after_cost,mfe_intrabar_net_r_after_cost,first_close_half_r_ts_ns,first_close_one_r_ts_ns,actual_exit_price,closed_ts_ns,closed_day_utc,closed_hour_utc,duration_minutes,realized_pnl_after_cost,realized_return,realized_r_multiple,outcome
CVPD-1709019240000000000-000105,CVPD_C,CVPD_C,SHORT,SHORT,1709019300000000000,2024-02-27,7,1709019360000000000,55884.8,55886.0,MARKET_AFTER_DEFENSE,MARKET,,O-20240227-073600-001-000-1,55953.4,55719.4,ACCEPTED_AUCTION_PROJECTION,55911.6,58.76500000000124,20.563,100000.0,3000.0,145.88758000000144,0.6047545993977146,0.0007,,False,True,(),False,55885.9,1709019360000000000,1895,4,55853.3,55990.6,32.599999999998545,104.69999999999709,0.4829629629629414,1.551111111111068,0.5547519782182908,1.7816727644004915,-0.39088509110918135,-0.3140599083211951,,,55953.5,1709019540000000000,2024-02-27,7,3.0,-2999.88630754,-0.0012096074322861142,-0.9999621025133333,STOP
CVPD-1709236980000000000-000305,CVPD_R,CVPD_R,SHORT,SHORT,1709237040000000000,2024-02-29,20,1709237100000000000,61608.0,61649.9,MARKET_AFTER_DEFENSE,MARKET,,O-20240229-200500-001-000-4,61770.200000000004,61301.100000000006,PRIOR_AUCTION_OPPOSITE_LIQUIDITY,61730.8,86.9950000000008,14.067,97000.11369246,2910.0034107737997,206.8536417199976,1.2691790089699078,0.0007,,False,True,(),False,61649.799999999996,1709237100000000000,5524,3,61598.7,61797.6,51.099999999998545,147.8000000000029,0.4244186046511199,1.2275747508305,0.5873900798896267,1.6989482154146969,-0.4187008228612337,-0.17100955876756835,,,61770.3,1709237220000000000,2024-02-29,20,2.0,-2910.37888269,-0.0019545886604661698,-1.000129027998665,STOP
