run_id,variant,segment,start_ns,end_ns,calendar_days,starting_nav,ending_nav,total_return,daily_geometric_return,trades,wins,losses,win_rate,profit_factor,expectancy_r,max_drawdown,maximum_consecutive_losses,largest_profit_share,reversal_trades,continuation_trades,rejected_orders,time_exits,missing_feature_bars,open_position_at_stop,native_account_final,native_expected_final,accounting_error,implementation_status
baseline:development-2023,baseline,development-2023,1672531200000000000,1704067200000000000,365.0,100000.0,87870.15463012502,-0.12129845369874981,-0.0003542111612355736,9,2,7,0.2222222222222222,0.23533603128306052,-0.4677398712378689,0.12129845369874981,4,0.9296647629875328,0,0,0,3,0,False,91174.85614526,91174.85614526,0.0,OK
no-relative-volume:development-2023,no-relative-volume,development-2023,1672531200000000000,1704067200000000000,365.0,100000.0,80197.12515569999,-0.1980287484430001,-0.0006044268979497058,12,2,10,0.16666666666666666,0.14679551864583007,-0.6008050464068063,0.1980287484430001,5,0.929661515637703,0,0,0,3,0,False,84657.53619345001,84657.53619345,1.4551915228366852e-11,OK
no-flow:development-2023,no-flow,development-2023,1672531200000000000,1704067200000000000,365.0,100000.0,87870.15463012502,-0.12129845369874981,-0.0003542111612355736,9,2,7,0.2222222222222222,0.23533603128306052,-0.4677398712378689,0.12129845369874981,4,0.9296647629875328,0,0,0,3,0,False,91174.85614526,91174.85614526,0.0,OK
off-session:development-2023,off-session,development-2023,1672531200000000000,1704067200000000000,365.0,100000.0,103375.2915849,0.033752915848999976,9.095150023075149e-05,7,3,4,0.42857142857142855,1.4400876084051677,0.17338713192939137,0.07475517410499999,3,0.35123066157810867,0,0,0,2,0,False,105946.89597084999,105946.89597085,-1.4551915228366852e-11,OK
