plan_id,ts,score,reason
SOLUSDT:PASSIVE:SOLUSDT:15m:PIVOT:LOW:2311:s2:1724557800000000000,1724557800000000000,1.0,candidate
SOLUSDT:PASSIVE:SOLUSDT:15m:PIVOT:LOW:2311:s2:1724557800000000000,1724557800000000000,1.0,selected
SOLUSDT:PASSIVE:SOLUSDT:15m:PIVOT:LOW:2311:s2:1724557800000000000,1724557920000000000,0.0,first_return_ended_unfilled
ETHUSDT:PASSIVE:ETHUSDT:60m:PIVOT:LOW:577:s2:1724570700000000000,1724570700000000000,1.0,candidate
ETHUSDT:PASSIVE:ETHUSDT:60m:PIVOT:LOW:577:s2:1724570700000000000,1724570700000000000,1.0,selected
SOLUSDT:PASSIVE:SOLUSDT:15m:PIVOT:HIGH:2309:s2:1724602500000000000,1724602500000000000,1.0,candidate
SOLUSDT:PASSIVE:SOLUSDT:15m:PIVOT:HIGH:2309:s2:1724602500000000000,1724602500000000000,1.0,selected
ETHUSDT:PASSIVE:ETHUSDT:15m:PIVOT:HIGH:2413:s2:1724645700000000000,1724645700000000000,1.0,candidate
ETHUSDT:PASSIVE:ETHUSDT:15m:PIVOT:HIGH:2413:s2:1724645700000000000,1724645700000000000,1.0,selected
ETHUSDT:PASSIVE:ETHUSDT:15m:PIVOT:HIGH:2413:s2:1724645700000000000,1724645820000000000,0.0,first_return_ended_unfilled
ETHUSDT:PASSIVE:ETHUSDT:15m:PIVOT:HIGH:2430:s2:1724660700000000000,1724660700000000000,1.0,candidate
ETHUSDT:PASSIVE:ETHUSDT:15m:PIVOT:HIGH:2430:s2:1724660700000000000,1724660700000000000,1.0,selected
ETHUSDT:PASSIVE:ETHUSDT:15m:PIVOT:HIGH:2430:s2:1724660700000000000,1724660940000000000,0.0,first_return_ended_unfilled
BTCUSDT:PASSIVE:BTCUSDT:15m:PIVOT:HIGH:2467:s2:1724694000000000000,1724694000000000000,1.0,candidate
BTCUSDT:PASSIVE:BTCUSDT:15m:PIVOT:HIGH:2467:s2:1724694000000000000,1724694000000000000,1.0,selected
BTCUSDT:PASSIVE:BTCUSDT:15m:PIVOT:HIGH:2467:s2:1724694000000000000,1724694060000000000,0.0,first_return_ended_unfilled
SOLUSDT:PASSIVE:SOLUSDT:15m:PIVOT:LOW:2481:s2:1724708100000000000,1724708100000000000,1.0,candidate
SOLUSDT:PASSIVE:SOLUSDT:15m:PIVOT:LOW:2481:s2:1724708100000000000,1724708100000000000,1.0,selected
SOLUSDT:PASSIVE:SOLUSDT:15m:PIVOT:LOW:2481:s2:1724708100000000000,1724709960000000000,0.0,first_return_ended_unfilled
SOLUSDT:PASSIVE:SOLUSDT:15m:PIVOT:HIGH:2502:s2:1724726700000000000,1724726700000000000,1.0,candidate
SOLUSDT:PASSIVE:SOLUSDT:15m:PIVOT:HIGH:2502:s2:1724726700000000000,1724726700000000000,1.0,selected
SOLUSDT:PASSIVE:SOLUSDT:15m:PIVOT:HIGH:2502:s2:1724726700000000000,1724726760000000000,0.0,first_return_ended_unfilled
SOLUSDT:PASSIVE:SOLUSDT:15m:PIVOT:LOW:2503:s2:1724729400000000000,1724729400000000000,1.0,candidate
