trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
BACKTESTER-001,Candidate35Strategy-000,XRPUSDT-PERP.BINANCE,BINANCE-001,O-20260611-200959-001-000-1,O-20260611-210959-001-000-4,SELL,FLAT,0.0,369976.1,1781208659999000000,2026-06-11 20:10:59.999000+00:00,1781212259999000000,2026-06-11 21:10:59.999000+00:00,3600000000000,1.1395050660569697,1.137673017473291,['631.87609976 USDT'],0.00161,45.93809024 USDT,True
BACKTESTER-001,Candidate35Strategy-000,ETHUSDT-PERP.BINANCE,BINANCE-001,O-20260615-120959-001-000-5,O-20260615-120959-001-000-6,SELL,FLAT,0.000,302.623,1781525459999000000,2026-06-15 12:10:59.999000+00:00,1781527139999000000,2026-06-15 12:38:59.999000+00:00,1680000000000,1761.56,1767.79,['801.04686379 USDT'],-0.00354,-2686.38815379 USDT,False
BACKTESTER-001,Candidate35Strategy-000,XRPUSDT-PERP.BINANCE,BINANCE-001,O-20260616-000959-001-000-8,O-20260616-000959-001-000-9,BUY,FLAT,0.0,326092.6,1781568659999000000,2026-06-16 00:10:59.999000+00:00,1781571299999000000,2026-06-16 00:54:59.999000+00:00,2640000000000,1.2399887093420703,1.2332357593824577,['604.87514804 USDT'],-0.00545,-2806.96215804 USDT,False
BACKTESTER-001,Candidate35Strategy-000,BTCUSDT-PERP.BINANCE,BINANCE-001,O-20260617-200959-001-000-11,O-20260617-200959-001-000-12,BUY,FLAT,0.000,6.580,1781727059999000000,2026-06-17 20:10:59.999000+00:00,1781733839999000000,2026-06-17 22:03:59.999000+00:00,6780000000000,64332.8,64043.9,['633.53901450 USDT'],-0.00449,-2534.50101450 USDT,False
BACKTESTER-001,Candidate35Strategy-000,SOLUSDT-PERP.BINANCE,BINANCE-001,O-20260618-160959-001-000-14,O-20260618-195959-001-000-17,BUY,FLAT,0.00,3348.07,1781799059999000000,2026-06-18 16:10:59.999000+00:00,1781812859999000000,2026-06-18 20:00:59.999000+00:00,13800000000000,68.85,69.33,['346.97723446 USDT'],0.00697,1260.09636554 USDT,False
