scenario_id,family,source_family,source_direction,direction,signal_ts_ns,signal_day_utc,signal_hour_utc,submission_ts_ns,reference_entry_price,expected_entry_price,entry_execution_mode,entry_order_type,entry_expiry_ts_ns,entry_client_order_id,stop_price,target_price,target_reason,liquidity_level,atr_at_signal,quantity,equity_before_entry,planned_loss_budget,loss_per_unit,net_rr_at_submission,fee_rate_per_fill,sac_entry_confirmation,failed_acceptance_trap,favorable_drift_guard_enabled,causal_exit_reason_codes,causal_exit_open_position,actual_entry_price,opened_ts_ns,opened_bar_index,forced_exit_reason,path_observations,mfe_price,mae_price,mfe_price_distance,mae_price_distance,mfe_stop_units,mae_stop_units,mfe_atr,mae_atr,mfe_close_net_r_after_cost,mfe_intrabar_net_r_after_cost,first_close_half_r_ts_ns,first_close_one_r_ts_ns,actual_exit_price,closed_ts_ns,closed_day_utc,closed_hour_utc,duration_minutes,realized_pnl_after_cost,realized_return,realized_r_multiple,outcome
OIIR-1708965000000000000-000018:ENTRY,OIIR_B,OIIR_B,LONG,LONG,1708965720000000000,2024-02-26,16,1708965720000000000,53366.3,53366.3,MARKET_AFTER_DEFENSE,MARKET,,O-20240226-164200-001-000-1,53234.1,53585.4,INVENTORY_IMPULSE_RANGE_EXTENSION,53387.1,123.17000000000044,14.494,100000.0,3000.0,206.97391248000508,0.6959032096081822,0.0007,,False,True,"('FRESH_INVENTORY_CONTINUATION_THESIS_INVALIDATED',)",True,53366.4,1708965720000000000,1001,TIMEOUT,46,53562.0,53268.2,195.59999999999854,98.20000000000437,1.4784580498865778,0.7422524565381875,1.5880490379150591,0.7972720630023871,0.44677026632007616,0.5824411325830466,,,53324.2,1708968420000000000,2024-02-26,17,45.0,-1694.10828948,-0.0007907597289681216,-0.56470276316,TIMEOUT
OIIR-1708977900000000000-000026:ENTRY,OIIR_UR,OIIR_UR,SHORT,SHORT,1708978560000000000,2024-02-26,20,1708978560000000000,54555.0,54555.0,MARKET_AFTER_DEFENSE,MARKET,,O-20240226-201600-001-000-5,54998.2,53963.4,PRE_SHOCK_DEALING_RANGE_EQUILIBRIUM,54991.8,79.72000000000044,5.67,98305.89171052,2949.1767513155996,520.0648243200027,0.9911978870595719,0.0007,,False,True,"('COUNTER_INVENTORY_REVERSAL_THESIS_INVALIDATED',)",True,54554.899999999994,1708978560000000000,1215,TIMEOUT,46,54321.0,54716.9,233.89999999999418,162.00000000000728,0.5276336566658981,0.36544101060231493,2.9340190667334785,2.0321123933768988,0.30262919666943955,0.3028216149898468,,,54433.6,1708981260000000000,2024-02-26,21,45.0,255.1956435,0.002223448306201563,0.08653114581422075,TIMEOUT
OIIR-1708998600000000000-000029:ENTRY,OIIR_UC,OIIR_UC,LONG,LONG,1708998900000000000,2024-02-27,1,1708998900000000000,55772.8,55772.8,MARKET_AFTER_DEFENSE,MARKET,,O-20240227-015500-001-000-9,55363.4,56412.1,INVENTORY_IMPULSE_RANGE_EXTENSION,55808.0,86.31000000000022,6.066,98561.08735402,2956.8326206205998,487.40013663999656,1.150123949214342,0.0007,,False,True,"('DELEVERAGING_CONTINUATION_THESIS_INVALIDATED',)",True,55772.899999999994,1708998900000000000,1554,,13,56605.8,55494.1,832.9000000000087,278.79999999999563,2.0339438339438916,0.6808302808302823,9.650098482215348,3.2302166608735363,1.2011752890262968,1.5470551879573105,1.70899962e+18,1.70899962e+18,56412.0,1708999620000000000,2024-02-27,2,12.0,3400.42107762,0.01145897021671826,1.1500214972960818,TARGET
OIIR-1709037900000000000-000036:ENTRY,OIIR_UR,OIIR_UR,SHORT,SHORT,1709038140000000000,2024-02-27,12,1709038140000000000,57265.6,57265.6,MARKET_AFTER_DEFENSE,MARKET,,O-20240227-124900-001-000-12,57505.0,56870.0,PRE_SHOCK_DEALING_RANGE_EQUILIBRIUM,57494.3,133.12999999999994,9.562,101961.50843164,3058.8452529492,319.88978528000297,0.9862930750471873,0.0007,,False,True,"('COUNTER_INVENTORY_REVERSAL_THESIS_INVALIDATED',)",True,57265.5,1709038140000000000,2208,,11,56808.1,57342.8,457.40000000000146,77.30000000000291,1.909812108559505,0.3227557411273608,3.4357395027416935,0.5806354690903849,1.1264397820161558,1.1796202859985176,1.70903868e+18,1.70903874e+18,56870.1,1709038740000000000,2024-02-27,12,10.0,3016.85957496,0.006904680828771275,0.9862740104460271,TARGET
OIIR-1709050200000000000-000039:ENTRY,OIIR_UR,OIIR_UR,LONG,LONG,1709050560000000000,2024-02-27,16,1709050560000000000,56614.1,56614.1,MARKET_AFTER_DEFENSE,MARKET,,O-20240227-161600-001-000-15,56223.6,56977.9,PRE_SHOCK_DEALING_RANGE_EQUILIBRIUM,56231.0,92.16499999999978,6.705,104978.3680066,3149.3510401979997,469.6596087600003,0.6048755198473388,0.0007,,False,True,"('COUNTER_INVENTORY_REVERSAL_THESIS_INVALIDATED',)",True,56614.2,1709050560000000000,2415,,7,56985.8,56511.3,371.6000000000058,102.89999999999418,0.9513568868407762,0.2634408602150398,4.031899311018355,1.1164758856398245,0.4052959131456222,0.6214713689572542,,,56977.8,1709050920000000000,2024-02-27,16,6.0,1904.793948,0.0064224169907904,0.6048210960567437,TARGET
OIIR-1709055600000000000-000040:ENTRY,OIIR_UR,OIIR_UR,LONG,LONG,1709055720000000000,2024-02-27,17,1709055720000000000,56908.8,56908.8,MARKET_AFTER_DEFENSE,MARKET,,O-20240227-174200-001-000-18,56684.899999999994,57255.8,PRE_SHOCK_FAST_RANGE_LIQUIDITY,56690.0,63.4650000000016,10.561,106883.1619546,3206.494858638,303.59280596000264,0.8790879584780452,0.0007,,False,True,"('COUNTER_INVENTORY_REVERSAL_THESIS_INVALIDATED',)",True,56908.899999999994,1709055720000000000,2501,TIMEOUT,46,57126.9,56700.0,218.00000000000728,208.89999999999418,0.9732142857143182,0.9325892857142597,3.4349641534704447,3.2915780351373027,0.3251145879030088,0.4544736808361165,,,57010.1,1709058420000000000,2024-02-27,18,45.0,226.6042087,0.0017782807258619369,0.07067037955465584,TIMEOUT
OIIR-1709107500000000000-000048:ENTRY,OIIR_UR,OIIR_UR,SHORT,SHORT,1709107920000000000,2024-02-28,8,1709107920000000000,58404.6,58404.6,MARKET_AFTER_DEFENSE,MARKET,,O-20240228-081200-001-000-22,58833.2,57916.8,PRE_SHOCK_DEALING_RANGE_EQUILIBRIUM,58823.0,127.65000000000146,6.289,107109.7661633,3213.2929848989997,510.87846840000094,0.7950521408194757,0.0007,,False,True,"('COUNTER_INVENTORY_REVERSAL_THESIS_INVALIDATED',)",True,58404.5,1709107920000000000,3371,,12,58226.9,58848.3,177.59999999999854,443.8000000000029,0.414275717284814,1.0352227665033962,1.3913043478260596,3.476694085389721,0.156685072774152,0.18743796406197957,,,58833.299999999996,1709108580000000000,2024-02-28,8,11.0,-3212.83916694,-0.00734190002482678,-0.9998587685713277,STOP
OIIR-1709108700000000000-000049:ENTRY,OIIR_B,OIIR_B,LONG,LONG,1709109300000000000,2024-02-28,8,1709109300000000000,58693.0,58693.0,MARKET_AFTER_DEFENSE,MARKET,,O-20240228-083500-001-000-25,58549.7,59031.100000000006,INVENTORY_IMPULSE_RANGE_EXTENSION,58848.3,133.68500000000023,13.818,103896.92699636,3116.9078098908,225.56469363999602,1.132682273440257,0.0007,,False,True,"('FRESH_INVENTORY_CONTINUATION_THESIS_INVALIDATED',)",True,58693.100000000006,1709109300000000000,3394,,13,59153.0,58580.3,459.8999999999942,112.80000000000291,3.2071129707110613,0.7866108786610603,3.4401765343904955,0.8437745446385362,1.422860709363615,1.672281791591118,1.70910984e+18,1.70911002e+18,59031.00000000001,1709110020000000000,2024-02-28,8,12.0,3530.40407034,0.005757065140536135,1.1326623325646858,TARGET
OIIR-1709121300000000000-000053:ENTRY,OIIR_UR,OIIR_UR,LONG,LONG,1709121540000000000,2024-02-28,11,1709121540000000000,59061.6,59061.6,MARKET_AFTER_DEFENSE,MARKET,,O-20240228-115900-001-000-28,58545.8,59588.99999999999,PRE_SHOCK_FAST_RANGE_LIQUIDITY,58555.2,117.63999999999979,5.386,107427.3310667,3222.819932001,598.3363721600037,0.7422991492170742,0.0007,,False,True,"('COUNTER_INVENTORY_REVERSAL_THESIS_INVALIDATED',)",True,59061.7,1709121540000000000,3598,TIMEOUT,46,59488.8,58893.8,427.1000000000058,167.89999999999418,0.8278736189184157,0.3254506687342432,3.6305678340701,1.4272356341380015,0.5181673627507566,0.5747847966495309,1.70912382e+18,,59410.8,1709124240000000000,2024-02-28,12,45.0,1433.5875805,0.005910767891882655,0.44482397737000073,TIMEOUT
OIIR-1709128800000000000-000056:ENTRY,OIIR_UR,OIIR_UR,SHORT,SHORT,1709129580000000000,2024-02-28,14,1709129580000000000,60445.1,60445.1,MARKET_AFTER_DEFENSE,MARKET,,O-20240228-141300-001-000-32,60795.100000000006,60033.9,PRE_SHOCK_DEALING_RANGE_EQUILIBRIUM,60786.9,102.18500000000022,7.506,108860.9186472,3265.827559416,435.0429223600036,0.7508792425076573,0.0007,,False,True,"('COUNTER_INVENTORY_REVERSAL_THESIS_INVALIDATED',)",True,60444.99999999999,1709129580000000000,3732,,16,59814.8,60600.0,630.1999999999898,155.00000000000728,1.8000571265351792,0.4427306483861796,6.167245681851431,1.5168566815090958,0.906145278404907,1.254630547806771,1.70913048e+18,,60034.0,1709130480000000000,2024-02-28,14,15.0,2451.9452382,0.006799569856894578,0.7507883357559946,TARGET
