trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last,price,expire_time_ns,is_post_only,display_qty,trigger_instrument_id,trigger_price,trigger_type
BACKTESTER-001,OpenInterestInventoryStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-001,BTCUSDT-PERP.BINANCE-OpenInterestInventoryStrategy-000,BINANCE-001,T-40647dedb2a465cb-3491,MARKET,BUY,14.494,GTC,False,False,14.494,TAKER,53366.4,0.0,['541.44482112 USDT'],NO_TRIGGER,FILLED,OTO,OL-20240226-164200-001-000-1,"['O-20240226-164200-001-000-2', 'O-20240226-164200-001-000-3']",,,,,"['scenario=OIIR-1708965000000000000-000018:ENTRY', 'family=OIIR_B']",37373a60-19dc-4ce5-8b62-0f63d9543226,2024-02-26 16:42:00+00:00,2024-02-26 16:42:00+00:00,,,,,,,
BACKTESTER-001,OpenInterestInventoryStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-004,BTCUSDT-PERP.BINANCE-OpenInterestInventoryStrategy-000,BINANCE-001,T-e72cd59d9067cc0f-3663,MARKET,SELL,14.494,GTC,True,False,14.494,TAKER,53324.2,0.0,['541.01666836 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,dbaa1783-9ac1-4631-a6bd-c52e3842762d,2024-02-26 17:27:00+00:00,2024-02-26 17:27:00+00:00,,,,,,,
BACKTESTER-001,OpenInterestInventoryStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-005,BTCUSDT-PERP.BINANCE-OpenInterestInventoryStrategy-000,BINANCE-001,T-5d5b5b075e2935ce-4304,MARKET,SELL,5.670,GTC,False,False,5.670,TAKER,54554.899999999994,0.0,['216.52839810 USDT'],NO_TRIGGER,FILLED,OTO,OL-20240226-201600-001-000-2,"['O-20240226-201600-001-000-6', 'O-20240226-201600-001-000-7']",,,,,"['scenario=OIIR-1708977900000000000-000026:ENTRY', 'family=OIIR_UR']",1afe2a18-7265-46cf-abb7-e6e13ed14603,2024-02-26 20:16:00+00:00,2024-02-26 20:16:00+00:00,,,,,,,
BACKTESTER-001,OpenInterestInventoryStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-008,BTCUSDT-PERP.BINANCE-OpenInterestInventoryStrategy-000,BINANCE-001,T-e2ebb6b4921e8f50-4478,MARKET,BUY,5.670,GTC,True,False,5.670,TAKER,54433.6,0.0,['216.04695840 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,45f46b44-4676-4b3a-9906-f73a4bd70083,2024-02-26 21:01:00+00:00,2024-02-26 21:01:00+00:00,,,,,,,
BACKTESTER-001,OpenInterestInventoryStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-011,BTCUSDT-PERP.BINANCE-OpenInterestInventoryStrategy-000,BINANCE-001,T-72259f172f81bef0-5593,LIMIT,SELL,6.066,GTC,True,False,6.066,MAKER,56412.0,0.09999999999854481,['239.53663440 USDT'],NO_TRIGGER,FILLED,OUO,OL-20240227-015500-001-000-3,['O-20240227-015500-001-000-10'],O-20240227-015500-001-000-9,,,,"['scenario=OIIR-1708998600000000000-000029:ENTRY', 'family=OIIR_UC']",28866954-c1c2-48f6-8d71-a2d8ded3aa86,2024-02-27 01:55:00+00:00,2024-02-27 02:07:00+00:00,56412.1,,True,,,,
BACKTESTER-001,OpenInterestInventoryStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-009,BTCUSDT-PERP.BINANCE-OpenInterestInventoryStrategy-000,BINANCE-001,T-64b067b0cf391ca8-5546,MARKET,BUY,6.066,GTC,False,False,6.066,TAKER,55772.899999999994,0.0,['236.82288798 USDT'],NO_TRIGGER,FILLED,OTO,OL-20240227-015500-001-000-3,"['O-20240227-015500-001-000-10', 'O-20240227-015500-001-000-11']",,,,,"['scenario=OIIR-1708998600000000000-000029:ENTRY', 'family=OIIR_UC']",5b311911-8467-4678-9769-0018e789fd28,2024-02-27 01:55:00+00:00,2024-02-27 01:55:00+00:00,,,,,,,
BACKTESTER-001,OpenInterestInventoryStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-012,BTCUSDT-PERP.BINANCE-OpenInterestInventoryStrategy-000,BINANCE-001,T-8981e91b4ed86b4a-8013,MARKET,SELL,9.562,GTC,False,False,9.562,TAKER,57265.5,0.0,['383.30089770 USDT'],NO_TRIGGER,FILLED,OTO,OL-20240227-124900-001-000-4,"['O-20240227-124900-001-000-13', 'O-20240227-124900-001-000-14']",,,,,"['scenario=OIIR-1709037900000000000-000036:ENTRY', 'family=OIIR_UR']",09b541b7-2048-4294-932c-b03e75d40902,2024-02-27 12:49:00+00:00,2024-02-27 12:49:00+00:00,,,,,,,
BACKTESTER-001,OpenInterestInventoryStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-014,BTCUSDT-PERP.BINANCE-OpenInterestInventoryStrategy-000,BINANCE-001,T-a5b2e6ea839e5823-8051,LIMIT,BUY,9.562,GTC,True,False,9.562,MAKER,56870.1,0.09999999999854481,['380.65432734 USDT'],NO_TRIGGER,FILLED,OUO,OL-20240227-124900-001-000-4,['O-20240227-124900-001-000-13'],O-20240227-124900-001-000-12,,,,"['scenario=OIIR-1709037900000000000-000036:ENTRY', 'family=OIIR_UR']",c21c9b8c-eb4a-459f-9466-1c578eace23c,2024-02-27 12:49:00+00:00,2024-02-27 12:59:00+00:00,56870.0,,True,,,,
BACKTESTER-001,OpenInterestInventoryStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-015,BTCUSDT-PERP.BINANCE-OpenInterestInventoryStrategy-000,BINANCE-001,T-7164154123317eb1-8821,MARKET,BUY,6.705,GTC,False,False,6.705,TAKER,56614.2,0.0,['265.71874770 USDT'],NO_TRIGGER,FILLED,OTO,OL-20240227-161600-001-000-5,"['O-20240227-161600-001-000-16', 'O-20240227-161600-001-000-17']",,,,,"['scenario=OIIR-1709050200000000000-000039:ENTRY', 'family=OIIR_UR']",9bdf9522-e8c6-4470-a4e1-69b624757d16,2024-02-27 16:16:00+00:00,2024-02-27 16:16:00+00:00,,,,,,,
BACKTESTER-001,OpenInterestInventoryStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-017,BTCUSDT-PERP.BINANCE-OpenInterestInventoryStrategy-000,BINANCE-001,T-59c218dbc6cbb89f-8845,LIMIT,SELL,6.705,GTC,True,False,6.705,MAKER,56977.8,0.09999999999854481,['267.42530430 USDT'],NO_TRIGGER,FILLED,OUO,OL-20240227-161600-001-000-5,['O-20240227-161600-001-000-16'],O-20240227-161600-001-000-15,,,,"['scenario=OIIR-1709050200000000000-000039:ENTRY', 'family=OIIR_UR']",61a180ea-95f7-469a-8668-12004b5bf0e0,2024-02-27 16:16:00+00:00,2024-02-27 16:22:00+00:00,56977.9,,True,,,,
BACKTESTER-001,OpenInterestInventoryStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-018,BTCUSDT-PERP.BINANCE-OpenInterestInventoryStrategy-000,BINANCE-001,T-5b0a3697384fd4d8-9152,MARKET,BUY,10.561,GTC,False,False,10.561,TAKER,56908.899999999994,0.0,['420.71042503 USDT'],NO_TRIGGER,FILLED,OTO,OL-20240227-174200-001-000-6,"['O-20240227-174200-001-000-19', 'O-20240227-174200-001-000-20']",,,,,"['scenario=OIIR-1709055600000000000-000040:ENTRY', 'family=OIIR_UR']",c018a8bb-c656-4d6a-a89a-b531c5fcd141,2024-02-27 17:42:00+00:00,2024-02-27 17:42:00+00:00,,,,,,,
