position_id,type,events,adjustments,trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,price_precision,size_precision,multiplier,is_inverse,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,realized_return,realized_pnl,venue_order_ids,trade_ids,buy_qty,sell_qty,commissions,is_snapshot
P-20240409-073610-001-140737086646728-1,Position,"[{'type': 'OrderFilled', 'trader_id': 'TRADER-001', 'strategy_id': 'DataActor-140737086646728', 'instrument_id': 'BTCUSDT-PERP.BINANCE', 'client_order_id': 'O-20240409-073610-001-140737086646728-1', 'venue_order_id': 'BINANCE-1-1', 'account_id': 'BINANCE-001', 'trade_id': 'T-a4b99fb7036ccf26-32316', 'order_side': 'SELL', 'order_type': 'MARKET', 'last_qty': '4.704', 'last_px': '70534.8', 'currency': 'USDT', 'liquidity_side': 'TAKER', 'event_id': '0584e165-9119-476a-a299-c71c68f5bc23', 'ts_event': 1712648170000000000, 'ts_init': 1712648170000000000, 'reconciliation': False, 'info': {}, 'position_id': 'P-20240409-073610-001-140737086646728-1', 'commission': '199.07741952 USDT', 'causation_id': None}, {'type': 'OrderFilled', 'trader_id': 'TRADER-001', 'strategy_id': 'DataActor-140737086646728', 'instrument_id': 'BTCUSDT-PERP.BINANCE', 'client_order_id': 'O-20240409-073610-001-140737086646728-4', 'venue_order_id': 'BINANCE-1-4', 'account_id': 'BINANCE-001', 'trade_id': 'T-a4b99fb7036ccf26-32317', 'order_side': 'BUY', 'order_type': 'MARKET', 'last_qty': '4.704', 'last_px': '70535.2', 'currency': 'USDT', 'liquidity_side': 'TAKER', 'event_id': '07d92c45-3ddb-4577-97b4-f3255650fac9', 'ts_event': 1712648170000000000, 'ts_init': 1712648170000000000, 'reconciliation': False, 'info': {}, 'position_id': 'P-20240409-073610-001-140737086646728-1', 'commission': '199.07854848 USDT', 'causation_id': None}]",[],TRADER-001,DataActor-140737086646728,BTCUSDT-PERP.BINANCE,BINANCE-001,O-20240409-073610-001-140737086646728-1,O-20240409-073610-001-140737086646728-4,SELL,FLAT,0.000,4.704,1,3,1,False,1712648170000000000,2024-04-09 07:36:10+00:00,1712648170000000000,2024-04-09 07:36:10+00:00,0,70534.8,70535.2,-5.670959582988528e-06,-400.03756800 USDT,"['BINANCE-1-1', 'BINANCE-1-4']","['T-a4b99fb7036ccf26-32316', 'T-a4b99fb7036ccf26-32317']",4.704,4.704,['398.15596800 USDT'],False
P-20240410-020220-001-140737086646728-2,Position,"[{'type': 'OrderFilled', 'trader_id': 'TRADER-001', 'strategy_id': 'DataActor-140737086646728', 'instrument_id': 'BTCUSDT-PERP.BINANCE', 'client_order_id': 'O-20240410-020220-001-140737086646728-5', 'venue_order_id': 'BINANCE-1-5', 'account_id': 'BINANCE-001', 'trade_id': 'T-8db9894947ac5fc7-51275', 'order_side': 'BUY', 'order_type': 'MARKET', 'last_qty': '2.770', 'last_px': '69558.2', 'currency': 'USDT', 'liquidity_side': 'TAKER', 'event_id': '50954da9-2bf2-438a-9f28-c0417974bce0', 'ts_event': 1712714540000000000, 'ts_init': 1712714540000000000, 'reconciliation': False, 'info': {}, 'position_id': 'P-20240410-020220-001-140737086646728-2', 'commission': '115.60572840 USDT', 'causation_id': None}, {'type': 'OrderFilled', 'trader_id': 'TRADER-001', 'strategy_id': 'DataActor-140737086646728', 'instrument_id': 'BTCUSDT-PERP.BINANCE', 'client_order_id': 'O-20240410-020220-001-140737086646728-8', 'venue_order_id': 'BINANCE-1-8', 'account_id': 'BINANCE-001', 'trade_id': 'T-8db9894947ac5fc7-51276', 'order_side': 'SELL', 'order_type': 'MARKET', 'last_qty': '2.770', 'last_px': '69557.8', 'currency': 'USDT', 'liquidity_side': 'TAKER', 'event_id': 'a0fa5310-2983-453f-a432-add963c3b5c0', 'ts_event': 1712714540000000000, 'ts_init': 1712714540000000000, 'reconciliation': False, 'info': {}, 'position_id': 'P-20240410-020220-001-140737086646728-2', 'commission': '115.60506360 USDT', 'causation_id': None}]",[],TRADER-001,DataActor-140737086646728,BTCUSDT-PERP.BINANCE,BINANCE-001,O-20240410-020220-001-140737086646728-5,O-20240410-020220-001-140737086646728-8,BUY,FLAT,0.000,2.770,1,3,1,False,1712714540000000000,2024-04-10 02:02:20+00:00,1712714540000000000,2024-04-10 02:02:20+00:00,0,69558.20000000001,69557.79999999999,-5.750580090101282e-06,-232.31879200 USDT,"['BINANCE-1-5', 'BINANCE-1-8']","['T-8db9894947ac5fc7-51275', 'T-8db9894947ac5fc7-51276']",2.770,2.770,['231.21079200 USDT'],False
P-20240413-013400-001-140737086646728-3,Position,"[{'type': 'OrderFilled', 'trader_id': 'TRADER-001', 'strategy_id': 'DataActor-140737086646728', 'instrument_id': 'BTCUSDT-PERP.BINANCE', 'client_order_id': 'O-20240413-013400-001-140737086646728-9', 'venue_order_id': 'BINANCE-1-9', 'account_id': 'BINANCE-001', 'trade_id': 'T-1a23543394d12626-123322', 'order_side': 'SELL', 'order_type': 'MARKET', 'last_qty': '4.245', 'last_px': '66169.1', 'currency': 'USDT', 'liquidity_side': 'TAKER', 'event_id': '7f274c07-667e-43ab-b6cb-4ee34ab03a73', 'ts_event': 1712972040000000000, 'ts_init': 1712972040000000000, 'reconciliation': False, 'info': {}, 'position_id': 'P-20240413-013400-001-140737086646728-3', 'commission': '168.53269770 USDT', 'causation_id': None}, {'type': 'OrderFilled', 'trader_id': 'TRADER-001', 'strategy_id': 'DataActor-140737086646728', 'instrument_id': 'BTCUSDT-PERP.BINANCE', 'client_order_id': 'O-20240413-013400-001-140737086646728-12', 'venue_order_id': 'BINANCE-1-12', 'account_id': 'BINANCE-001', 'trade_id': 'T-1a23543394d12626-123323', 'order_side': 'BUY', 'order_type': 'MARKET', 'last_qty': '4.245', 'last_px': '66169.5', 'currency': 'USDT', 'liquidity_side': 'TAKER', 'event_id': '20d51b2e-ae2e-40a6-8562-546589828d54', 'ts_event': 1712972040000000000, 'ts_init': 1712972040000000000, 'reconciliation': False, 'info': {}, 'position_id': 'P-20240413-013400-001-140737086646728-3', 'commission': '168.53371650 USDT', 'causation_id': None}]",[],TRADER-001,DataActor-140737086646728,BTCUSDT-PERP.BINANCE,BINANCE-001,O-20240413-013400-001-140737086646728-9,O-20240413-013400-001-140737086646728-12,SELL,FLAT,0.000,4.245,1,3,1,False,1712972040000000000,2024-04-13 01:34:00+00:00,1712972040000000000,2024-04-13 01:34:00+00:00,0,66169.1,66169.5,-6.045117736136342e-06,-338.76441420 USDT,"['BINANCE-1-12', 'BINANCE-1-9']","['T-1a23543394d12626-123322', 'T-1a23543394d12626-123323']",4.245,4.245,['337.06641420 USDT'],False
P-20240414-053640-001-140737086646728-4,Position,"[{'type': 'OrderFilled', 'trader_id': 'TRADER-001', 'strategy_id': 'DataActor-140737086646728', 'instrument_id': 'BTCUSDT-PERP.BINANCE', 'client_order_id': 'O-20240414-053640-001-140737086646728-13', 'venue_order_id': 'BINANCE-1-13', 'account_id': 'BINANCE-001', 'trade_id': 'T-355381d9e580a031-153650', 'order_side': 'BUY', 'order_type': 'MARKET', 'last_qty': '5.055', 'last_px': '64430.2', 'currency': 'USDT', 'liquidity_side': 'TAKER', 'event_id': '2734e5ba-8cf7-4063-8b13-700264dab3c7', 'ts_event': 1713073000000000000, 'ts_init': 1713073000000000000, 'reconciliation': False, 'info': {}, 'position_id': 'P-20240414-053640-001-140737086646728-4', 'commission': '195.41679660 USDT', 'causation_id': None}, {'type': 'OrderFilled', 'trader_id': 'TRADER-001', 'strategy_id': 'DataActor-140737086646728', 'instrument_id': 'BTCUSDT-PERP.BINANCE', 'client_order_id': 'O-20240414-053640-001-140737086646728-16', 'venue_order_id': 'BINANCE-1-16', 'account_id': 'BINANCE-001', 'trade_id': 'T-355381d9e580a031-153651', 'order_side': 'SELL', 'order_type': 'MARKET', 'last_qty': '5.055', 'last_px': '64429.8', 'currency': 'USDT', 'liquidity_side': 'TAKER', 'event_id': 'c3261a71-4477-4a86-a9f1-4bd2a3529110', 'ts_event': 1713073000000000000, 'ts_init': 1713073000000000000, 'reconciliation': False, 'info': {}, 'position_id': 'P-20240414-053640-001-140737086646728-4', 'commission': '195.41558340 USDT', 'causation_id': None}]",[],TRADER-001,DataActor-140737086646728,BTCUSDT-PERP.BINANCE,BINANCE-001,O-20240414-053640-001-140737086646728-13,O-20240414-053640-001-140737086646728-16,BUY,FLAT,0.000,5.055,1,3,1,False,1713073000000000000,2024-04-14 05:36:40+00:00,1713073000000000000,2024-04-14 05:36:40+00:00,0,64430.200000000004,64429.799999999996,-6.208268793341183e-06,-392.85438000 USDT,"['BINANCE-1-13', 'BINANCE-1-16']","['T-355381d9e580a031-153650', 'T-355381d9e580a031-153651']",5.055,5.055,['390.83238000 USDT'],False
P-20240414-172030-001-140737086646728-5,Position,"[{'type': 'OrderFilled', 'trader_id': 'TRADER-001', 'strategy_id': 'DataActor-140737086646728', 'instrument_id': 'BTCUSDT-PERP.BINANCE', 'client_order_id': 'O-20240414-172030-001-140737086646728-17', 'venue_order_id': 'BINANCE-1-17', 'account_id': 'BINANCE-001', 'trade_id': 'T-c4a2a35cc0b36432-166331', 'order_side': 'SELL', 'order_type': 'MARKET', 'last_qty': '5.008', 'last_px': '63269.9', 'currency': 'USDT', 'liquidity_side': 'TAKER', 'event_id': '7cad2a2f-a81b-4925-9a78-9f7c89b2aec8', 'ts_event': 1713115230000000000, 'ts_init': 1713115230000000000, 'reconciliation': False, 'info': {}, 'position_id': 'P-20240414-172030-001-140737086646728-5', 'commission': '190.11339552 USDT', 'causation_id': None}, {'type': 'OrderFilled', 'trader_id': 'TRADER-001', 'strategy_id': 'DataActor-140737086646728', 'instrument_id': 'BTCUSDT-PERP.BINANCE', 'client_order_id': 'O-20240414-172030-001-140737086646728-20', 'venue_order_id': 'BINANCE-1-20', 'account_id': 'BINANCE-001', 'trade_id': 'T-c4a2a35cc0b36432-166332', 'order_side': 'BUY', 'order_type': 'MARKET', 'last_qty': '5.008', 'last_px': '63270.3', 'currency': 'USDT', 'liquidity_side': 'TAKER', 'event_id': 'c2d48b0c-4074-486a-810e-4933c7e7fabe', 'ts_event': 1713115230000000000, 'ts_init': 1713115230000000000, 'reconciliation': False, 'info': {}, 'position_id': 'P-20240414-172030-001-140737086646728-5', 'commission': '190.11459744 USDT', 'causation_id': None}]",[],TRADER-001,DataActor-140737086646728,BTCUSDT-PERP.BINANCE,BINANCE-001,O-20240414-172030-001-140737086646728-17,O-20240414-172030-001-140737086646728-20,SELL,FLAT,0.000,5.008,1,3,1,False,1713115230000000000,2024-04-14 17:20:30+00:00,1713115230000000000,2024-04-14 17:20:30+00:00,0,63269.9,63270.3,-6.322121577581997e-06,-382.23119296 USDT,"['BINANCE-1-17', 'BINANCE-1-20']","['T-c4a2a35cc0b36432-166331', 'T-c4a2a35cc0b36432-166332']",5.008,5.008,['380.22799296 USDT'],False
