trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last
BACKTESTER-001,Candidate35Strategy-000,XRPUSDT-PERP.BINANCE,BINANCE-4-001,XRPUSDT-PERP.BINANCE-Candidate35Strategy-000,BINANCE-001,T-1b375d13a6a4e2d5-18075,MARKET,BUY,589923.8,GTC,False,False,589923.8,TAKER,1.0524975718897933,0.0,['465.67002533 USDT'],NO_TRIGGER,FILLED,OTO,OL-20260801-200959-001-000-1,"['O-20260801-200959-001-000-2', 'O-20260801-200959-001-000-3']",,,,,['ENTRY'],3312b276-df38-4861-b79f-8b1356917b48,2026-08-01 20:09:59.999000+00:00,2026-08-01 20:10:59.999000+00:00
BACKTESTER-001,Candidate35Strategy-000,XRPUSDT-PERP.BINANCE,BINANCE-4-004,XRPUSDT-PERP.BINANCE-Candidate35Strategy-000,BINANCE-001,T-a411e8b10119218f-18769,MARKET,SELL,589923.8,GTC,True,False,589923.8,TAKER,1.059801136519666,0.0,['468.90143528 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,17e6116f-fe64-4424-9387-56abf5caff28,2026-08-01 23:59:59.999000+00:00,2026-08-02 00:00:59.999000+00:00
BACKTESTER-001,Candidate35Strategy-000,XRPUSDT-PERP.BINANCE,BINANCE-4-005,XRPUSDT-PERP.BINANCE-Candidate35Strategy-000,BINANCE-001,T-3ddc028cf8bbfc1b-38346,MARKET,BUY,380538.4,GTC,False,False,380538.4,TAKER,1.0433759082132055,0.0,['297.78344904 USDT'],NO_TRIGGER,FILLED,OTO,OL-20260806-040959-001-000-2,"['O-20260806-040959-001-000-6', 'O-20260806-040959-001-000-7']",,,,,['ENTRY'],65a62733-b332-4f23-b60c-433d9d21fa21,2026-08-06 04:09:59.999000+00:00,2026-08-06 04:10:59.999000+00:00
BACKTESTER-001,Candidate35Strategy-000,XRPUSDT-PERP.BINANCE,BINANCE-4-008,XRPUSDT-PERP.BINANCE-Candidate35Strategy-000,BINANCE-001,T-095183ce8b89576a-39112,MARKET,SELL,380538.4,GTC,True,False,380538.4,TAKER,1.0485033279952825,0.0,['299.24683413 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,94a8bf40-7b37-4c05-a952-54c05694f53c,2026-08-06 07:59:59.999000+00:00,2026-08-06 08:00:59.999000+00:00
BACKTESTER-001,Candidate35Strategy-000,XRPUSDT-PERP.BINANCE,BINANCE-4-009,XRPUSDT-PERP.BINANCE-Candidate35Strategy-000,BINANCE-001,T-dbf20a7d2175f697-47907,MARKET,SELL,440481.1,GTC,False,False,440481.1,TAKER,1.0353364171357184,0.0,['342.03459292 USDT'],NO_TRIGGER,FILLED,OTO,OL-20260808-040959-001-000-3,"['O-20260808-040959-001-000-10', 'O-20260808-040959-001-000-11']",,,,,['ENTRY'],42edae42-8c86-4af3-9a2e-f628673b0dbe,2026-08-08 04:09:59.999000+00:00,2026-08-08 04:10:59.999000+00:00
BACKTESTER-001,Candidate35Strategy-000,XRPUSDT-PERP.BINANCE,BINANCE-4-012,XRPUSDT-PERP.BINANCE-Candidate35Strategy-000,BINANCE-001,T-d850069938f4b911-48606,MARKET,BUY,440481.1,GTC,True,False,440481.1,TAKER,1.0343912932473152,0.0,['341.72236101 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,599fa73f-f399-4f6e-8173-6b4fdb0e50d9,2026-08-08 07:59:59.999000+00:00,2026-08-08 08:00:59.999000+00:00
