ts,symbol,role,price,quantity,cost
1723124820000000000,XRPUSDT-PERP.BINANCE,entry,0.6067,161979.2,19.65455613
1723124880000000000,XRPUSDT-PERP.BINANCE,exit,0.6054,161979.2,85.43340506
