event_ts,entry_ts,exit_ts,symbol,route,direction,horizon_minutes,route_priority,ten_second_imbalance,imbalance_threshold,confirmation_return,confirmation_pressure,confirmation_body_fraction,recent_flow_direction_agreement,public_state_direction,entry_price,event_minute_high,event_minute_low,outcome_origin,rank_value,gross_return,net_return
2025-07-08 07:45:00+00:00,2025-07-08 07:46:00+00:00,2025-07-08 11:46:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.8851379299331743,0.6908782165838088,-0.00013104914065908968,-0.7413839227066372,0.9930069930075979,0.3333333333333333,0.0,108342.1,108360.3,108342.1,EVENT_MINUTE_FINAL_TRADE,3.2478123926828544,-0.004499635875619967,-0.006499635875619967
2025-07-08 16:30:00+00:00,2025-07-08 16:31:00+00:00,2025-07-08 20:31:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,LONG,240,1,0.6933531035059779,0.6908782165838088,0.000588501166855826,0.41216974648764504,0.9313868613139111,0.6666666666666666,0.0,108474.8,108474.9,108399.9,EVENT_MINUTE_FINAL_TRADE,2.4762893994449318,0.0030726030377563607,0.0010726030377563606
2025-09-22 03:15:00+00:00,2025-09-22 03:16:00+00:00,2025-09-22 07:16:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,LONG,240,1,0.7417497955659103,0.693185010768504,0.0005652787585568309,0.749824179959802,0.9984544049460391,0.4166666666666667,-1.0,114344.5,114344.5,114249.5,EVENT_MINUTE_FINAL_TRADE,2.9329057139244137,-0.014614607611210029,-0.01661460761121003
2025-09-22 08:45:00+00:00,2025-09-22 08:46:00+00:00,2025-09-22 12:46:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.718572905188013,0.6948963312452736,-6.924377804706783e-05,-0.1862114189819173,0.9750000000003638,0.5833333333333334,0.0,112637.7,112659.0,112637.6,EVENT_MINUTE_FINAL_TRADE,2.2337884332248166,0.0009499483743009574,-0.0010500516256990427
2025-09-22 13:30:00+00:00,2025-09-22 13:31:00+00:00,2025-09-22 17:31:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.8918645751331377,0.6974140681094243,-0.00023838557138089467,-0.5834884263507434,0.5651260504199767,0.5833333333333334,0.0,112815.5,112884.2,112815.4,EVENT_MINUTE_FINAL_TRADE,3.0554761694373744,0.004029588132836381,0.0020295881328363814
2025-09-22 18:15:00+00:00,2025-09-22 18:16:00+00:00,2025-09-22 22:16:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.7262316348197626,0.6979167534967793,-0.00020082640956153863,-0.6622418135467896,0.5994694960214209,0.5,0.0,112512.4,112550.1,112512.3,EVENT_MINUTE_FINAL_TRADE,2.7505773185262505,-0.0017118113203522523,-0.0037118113203522523
2025-09-22 23:15:00+00:00,2025-09-22 23:16:00+00:00,2025-09-23 03:16:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,LONG,240,1,0.9304629663976218,0.6980009753265102,0.0001988565746955384,0.23508274821227215,0.6549707602338036,0.6666666666666666,0.0,112666.4,112666.4,112632.2,EVENT_MINUTE_FINAL_TRADE,2.6729226272782496,-0.007884338187782558,-0.009884338187782558
2025-12-08 05:00:00+00:00,2025-12-08 05:01:00+00:00,2025-12-08 09:01:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.8150004120102953,0.6979321893868198,-0.000264184863632444,-0.7621311908572421,0.4590476190477299,0.3333333333333333,0.0,91199.9,91247.8,91171.6,EVENT_MINUTE_FINAL_TRADE,3.0885535099280017,-0.006785095159095533,-0.008785095159095533
2025-12-08 09:30:00+00:00,2025-12-08 09:31:00+00:00,2025-12-08 13:31:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.9189194503062637,0.6990905382537744,-0.0002535336938662702,-0.4220210715155013,0.4864300626306,0.4166666666666667,1.0,91877.7,91929.7,91858.1,EVENT_MINUTE_FINAL_TRADE,2.902501110862286,0.0027188316642667854,0.0007188316642667853
2025-12-08 16:45:00+00:00,2025-12-08 16:46:00+00:00,2025-12-08 20:46:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.9034958116872792,0.7065099776980125,-0.0006474974887297202,-0.4181910807777608,0.9358974358974299,0.75,-1.0,90135.0,90232.6,90131.1,EVENT_MINUTE_FINAL_TRADE,2.8964075113772667,-0.004575359183446981,-0.006575359183446981
2025-12-08 23:15:00+00:00,2025-12-08 23:16:00+00:00,2025-12-09 03:16:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,LONG,240,1,0.8217023479477656,0.7013904783708633,0.0003150220350203181,0.43021515849100767,0.6589861751148737,0.75,0.0,90815.9,90830.6,90760.0,EVENT_MINUTE_FINAL_TRADE,2.7124506611146346,-0.00913166086555317,-0.01113166086555317
2026-03-22 03:45:00+00:00,2026-03-22 03:46:00+00:00,2026-03-22 07:46:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.7154023384745636,0.7040765511897111,-0.00019911063914523908,-0.121312170876262,0.37602179836508265,0.6666666666666666,0.0,69294.4,69330.1,69280.9,EVENT_MINUTE_FINAL_TRADE,2.1595809710055924,0.005690214505068014,0.003690214505068014
2026-03-22 13:00:00+00:00,2026-03-22 13:01:00+00:00,2026-03-22 17:01:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,LONG,240,1,0.7947102241515049,0.7013904783708633,0.0004326941988381794,0.35535077404966153,0.7877984084880473,0.5,-1.0,68669.4,68676.7,68614.4,EVENT_MINUTE_FINAL_TRADE,2.584706097529866,0.0009290892304287812,-0.0010709107695712188
2026-03-22 20:15:00+00:00,2026-03-22 20:16:00+00:00,2026-03-23 00:16:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,LONG,240,1,0.8579126315891326,0.702437003177501,0.000351383205346778,0.46707285613206473,1.0,0.5,-1.0,68325.5,68325.5,68299.6,EVENT_MINUTE_FINAL_TRADE,2.8347067964059267,-0.007200825460479621,-0.00920082546047962
2026-06-08 20:00:00+00:00,2026-06-08 20:01:00+00:00,2026-06-09 00:01:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,LONG,240,1,0.8634228914352089,0.6931009643997671,0.00036924591778131344,0.07407672678975019,0.42700729927007686,0.75,0.0,63395.8,63406.0,63347.9,EVENT_MINUTE_FINAL_TRADE,2.3840176541911795,-0.005378905227160113,-0.0073789052271601135
2026-07-03 03:00:00+00:00,2026-07-03 03:01:00+00:00,2026-07-03 07:01:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.8801285914372927,0.700485466296572,-0.0006417690673825582,-0.4210796342726383,0.8242677824267585,0.5833333333333334,-1.0,61353.4,61411.9,61345.1,EVENT_MINUTE_FINAL_TRADE,2.8661582720254373,-0.0054715794071722446,-0.007471579407172245
2026-07-03 12:45:00+00:00,2026-07-03 12:46:00+00:00,2026-07-03 16:46:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,LONG,240,1,0.7296307230474235,0.7119224263059942,0.00014051272609227894,0.036211995932196706,0.7435897435898393,0.75,1.0,61924.8,61927.8,61899.8,EVENT_MINUTE_FINAL_TRADE,2.07638742607423,0.0012159910084488246,-0.0007840089915511755
2026-07-03 18:15:00+00:00,2026-07-03 18:16:00+00:00,2026-07-03 22:16:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,LONG,240,1,0.9108422351129113,0.7119224263059942,0.00028965823546633906,0.5887580285780638,0.7142857142855905,0.6666666666666666,0.0,62160.2,62167.3,62133.6,EVENT_MINUTE_FINAL_TRADE,3.0697356268299396,0.007147660400063094,0.005147660400063094
2026-07-03 22:45:00+00:00,2026-07-03 22:46:00+00:00,2026-07-04 02:46:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,LONG,240,1,0.7510371452368392,0.7076407914567947,0.00013576583109453644,0.46707022686042454,0.9883720930225869,0.6666666666666666,0.0,62616.3,62616.3,62594.4,EVENT_MINUTE_FINAL_TRADE,2.5714480661502463,-0.001894075504301651,-0.003894075504301651
2026-07-10 04:15:00+00:00,2026-07-10 04:16:00+00:00,2026-07-10 08:16:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.7607833630872716,0.7066256464467446,-0.00029870166428436207,-0.5414162295309566,1.0,0.5,0.0,63924.3,63949.1,63924.3,EVENT_MINUTE_FINAL_TRADE,2.6917140705299296,-0.0019225865594147962,-0.003922586559414796
2026-07-10 08:15:00+00:00,2026-07-10 08:16:00+00:00,2026-07-10 12:16:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,LONG,240,1,0.8157247221288593,0.7076407914567947,0.00045768449136884826,0.5777020511037856,0.8746268656715115,0.5,0.0,64047.2,64051.3,63999.8,EVENT_MINUTE_FINAL_TRADE,2.8714368061893687,0.0053335664947102845,0.0033335664947102845
2026-07-10 16:45:00+00:00,2026-07-10 16:46:00+00:00,2026-07-10 20:46:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.7850652251268974,0.6942680334142449,-0.00019555755806499597,-0.33949587517336344,0.3654970760234229,0.3333333333333333,0.0,63907.3,63924.6,63890.4,EVENT_MINUTE_FINAL_TRADE,2.536790005132896,0.0010405697001750758,-0.0009594302998249243
2026-07-10 20:45:00+00:00,2026-07-10 20:46:00+00:00,2026-07-11 00:46:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.9594556982455517,0.7017077259167327,-0.00014408770555984773,-0.6624665754790224,0.978723404254858,0.5833333333333334,-1.0,63840.8,63862.6,63840.7,EVENT_MINUTE_FINAL_TRADE,3.292817289276484,-0.003652836430621198,-0.005652836430621198
2026-07-17 04:00:00+00:00,2026-07-17 04:01:00+00:00,2026-07-17 08:01:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.9243077422081069,0.700485466296572,-0.0002565955283112542,-0.04180248312308288,0.5062111801241338,0.6666666666666666,0.0,63507.8,63538.1,63491.9,EVENT_MINUTE_FINAL_TRADE,2.408542320745266,0.011617470609909364,0.009617470609909364
2026-07-17 08:45:00+00:00,2026-07-17 08:46:00+00:00,2026-07-17 12:46:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,LONG,240,1,0.9011252573371549,0.6981719417967235,0.0006054233183570012,0.690219219593488,0.9595959595959949,0.3333333333333333,0.0,62804.0,62805.5,62760.2,EVENT_MINUTE_FINAL_TRADE,3.2596947243505334,0.004125533405515469,0.002125533405515469
2026-07-17 12:45:00+00:00,2026-07-17 12:46:00+00:00,2026-07-17 16:46:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.823897769687244,0.6887134910097754,-0.0003043642987019535,-0.5172275329224152,0.9896907216496353,0.3333333333333333,0.0,63063.1,63088.1,63063.0,EVENT_MINUTE_FINAL_TRADE,2.8514475232663257,-0.007278424308351461,-0.009278424308351461
2026-07-17 18:15:00+00:00,2026-07-17 18:16:00+00:00,2026-07-17 22:16:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.8939630403643233,0.6827334485625307,-0.0003014245040943164,-0.42603946196097,0.5920245398774163,0.3333333333333333,0.0,64010.0,64056.8,64000.8,EVENT_MINUTE_FINAL_TRADE,2.906707240500684,-0.0002843305733479795,-0.0022843305733479796
2026-07-24 03:15:00+00:00,2026-07-24 03:16:00+00:00,2026-07-24 07:16:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,LONG,240,1,0.7127014306040125,0.6859503870193416,0.0008821732091959245,0.5781232096115296,0.750977835723608,0.5,1.0,65350.9,65370.0,65293.3,EVENT_MINUTE_FINAL_TRADE,2.7313253297275173,0.005386306845047262,0.0033863068450472617
2026-07-24 11:45:00+00:00,2026-07-24 11:46:00+00:00,2026-07-24 15:46:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.8256293359285635,0.6829538628467516,-0.00042208782507702214,-0.3253558285458201,1.0,0.6666666666666666,0.0,64888.0,64922.9,64888.0,EVENT_MINUTE_FINAL_TRADE,2.6532616961226316,0.011669337936136115,0.009669337936136115
2026-08-01 20:00:00+00:00,2026-08-01 20:01:00+00:00,2026-08-02 00:01:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.8991764798455927,0.7037029479414066,-0.00024810956518395155,-0.05455768137012584,0.6709956709957132,0.5,0.0,62456.9,62502.1,62456.9,EVENT_MINUTE_FINAL_TRADE,2.3791940123478694,-0.00570153177631294,-0.00770153177631294
2026-08-02 03:15:00+00:00,2026-08-02 03:16:00+00:00,2026-08-02 07:16:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.8889890577922835,0.7048554454954674,-0.00020823802236979994,-0.3015427830193388,0.916666666666372,0.5,1.0,63375.8,63393.0,63374.6,EVENT_MINUTE_FINAL_TRADE,2.6678163333996316,-0.0013333165025135596,-0.0033333165025135596
2026-08-03 01:00:00+00:00,2026-08-03 01:01:00+00:00,2026-08-03 05:01:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.8036646429524226,0.737284412422549,-0.00041733851844827363,-0.2617944271137711,0.6821705426357478,0.3333333333333333,-1.0,63231.6,63299.0,63219.4,EVENT_MINUTE_FINAL_TRADE,2.420889376252339,0.006604292790313715,0.004604292790313715
2026-08-03 06:00:00+00:00,2026-08-03 06:01:00+00:00,2026-08-03 10:01:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,LONG,240,1,0.8194503367780785,0.7435911140871438,0.0001417111703430063,0.4037349527476175,0.5204678362567924,0.3333333333333333,0.0,62812.7,62812.8,62795.7,EVENT_MINUTE_FINAL_TRADE,2.562557142481274,-4.2984937759338315e-05,-0.0020429849377593384
2026-08-03 17:45:00+00:00,2026-08-03 17:46:00+00:00,2026-08-03 21:46:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,LONG,240,1,0.7877322893227503,0.741725544503269,0.00032567475738787266,0.5866574064753796,0.9952153110045066,0.5,0.0,63888.2,63888.3,63862.4,EVENT_MINUTE_FINAL_TRADE,2.7196599643189243,-0.0038849114546973817,-0.005884911454697382
2026-08-04 10:15:00+00:00,2026-08-04 10:16:00+00:00,2026-08-04 14:16:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.8709917884733973,0.7547682103609993,-0.000357704514010293,-0.3103678622795708,0.7206349206348283,0.5,0.0,63437.5,63486.8,63428.8,EVENT_MINUTE_FINAL_TRADE,2.5534244835304385,-0.004722758620689715,-0.0067227586206897155
2026-08-04 17:00:00+00:00,2026-08-04 17:01:00+00:00,2026-08-04 21:01:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,LONG,240,1,0.9835550421292316,0.7633148132539316,0.0005020496450460765,0.49240377301985805,0.7965260545904771,0.5833333333333334,0.0,63970.0,63970.3,63928.8,EVENT_MINUTE_FINAL_TRADE,2.987699669232093,0.005352508988588411,0.0033525089885884114
2026-08-04 22:00:00+00:00,2026-08-04 22:01:00+00:00,2026-08-05 02:01:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.840137210741661,0.7644143832171948,-0.00013403843785986247,-0.5007921173853371,0.4236453201969119,0.5833333333333334,0.0,64152.1,64172.3,64152.0,EVENT_MINUTE_FINAL_TRADE,2.6641920917038924,-0.002433279658810905,-0.004433279658810905
2026-08-05 02:15:00+00:00,2026-08-05 02:16:00+00:00,2026-08-05 06:16:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.8717521703830745,0.7639878415519781,-0.000502853382542634,-0.6644644795827084,0.8223350253807172,0.5,1.0,64399.9,64437.6,64393.0,EVENT_MINUTE_FINAL_TRADE,2.956623906902398,0.0017779530713557534,-0.00022204692864424662
2026-08-05 18:30:00+00:00,2026-08-05 18:31:00+00:00,2026-08-05 22:31:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.8582924565071952,0.7630298225531612,-0.00044063897289370324,-0.002841446812737569,0.7539682539681959,0.6666666666666666,0.0,64650.3,64692.8,64641.0,EVENT_MINUTE_FINAL_TRADE,2.1776092270067275,-0.0013472481952907511,-0.003347248195290751
2026-08-06 08:00:00+00:00,2026-08-06 08:01:00+00:00,2026-08-06 12:01:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,LONG,240,1,0.9318081149783226,0.7805258649834342,0.0003688561908421484,0.6402904205446445,0.995833333333394,0.5,0.0,64818.8,64818.8,64789.3,EVENT_MINUTE_FINAL_TRADE,3.0022478614549755,-0.003759711688584244,-0.005759711688584244
2026-08-06 17:15:00+00:00,2026-08-06 17:16:00+00:00,2026-08-06 21:16:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.9015073905664943,0.7805258649834342,-0.0003834201697562323,-0.09108821640904496,0.9959839357430306,0.3333333333333333,0.0,64656.2,64685.8,64656.2,EVENT_MINUTE_FINAL_TRADE,2.3044919434503672,0.0028489147212485966,0.0008489147212485965
