client_order_id,trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last,trigger_price,trigger_type,expire_time_ns,trigger_instrument_id
O-20241230-211500-001-000-1,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-001,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-5bf7f96721b299e4-14739,MARKET,BUY,9.046,GTC,False,False,9.046,TAKER,94121.90000000001,0.0,['723.71270129 USDT'],NO_TRIGGER,FILLED,OTO,OL-20241230-211500-001-000-1,"['O-20241230-211500-001-000-2', 'O-20241230-211500-001-000-3']",,,,,"['v106-failed-auction-15-1735593300000000000', 'candidate-02-v53']",75aeecfd-2498-45f2-8f33-d058f071d2d5,2024-12-30 21:15:00+00:00,2024-12-30 21:15:00+00:00,,,,
O-20241230-211500-001-000-2,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-002,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-f116c73f86d17279-14774,STOP_MARKET,SELL,9.046,GTC,True,False,9.046,TAKER,93940.7,0.0,['722.31943637 USDT'],NO_TRIGGER,FILLED,OUO,OL-20241230-211500-001-000-1,['O-20241230-211500-001-000-3'],O-20241230-211500-001-000-1,,,,"['v106-failed-auction-15-1735593300000000000', 'auction-rotation-invalidation']",d38423b0-022e-4a2d-9992-6d7a02454ece,2024-12-30 21:15:00+00:00,2024-12-30 21:25:00+00:00,93940.7,DEFAULT,,
