trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last,price,expire_time_ns,is_post_only,display_qty,trigger_instrument_id,trigger_price,trigger_type
BACKTESTER-001,PortfolioStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-001,SOLUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-282d39351ffed397-25732,MARKET,SELL,1826.4,GTC,False,False,1826.4,TAKER,127.609,0.0,['186.45206208 USDT'],NO_TRIGGER,FILLED,OTO,OL-20250415-181700-001-000-1,"['O-20250415-181700-001-000-2', 'O-20250415-181700-001-000-3']",,,,,['ENTRY'],da308aeb-1263-46ca-9cc2-463d3857d323,2025-04-15 18:17:00+00:00,2025-04-15 18:17:00+00:00,,,,,,,
BACKTESTER-001,PortfolioStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-003,SOLUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-bb307a16b1ab6879-27225,LIMIT,BUY,1826.4,GTC,True,False,1826.4,MAKER,125.281,0.0010000000000047748,['91.52528736 USDT'],NO_TRIGGER,FILLED,OUO,OL-20250415-181700-001-000-1,['O-20250415-181700-001-000-2'],O-20250415-181700-001-000-1,,,,['TAKE_PROFIT'],b7b39337-f459-4538-884a-2608bd29f210,2025-04-15 18:17:00+00:00,2025-04-16 00:59:00+00:00,125.280,,True,,,,
BACKTESTER-001,PortfolioStrategy-000,XRPUSDT-PERP.BINANCE,BINANCE-4-004,XRPUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-23789deb38ef4fec-43567,MARKET,SELL,326543,GTC,False,False,326543,TAKER,2.0795790061339545,0.0,['543.25757392 USDT'],NO_TRIGGER,FILLED,OTO,OL-20250419-034200-001-000-3,"['O-20250419-034200-001-000-8', 'O-20250419-034200-001-000-9']",,,,,['ENTRY'],c06d630e-66ce-41eb-a0dd-2d815d78ef1f,2025-04-19 03:42:00+00:00,2025-04-19 03:42:00+00:00,,,,,,,
BACKTESTER-001,PortfolioStrategy-000,XRPUSDT-PERP.BINANCE,BINANCE-4-005,XRPUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-806a6a4dfb923303-43602,STOP_MARKET,BUY,326543,GTC,True,False,326543,TAKER,2.0860158009818,0.00011580098180008491,['544.93908616 USDT'],NO_TRIGGER,FILLED,OUO,OL-20250419-034200-001-000-3,['O-20250419-034200-001-000-9'],O-20250419-034200-001-000-7,,,,['STOP_LOSS'],14a78c75-e8f9-4dc5-9484-1de597739fc5,2025-04-19 03:42:00+00:00,2025-04-19 03:51:00+00:00,,,,,,2.0859,DEFAULT
