plan_id,ts,score,reason
BTCUSDT:PATH:BTCUSDT:5m:PIVOT:LOW:6583:s2:BTCUSDT:15m:PIVOT:HIGH:2197:s2:1724457600000000000,1724457600000000000,-0.00017008268304361668,decision_declined
BTCUSDT:PATH:BTCUSDT:5m:PIVOT:HIGH:6616:s2:BTCUSDT:15m:PIVOT:LOW:2194:s2:1724457600000000000,1724457600000000000,-0.003993210618791099,decision_declined
ETHUSDT:PATH:ETHUSDT:5m:PIVOT:LOW:6611:s2:ETHUSDT:15m:PIVOT:HIGH:2202:s2:1724457600000000000,1724457600000000000,-0.0032455346314953747,decision_declined
ETHUSDT:PATH:ETHUSDT:5m:PIVOT:HIGH:6619:s2:ETHUSDT:15m:PIVOT:LOW:2203:s2:1724457600000000000,1724457600000000000,-0.01124129785424259,decision_declined
SOLUSDT:PATH:SOLUSDT:5m:PIVOT:HIGH:6620:s2:SOLUSDT:15m:PIVOT:LOW:2203:s2:1724457600000000000,1724457600000000000,-0.013398597106907214,decision_declined
XRPUSDT:PATH:XRPUSDT:5m:PIVOT:LOW:6611:s2:XRPUSDT:15m:PIVOT:HIGH:2202:s2:1724457600000000000,1724457600000000000,-0.007392272963974858,decision_declined
XRPUSDT:PATH:XRPUSDT:5m:PIVOT:HIGH:6615:s2:XRPUSDT:15m:PIVOT:LOW:2203:s2:1724457600000000000,1724457600000000000,-0.00618337513419188,decision_declined
BTCUSDT:PATH:BTCUSDT:5m:PIVOT:LOW:6583:s2:BTCUSDT:15m:PIVOT:HIGH:2197:s2:1724457900000000000,1724457900000000000,-0.000849697482185937,decision_declined
BTCUSDT:PATH:BTCUSDT:5m:PIVOT:HIGH:6621:s2:BTCUSDT:15m:PIVOT:LOW:2194:s2:1724457900000000000,1724457900000000000,-0.021329581387498762,decision_declined
ETHUSDT:PATH:ETHUSDT:5m:PIVOT:LOW:6611:s2:ETHUSDT:15m:PIVOT:HIGH:2202:s2:1724457900000000000,1724457900000000000,-0.002577585150113103,decision_declined
ETHUSDT:PATH:ETHUSDT:5m:PIVOT:HIGH:6619:s2:ETHUSDT:15m:PIVOT:LOW:2203:s2:1724457900000000000,1724457900000000000,-0.016336602375573793,decision_declined
SOLUSDT:PATH:SOLUSDT:5m:PIVOT:HIGH:6620:s2:SOLUSDT:15m:PIVOT:LOW:2203:s2:1724457900000000000,1724457900000000000,-0.015691002685513256,decision_declined
