plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,risk_bps,risk_range,cost_r,planned_rr,defense_age,target_scale,defense_prominence,target_prominence,defense_distance,target_distance,move_5,flow_5,efficiency_5,activity_5,location_5,value_distance_5,move_15,flow_15,efficiency_15,activity_15,location_15,value_distance_15,move_60,flow_60,efficiency_60,activity_60,location_60,value_distance_60,move_240,flow_240,efficiency_240,activity_240,location_240,value_distance_240,move_block_0,flow_block_0,range_block_0,location_block_0,move_block_1,flow_block_1,range_block_1,location_block_1,move_block_2,flow_block_2,range_block_2,location_block_2,move_block_3,flow_block_3,range_block_3,location_block_3,move_block_4,flow_block_4,range_block_4,location_block_4,move_block_5,flow_block_5,range_block_5,location_block_5,move_block_6,flow_block_6,range_block_6,location_block_6,move_block_7,flow_block_7,range_block_7,location_block_7,high_change_15,low_change_15,high_change_60,low_change_60,high_change_240,low_change_240,market_move_5,relative_move_5,market_move_15,relative_move_15,market_move_60,relative_move_60,market_move_240,relative_move_240,inventory_change_5,inventory_change_15,inventory_change_60,inventory_change_surprise,spot_flow_15,relative_flow_15,spot_move_15,relative_spot_move_15,premium_bps,premium_change_15,spot_participation,futures_participation,nav_before,score,position_id,opened,closed,entry_fill,exit_fill,quantity,pnl_ex_funding,holding_minutes,evaluation_censored,funding,pnl,net_r,probability
SOLUSDT:PATH:SOLUSDT:5m:PIVOT:LOW:7413:s2:SOLUSDT:15m:PIVOT:HIGH:2467:s2:1724695500000000000,SOLUSDT:PATH:SOLUSDT:5m:PIVOT:LOW:7413:s2:SOLUSDT:15m:PIVOT:HIGH:2467:s2,SOLUSDT,1,1724695500000000000,1724694600000000000,156.879,155.441,158.358,1.028511821974983,155.451,5,SOLUSDT:5m:PIVOT:LOW:7413:s2,15M_NEAREST_OPPOSING_LIQUIDITY,155.451,156.879,158.368,156.879,LEARNED_AUCTION_DIRECTION,91.66300142147695,1.352851169453161,0.13091432545201775,1.028511821974983,1.0,1.0986122886681098,2.4254807692307887,1.7824515280972948,5.239570049189322,5.38895973765726,-0.8180040988922808,-0.17157189293310326,-0.3527758257203225,2.9471223404465015,0.19492656875832778,-0.35253731916682923,0.21544013755546323,-0.0004401360420493607,0.03628585010299268,4.33515597588908,0.48824188129898377,-0.04822326673247387,-0.3937192033492103,-0.08710028642659623,-0.05082893058845144,2.549024091208345,0.5866885784716511,0.08035690922289751,-0.9920594980447678,-0.09363961508913195,-0.058893341338434706,2.960203283121962,0.2277148780098858,-0.12569857708824492,-0.8180040988922808,-0.17157189293310326,1.2204881873910411,0.19492656875832778,1.1911573631279708,-0.07580308602120353,1.8722842821259231,0.6422976501305474,0.006517960947333536,0.17653678302765524,1.4551347814956042,0.7245240761478061,0.378041734946225,-0.1818632431351822,2.4426058650189275,0.7998665777184897,-0.1548015724995304,-0.010509478524924084,0.5165484050773521,0.27760252365930516,-1.5512747054690401,-0.41159699205246086,1.5789760394952193,0.009287925696580171,0.06680909971031926,-0.03181128257019985,0.8408169622079712,0.1918604651162621,-0.1303592189469486,0.08958649395106391,0.6974218213663093,0.38084112149535504,0.1580521533158147,1.0141679837764421,-0.13076934113629016,-1.153874797868093,-0.10231054567318028,0.5106119417390171,-0.41105824556635495,-0.4069458533259258,0.008552052457374337,0.2068880850980889,-1.1923362434190492,0.7986170400698389,-0.8502845015101279,-0.14177499653463987,-20.15787572858585,-187.18233680253604,-474.12695432358373,-3.834669469015475,-0.016376603032245668,0.015936466990196307,12.753477050662099,1.8544246568108491,-4.6633,-4.2694,0.9305492114524282,0.9252226949373701,8275.28777372,0.0011363854107135953,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1724695500000000000,1724696100000000000,156.9,158.36,150.9,203.6965902,10.0,False,0.0,203.6965902,0.8205015373075945,0.5742632579937857
ETHUSDT:PATH:ETHUSDT:5m:PIVOT:LOW:7419:s2:ETHUSDT:15m:PIVOT:HIGH:2467:s2:1724697300000000000,ETHUSDT:PATH:ETHUSDT:5m:PIVOT:LOW:7419:s2:ETHUSDT:15m:PIVOT:HIGH:2467:s2,ETHUSDT,1,1724697300000000000,1724696400000000000,2698.2,2673.6499999999996,2731.3399999999997,1.3498981670060948,2673.66,5,ETHUSDT:5m:PIVOT:LOW:7419:s2,15M_NEAREST_OPPOSING_LIQUIDITY,2673.66,2698.2,2731.35,2698.2,LEARNED_AUCTION_DIRECTION,90.98658364835885,1.5124148590192472,0.1318875763747444,1.3498981670060948,1.0,1.0986122886681098,1.643474680938648,1.3620266957232348,5.857557561538183,7.907106215453084,0.44815614612472343,0.024355648692654625,0.29025570145127905,2.3644593521503703,0.9724409448818249,0.17185062216578476,1.0934975049935414,0.14419348069113933,0.39088306540410117,2.0852410344106405,0.9922779922779743,0.348910939022678,-0.7127755567760818,-0.09296888387014922,-0.09201892869924946,4.205553315083872,0.5146812080536873,0.18986306011402176,-0.2679838955899679,-0.04894866124194149,-0.024926938284339204,2.038871216712627,0.4253770150806022,-0.10594852524377764,0.44815614612472343,0.024355648692654684,0.5420555291223003,0.9724409448818249,0.3158433791735836,0.0662352432473718,0.6861057189481493,0.6796267496111498,1.12999371130026,0.3433547181781913,1.204686402321031,0.9592559787422464,-0.7298542951174538,-0.271279341319517,1.5162616277220504,0.47783251231526713,0.5143125296003176,0.20447659778405747,1.3807477454414754,0.7635239567233437,-0.8472285238644006,-0.2692845312998791,1.9121328901322439,0.3772321428571535,-0.326513763605164,-0.09047227552886153,1.0638373278246658,0.32196589769308936,0.44388799235211074,-0.06437507094591935,0.8536307545233197,0.6825000000000045,0.1312197005992317,0.864325070144203,-0.09364034972338946,-0.29878664220951123,-0.426464026947482,-0.11966867061689854,0.48592469962894946,-0.03776855350422603,1.1763193399789662,-0.08282183498542484,-0.3203878182074755,-0.3923877385686063,-0.054142012996592534,-0.21384188259337533,1.842109007590409,8.05263755829344,-72.9400445605144,0.37180842466148023,0.08300331567457744,0.061190165016562686,65.53427377043342,0.4676577039131047,-1.8975,0.2880999999999999,0.5253102640642501,0.6924327671642825,8478.98436392,0.0002690142619739284,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1724697300000000000,1724702940000000000,2698.51,2673.34,9.047,-252.01255348,94.0,False,0.0,-252.01255348,-0.9907340418127221,0.4857926771117649
SOLUSDT:PATH:SOLUSDT:5m:PIVOT:HIGH:7450:s2:SOLUSDT:15m:PIVOT:LOW:2471:s2:1724708700000000000,SOLUSDT:PATH:SOLUSDT:5m:PIVOT:HIGH:7450:s2:SOLUSDT:15m:PIVOT:LOW:2471:s2,SOLUSDT,-1,1724708700000000000,1724705700000000000,157.567,159.245,155.46099999999998,1.2550655542312434,159.235,5,SOLUSDT:5m:PIVOT:HIGH:7450:s2,15M_NEAREST_OPPOSING_LIQUIDITY,157.567,159.235,157.567,155.451,LEARNED_AUCTION_DIRECTION,106.49438016843611,1.689992473003782,0.1126820023837904,1.2550655542312434,3.3333333333333335,1.0986122886681098,1.733752620545141,1.6087243886318576,6.545312703159536,8.21479651540772,-0.42389638684106495,0.10160065767203443,-0.23707317073170112,0.44699834096800284,0.1418636995827548,-0.5110525728787665,-0.8268675925721716,-0.20742401652911965,-0.19496556637378187,1.2275467762360328,0.27215587680703357,-0.27474918664948605,0.6873777490018277,-0.0057275509022231465,0.08874008581458735,1.4464038995357953,0.563703954038528,-0.06006073006924485,-0.28930294271176255,-0.006508893912014017,-0.018133897288595695,1.6569726178660273,0.4549201442555355,0.0007364600800736994,-0.42389638684106495,0.10160065767203443,1.2542448647684836,0.14186369958275477,0.96292512566371,0.47146099761944305,1.257733723919406,0.76560332871015,-1.9729498498652447,-0.47966291244353254,2.7753874545849864,0.07730986800753603,0.05407731683981807,-0.41464602288610153,1.2158674141079404,0.3658536585365774,0.05931060556627606,-0.056669083877205706,1.0414244565601338,0.160804020100514,1.027469019956345,0.17191565844890952,1.5664977587789901,0.6570155902004313,1.0047914354751262,0.15805168986083498,1.008280294626098,0.9982698961937634,0.849537203257616,0.4022501030806385,1.3205331886366045,0.6433289299867788,-1.9095504939303942,0.09870039472845361,0.17725785175725234,1.2030369541138435,-0.5466289718252687,-0.027696539337073806,-0.15966220894582983,-0.2642341778952351,-0.2738578254760897,-0.5530097670960819,0.6741972485094077,0.013180500492420033,0.2566418271982033,-0.5459447699099658,-7.289035515398723,88.3990737912832,41.14179777907623,1.437044435493085,9.952091438644041e-05,-0.2075235374435061,-54.05934238821963,1.7545068096058714,3.4938,-1.2878999999999998,0.5248685987598316,0.5475954100690754,8226.97181044,0.0003404858542938663,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1724708700000000000,1724737020000000000,157.55,159.27,130.54,-245.2076414,472.0,False,2.050169862,-243.157471538,-0.9852044273424072,0.49995226364011075
XRPUSDT:PATH:XRPUSDT:5m:PIVOT:HIGH:7585:s2:XRPUSDT:15m:PIVOT:LOW:2480:s2:1724753400000000000,XRPUSDT:PATH:XRPUSDT:5m:PIVOT:HIGH:7585:s2:XRPUSDT:15m:PIVOT:LOW:2480:s2,XRPUSDT,-1,1724753400000000000,1724746200000000000,0.5857,0.5921,0.5788,1.0781250000000093,0.592,5,XRPUSDT:5m:PIVOT:HIGH:7585:s2,15M_NEAREST_OPPOSING_LIQUIDITY,0.5857,0.592,0.5857,0.5787,LEARNED_AUCTION_DIRECTION,109.27095782823906,3.338329079559253,0.10981875000000066,1.0781250000000093,8.0,1.0986122886681098,1.913043478260878,1.322033898305086,12.929292929292922,13.939393939394051,-0.7227694472726839,-0.1475094587986516,-0.12307692307692965,5.063546299206322,0.3243243243243251,-0.7579465917130562,-0.4172911349449211,-0.07206984864411056,-0.07142857142857355,2.2517490754561607,0.3243243243243251,-0.3546217099985004,0.9389050536260579,0.062482651253914695,0.12121212121212348,1.4038828596455,0.609375000000006,0.06308281598310277,0.8997840097249625,0.051121373304272875,0.06365313653136662,1.0589313936217823,0.7549019607843186,0.3474584032045345,-0.7227694472726839,-0.1475094587986517,3.342808693636,0.3243243243243251,0.7227694472726839,0.3702565933018374,0.8131156281817569,0.8888888888889026,-0.7227694472726839,0.014517787174763085,1.174500351818149,0.38461538461540434,0.632423266363611,0.056929627612796234,1.1745003518180486,0.6923076923077186,-0.45173090454546505,0.0046601516845604105,1.1745003518180486,0.4615384615384221,1.5358850754544409,0.2762278818465796,2.5296930654542433,0.7857142857143027,1.7165774372725866,0.32544714302094113,1.8069236181816597,1.0,0.5420770854544377,0.15841688433945897,0.6324232663635106,1.0,1.408357580439029,0.7302594861536263,2.0342942828564397,-0.13040347967026975,1.851729411318033,-2.008213586922371,1.2849987119546826,-2.0077681592273664,0.9197552117329311,-1.3370463466778522,0.9946314941973768,-0.055726440571318925,0.9692316932833058,-0.0694476835583433,-46.189065496626824,-68.27084778233683,-63.38986994776974,-2.192718201225103,0.1783578934391788,-0.2504277420832895,-18.782554826017872,5.114348358452592,2.4358999999999997,1.7046,1.3303973906204127,1.211251534901076,7983.814338900001,0.0004234239016570624,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1724753400000000000,1724763300000000000,0.5856,0.5922,33211.100000000006,-238.75127679000002,165.0,False,0.0,-238.75127679000002,-0.9968137478127398,0.541941189253877
SOLUSDT:PATH:SOLUSDT:5m:PIVOT:LOW:7658:s2:SOLUSDT:15m:PIVOT:HIGH:2534:s2:1724769600000000000,SOLUSDT:PATH:SOLUSDT:5m:PIVOT:LOW:7658:s2:SOLUSDT:15m:PIVOT:HIGH:2534:s2,SOLUSDT,1,1724769600000000000,1724768100000000000,155.484,153.525,157.669,1.115364982133741,153.535,5,SOLUSDT:5m:PIVOT:LOW:7658:s2,15M_NEAREST_OPPOSING_LIQUIDITY,153.535,155.484,157.679,155.484,LEARNED_AUCTION_DIRECTION,125.99367137454678,1.8022862106349142,0.09524287901990795,1.115364982133741,1.6666666666666667,1.0986122886681098,1.0594900849858282,1.5618919825562132,6.980224478888295,7.7854979511847455,0.48123465469800975,0.016973247749106104,0.1923566878981068,0.9371527386441437,0.9760638297872335,0.6617071577561525,0.7194424791814803,0.15465953885509048,0.19491525423729217,1.1718177276343922,0.7689497716895104,0.2765572393891512,0.5759219846133042,0.02835193807510731,0.07435120850406839,1.0361648047934893,0.8851044504995522,0.46132164173486717,0.33373115002951703,0.012459464530507933,0.0257068953298848,0.7833494961083178,0.9216960693283855,0.295554916035174,0.48123465469800975,0.016973247749106104,1.1983061600426586,0.9760638297872335,0.05895921266168239,0.08758588136571038,1.1616558386583364,0.25377229080933617,0.7234454742810762,0.37828777971025757,0.8700467598181835,0.941391941391973,0.6501448315124773,0.1342926408007408,1.139346947380976,0.7510489510489561,0.7393803966220543,0.10683962081939476,1.3369399844092766,0.5923718712753117,-0.2023735137305759,-0.11870123563727517,1.059672335675995,0.4511278195488947,0.2661132030945789,0.021194509706937058,1.034176459930421,0.6409861325115505,-0.4764541779956439,-0.0835737607598694,0.9895586773756098,0.21256038647344455,0.6348021875130601,-0.6660822953035512,0.3091210652237637,0.48346166599726126,0.025300087183494746,-0.4439015296739907,0.3905962574039785,0.09063839729403123,0.3272907136764486,0.3921517655050317,0.13702414777744915,0.4388978368358551,0.06775379647008084,0.2659773535594362,6.852195911903891,-20.767272500350487,-44.3895562688823,-0.4316404676064092,0.011517389199459903,0.14314214965563057,50.923499351602786,-0.5020324416005195,-1.8883999999999999,1.3049,0.9921251723897435,0.9135556397933056,7745.06306211,0.0001889408319289028,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1724769600000000000,1724770920000000000,155.5,153.51,107.36,-230.2340568,22.0,False,0.0,-230.2340568,-0.9908852256535704,0.5212892700051267
XRPUSDT:PATH:XRPUSDT:5m:PIVOT:HIGH:7737:s2:XRPUSDT:240m:PIVOT:LOW:108:s2:1724794800000000000,XRPUSDT:PATH:XRPUSDT:5m:PIVOT:HIGH:7737:s2:XRPUSDT:240m:PIVOT:LOW:108:s2,XRPUSDT,-1,1724794800000000000,1724791800000000000,0.5768,0.5928,0.5606,1.0124999999999986,0.5927,5,XRPUSDT:5m:PIVOT:HIGH:7737:s2,240M_NEAREST_OPPOSING_LIQUIDITY,0.5768,0.5927,0.5768,0.5605,LEARNED_AUCTION_DIRECTION,277.3925104022194,3.5309249879953497,0.04325999999999996,1.0124999999999986,3.3333333333333335,3.871201010907891,1.0232558139534331,1.2762312633833006,13.675213675213614,13.846153846153765,2.4462965907690153,0.2717141426195413,0.32820512820513253,36.99327178690935,0.5200000000000021,-0.10914761529568005,1.7875307751726435,0.2649071743845496,0.26045016077170485,15.593325713259746,0.5890410958904122,0.2690307933506467,1.6992576504727572,0.20602569616718072,0.21937321937321777,7.757764264404752,0.7260273972602741,0.573339033584568,0.9985897231674342,0.15100215523421942,0.12163978494623619,2.9043992964918792,0.7826086956521743,0.5199842880859287,2.4462965907690153,0.27171414261954124,4.777923028845704,0.5200000000000021,0.22934030538456732,0.274952113313065,1.2613716796152477,0.3939393939393878,0.3440104580768934,0.16592852626824173,0.8791378373076354,0.6086956521739214,-0.4204572265384159,-0.21599280656280587,1.2231482953844863,0.18750000000001518,0.4204572265384159,0.13772598921684343,2.5227433592304953,0.45454545454545914,1.6436055219229446,0.2587948099678559,2.4080732065382113,0.7301587301587411,0.7644676846153092,0.3156080862235431,1.1849249111537252,0.6774193548387085,-0.4969039949999807,-0.4099748767679954,0.5733507634615032,0.0666666666666568,0.5737753105492541,0.11034140587484244,-0.7061849975990773,-0.5737753105492419,-0.35309249879953863,2.002696516628611,1.7529030275026236,0.6933935632663917,1.6012281125247525,0.18630266264789097,1.6133923996722723,0.0858652508004849,0.6605466610219266,0.3380430621455076,-274.10028894315985,-308.1208828115578,-581.3074784871831,-9.193295103591286,0.14193778557757414,0.12296938880697539,137.62474230287313,1.8283224795345916,5.8296,2.4989,2.0146582340309895,2.138500125969594,7514.82900531,0.0014871590705812007,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1724794800000000000,1724796900000000000,0.5767,0.5606,13439.8,210.99854329,35.0,False,0.0,210.99854329,0.9359208002422402,0.5479795739258707
BTCUSDT:PATH:BTCUSDT:5m:PIVOT:LOW:7755:s2:BTCUSDT:15m:PIVOT:HIGH:2572:s2:1724798400000000000,BTCUSDT:PATH:BTCUSDT:5m:PIVOT:LOW:7755:s2:BTCUSDT:15m:PIVOT:HIGH:2572:s2,BTCUSDT,1,1724798400000000000,1724797200000000000,59121.0,57928.1,62164.9,2.55168077793612,57928.2,5,BTCUSDT:5m:PIVOT:LOW:7755:s2,15M_NEAREST_OPPOSING_LIQUIDITY,57928.2,59121.0,62165.0,59121.0,LEARNED_AUCTION_DIRECTION,201.77263578085646,1.2178781968580437,0.059472881213848534,2.55168077793612,1.3333333333333333,1.0986122886681098,1.4714541536406969,1.1703444991268477,4.716821974140322,12.035823964360562,0.5142269651305073,0.07616988460960207,0.3905977165883144,1.4092882175763717,0.9270913277052958,0.32551196891886314,0.26003317691318617,0.02592589887854154,0.10357026675341408,1.4964577352234707,0.9387096774193548,0.19048348771118698,-0.9340060930468422,-0.10281545512006578,-0.12057966812088917,3.427096326432247,0.36459224844113,-0.14264007905540088,-0.7431670604810877,-0.12796913223269293,-0.11816292905435559,1.1954418803891054,0.2815332326283993,-0.2170917075727414,0.5142269651305073,0.07616988460960214,0.6912356281620151,0.9270913277052958,-0.11175771731860376,-0.06916080376204067,0.5522458088385739,0.46653858469419063,0.048098258086479224,0.0880446390930848,0.48451921748884996,0.09963503649636099,-0.2129055247651632,-0.10684097517343848,0.5453493674217592,0.15142671854735457,1.1815902960804676,0.13317545755210697,1.9750347226762672,0.9479810188915763,-2.0455906233251935,-0.24246598659165933,3.057422361453363,0.18033545401966622,-1.4058130580424661,-0.22125338603563294,1.7387873961926426,0.18346384623207057,-0.19699065995714812,-0.10808372918122928,0.5006109141280756,0.6029671494171599,0.05206789172584471,0.37642022900625083,-0.5174629592400846,-0.6084286289022979,0.15987905576994707,0.05324197163731132,0.5581226333825298,-0.04389566825202251,0.13327134668059537,0.1267618302325908,-0.7808806638527515,-0.15312542919409078,-0.7916003130495336,0.048433252568445884,-4.3510629347487395,-21.652201445352404,-413.7044898219067,-0.5147941773986121,-0.014677047419393489,0.04060294629793484,42.03950418999014,1.1347011077766922,-9.578100000000001,-0.49100000000000055,1.009773242952027,0.8372880502249901,7725.8275486,0.0004680539073378398,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724798400000000000,1724862180000000000,59127.100000000006,57922.1,0.182,-229.9614772,1063.0,False,0.3531212262615869,-229.6083559737384,-0.9906526928857212,0.31180908500324667
BTCUSDT:PATH:BTCUSDT:5m:PIVOT:LOW:7972:s2:BTCUSDT:15m:PIVOT:HIGH:2655:s2:1724863200000000000,BTCUSDT:PATH:BTCUSDT:5m:PIVOT:LOW:7972:s2:BTCUSDT:15m:PIVOT:HIGH:2655:s2,BTCUSDT,1,1724863200000000000,1724862300000000000,58384.3,57819.9,59022.0,1.1298724309000627,57820.0,5,BTCUSDT:5m:PIVOT:LOW:7972:s2,15M_NEAREST_OPPOSING_LIQUIDITY,57820.0,58384.3,59022.1,58384.3,LEARNED_AUCTION_DIRECTION,96.66982390813993,1.508227485622254,0.12413387668320308,1.1298724309000627,1.0,1.0986122886681098,1.8327578441675407,1.2529077085745914,5.841339934107276,6.599968951063401,0.4461876108484635,0.04501834244646323,0.21653189577717993,0.4619012146391097,0.7175853018372933,0.13668926711158963,1.2447419610255996,0.12602876508807828,0.2824057232933203,1.1927947300280919,0.8975628332064053,0.4000590320551161,-0.4375837185872492,-0.032892851271560934,-0.05649181515533097,1.0311894937210082,0.4694285001247846,0.05548398971557839,-1.118410539369333,-0.04713541671717938,-0.07691812889679159,0.7730683126021383,0.2451453147399985,-0.3856476360507522,0.4461876108484635,0.045018342446463334,0.8817296666662968,0.7175853018372933,-0.4119366946629943,-0.254151414946009,0.8516444024493366,0.3907608695652253,2.1217054026237885,0.33299581879909856,2.395249881888759,0.8966183574879227,-1.0631669524054899,-0.13724606320563634,1.5672108405942615,0.29238038984052106,-1.9226798085731285,-0.20048305894794743,2.2077955433061605,0.059958071278822946,-0.2698416775152109,-0.20139782774989323,0.7114007861764496,0.31164606376057313,-1.097417868590959,-0.22210120415046553,1.2885750089233508,0.019037356321849434,-0.48136422747136415,-0.23419805053133033,0.8345189443566188,0.39767054908487637,-2.9632768582680993,-2.022906106690367,0.7452952617647904,-0.5305786096213716,0.4184770096535168,-3.8768581333338448,0.5446177879344951,-0.09843017708603163,1.053930208319084,0.19081175270651562,-0.3625621659103308,-0.0750215526769184,-0.9897953652666215,-0.12861517410271162,5.900657835233858,-28.06774818909119,-29.132234747386576,-0.6273372523281511,0.01646231613114114,0.10956644895693694,81.75463664926497,-1.7392832500107147,-4.0455,-0.5265000000000001,0.9045368949581827,0.9698121348613662,7496.219192619999,0.0008084051558983132,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724863200000000000,1724864160000000000,58390.4,59022.0,0.351,207.3007404,16.0,False,0.0,207.3007404,0.9218013110933169,0.5392283721213199
XRPUSDT:PATH:XRPUSDT:5m:PIVOT:LOW:7992:s2:XRPUSDT:15m:PIVOT:HIGH:2642:s2:1724871300000000000,XRPUSDT:PATH:XRPUSDT:5m:PIVOT:LOW:7992:s2:XRPUSDT:15m:PIVOT:HIGH:2642:s2,XRPUSDT,1,1724871300000000000,1724868300000000000,0.5738,0.5659,0.5842,1.3164556962025382,0.566,5,XRPUSDT:5m:PIVOT:LOW:7992:s2,15M_NEAREST_OPPOSING_LIQUIDITY,0.566,0.5738,0.5843,0.5738,LEARNED_AUCTION_DIRECTION,137.6786336702687,2.7878422264272102,0.08715949367088587,1.3164556962025382,3.3333333333333335,1.0986122886681098,1.9999999999999707,2.1538461538461875,10.797266514806392,14.214123006833802,1.772555025444031,0.13284835007917817,0.7073170731707554,1.2645973018700867,0.9393939393939456,0.6600111714083144,0.9175176947734874,-0.03822240244256246,0.26530612244897217,0.8312904443506013,0.9534883720930281,0.6896869951934127,0.8469394105601679,-0.014186023563144055,0.10933940774487519,0.746788141880991,0.9750000000000028,0.7416998075173699,0.36171370659340235,-0.0024030137868370654,0.01714763697197823,1.7527391992885322,0.9892473118279581,0.7687753790696036,1.772555025444031,0.1328483500791781,2.0170453737811105,0.9393939393939456,0.06112258708426991,-0.2108165813824913,0.8557162191799145,0.9285714285713605,-0.1833677612528776,-0.21714387939565655,0.7334710450113746,0.0,0.48898069667422717,0.16519961714457906,0.7334710450113068,0.9166666666666744,0.6723484579270369,0.1211959301291527,1.100206567516994,0.6111111111110974,-0.24449034833707964,-0.4245421300682174,0.6723484579270369,0.4545454545455096,0.7945936320955768,0.042210735903044604,0.9779613933483865,1.0,-0.48898069667422717,-0.13363964163650893,0.9168388062641843,0.2666666666667012,0.9175176947734874,3.7406490633073672,1.7291679632270052,2.240860523773773,0.4587588473867535,-2.7790199409005427,2.416444317213469,-0.6438892917694381,1.1866532943902828,-0.26913559961679534,1.1386822836363053,-0.29174287307613744,0.2684888497573113,0.09322485683609105,-6.552271688136102,2.637606511939339,34.070720410710464,0.047915077048351594,0.04207839303893315,-0.08030079548149596,43.641511178789116,1.7734140401082215,-3.2003,-0.35210000000000036,0.41910259244121667,0.375373761017874,7703.519933019999,0.0001077895347267599,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1724871300000000000,1724884260000000000,0.5739,0.5658,26572.6,-230.38045611,216.0,False,0.0,-230.38045611,-0.9968622920132404,0.47538783260412665
ETHUSDT:PATH:ETHUSDT:5m:PIVOT:HIGH:8205:s2:ETHUSDT:15m:PIVOT:LOW:2730:s2:1724933100000000000,ETHUSDT:PATH:ETHUSDT:5m:PIVOT:HIGH:8205:s2:ETHUSDT:15m:PIVOT:LOW:2730:s2,ETHUSDT,-1,1724933100000000000,1724932200000000000,2555.47,2573.8300000000004,2536.17,1.0511982570805618,2573.82,5,ETHUSDT:5m:PIVOT:HIGH:8205:s2,15M_NEAREST_OPPOSING_LIQUIDITY,2555.47,2573.82,2555.47,2536.16,LEARNED_AUCTION_DIRECTION,71.84588353610327,1.471605427077194,0.16702418300653063,1.0511982570805618,1.0,1.0986122886681098,2.5752380952381206,1.4187060006704597,5.699503311258426,5.991307947019748,-0.24433855383272424,0.10505221036954354,-0.12350877192980403,3.1939050402904474,0.2701812191104256,-0.2617309336707813,1.2030935435963128,0.23535895401164988,0.3044624746450281,3.570280207047166,0.7824165029469642,0.2352751673649621,-0.5602680792630323,-0.09882176209728451,-0.07233029801324471,3.626273355048322,0.5562291603516287,0.15449110895801396,-0.19978085658985384,-0.03824763105761291,-0.01770021481705017,1.7080689624005254,0.4872543813064316,-0.06747842840929223,-0.24433855383272424,0.10505221036954362,0.8426903532754974,0.2701812191104256,0.648330139999428,0.23421435570854068,0.7524516828258869,0.9667896678967096,1.6770509831248224,0.32537630368261944,1.9130598135315007,0.9433962264150807,-1.4701961847095577,-0.20584702977916444,2.029675941497155,0.2291381668946843,-0.8052065978579115,-0.1628610015078565,0.9412587471511538,0.05162241887904457,0.5553148950744479,0.11911779197162027,0.7663345552027355,1.0,-0.6969201933184296,-0.232555621116765,0.7802174275796472,0.09252669039145014,0.33457722428233466,0.19280962751512665,1.1134063646243286,0.4600997506234232,0.15469490600540975,0.4127869253511679,-2.1673317400961882,-0.8925014395699359,5.550581471954927,3.001922780915405,-0.16764862561126984,-0.0766899282214544,1.088798527633288,0.11429501596302472,-0.4114216106893999,-0.14884646857363243,-0.2520090730757637,0.05222821648590986,9.123060142073314,23.076215686810286,-26.15221341523366,0.7633354565641666,0.20681554903570615,0.028543404975942877,56.42869469932421,2.097323225811465,5.304399999999999,-1.7034000000000005,0.8805502213489576,1.200666978898282,7473.13947691,0.0010690793901300434,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1724933100000000000,1724935140000000000,2555.18,2574.12,10.303,-221.56240895,34.0,False,0.0,-221.56240895,-0.9882611791852163,0.5817582206602329
