trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,price,time_in_force,expire_time_ns,filled_qty,liquidity_side,avg_px,slippage,commissions,status,is_post_only,is_reduce_only,is_quote_quantity,display_qty,emulation_trigger,trigger_instrument_id,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last,trigger_price,trigger_type
BACKTESTER-001,CandidateStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-004,BTCUSDT-PERP.BINANCE-CandidateStrategy-000,BINANCE-001,T-418717587e00c1af-239191,LIMIT,BUY,21.104,44565.0,GTD,1.644490500000001e+18,21.104,TAKER,44563.6,-1.4000000000014552,['752.37617152 USDT'],FILLED,False,False,False,,NO_TRIGGER,,OTO,OL-20220210-105000-001-000-2,"['O-20220210-105000-001-000-5', 'O-20220210-105000-001-000-6']",,,,,['ENTRY'],6a368892-c434-4f7a-8849-7817e9be025f,2022-02-10 10:50:00+00:00,2022-02-10 10:50:00+00:00,,
BACKTESTER-001,CandidateStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-006,BTCUSDT-PERP.BINANCE-CandidateStrategy-000,BINANCE-001,T-d9dd660d838c6b63-239322,LIMIT,SELL,21.104,44814.2,GTC,,21.104,MAKER,44814.1,0.09999999999854481,['378.30270656 USDT'],FILLED,True,True,False,,NO_TRIGGER,,OUO,OL-20220210-105000-001-000-2,['O-20220210-105000-001-000-5'],O-20220210-105000-001-000-4,,,,['TAKE_PROFIT'],7392d2be-2b68-4fd8-9c70-4baaeafae8e2,2022-02-10 10:50:00+00:00,2022-02-10 11:24:00+00:00,,
BACKTESTER-001,CandidateStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-007,BTCUSDT-PERP.BINANCE-CandidateStrategy-000,BINANCE-001,T-be012a1ae9bc2c27-539255,LIMIT,SELL,7.752,44130.8,GTD,1.649258400000001e+18,7.752,MAKER,44130.700000000004,0.09999999999854481,['136.84047456 USDT'],FILLED,False,False,False,,NO_TRIGGER,,OTO,OL-20220406-151500-001-000-3,"['O-20220406-151500-001-000-8', 'O-20220406-151500-001-000-9']",,,,,['ENTRY'],47db808f-c80a-4991-8c6e-82eceda030a6,2022-04-06 15:15:00+00:00,2022-04-06 15:16:00+00:00,,
BACKTESTER-001,CandidateStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-009,BTCUSDT-PERP.BINANCE-CandidateStrategy-000,BINANCE-001,T-276352e730ade61b-539573,LIMIT,BUY,7.752,43666.0,GTC,,7.752,MAKER,43666.1,0.09999999999854481,['135.39984288 USDT'],FILLED,True,True,False,,NO_TRIGGER,,OUO,OL-20220406-151500-001-000-3,['O-20220406-151500-001-000-8'],O-20220406-151500-001-000-7,,,,['TAKE_PROFIT'],4a367399-ff24-4a3a-a7d6-18746fa9124b,2022-04-06 15:15:00+00:00,2022-04-06 16:39:00+00:00,,
BACKTESTER-001,CandidateStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-010,BTCUSDT-PERP.BINANCE-CandidateStrategy-000,BINANCE-001,T-8dcea8aea124a9d1-649888,MARKET,BUY,24.949,,GTC,,24.949,TAKER,38622.700000000004,0.0,['770.87819384 USDT'],FILLED,,False,False,,NO_TRIGGER,,OTO,OL-20220427-070000-001-000-4,"['O-20220427-070000-001-000-11', 'O-20220427-070000-001-000-12']",,,,,['ENTRY'],36a69929-2ec5-45f0-86e4-87d1336b761b,2022-04-27 07:00:00+00:00,2022-04-27 07:00:00+00:00,,
BACKTESTER-001,CandidateStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-012,BTCUSDT-PERP.BINANCE-CandidateStrategy-000,BINANCE-001,T-b657b3816c42ba33-651369,LIMIT,SELL,24.949,39243.5,GTC,,24.949,MAKER,39243.4,0.09999999999854481,['391.63343464 USDT'],FILLED,True,True,False,,NO_TRIGGER,,OUO,OL-20220427-070000-001-000-4,['O-20220427-070000-001-000-11'],O-20220427-070000-001-000-10,,,,['TAKE_PROFIT'],b72558f9-5dc9-401f-ad97-57001f097aa3,2022-04-27 07:00:00+00:00,2022-04-27 13:32:00+00:00,,
BACKTESTER-001,CandidateStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-019,BTCUSDT-PERP.BINANCE-CandidateStrategy-000,BINANCE-001,T-346c2bb5e515f1ea-719979,MARKET,BUY,13.333,,GTC,,13.333,TAKER,32337.4,0.0,['344.92364336 USDT'],FILLED,,False,False,,NO_TRIGGER,,OTO,OL-20220510-062500-001-000-7,"['O-20220510-062500-001-000-20', 'O-20220510-062500-001-000-21']",,,,,['ENTRY'],6c874cbd-5e52-4b9a-a08f-310c2b9836bb,2022-05-10 06:25:00+00:00,2022-05-10 06:25:00+00:00,,
BACKTESTER-001,CandidateStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-020,BTCUSDT-PERP.BINANCE-CandidateStrategy-000,BINANCE-001,T-4555e97885ca21e1-720104,STOP_MARKET,SELL,13.333,,GTC,,13.333,TAKER,32114.899999999998,0.10000000000218279,['342.55036936 USDT'],FILLED,,True,False,,NO_TRIGGER,,OUO,OL-20220510-062500-001-000-7,['O-20220510-062500-001-000-21'],O-20220510-062500-001-000-19,,,,['STOP_LOSS'],6eaebe7b-13e8-4466-903a-4de47cdda068,2022-05-10 06:25:00+00:00,2022-05-10 06:57:00+00:00,32115.0,DEFAULT
BACKTESTER-001,CandidateStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-025,BTCUSDT-PERP.BINANCE-CandidateStrategy-000,BINANCE-001,T-51e5575cf3b45f52-846351,MARKET,BUY,50.555,,GTC,,50.555,TAKER,29956.899999999998,0.0,['1211.57686360 USDT'],FILLED,,False,False,,NO_TRIGGER,,OTO,OL-20220602-110500-001-000-9,"['O-20220602-110500-001-000-26', 'O-20220602-110500-001-000-27']",,,,,['ENTRY'],2bd2e039-5bc3-4323-971c-f555e1195eb2,2022-06-02 11:05:00+00:00,2022-06-02 11:05:00+00:00,,
BACKTESTER-001,CandidateStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-027,BTCUSDT-PERP.BINANCE-CandidateStrategy-000,BINANCE-001,T-ca0a2f96516b2025-846538,LIMIT,SELL,50.555,30188.8,GTC,,50.555,MAKER,30188.700000000004,0.09999999999490683,['610.47589140 USDT'],FILLED,True,True,False,,NO_TRIGGER,,OUO,OL-20220602-110500-001-000-9,['O-20220602-110500-001-000-26'],O-20220602-110500-001-000-25,,,,['TAKE_PROFIT'],56f843b1-02f7-45e4-97e9-002a1dde9756,2022-06-02 11:05:00+00:00,2022-06-02 11:55:00+00:00,,
