plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,move_3,flow_3,efficiency_3,location_3,move_15,flow_15,efficiency_15,location_15,move_60,flow_60,efficiency_60,location_60,move_240,flow_240,efficiency_240,location_240,context_scale,context_age,source_strength,body,wick,activity,range_expansion,impact_residual,flow_change,basis,basis_change,basis_dislocation,market_5,market_15,market_60,relative_15,relative_60,context_15,context_60,channel_location,source_age,source_kind,event_age,penetration,event_flow,event_activity,return_depth,return_activity,origin_overlap,entry_distance,risk_range,risk_bps,cost_r,planned_rr,target_range,is_origin_return,auction_rejection,higher_strength,lower_strength,trigger_strength,setup_age,trigger_age,overlap_width,peer_progress,peer_flow,m_opponent_markout_1,m_own_markout_1,m_trapped_opponent_1,m_trapped_self_1,m_extreme_flow_1,m_extreme_share_1,m_late_flow_1,m_late_progress_1,m_flow_price_alignment_1,m_opponent_markout_5,m_own_markout_5,m_trapped_opponent_5,m_trapped_self_5,m_extreme_flow_5,m_extreme_share_5,m_late_flow_5,m_late_progress_5,m_flow_price_alignment_5,x_spot_move_15,x_relative_move_15,x_spot_flow_15,x_relative_flow_15,x_oi_change_15,x_spot_move_60,x_relative_move_60,x_spot_flow_60,x_relative_flow_60,x_oi_change_60,x_index_basis,x_premium,x_premium_change,x_spot_activity,x_futures_activity,label_closed,label_net_r,label_win,label_target,label_hold,label_ambiguous,month,forecast,utility
REJECTION:h4-liquidity-XRPUSDT-00000027,XRPUSDT:H4_SWEEP:XRPUSDT:1767571200000000000:PREVIOUS_H4_HIGH:26,XRPUSDT,-1,1767573660000000000,1767573600000000000,2.0998,2.104,2.09,2.3333333333334036,2.102,5.584962500721156,PREVIOUS_H4:1767571200000000000:PREVIOUS_H4_HIGH:SNAP:1767573600000000000,H4LiquidityKind.PREVIOUS_H4_MIDPOINT,2.10195,2.1020499999999998,2.1031,2.0996,AUCTION_REJECTION,0.5686274509803614,0.2041527438790334,0.8285714285713344,0.9024390243902491,-0.9411764705881994,-0.16271318119888167,-0.26966292134829917,-0.1960784313725754,-2.039215686274505,0.06880955883457512,-0.1262135922330116,-0.5661375661375885,-1.254901960784324,0.02274385283381289,-0.02307137707281954,-0.6833976833977016,0.0,0.0,1.0,0.799999999999929,0.040000000000085266,0.4478714613326892,0.6617010449537866,0.13795695965675187,0.5448206999296139,0.4762131530067215,1.9032216674896851,0.17813775037908947,-0.36050156739813755,-1.0223123732251376,-2.114845938375308,0.08113590263693815,0.07563025210080321,1.0,1.0,-1.5029702970296452,0.1541506798272583,0.0,0.6931471805599453,0.21568627450981928,0.2703632113150539,1.080211404654852,0.08333333333333333,0.0,0.0,0.4313725490195515,0.8235294117646854,20.001904943327848,0.6005428571428598,2.3333333333334036,1.9215686274509907,0.0,1.0,1.0,1.0,2.3882393091303977,3.7376696182833684,0.0,0.019607843137208803,-1.1034482758620758,0.03244933220996564,,,,,,,,,,,,,,,,,,,-0.921986141251685,-0.020267704223003308,-0.18881846035841277,0.026105279159530953,11.694653155984724,-2.082303305828089,0.038020915460546666,-0.06922702664902988,0.13803658548360498,-22.449047215715723,6.161264880542028,7.1314,0.015500000000000106,1.2972258926544806,1.042458185557189,1767573960000000000,-0.9697097642038812,0,0,5.0,False,2026-01,0.3719249694671786,-0.006282133295972077
ACCEPTANCE:ec-re1-efficient-pullback-ETHUSDT-00000004,ETHUSDT:EFFICIENT_PULLBACK:ETHUSDT:ETHUSDT:5m:PIVOT:HIGH:1155:s2:1767574200000000000,ETHUSDT,1,1767587580000000000,1767574200000000000,3164.72,3155.99,3186.89,2.5395189003436456,3152.965,1.584962500721156,ETHUSDT:15m:PIVOT:HIGH:380:s2:SNAP:1767587580000000000,ObjectKind.HORIZONTAL_RESISTANCE,3159.87,3159.88,3221.0,3156.0,AUCTION_ACCEPTANCE,0.10007581501134977,-0.09425210518275338,0.09090909090907952,0.8513800424627882,-1.5360121304018297,-0.16561215523989237,-0.30032611918175256,-0.18694638694639876,-3.8013646702047095,-0.16079696637517232,-0.3260502015866888,-0.53911205073997,2.8961334344199896,0.014770595921250967,0.046914914521517255,-0.43242555357598,0.0,0.0,2.404817664770834,0.5630252100839416,0.04481792717082553,1.3256072277097721,0.914195027299978,0.19909562208260376,0.3923393087135568,0.0,-0.6953597380388032,0.38779445380959915,0.1896849465082512,-1.6703719432415602,-3.6177766370016977,0.13435981283973053,-0.18358803320301176,0.0,1.0,-3.950762527233157,0.8472978603872036,0.0,5.4116460518550396,10.316148597422226,0.007222183589339709,5.806804013521026,0.8272212831630825,0.0,0.0,1.7824109173615779,1.323730098559512,27.585378801284214,0.43441305841924294,2.5395189003436456,3.361637604245638,0.0,0.0,2.404817664770834,1.7867528271405222,30.51187979885442,5.497168225293202,0.0,0.0015163002274781255,-1.8047317560812906,-0.24486493190519618,,,,,,,,,,,,,,,,,,,-1.5555924690500025,0.022033427492113213,-0.09309229145521786,-0.07251986378467445,-26.36422255974935,-3.8209275701878487,0.03454051092338737,-0.17882311379831975,0.018026147423147426,-49.23821718369581,-3.401179156483636,-4.6327,0.9630999999999995,0.9689093575466285,0.9648846297733498,1767591840000000000,-0.9753505664193296,0,0,71.0,False,2026-01,0.14948563633222947,-0.01920071349499758
ACCEPTANCE:ec-re1-efficient-pullback-BTCUSDT-00000003,BTCUSDT:EFFICIENT_PULLBACK:BTCUSDT:BTCUSDT:5m:PIVOT:HIGH:1152:s2:1767574200000000000,BTCUSDT,1,1767594780000000000,1767574200000000000,92236.6,92101.9,92427.1,1.4142538975499892,91513.05,1.584962500721156,BTCUSDT:15m:PIVOT:HIGH:380:s2:SNAP:1767594780000000000,ObjectKind.HORIZONTAL_RESISTANCE,92108.5,92108.6,93382.5,92102.0,AUCTION_ACCEPTANCE,-0.03353658536573734,0.08286384739093933,-0.01756253326231219,0.8413132694939602,-1.7815040650406375,0.0028204095534442833,-0.4346640218199688,-0.1719470932020707,-4.060975609756249,-0.044290478126507514,-0.24918932402095328,-0.5079510144397573,-6.082317073171091,-0.000902474141702979,-0.09072718177270597,-0.7474434749976422,0.0,0.0,1.7205069873253143,0.7531645569623634,-0.24261603375530405,0.8311609381687132,0.7932286122548599,0.15862143436784912,0.33992782017608886,0.0,0.11278967307459808,0.38567900109718767,-0.41344169246647733,-1.6533939313851103,-3.543785935426821,-0.12811013365552726,-0.517189674329428,-1.0,0.0,0.21431040442450122,1.2039728043259361,0.0,5.840641657373398,18.998475609757193,0.05331981390672353,6.50750183633934,0.6129610313193699,0.0,0.0,7.35315040650453,1.3689024390245896,14.603747319395081,0.8211069042315547,1.4142538975499892,1.9359756097562122,0.0,0.0,1.7205069873253143,2.4107403961185763,6.315247774532947,5.937536205082426,0.0,0.0010162601626608403,-1.5252837977295832,-0.2656034125964618,,,,,,,,,,,,,,,,,,,-1.7777990828319605,-0.0020142079667866105,-0.21456804029624055,0.21738844984968494,-6.459086406671588,-4.099139931274033,0.046935753455926876,-0.20541626633648888,0.16112578820998136,-13.094338413299766,-4.321041124014657,-4.0954,-0.39899999999999997,0.5864369166113278,0.7710211444299099,1767595800000000000,0.45837226769394057,1,1,17.0,False,2026-01,0.36598630900195495,-0.014313104366339657
REJECTION:h4-liquidity-XRPUSDT-00000030,XRPUSDT:H4_SWEEP:XRPUSDT:1767614400000000000:PREVIOUS_H4_LOW:29,XRPUSDT,1,1767616560000000000,1767616500000000000,2.1278,2.1229,2.1369,1.8571428571427406,2.1242,5.584962500721156,PREVIOUS_H4:1767614400000000000:PREVIOUS_H4_LOW:SNAP:1767616500000000000,ObjectKind.HORIZONTAL_RESISTANCE,2.12415,2.12425,2.1279,2.1252,AUCTION_REJECTION,0.7199999999999929,0.22820107955466837,1.0,0.9591836734694803,-0.3199999999999574,-0.11623965961841722,-0.09302325581394388,0.23076923076927458,0.07999999999998934,-0.1330580926104372,0.0057971014492748775,-0.3093525179856028,-2.959999999999872,-0.13825857775070863,-0.050859106529209386,-0.6190476190476241,0.0,0.0,1.0,0.8947368421052755,2.3373116307897874e-13,0.2864896648026826,0.6436039595387807,0.25593905140437573,0.18689123152952358,-0.4699468960001063,0.1339411549183822,-0.08377186395401343,0.07070346320353292,-0.27075949367088903,-0.030649350649310618,-0.049240506329068345,0.11064935064929995,-1.0,0.0,-0.6087912087912273,0.13613217432458,0.0,0.6931471805599453,-0.19999999999997337,0.15511140921008149,0.7319724220951032,0.027027027026965394,0.0,0.0,0.7199999999999929,0.9800000000000026,23.02848012031265,0.520493877551007,1.8571428571427406,1.8199999999998908,0.0,1.0,1.0,1.0,1.0,3.6109179126442243,0.0,0.019999999999952927,-0.22151898734182074,-0.21248075565176122,,,,,,,,,,,,,,,,,,,-0.3596619614965402,0.03978221327749207,0.08929630601860551,-0.20553596563702245,-2.422077347610241,0.01999013552279247,0.06001738492339962,-0.01819141899572468,-0.11486667361471245,55.799496938533366,-5.477541293927857,-2.6672000000000002,2.9250000000000003,0.5700443044670161,0.6051686959438269,1767616800000000000,-0.9722335636548597,0,0,4.0,False,2026-01,0.3661122199196436,-0.008858114388819888
ACCEPTANCE:ec-re1-efficient-pullback-ETHUSDT-00000005,ETHUSDT:EFFICIENT_PULLBACK:ETHUSDT:ETHUSDT:5m:PIVOT:HIGH:1335:s2:1767627300000000000,ETHUSDT,1,1767630300000000000,1767627300000000000,3178.7,3170.81,3201.69,2.913814955640128,3154.245,1.584962500721156,ETHUSDT:15m:PIVOT:HIGH:306:s2:SNAP:1767630300000000000,ObjectKind.HORIZONTAL_RESISTANCE,3173.82,3173.8300000000004,3205.0,3170.82,AUCTION_ACCEPTANCE,-0.25546930134091617,-0.11332272940422736,-0.16117542297420517,0.2719935431799412,-1.2787579393084478,-0.14821138749424875,-0.2145902415916663,-0.29893238434166836,2.8581510232886234,-0.008754394080577575,0.11302115309482552,-0.07150132409859866,0.7000705716302063,-0.0365366215689286,0.009463120540313752,0.27368130350731423,0.0,0.0,1.8251633986927127,0.6596638655462354,-0.2170868347339866,0.6011586718903921,0.8679133857094418,0.08575949666536697,0.4893484947523198,-2.8705655621752424,-2.116936749027021,-1.4808328789606964,-1.0618002099370578,-0.3369314205738658,3.23050603120675,-0.941826518734582,-0.3723550079181268,0.0,0.0,0.0,0.2876820724517809,0.0,3.9318256327243257,7.163726182074784,-0.037317929875979955,3.941492031101238,0.5181755492069772,0.0,0.0,3.4516584333097815,1.1136203246294754,24.82146789568022,0.4828524714828975,2.913814955640128,3.244883556810179,0.0,0.0,1.8251633986927127,1.7119412653854453,3.771486025872167,4.02535169073515,0.0,0.001411432604123956,-0.11561071195304905,-0.06877435384306226,,,,,,,,,,,,,,,,,,,-1.2454230139055733,-0.03151600892319625,0.055376196811236844,-0.2035875843054855,4.070246279450629,2.7978709410199687,0.06942289942351318,0.01914586813991836,-0.027900262220495936,-25.409573080317216,-4.226941423948194,-3.6134,0.5055000000000001,0.9928380405316802,0.7614686896154294,1767633780000000000,-0.9735496072169627,0,0,58.0,False,2026-01,0.19494389436124016,-0.014818710545142449
REJECTION:h4-liquidity-SOLUSDT-00000024,SOLUSDT:H4_SWEEP:SOLUSDT:1767628800000000000:PREVIOUS_H4_HIGH:23,SOLUSDT,-1,1767636360000000000,1767636300000000000,136.27,136.63,134.78,4.138888888889084,136.47,5.584962500721156,PREVIOUS_H4:1767628800000000000:PREVIOUS_H4_HIGH:SNAP:1767636300000000000,H4LiquidityKind.PREVIOUS_H4_MIDPOINT,136.465,136.475,136.45,136.2,AUCTION_REJECTION,0.020833333333314212,-0.13473839061902532,0.03999999999996362,0.4399999999998272,-0.7708333333333364,-0.19402465014820258,-0.27407407407408435,0.14285714285712625,-1.9583333333333124,-0.10315901923790234,-0.1721611721611688,-0.5658914728682174,-4.624999999999959,-0.01073832841868433,-0.07778556412053257,-0.7005347593582882,0.0,0.0,1.0,0.33333333333338594,0.666666666666614,0.8903386931966636,0.6450279322156881,0.3778379482907177,-0.40362346093322565,1.3129104542042302,-0.48641505903557203,0.38532606203060793,0.20595065018980654,-0.9296363133403976,-2.130608391890791,0.15880298000706128,0.1722750585574786,-1.0,1.0,-0.2771428571428727,0.41925843024050025,0.0,0.6931471805599453,-0.04166666666668764,-0.34322194440567005,1.1199609786375277,0.2592592592593294,0.0,0.0,0.41666666666663954,0.749999999999963,26.418140456445673,0.4548333333333519,4.138888888889084,3.10416666666666,0.0,1.0,1.0,1.0,8.199051462096644,4.844187086458591,0.0,0.020833333333314212,-1.0264114368791102,-0.06402064894837431,,,,,,,,,,,,,,,,,,,-0.7715982149670297,-0.0002834989767693229,-0.10732134467902715,-0.08670330546917546,54.709168166979794,-1.943426123785456,-0.02169279271985592,-0.08885199416030247,-0.014307025077599914,4.162027889833553,4.293150590404249,3.2228,1.325,0.9414616345694586,0.8291267140232204,1767638220000000000,-0.9746412005203021,0,0,31.0,False,2026-01,0.3202390620368315,0.003084137360079689
REJECTION:h4-liquidity-SOLUSDT-00000026,SOLUSDT:H4_SWEEP:SOLUSDT:1767643200000000000:PREVIOUS_H4_HIGH:25,SOLUSDT,-1,1767645660000000000,1767645600000000000,138.48,138.89999999999998,138.0,1.1428571428571526,138.78,5.584962500721156,PREVIOUS_H4:1767643200000000000:PREVIOUS_H4_HIGH:SNAP:1767645600000000000,ObjectKind.HORIZONTAL_SUPPORT,138.775,138.785,138.78,138.48,AUCTION_REJECTION,0.3750000000000222,-0.2169884953598416,0.5555555555555556,1.0,1.3750000000000577,-0.06264631742811091,0.2558139534883733,1.0,-1.1249999999999956,-0.09526599129507615,-0.06849315068493043,0.4754098360655885,-7.50000000000016,-0.06375711327054527,-0.1250000000000003,-0.5161290322580574,0.0,0.0,1.0,0.6666666666666983,0.33333333333330173,0.5288988625760025,0.8929433678771894,0.3083536617910625,0.2881457547943625,3.6189137312592212,5.781543489044028,1.9079424486806802,0.09337961659943171,1.4147727272727562,-2.4778275648948815,-0.03977272727269843,1.352827564894886,-1.0,1.0,-1.9373493975903138,0.1541506798272583,0.0,0.6931471805599453,0.0,-0.007437287627973767,0.8795585822426258,-0.0,0.0,0.0,0.7500000000000444,1.0499999999999912,30.329289428075352,0.39625714285715463,1.1428571428571526,1.2,0.0,1.0,1.0,1.0,1.0,3.7376696182833684,0.0,0.024999999999977797,1.4545454545454546,-0.07290107223856246,,,,,,,,,,,,,,,,,,,1.3219944735753018,0.05028219615781514,-0.1679842985833466,0.10533798115523564,7.073098406173983,-1.151497807785867,0.024665956945940332,-0.04469540197502969,-0.0505705893200465,-24.027277952001214,5.367093331776207,3.5312,2.5707,0.8212541486485095,0.9515656250690995,1767646500000000000,0.6152485256781907,1,1,14.0,False,2026-01,0.5002798220186057,-0.006071370691653659
ACCEPTANCE:ec-re1-efficient-pullback-BTCUSDT-00000004,BTCUSDT:EFFICIENT_PULLBACK:BTCUSDT:BTCUSDT:5m:PIVOT:HIGH:1331:s2:1767635100000000000,BTCUSDT,1,1767658620000000000,1767635100000000000,93713.8,93644.2,93950.0,3.393678160919215,93382.55,1.584962500721156,BTCUSDT:15m:PIVOT:HIGH:390:s2:SNAP:1767658620000000000,ObjectKind.HORIZONTAL_RESISTANCE,93650.0,93650.1,94760.3,93644.3,AUCTION_ACCEPTANCE,0.11592994161809346,-0.017821750654684654,0.14802981895641576,0.9971264367818597,-1.3519599666388584,-0.07450410351052059,-0.4045420514100136,-0.5453058554138001,-3.148457047539769,-0.046780063539546654,-0.2448913396042954,-0.6891075821963706,-5.277731442869338,0.02450174531477464,-0.08071016784858004,-0.8754480286738351,0.0,0.0,1.5032756200280843,0.9962962962963502,2.6947991163642317e-13,0.7977252795999292,0.8120248788798253,0.3248845648449892,0.397426977267003,0.19207785555863666,0.19207785555863666,0.6881305020160086,-0.4012387856997694,-1.7306240063593388,-3.634588632750444,0.37866403972048035,0.4861315852106749,-1.0,1.0,0.2265063841798587,2.4277482359480516,0.0,5.973809611869261,11.490825688073953,0.04051964847920769,6.551886929554797,0.7595717655597896,0.0,0.0,2.7627189324438373,0.5804837364471159,7.4268677612054805,1.615155172413658,3.393678160919215,1.9699749791493624,0.0,0.0,1.5032756200280843,1.2932439775402984,1.9443500393078423,6.306275286948016,0.0,0.0008340283570127241,-1.8141891891892068,-0.1777087437999131,,,,,,,,,,,,,,,,,,,-1.4032428155677314,0.05245076827767196,-0.3365842985199083,0.26208019500938795,-3.661962947933972,-3.1370089879786978,-0.0051236957072641615,-0.2229722572251331,0.17619219368558647,-6.046987597798648,-3.5969646914835174,-3.7453999999999996,1.1566,0.6952904179490353,0.7636345826347672,1767659160000000000,-0.9510342046640736,0,0,9.0,False,2026-01,0.269136117736467,-0.01554637160825136
REJECTION:h4-liquidity-XRPUSDT-00000034,XRPUSDT:H4_SWEEP:XRPUSDT:1767657600000000000:PREVIOUS_H4_HIGH:33,XRPUSDT,-1,1767664560000000000,1767664500000000000,2.362,2.37,2.3215500000000002,5.05624999999998,2.368,5.584962500721156,PREVIOUS_H4:1767657600000000000:PREVIOUS_H4_HIGH:SNAP:1767664500000000000,H4LiquidityKind.PREVIOUS_H4_MIDPOINT,2.36795,2.3680499999999998,2.368,2.3619,AUCTION_REJECTION,0.4573991031390231,-0.22417507916076368,0.8095238095238296,0.9749999999999472,0.8699551569506769,-0.06860990110474058,0.2763532763532818,0.8823529411764535,-0.125560538116618,-0.06678703620475007,-0.007360672975816458,0.8481561822125693,-3.0134529147982345,-0.06476968345018508,-0.049718851731281676,-0.03728813559322375,0.0,0.0,1.0,0.9499999999999704,0.01666666666662719,0.32751518362777077,0.6814128393387601,0.38768747707023943,0.28298896600934675,1.6931933626818108,-2.1111774366588953,0.270148336640041,0.437652054074226,1.7536149261466671,0.01113031840739115,-0.8836597691959902,-0.13669085652400914,-0.0,-1.0,-0.9761425482740671,0.39147886613342453,0.0,0.6931471805599453,0.0,-0.07560565229093576,0.5358166181237669,0.01639344262298543,0.0,0.0,0.538116591928232,0.7174887892376692,33.869602032176154,0.3548999999999997,5.05624999999998,3.627802690582951,0.0,1.0,1.0,1.0,1.0,4.762173934797756,0.0,0.008968609865449955,1.8235294117647771,0.13575669846841823,,,,,,,,,,,,,,,,,,,0.8589149851085618,0.00925872965237914,0.021830467151532237,-0.0904403682562729,-24.488501510653293,-0.1434916883261864,0.017893924501534368,-0.0377071512085183,-0.029079884996231785,-107.13066649486791,5.671041206737337,6.1832,1.1098,0.43639313333699964,0.5911238261007218,1767664800000000000,-0.9786734926051988,0,0,4.0,False,2026-01,0.15715240694359137,-0.010056785399792332
REJECTION:h4-liquidity-ETHUSDT-00000029,ETHUSDT:H4_SWEEP:ETHUSDT:1767672000000000000:PREVIOUS_H4_HIGH:28,ETHUSDT,-1,1767682560000000000,1767682500000000000,3243.0,3251.7700000000004,3223.955,2.1716077537057155,3246.0,5.584962500721156,PREVIOUS_H4:1767672000000000000:PREVIOUS_H4_HIGH:SNAP:1767682500000000000,H4LiquidityKind.PREVIOUS_H4_MIDPOINT,3245.995,3246.005,3243.81,3241.74,AUCTION_REJECTION,0.12091898428053896,0.0901771536741928,0.15527950310562164,0.03448275862056949,-2.00000000000011,0.026181315945998866,-0.29974628488584076,0.04052287581698588,-6.065296251511817,0.004600339943265292,-0.34234234234234456,-0.3842186694172258,-6.870616686820188,0.0008345998159780081,-0.10264840842576901,-0.4353275005911532,0.0,0.0,1.0,0.5468749999997724,-0.3281249999996503,0.6352401280822803,0.3919205043544951,0.04666666501107329,-0.0020477365568741523,0.15489294459825054,0.1241238085025742,-0.2094934428959323,0.3852591317652068,0.32693485807635336,-1.383813348632796,-2.3269348580764637,-4.68148290287902,-0.0,-0.0,-1.2638704780032564,0.547639596888707,0.0,0.6931471805599453,-0.5296251511487738,0.02197826454099754,0.9077534314875947,0.29577464788736,0.0,0.0,0.7255139056832337,2.1209189842807588,27.042861547950775,0.444340022804995,2.1716077537057155,4.605804111245747,0.0,1.0,1.0,1.0,8.443249247814984,5.176149732573829,0.0,0.002418379685663567,0.6779661016948728,-0.04351027030220499,,,,,,,,,,,,,,,,,,,-1.9316012238340956,-0.07095322776636682,-0.11114267554066071,0.13732399148665955,204.4779423645693,-5.960153032119197,-0.1287180703282007,-0.0637935222153611,0.06839386215862638,215.04709368423747,3.189396141715095,3.084,2.4969,1.8867655337309943,2.5426213707742336,1767684240000000000,1.2665973336334158,1,1,28.0,False,2026-01,0.46926892190182157,0.00133516432870745
