plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,shock_sigma,shock_pressure,shock_activity,recovery_fraction,response_pressure,response_progress,basis_stress,basis_repair,oi_change,spot_confirmation,peer_response,context_direction,risk_range,cost_r,planned_rr,net_to_excursion,extreme_age,test_effort,test_depth,label_closed,label_net_r,label_win,label_target,label_hold,label_ambiguous,month,forecast,utility
XRPUSDT:EXCURSION:HOUR:1739455560000000000:-1:1739455860000000000:1739455920000000000,XRPUSDT:EXCURSION:HOUR:1739455560000000000:-1:1739455860000000000,XRPUSDT,1,1739455920000000000,1739455860000000000,2.4331,2.4255,2.4469506753269767,1.8224572798653433,2.4279,3.584962500721156,HOUR:1739455560000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,2.4256,2.4279,2.447050675326977,2.4256,PUBLIC_EXCURSION_RECLAIM,3.5959815246726587,-0.1253945311672961,1.122787540126589,0.3496393416839285,0.2998056537001838,0.5911831152256998,0.5488999999999988,3.8817999999999993,25.28376856933079,-86.41750992945063,-1.5925744465772411,-1.0,1.248053243254247,0.38357368421052374,1.8224572798653433,0.8250429402315992,0.0,0.0,0.0,1739456160000000000,-0.9773843659925574,0,0,4.0,False,2025-02,0.2963995358707383,-0.011754260899703975
BTCUSDT:EXCURSION:60:1739448000000000000:-1:1739457420000000000:1739457660000000000,BTCUSDT:EXCURSION:60:1739448000000000000:-1:1739457420000000000,BTCUSDT,1,1739457660000000000,1739457420000000000,95543.4,95288.4,95855.2323127338,1.2228718146423845,95500.0,3.584962500721156,60:1739448000000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,95288.5,95500.0,95855.33231273381,95288.5,PUBLIC_EXCURSION_RECLAIM,5.033541818415494,-0.034049746223947984,2.063311997725903,0.449692076957685,-0.2838550937074652,0.4297611277501927,-0.24549999999999983,0.4535,6.634274143184626,-23.627130866739066,-1.8105978934322677,-1.0,2.3168940290978037,0.4490159999999999,1.2228718146423845,0.42832945142988427,0.0,0.0,0.0,1739457840000000000,0.6208371608974241,1,1,3.0,False,2025-02,0.5360028749741607,-0.004241699466606829
XRPUSDT:EXCURSION:60:1739437200000000000:-1:1739457540000000000:1739457660000000000,XRPUSDT:EXCURSION:60:1739437200000000000:-1:1739457540000000000,XRPUSDT,1,1739457660000000000,1739457540000000000,2.4245,2.4126999999999996,2.4388176950154783,1.2133639843625097,2.4201,3.584962500721156,60:1739437200000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,2.4128,2.4201,2.4389176950154785,2.4128,PUBLIC_EXCURSION_RECLAIM,4.876800763575341,-0.25299212727721054,1.740701226635383,0.4479721504162696,0.3307369140164452,0.4980395906173949,-1.8363000000000005,1.2845000000000004,0.42856038366068105,-103.696098305045,-1.7785484486499124,-1.0,1.9589557230950914,0.24595932203388832,1.2133639843625097,0.8726201072818428,0.0,0.0,0.0,1739459820000000000,0.8280562532226791,1,1,36.0,False,2025-02,0.5843337851415572,0.0016776063162047081
ETHUSDT:EXCURSION:HOUR:1739497800000000000:1:1739498100000000000:1739498220000000000,ETHUSDT:EXCURSION:HOUR:1739497800000000000:1:1739498100000000000,ETHUSDT,-1,1739498220000000000,1739498100000000000,2681.23,2687.26,2671.6236422113193,1.5930941606435167,2682.0,3.584962500721156,HOUR:1739497800000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,2687.25,2682.0,2687.25,2671.613642211319,PUBLIC_EXCURSION_RECLAIM,3.2039713984804687,-0.3768052729305529,0.918909377485007,0.38500014398224036,0.6304897488525749,0.8132624562791702,0.35749999999999993,0.4148999999999998,-31.446633486265085,-39.182809716606926,-0.6226137944622693,1.0,1.571786093385811,0.5341781094527185,1.5930941606435167,0.7269172860028328,0.0,0.0,0.0,1739498760000000000,-0.9718335343652347,0,0,9.0,False,2025-02,0.56740624128002,1.5042324571517066e-05
XRPUSDT:EXCURSION:HOUR:1739523720000000000:1:1739524020000000000:1739525340000000000,XRPUSDT:EXCURSION:HOUR:1739523720000000000:1:1739524020000000000,XRPUSDT,-1,1739525340000000000,1739524020000000000,2.7377,2.7752000000000003,2.6867794050739304,1.3578825313618306,2.7386,3.584962500721156,HOUR:1739523720000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,2.7751,2.7386,2.7751,2.68667940507393,PUBLIC_EXCURSION_RECLAIM,3.1801169454692295,-0.14298521431767394,1.3628907363316787,0.42297837999474164,0.5035845696201916,0.709789722785669,-5.5771,-2.1182999999999996,-10.794785450372046,-210.12274102022442,-0.7885852724197234,-0.0,2.801801537311872,0.08820639999999874,1.3578825313618306,0.7868688131906203,0.0,0.0,0.0,1739531940000000000,-0.9933359770612182,0,0,110.0,False,2025-02,0.4164963089065794,-0.003206347689054617
SOLUSDT:EXCURSION:HOUR:1739539740000000000:1:1739540040000000000:1739541180000000000,SOLUSDT:EXCURSION:HOUR:1739539740000000000:1:1739540040000000000,SOLUSDT,-1,1739541180000000000,1739540040000000000,197.76,198.22,196.84319006200587,1.9930650825958716,197.91,3.584962500721156,HOUR:1739539740000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,198.21,197.91,198.21,196.83319006200588,PUBLIC_EXCURSION_RECLAIM,4.591265506670745,-0.31408037162014113,1.7923622915507353,0.32684249843200747,0.45184696569920846,0.9327714645354819,-2.5659000000000005,-0.09839999999999982,-5.529021592103334,-29.87873491148818,0.19086687967440277,-1.0,1.1918746491286467,0.5164956521739041,1.9930650825958716,0.6919731796226317,0.0,0.0,0.0,1739541840000000000,-0.9724324373679365,0,0,11.0,False,2025-02,0.43173494833982445,-0.003821690470313851
SOLUSDT:EXCURSION:HOUR:1739543700000000000:1:1739543940000000000:1739544060000000000,SOLUSDT:EXCURSION:HOUR:1739543700000000000:1:1739543940000000000,SOLUSDT,-1,1739544060000000000,1739543940000000000,198.53,199.20999999999998,197.25234352092835,1.8789065868701362,198.55,3.584962500721156,HOUR:1739543700000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,199.2,198.55,199.2,197.24234352092836,PUBLIC_EXCURSION_RECLAIM,3.938683969370778,-0.3258771880325482,1.1364490050485212,0.34224594925751134,0.4863914675093818,1.2527338529940775,-0.3818999999999999,-0.24150000000000027,9.697908335297711,-83.7120370136546,-0.5311210605196953,-1.0,1.67031180399208,0.35094705882354055,1.8789065868701362,0.8947923226255525,0.0,0.0,0.0,1739544480000000000,-0.9788459995077472,0,0,7.0,False,2025-02,0.25455602050338305,-0.013758473591018642
ETHUSDT:EXCURSION:HOUR:1739546040000000000:-1:1739546340000000000:1739546460000000000,ETHUSDT:EXCURSION:HOUR:1739546040000000000:-1:1739546340000000000,ETHUSDT,1,1739546460000000000,1739546340000000000,2696.07,2686.99,2713.2796034150574,1.8953307725833173,2692.37,3.584962500721156,HOUR:1739546040000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,2687.0,2692.37,2713.2896034150576,2687.0,PUBLIC_EXCURSION_RECLAIM,3.1188144521806405,0.03514131651176762,1.1843645427985412,0.3450033025148349,0.4407129435752818,1.2418532982077926,2.5510999999999995,3.4875999999999996,-15.98344859345957,-83.34429229485352,0.23048971139555607,0.0,1.7321087477306993,0.3557088105726722,1.8953307725833173,0.7012071812624626,0.0,0.0,0.0,1739547600000000000,1.1963304488818463,1,1,19.0,False,2025-02,0.31495596623058536,-0.009760274756674242
BTCUSDT:EXCURSION:HOUR:1739545860000000000:-1:1739546160000000000:1739546640000000000,BTCUSDT:EXCURSION:HOUR:1739545860000000000:-1:1739546160000000000,BTCUSDT,1,1739546640000000000,1739546160000000000,96534.0,96225.59999999999,97126.29158460161,1.9205304299662596,96520.7,3.584962500721156,HOUR:1739545860000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,96225.7,96520.7,97126.39158460162,96225.7,PUBLIC_EXCURSION_RECLAIM,5.211094763080364,-0.10680290979689987,1.1971886912791616,0.3422925286199553,0.17999265472379167,0.8451019133106532,1.5899999999999999,-0.7555000000000001,-2.231387353130998,-81.71363688033395,0.5465223309442724,-1.0,2.640622391742862,0.37501867704279085,1.9205304299662596,0.8231793059209979,0.0,0.0,0.0,1739552160000000000,1.1714496498752414,1,1,92.0,False,2025-02,0.38226994066728387,-0.0054364273600908015
ETHUSDT:EXCURSION:HOUR:1739548260000000000:1:1739548560000000000:1739548680000000000,ETHUSDT:EXCURSION:HOUR:1739548260000000000:1:1739548560000000000,ETHUSDT,-1,1739548680000000000,1739548560000000000,2736.75,2746.61,2710.862414284066,2.6255157926910577,2736.8,3.584962500721156,HOUR:1739548260000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,2746.6,2736.8,2746.6,2710.8524142840656,PUBLIC_EXCURSION_RECLAIM,3.945283798646932,-0.3205211729576962,1.4673926646361182,0.2755430836161147,0.23691879222245268,0.9997970112331103,3.4750999999999994,-3.5038,34.83424672387159,-95.98418196600456,-2.0004780330612992,-0.0,1.6429997551264324,0.3336730223123689,2.6255157926910577,0.8956977995058271,0.0,0.0,0.0,1739550060000000000,1.7817455514863396,1,1,23.0,False,2025-02,0.19756929071491777,-0.014243187269242475
ETHUSDT:EXCURSION:HOUR:1739568780000000000:1:1739569080000000000:1739569500000000000,ETHUSDT:EXCURSION:HOUR:1739568780000000000:1:1739569080000000000,ETHUSDT,-1,1739569500000000000,1739569080000000000,2738.4,2750.01,2723.1330529950837,1.3149825154966563,2747.21,3.584962500721156,HOUR:1739568780000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,2750.0,2747.21,2750.0,2723.1230529950835,PUBLIC_EXCURSION_RECLAIM,3.182416715318585,-0.2790190775910213,1.363816332635277,0.4315966392268428,0.655206837203582,0.18873790227180667,0.8263999999999996,0.45229999999999926,2.2141299318967356,-80.65194614687243,0.5486037881449028,-1.0,1.92214653103153,0.2836387596899193,1.3149825154966563,0.5591880706651675,0.0,0.0,0.0,1739572500000000000,0.8617984818702191,1,1,50.0,False,2025-02,0.5995560516162373,0.003106697952806223
XRPUSDT:EXCURSION:HOUR:1739618280000000000:-1:1739618580000000000:1739618640000000000,XRPUSDT:EXCURSION:HOUR:1739618280000000000:-1:1739618580000000000,XRPUSDT,1,1739618640000000000,1739618580000000000,2.7911,2.7826,2.8060216045370012,1.7554828867059744,2.7852,3.584962500721156,HOUR:1739618280000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,2.7827,2.7852,2.8061216045370014,2.7827,PUBLIC_EXCURSION_RECLAIM,3.127154866382804,-0.3297316118644998,1.274960148644508,0.35864323414434357,0.7507852737641564,0.5420648142973107,-2.2194,-2.7426000000000004,11.295199885132945,-76.80117765967331,-0.5319397721914106,0.0,1.4398596629772196,0.3934376470588155,1.7554828867059744,0.7112801196296958,0.0,0.0,0.0,1739620140000000000,-0.9769774826718498,0,0,25.0,False,2025-02,0.3334449436795545,-0.009996375057217215
ETHUSDT:EXCURSION:HOUR:1739623620000000000:1:1739623860000000000:1739624580000000000,ETHUSDT:EXCURSION:HOUR:1739623620000000000:1:1739623860000000000,ETHUSDT,-1,1739624580000000000,1739623860000000000,2710.2,2712.71,2707.219633863322,1.1873968672021797,2710.5,3.584962500721156,HOUR:1739623620000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,2712.7,2710.5,2712.7,2707.209633863322,PUBLIC_EXCURSION_RECLAIM,3.5246862849218448,-0.5767450582844839,1.6365970797782001,0.4553430386543716,-0.11473076197274384,0.2635950019953992,0.02119999999999944,0.02480000000000082,-10.298671865331954,-15.751549361411321,-0.6283440939984087,-0.0,0.8482351987286408,1.2963131474102456,1.1873968672021797,0.9321794905974418,0.0,0.0,0.0,1739624760000000000,-0.9550902430185719,0,0,3.0,False,2025-02,0.6053277132062138,-0.009580040852610827
BTCUSDT:EXCURSION:60:1739631600000000000:-1:1739640000000000000:1739642700000000000,BTCUSDT:EXCURSION:60:1739631600000000000:-1:1739640000000000000,BTCUSDT,1,1739642700000000000,1739640000000000000,97388.5,97274.4,97506.81496099452,1.0369409377258445,97377.0,3.584962500721156,60:1739631600000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,97274.5,97377.0,97506.91496099453,97274.5,PUBLIC_EXCURSION_RECLAIM,3.4644227107662116,-0.5680461897347525,1.4549664155729733,0.4905019862412502,0.837853812307086,0.3233178364298799,0.4144000000000001,1.1007999999999996,-2.1826165445837376,-19.3267084300075,1.495742324814164,0.0,1.8537972430483398,1.0236436459245752,1.0369409377258445,0.81344916809169,0.0,0.0,0.0,1739645340000000000,0.1677867384063692,1,1,44.0,False,2025-02,0.7891844982845604,-0.0024587967379954105
ETHUSDT:EXCURSION:HOUR:1739658360000000000:-1:1739658600000000000:1739658720000000000,ETHUSDT:EXCURSION:HOUR:1739658360000000000:-1:1739658600000000000,ETHUSDT,1,1739658720000000000,1739658600000000000,2690.64,2686.1499999999996,2699.1642610981603,1.8984991309933128,2688.79,3.584962500721156,HOUR:1739658360000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,2686.16,2688.79,2699.1742610981605,2686.16,PUBLIC_EXCURSION_RECLAIM,3.084454377786701,-0.2165366173651154,0.9495476588562946,0.3442377532008474,0.4789458104382898,1.3284498730251706,1.6071999999999989,1.8752999999999993,-11.376413464425639,-42.723765876555575,-1.1053888115453125,0.0,1.5294204948418437,0.718502004454305,1.8984991309933128,0.9346319311727527,0.0,0.0,0.0,1739665080000000000,0.7847114481314854,1,1,106.0,False,2025-02,0.3022922870780912,-0.014102487752229016
SOLUSDT:EXCURSION:60:1739646000000000000:1:1739665020000000000:1739665200000000000,SOLUSDT:EXCURSION:60:1739646000000000000:1:1739665020000000000,SOLUSDT,-1,1739665200000000000,1739665020000000000,194.95,195.41,194.40777295492487,1.178754445815464,195.0,3.584962500721156,60:1739646000000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,195.4,195.0,195.4,194.39777295492487,PUBLIC_EXCURSION_RECLAIM,3.0677294580387477,-0.3863291139240506,1.0696918020559165,0.4490000566351543,0.4276417419884963,1.6198517432901713,2.7506999999999997,1.9712,1.4193762229730567,-38.500086055801575,-0.7202007537038727,1.0,1.9105943638806755,0.5091652173912955,1.178754445815464,0.973022870767719,0.0,0.0,0.0,1739666280000000000,-0.9726850545949415,0,0,18.0,False,2025-02,0.5470158986986765,-0.004984689673870222
ETHUSDT:EXCURSION:60:1739646000000000000:1:1739684460000000000:1739684700000000000,ETHUSDT:EXCURSION:60:1739646000000000000:1:1739684460000000000,ETHUSDT,-1,1739684700000000000,1739684460000000000,2706.05,2708.6000000000004,2699.7953566655747,2.452801307617672,2707.49,3.584962500721156,60:1739646000000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,2708.59,2707.49,2708.59,2699.7853566655745,PUBLIC_EXCURSION_RECLAIM,3.4602950455200654,-0.42531571359786274,1.7162823709828894,0.28848414450460447,-0.19950775640662186,0.22638634735824226,0.8669000000000002,0.9311999999999996,16.7407695702515,-21.29493164801488,-1.3157261524041648,-0.0,1.1781330321710533,1.2740352941175561,2.452801307617672,0.7922282817973937,0.0,0.0,0.0,1739684820000000000,-0.9554148523041017,0,0,2.0,False,2025-02,0.16997262960024592,-0.021879070774801845
SOLUSDT:EXCURSION:60:1739667600000000000:1:1739684940000000000:1739685000000000000,SOLUSDT:EXCURSION:60:1739667600000000000:1:1739684940000000000,SOLUSDT,-1,1739685000000000000,1739684940000000000,195.3,195.64,194.4983564258851,2.3577752179851887,195.41,3.584962500721156,60:1739667600000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,195.63,195.41,195.63,194.48835642588512,PUBLIC_EXCURSION_RECLAIM,3.1678686279444146,-0.5369281095940903,1.8027822279881625,0.28905694166047763,0.04322501532801962,0.5032793212953901,1.1108000000000002,0.28000000000000025,-8.722848178308595,-57.441946846017444,-1.6282717785239298,-0.0,1.3162689941571233,0.6898941176471095,2.3577752179851887,0.7564845891109223,0.0,0.0,0.0,1739686380000000000,-0.9671264429534802,0,0,23.0,False,2025-02,0.14579494624023417,-0.021341383076362144
BTCUSDT:EXCURSION:HOUR:1739695020000000000:-1:1739695260000000000:1739695680000000000,BTCUSDT:EXCURSION:HOUR:1739695020000000000:-1:1739695260000000000,BTCUSDT,1,1739695680000000000,1739695260000000000,97140.9,97082.5,97213.84958318967,1.2491366984535215,97137.0,3.584962500721156,HOUR:1739695020000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,97082.6,97137.0,97213.94958318968,97082.6,PUBLIC_EXCURSION_RECLAIM,3.0888540176554704,-0.27986760163787644,1.3495212362492899,0.4438537114792476,0.4532866335423963,0.17171922014225782,1.160899999999999,0.6374999999999993,-5.758357905012446,-1.2910080893036024,0.056094467472512205,-1.0,1.2694180324448412,1.9954458904111576,1.2491366984535215,0.7872015872165359,0.0,0.0,0.0,1739696220000000000,-0.9473913595550074,0,0,9.0,False,2025-02,0.42370228960896456,-0.017882929765789802
SOLUSDT:EXCURSION:HOUR:1739704620000000000:1:1739704860000000000:1739705040000000000,SOLUSDT:EXCURSION:HOUR:1739704620000000000:1:1739704860000000000,SOLUSDT,-1,1739705040000000000,1739704860000000000,193.56,193.75,193.02069700960126,2.8384367915723407,193.62,3.584962500721156,HOUR:1739704620000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,193.74,193.62,193.74,193.01069700960127,PUBLIC_EXCURSION_RECLAIM,3.010355400723258,-0.5234653085811292,1.3189559957278905,0.24681099950185914,0.2,0.45820464160852864,1.6839999999999993,0.4883000000000006,18.12248529565963,-25.834467194973953,-0.664223257317786,-1.0,0.7254906825468008,1.2230842105263304,2.8384367915723407,0.9368298357920183,1.0,0.0,0.0,1739706120000000000,0.8705817626506701,1,1,18.0,False,2025-02,0.1944639319554434,-0.01952227900142551
ETHUSDT:EXCURSION:HOUR:1739704560000000000:1:1739704800000000000:1739706060000000000,ETHUSDT:EXCURSION:HOUR:1739704560000000000:1:1739704800000000000,ETHUSDT,-1,1739706060000000000,1739704800000000000,2704.71,2711.6400000000003,2697.0079026355484,1.111413761104091,2705.81,3.584962500721156,HOUR:1739704560000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,2711.63,2705.81,2711.63,2696.997902635548,PUBLIC_EXCURSION_RECLAIM,3.495002821566616,-0.37838250982752153,1.2960146984580272,0.47293288362144903,0.4416536785702097,0.4726480127408936,1.8765999999999998,2.527,-14.414285729955623,-43.73672551093222,1.25663571481366,-1.0,2.519577483303132,0.46894805194803224,1.111413761104091,0.9336513344623769,0.0,0.0,0.0,1739707080000000000,-0.9741183367700441,0,0,17.0,False,2025-02,0.746355999785654,0.004050770362761309
BTCUSDT:EXCURSION:HOUR:1739713020000000000:-1:1739713320000000000:1739713680000000000,BTCUSDT:EXCURSION:HOUR:1739713020000000000:-1:1739713320000000000,BTCUSDT,1,1739713680000000000,1739713320000000000,96951.4,96819.9,97125.68509915657,1.3253619707724658,96934.2,3.584962500721156,HOUR:1739713020000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,96820.0,96934.2,97125.78509915658,96820.0,PUBLIC_EXCURSION_RECLAIM,3.1876945531169802,-0.46763022774044016,0.8474137805951563,0.42971354837898745,0.6384198252367171,0.7772455436254921,0.3390999999999993,0.5320999999999998,-1.2527857917277174,-14.84849350939399,-0.43119146270175374,-1.0,2.78495337838584,0.8841276045627374,1.3253619707724658,0.9115066205469048,0.0,0.0,0.0,1739713860000000000,-0.9623428425701316,0,0,3.0,False,2025-02,0.617383504436274,-0.004737623533903585
ETHUSDT:EXCURSION:HOUR:1739719260000000000:1:1739719500000000000:1739720760000000000,ETHUSDT:EXCURSION:HOUR:1739719260000000000:1:1739719500000000000,ETHUSDT,-1,1739720760000000000,1739719500000000000,2696.0,2700.88,2689.6729502547455,1.2965265871422864,2697.53,3.584962500721156,HOUR:1739719260000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,2700.87,2697.53,2700.87,2689.6629502547453,PUBLIC_EXCURSION_RECLAIM,3.5772860002844578,-0.5526577145044879,1.453891145986197,0.43454790606796323,0.03419302575309428,0.5437538656074893,-0.8727999999999998,-1.6950999999999996,-16.02185817018764,-18.53912284790482,-0.0958422806152858,-0.0,1.3267594320823035,0.6635508196721163,1.2965265871422864,0.8108381027715272,0.0,0.0,0.0,1739721840000000000,0.5094722739821095,1,1,18.0,False,2025-02,0.5926391610511583,-0.0036307057926138545
