position_id,trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-001,O-20250102-154000-001-000-1,O-20250102-154000-001-000-2,BUY,FLAT,0.000,6.523,1735832400000000000,2025-01-02 15:40:00+00:00,1735833900000000000,2025-01-02 16:05:00+00:00,1500000000000,96392.9,96087.0,['1067.21442955 USDT'],-0.00317,-3062.60012955 USDT,False
