plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,rejection,scale,higher_direction,context_location,impulse_progress,impulse_efficiency,impulse_pressure,return_depth,return_pressure,return_effort,response_progress,response_pressure,peer_progress,source_penetration,source_distance,risk_range,cost_r,planned_rr,label_closed,label_net_r,label_win,label_target,label_hold,label_ambiguous,month,forecast,utility
ETHUSDT:CONTROL:15:1739217600000000000:-1:1739226600000000000,ETHUSDT:CONTROL:15:1739217600000000000:-1,ETHUSDT,-1,1739226600000000000,1739223240000000000,2667.74,2670.5600000000004,2655.1200000000003,4.475177304963357,2666.03,15,15:1739217600000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,2668.55,2669.35,2670.18,2655.11,ACCEPTED_CONTROL_RETURN,0.0,0.0,-1.0,-0.6761778367617648,0.6955848179706099,0.737274220032917,0.060644966933190034,0.817475728155303,-0.05660823404717776,0.9685887822769148,0.23392718822621772,0.4489968295746845,-1.2539682539682713,0.742060418280476,-0.264910921766011,0.43687064291257166,1.1358085106380487,4.475177304963357,1739228040000000000,1.6675477907400251,1,1,24.0,False,2025-02,0.23867539530376172,-0.011538323806456606
ETHUSDT:CONTROL:60:1739217600000000000:1:1739234940000000000,ETHUSDT:CONTROL:60:1739217600000000000:1,ETHUSDT,1,1739234940000000000,1739234280000000000,2694.23,2672.0499999999997,2724.4799999999996,1.3638412984670492,2692.99,60,60:1739217600000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,2681.48,2703.0,2724.49,2692.81,ACCEPTED_CONTROL_RETURN,0.0,0.0,1.0,0.10671586715867853,5.265957446808678,0.9024612579762988,0.22214764951441676,0.5770404271548385,-0.13278483336006802,0.645494957390069,0.25177304964540864,0.38050749205865625,1.247999999999987,5.585106382978849,0.21985815602841569,3.9326241134753177,0.14516537421099898,1.3638412984670492,1739240640000000000,-0.989504075488795,0,0,95.0,False,2025-02,0.42005319850299877,-0.004096961645146573
XRPUSDT:CONTROL:60:1739217600000000000:1:1739234940000000000,XRPUSDT:CONTROL:60:1739217600000000000:1,XRPUSDT,1,1739234940000000000,1739234160000000000,2.4451,2.4337,2.4587999999999997,1.2017543859648692,2.4446,60,60:1739217600000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,2.44,2.4482,2.4589,2.4419,ACCEPTED_CONTROL_RETURN,0.0,0.0,-1.0,0.35962877030163165,2.52799999999997,0.9937106918239139,-0.08149483471715926,0.5476190476190426,-0.23729739640544636,0.7749836425917703,0.5120000000000073,0.42957393653722425,1.3698497333980697,2.2879999999999643,0.08000000000002558,1.8239999999999863,0.2567789473684193,1.2017543859648692,1739237760000000000,0.8057388793689464,1,1,47.0,False,2025-02,0.41427175272362643,-0.007946084997891317
BTCUSDT:CONTROL:60:1739217600000000000:1:1739240700000000000,BTCUSDT:CONTROL:60:1739217600000000000:1,BTCUSDT,1,1739240700000000000,1739232480000000000,97673.3,97255.5,98108.4,1.0414073719482724,97611.0,60,60:1739217600000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,97403.5,97581.3,98108.5,97581.2,ACCEPTED_CONTROL_RETURN,0.0,1.584962500721156,0.0,-0.5823785065191716,1.7323232323232074,1.0002243158367112,0.16648495390599208,0.510199296600231,0.22899029722136985,1.4689257308043357,0.24203574203574513,0.4784050836213822,-1.7878787878787492,0.8119658119657844,0.24203574203574513,1.6231546231545795,0.2799360459550004,1.0414073719482724,1739249580000000000,0.6553780119047089,1,1,148.0,False,2025-02,0.38397645620353704,-0.011287355030071437
SOLUSDT:CONTROL:60:1739228400000000000:-1:1739285220000000000,SOLUSDT:CONTROL:60:1739228400000000000:-1,SOLUSDT,-1,1739285220000000000,1739281800000000000,199.41,201.01999999999998,197.70999999999998,1.0559006211180326,199.14,60,60:1739228400000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,199.55,200.0,199.66,197.7,ACCEPTED_CONTROL_RETURN,0.0,1.584962500721156,-1.0,-0.4793388429752077,1.695238095238078,0.577922077922076,0.03597974699993598,0.5150602409638588,-0.010463865662838705,0.4426180468355745,0.11428571428571738,0.23498888065233506,-2.1749781277340356,1.4476190476190147,-0.2571428571428641,1.5333333333333026,0.14922857142857276,1.0559006211180326,1739293320000000000,0.7943467382242995,1,1,135.0,False,2025-02,0.7516207580503053,0.01078608437652565
SOLUSDT:CONTROL:60:1739282400000000000:-1:1739294580000000000,SOLUSDT:CONTROL:60:1739282400000000000:-1,SOLUSDT,-1,1739294580000000000,1739293320000000000,197.99,198.60999999999999,196.23,2.8387096774194953,197.62,60,60:1739282400000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,198.02,198.03,198.24,196.22,ACCEPTED_CONTROL_RETURN,0.0,0.0,-0.0,-0.029069767441867178,1.304347826086969,0.9782608695652368,0.21082310089532655,0.7405857740585859,-0.0227350685345005,1.2366535261612945,0.2318840579710103,0.5830579018239687,-0.62886597938144,0.40579710144927833,-0.5362318840579794,0.8985507246376495,0.383806451612918,2.8387096774194953,1739296620000000000,-0.9774437299987779,0,0,34.0,False,2025-02,0.2368804371423869,-0.010616937847778186
XRPUSDT:CONTROL:15:1739306700000000000:1:1739313480000000000,XRPUSDT:CONTROL:15:1739306700000000000:1,XRPUSDT,1,1739313480000000000,1739308740000000000,2.4247,2.4093,2.4448999999999996,1.3116883116882758,2.4206,15,15:1739306700000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,2.4157,2.42,2.445,2.4188,ACCEPTED_CONTROL_RETURN,0.0,0.0,0.0,-0.3139158576051657,1.360406091370525,1.0151515151515136,0.1571674723087938,0.568627450980388,-0.25602956044391123,1.2727114547172116,0.5989847715735974,-0.22328165103828443,-1.6453089244851367,0.944162436548219,0.41624365482235104,1.5634517766497327,0.18833766233766133,1.3116883116882758,1739314680000000000,-0.9869238564472382,0,0,20.0,False,2025-02,0.522713386879987,0.0006774860636103389
SOLUSDT:CONTROL:15:1739306700000000000:1:1739314560000000000,SOLUSDT:CONTROL:15:1739306700000000000:1,SOLUSDT,1,1739314560000000000,1739309220000000000,197.22,196.82000000000002,199.29000000000002,5.175000000000348,197.65,15,15:1739306700000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,197.11,197.25,199.3,197.03,ACCEPTED_CONTROL_RETURN,0.0,0.0,0.0,-0.824561403508782,1.0359712230215912,0.7200000000000193,0.14458079818500566,0.8387096774193633,-0.6323386774690477,0.9037331133340208,0.08633093525180267,-0.3071808510638298,-1.4954233409611155,0.748201438848902,-0.6187050359712389,0.5755395683452966,0.5910600000000336,5.175000000000348,1739314680000000000,-0.969942695680519,0,0,2.0,False,2025-02,0.1756241027397909,-0.010392691660339584
XRPUSDT:CONTROL:15:1739324700000000000:-1:1739337180000000000,XRPUSDT:CONTROL:15:1739324700000000000:-1,XRPUSDT,-1,1739337180000000000,1739328480000000000,2.4047,2.4159,2.379,2.294642857142842,2.4038,15,15:1739324700000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,2.4058,2.4099,2.4072,2.3789,ACCEPTED_CONTROL_RETURN,0.0,0.0,1.0,-0.7029702970297209,1.5102040816326445,0.9910714285714098,0.20780355831628228,0.6972972972972976,-0.36481100329357785,1.823359223664865,0.1496598639455926,-0.11748338136369144,-1.4756052141526352,0.5170068027210942,-0.122448979591854,1.523809523809544,0.2582464285714263,2.294642857142842,1739345700000000000,-0.9832224731612635,0,0,142.0,False,2025-02,0.32458707008868404,-0.004804835430316377
BTCUSDT:CONTROL:15:1739323800000000000:-1:1739337900000000000,BTCUSDT:CONTROL:15:1739323800000000000:-1,BTCUSDT,-1,1739337900000000000,1739328480000000000,95796.8,96004.90000000001,95213.3,2.803940413262776,95765.5,15,15:1739323800000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,95802.5,95956.0,95891.9,95050.0,ACCEPTED_CONTROL_RETURN,0.0,0.0,1.0,-0.7052990393554628,2.077279752704907,0.9511677282377826,0.3925150844376289,0.7820714210912096,-0.21089162179034934,2.66904459358041,0.6769706336939352,0.34548202272743944,-0.733590733590749,0.506182380216406,-0.24188562596603028,1.6081916537868253,0.5530082652570725,2.803940413262776,1739345280000000000,-0.9712115355118335,0,0,123.0,False,2025-02,0.2551438532928249,-0.011284509011838795
BTCUSDT:CONTROL:15:1739338200000000000:1:1739342760000000000,BTCUSDT:CONTROL:15:1739338200000000000:1,BTCUSDT,-1,1739342760000000000,1739340060000000000,95805.9,95911.1,95635.3,1.6216730038020188,95891.9,15,15:1739338200000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,95850.6,95879.0,95859.2,95635.2,REJECTED_CONTROL_RETURN,1.0,1.584962500721156,-0.0,-0.2378535170413001,0.3453842273415491,0.6434837092732324,-0.1786072823519747,0.6187024284160627,0.5208388288050646,0.992100329522465,0.12712291911889076,0.5208388288050646,-0.23262839879153113,0.0642340675971261,0.2892214561963959,0.35379182781237456,1.0934429657793465,1.6216730038020188,1739344800000000000,-0.958310988182897,0,0,34.0,False,2025-02,0.5769978586661811,-0.005847511201201912
ETHUSDT:CONTROL:60:1739311200000000000:1:1739351940000000000,ETHUSDT:CONTROL:60:1739311200000000000:1,ETHUSDT,1,1739351940000000000,1739347920000000000,2618.48,2612.2299999999996,2636.5099999999998,2.8847999999997493,2630.69,60,60:1739311200000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,2617.27,2618.0,2636.52,2617.98,ACCEPTED_CONTROL_RETURN,0.0,1.584962500721156,0.0,-0.8243727598566524,1.018525817895162,0.8978457261987621,-0.0008935890716959596,0.7426924660353912,0.09680336431677598,1.0509570903461953,0.027591643673623222,0.3696493402082465,-0.6890756302520482,0.45959795033503764,-0.9625541978715088,0.49270792274343567,0.5021481599999633,2.8847999999997493,1739352120000000000,-0.9728662950399217,0,0,3.0,False,2025-02,0.22380577752448497,-0.012823687052861832
SOLUSDT:CONTROL:15:1739350800000000000:1:1739354040000000000,SOLUSDT:CONTROL:15:1739350800000000000:1,SOLUSDT,-1,1739354040000000000,1739353440000000000,196.51,196.67999999999998,196.06,2.6470588235295396,196.65,15,15:1739350800000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,196.38,196.56,196.58,196.05,REJECTED_CONTROL_RETURN,1.0,0.0,1.0,-0.8012422360248472,0.5858585858585644,0.44615384615383,0.060452877224568935,0.7301587301587359,-0.21935046341647202,1.0210896444536774,0.06060606060606235,-0.22589406971480308,-0.35398230088498567,0.040404040404003284,0.2828282828283101,0.343434343434315,1.3877294117648078,2.6470588235295396,1739354220000000000,-0.9538237601776594,0,0,3.0,False,2025-02,0.3598655818215718,-0.012143413131691837
XRPUSDT:CONTROL:60:1739311200000000000:1:1739379480000000000,XRPUSDT:CONTROL:60:1739311200000000000:1,XRPUSDT,-1,1739379480000000000,1739366580000000000,2.4345,2.4531,2.3381000000000003,5.182795698924662,2.445,60,60:1739311200000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,2.421,2.4458,2.4382,2.3307,REJECTED_CONTROL_RETURN,1.0,1.584962500721156,-0.0,-0.8776859504132151,4.01809954751131,0.4728434504792305,0.023467872621137843,0.8480392156862729,-0.2370785611939835,0.5835992644444955,0.10859728506790149,0.19189747987012862,-3.364055299539239,0.723981900452489,0.9502262443438868,1.683257918552051,0.1576645161290308,5.182795698924662,1739381400000000000,-0.9888203086791423,0,0,32.0,False,2025-02,0.14417717103377875,-0.008427518086060747
ETHUSDT:CONTROL:15:1739295000000000000:1:1739379540000000000,ETHUSDT:CONTROL:15:1739295000000000000:1,ETHUSDT,-1,1739379540000000000,1739366580000000000,2647.25,2664.69,2542.2200000000003,6.022362385321068,2652.95,15,15:1739295000000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,2632.18,2658.52,2651.31,2542.21,REJECTED_CONTROL_RETURN,1.0,1.584962500721156,-1.0,-0.8563300142247463,3.7544707588206467,0.4243881118881086,0.007490839539207879,0.8576094056172432,-0.07738769296341953,0.5730258284975255,0.2909618173030653,0.22308594428979897,-3.262672811059962,1.1338811019816324,0.5509908168197006,1.6858385693571782,0.1827502293577976,6.022362385321068,1739379960000000000,-0.9873288562848551,0,0,7.0,False,2025-02,0.12252950447559981,-0.009835808695345963
XRPUSDT:CONTROL:60:1739383200000000000:1:1739395080000000000,XRPUSDT:CONTROL:60:1739383200000000000:1,XRPUSDT,-1,1739395080000000000,1739392200000000000,2.4609,2.4679,2.4436,2.4714285714285436,2.4656,60,60:1739383200000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,2.4614,2.4637,2.4647,2.4435,REJECTED_CONTROL_RETURN,1.0,0.0,-0.0,-0.43209876543211134,0.5632183908045657,0.5104166666666425,0.09215981404101836,0.7131147540983608,-0.15821688974984852,1.115994299181755,0.14942528735633212,-0.2369126155621368,-2.5609756097560674,0.25287356321841603,0.5402298850574416,0.8045977011494453,0.42246857142856437,2.4714285714285436,1739396760000000000,-0.9758815322780532,0,0,28.0,False,2025-02,0.3400394677034288,-0.0051058793597722595
SOLUSDT:CONTROL:15:1739322000000000000:1:1739399040000000000,SOLUSDT:CONTROL:15:1739322000000000000:1,SOLUSDT,-1,1739399040000000000,1739366640000000000,197.18,198.5,193.84,2.530303030303046,198.45,15,15:1739322000000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,196.6,197.97,197.28,188.3,REJECTED_CONTROL_RETURN,1.0,1.584962500721156,-0.0,-0.7402597402597553,5.442622950819624,0.6459143968871576,0.06301953630877156,0.8705882352941182,-0.07525719330486641,0.33369968170979675,0.09836065573770797,0.1498033607436539,-2.1571428571428055,0.043715846994557585,1.3879781420764734,1.4426229508196549,0.17985454545454638,2.530303030303046,1739428740000000000,2.0227089773343203,1,1,495.0,False,2025-02,0.2870361302571516,-0.004843332323409909
XRPUSDT:CONTROL:15:1739405700000000000:1:1739412240000000000,XRPUSDT:CONTROL:15:1739405700000000000:1,XRPUSDT,1,1739412240000000000,1739411220000000000,2.4718,2.4648999999999996,2.4812999999999996,1.3768115942027737,2.4753,15,15:1739405700000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,2.4708,2.4757,2.4814,2.4701,ACCEPTED_CONTROL_RETURN,0.0,0.0,0.0,0.18644067796610297,2.0330578512396653,0.991935483870951,0.1271195668272033,0.5818181818181651,-0.22108989343436594,1.0924483695885854,0.1322314049586607,0.10468166233334833,-1.2878552971576325,1.008264462809898,-0.5785123966941773,1.140495867768632,0.42927826086954335,1.3768115942027737,1739415240000000000,-0.9755490389941847,0,0,50.0,False,2025-02,0.3531174160920997,-0.01190934738126273
BTCUSDT:CONTROL:15:1739399400000000000:-1:1739416980000000000,BTCUSDT:CONTROL:15:1739399400000000000:-1,BTCUSDT,-1,1739416980000000000,1739415240000000000,97540.7,97640.1,97309.20000000001,2.328973843057999,97378.0,15,15:1739399400000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,97568.6,97618.2,97593.9,97309.1,ACCEPTED_CONTROL_RETURN,0.0,0.0,-1.0,-0.17028802425466427,1.7730036481557698,0.6879521862221316,0.39104578517307204,0.6996978851963482,0.11389016674333795,0.3484666980886326,0.33319821645728664,0.08397051103553745,-0.2999999999999156,0.5585731657883664,-1.319010944466956,0.8058370490475063,1.1781537223339005,2.328973843057999,1739420760000000000,0.6784976879071861,1,1,63.0,False,2025-02,0.3753048675627864,-0.011465123665241472
SOLUSDT:CONTROL:60:1739408400000000000:-1:1739423880000000000,SOLUSDT:CONTROL:60:1739408400000000000:-1,SOLUSDT,-1,1739423880000000000,1739422980000000000,195.14,195.73999999999998,194.5,1.066666666666654,194.87,60,60:1739408400000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,195.05,195.1,195.35,194.49,ACCEPTED_CONTROL_RETURN,0.0,0.0,-1.0,0.5486111111111263,1.611650485436816,0.9021739130434733,0.20367822516499345,0.5199999999999936,-0.15088938611732647,1.2898348990691575,0.34951456310679935,0.33875787247735945,-0.18707482993195385,0.7378640776698729,-0.5242718446601438,1.165048543689276,0.39088000000000367,1.066666666666654,1739424420000000000,-0.977151041752036,0,0,9.0,False,2025-02,0.6255318028931066,-0.0008598590141077507
XRPUSDT:CONTROL:15:1739415600000000000:-1:1739423880000000000,XRPUSDT:CONTROL:15:1739415600000000000:-1,XRPUSDT,-1,1739423880000000000,1739423040000000000,2.4663,2.4733,2.4575,1.2571428571428245,2.4645,15,15:1739415600000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,2.4648,2.4651,2.4675,2.4574,ACCEPTED_CONTROL_RETURN,0.0,0.0,-1.0,0.2936507936507927,1.7029702970296168,0.8514851485148458,0.07389299203802206,0.5597484276729554,0.005090869192921418,0.5630078566929095,0.23762376237620106,0.18487894533093727,-0.18707482993195385,1.4059405940594094,-0.3564356435643016,1.3861386138613487,0.4233942857142787,1.2571428571428245,1739428080000000000,0.668813171191299,1,1,70.0,False,2025-02,0.67375830291382,0.0034476557125897936
ETHUSDT:CONTROL:60:1739278800000000000:1:1739429340000000000,ETHUSDT:CONTROL:60:1739278800000000000:1,ETHUSDT,1,1739429340000000000,1739398860000000000,2681.28,2677.06,2724.9799999999996,10.35545023696605,2709.05,60,60:1739278800000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,2679.12,2681.24,2794.99,2679.63,ACCEPTED_CONTROL_RETURN,0.0,1.584962500721156,-1.0,-0.893696463869972,5.5795131204552595,0.9542554341948787,0.1783170451858284,0.9642160603747963,-0.15522216869231203,0.6538287953927386,0.032247865950061114,-0.006554686067194966,-3.669902912621352,3.9620613341763917,-1.755927916534928,0.2668352829592311,0.7618492890994801,10.35545023696605,1739430120000000000,-0.9651923673384096,0,0,13.0,False,2025-02,0.07166898708801109,-0.017527860667320965
SOLUSDT:CONTROL:15:1739431800000000000:-1:1739437500000000000,SOLUSDT:CONTROL:15:1739431800000000000:-1,SOLUSDT,-1,1739437500000000000,1739434560000000000,192.85,193.32999999999998,191.73999999999998,2.3125000000000777,192.57,15,15:1739431800000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,192.92,193.16,192.98,191.73,ACCEPTED_CONTROL_RETURN,0.0,1.584962500721156,-1.0,-0.37423312883434123,0.6086956521739106,0.5675675675675564,0.00890994481383662,0.7000000000000053,-0.28520988622989407,1.1787949479482462,0.05797101449275601,-0.28520988622989407,-1.9855072463768453,0.47342995169080415,-0.27053140096618555,0.4637681159420206,0.4827250000000102,2.3125000000000777,1739439780000000000,-0.973618111254123,0,0,38.0,False,2025-02,0.278252314137677,-0.011276077916717971
