client_order_id,trader_id,strategy_id,instrument_id,venue_order_id,account_id,trade_id,position_id,order_side,order_type,last_qty,last_px,currency,commission,liquidity_side,event_id,ts_event,ts_init,info,reconciliation
O-20241230-231500-001-000-11,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-011,BINANCE-001,T-aa8711cae3d77f66-15197,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,STOP_MARKET,11.935,92387.3,USDT,937.24606168 USDT,TAKER,774f79cc-c254-439e-9e20-37536a78bae1,2024-12-30 23:18:00+00:00,2024-12-30 23:18:00+00:00,{},False
O-20241231-105000-001-000-13,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-013,BINANCE-001,T-84e37f416a86cf76-17727,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,MARKET,10.252,94120.0,USDT,820.18050400 USDT,TAKER,51947cd1-2305-432b-80c5-9beafac036bd,2024-12-31 10:50:00+00:00,2024-12-31 10:50:00+00:00,{},False
O-20241231-105000-001-000-14,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-014,BINANCE-001,T-5f9113395e5cdff8-17788,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,STOP_MARKET,10.252,94251.8,USDT,821.32903556 USDT,TAKER,4f950de0-3274-41d0-8be3-858b48ccfed4,2024-12-31 11:08:00+00:00,2024-12-31 11:08:00+00:00,{},False
O-20241231-153500-001-000-16,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-016,BINANCE-001,T-9f462556eb31e1e6-18781,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,MARKET,9.496,95527.5,USDT,771.05976900 USDT,TAKER,0b7a2e7f-b1e6-4903-aaaf-2e73cb984056,2024-12-31 15:35:00+00:00,2024-12-31 15:35:00+00:00,{},False
O-20241231-153500-001-000-17,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-017,BINANCE-001,T-baf57a3bf6863fff-18789,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,STOP_MARKET,9.496,95670.1,USDT,772.21077916 USDT,TAKER,db7fc988-b544-4f2b-9ee4-2874731f5e67,2024-12-31 15:37:00+00:00,2024-12-31 15:37:00+00:00,{},False
O-20241231-154500-001-000-19,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-019,BINANCE-001,T-9e3514de9c72089f-18820,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,MARKET,6.218,95698.6,USDT,505.79581058 USDT,TAKER,f4bb8d89-8f21-43fd-96a0-fbd779af221f,2024-12-31 15:45:00+00:00,2024-12-31 15:45:00+00:00,{},False
O-20241231-154500-001-000-21,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-021,BINANCE-001,T-40959a061d237491-18839,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,LIMIT,6.218,95403.8,USDT,177.96624852 USDT,MAKER,2f9ef9b7-f8cd-4eda-951d-7684157675ae,2024-12-31 15:50:00+00:00,2024-12-31 15:50:00+00:00,{},False
O-20241231-155500-001-000-22,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-022,BINANCE-001,T-c5d8717156072bd9-18858,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,MARKET,8.089,95471.2,USDT,656.42655628 USDT,TAKER,d4ad31b2-a686-4509-9c26-91d845c6db2b,2024-12-31 15:55:00+00:00,2024-12-31 15:55:00+00:00,{},False
O-20241231-155500-001-000-23,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-023,BINANCE-001,T-713cd6281d7f9ef8-18883,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,STOP_MARKET,8.089,95283.3,USDT,655.13462165 USDT,TAKER,b45b818d-cd7f-4c8c-b24b-8b423b3ee9c1,2024-12-31 16:02:00+00:00,2024-12-31 16:02:00+00:00,{},False
O-20250101-021500-001-000-25,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-025,BINANCE-001,T-5e48f57fb26f85f6-21101,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,MARKET,3.904,93768.0,USDT,311.15973120 USDT,TAKER,a46a8583-c9a8-4229-9815-6b54f68d9240,2025-01-01 02:15:00+00:00,2025-01-01 02:15:00+00:00,{},False
O-20250101-021500-001-000-25,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-025,BINANCE-001,T-5e48f57fb26f85f6-21102,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,MARKET,3.477,93768.1,USDT,277.12693115 USDT,TAKER,93459077-7556-41bb-8150-06122ae9d00c,2025-01-01 02:15:00+00:00,2025-01-01 02:15:00+00:00,{},False
O-20250101-021500-001-000-27,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-027,BINANCE-001,T-c18c451d4389271f-21235,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,LIMIT,7.381,94005.3,USDT,208.15593579 USDT,MAKER,8f3a3d75-82bb-4e74-9672-a16fd96aadb7,2025-01-01 02:53:00+00:00,2025-01-01 02:53:00+00:00,{},False
O-20250102-154000-001-000-28,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-028,BINANCE-001,T-50f6b695c3aead4a-29000,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,MARKET,5.866,96392.9,USDT,480.62463869 USDT,TAKER,49f66a3f-8dc7-4fe0-9bc7-fd33084b6bfb,2025-01-02 15:40:00+00:00,2025-01-02 15:40:00+00:00,{},False
O-20250102-154000-001-000-29,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-029,BINANCE-001,T-ae05bf9b7ad18ff5-29097,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,STOP_MARKET,5.866,96087.0,USDT,479.09939070 USDT,TAKER,6da7af9b-69e0-4519-af29-4c9ea63588b4,2025-01-02 16:05:00+00:00,2025-01-02 16:05:00+00:00,{},False
