client_order_id,trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last,trigger_price,trigger_type,expire_time_ns,trigger_instrument_id,price,is_post_only,display_qty
O-20241230-022500-001-000-1,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-001,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-fec87189f247aa58-10563,MARKET,BUY,11.678,GTC,False,False,11.678,TAKER,93482.64000685049,0.0,['927.93672950 USDT'],NO_TRIGGER,FILLED,OTO,OL-20241230-022500-001-000-1,"['O-20241230-022500-001-000-2', 'O-20241230-022500-001-000-3']",,,,,"['v107-regime-rotation-12-1735525500000000000', 'candidate-02-v53']",40a49a04-dfa4-487b-976b-28fe8d34ee7c,1735525500000000000,1735525500000000000,,,,,,,
O-20241230-022500-001-000-2,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-002,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-0d08416507400149-10601,STOP_MARKET,SELL,11.678,GTC,True,False,11.678,TAKER,93375.2,0.0,['926.87024776 USDT'],NO_TRIGGER,FILLED,OUO,OL-20241230-022500-001-000-1,['O-20241230-022500-001-000-3'],O-20241230-022500-001-000-1,,,,"['v107-regime-rotation-12-1735525500000000000', 'auction-rotation-invalidation']",3736d8fd-b77e-4d2d-a2f7-997469572d63,1735525500000000000,1735526100000000000,93375.2,DEFAULT,,,,,
O-20241230-022500-001-000-3,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-003,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,,LIMIT,SELL,11.678,GTC,True,False,0.000,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,CANCELED,OUO,OL-20241230-022500-001-000-1,['O-20241230-022500-001-000-2'],O-20241230-022500-001-000-1,,,,"['v107-regime-rotation-12-1735525500000000000', 'opposite-auction-liquidity']",41fc491c-4a0b-433b-b702-eadb8bab321a,1735525500000000000,1735526100000000000,,,,,93766.6,True,
O-20241230-024000-001-000-4,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-004,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-6facfd9e415fd96b-10622,MARKET,BUY,8.650,GTC,False,False,8.650,TAKER,93537.90000000001,0.0,['687.73740975 USDT'],NO_TRIGGER,FILLED,OTO,OL-20241230-024000-001-000-2,"['O-20241230-024000-001-000-5', 'O-20241230-024000-001-000-6']",,,,,"['v107-regime-rotation-15-1735526400000000000', 'candidate-02-v53']",58c96968-eb40-4a59-af6a-134a06ef2d57,1735526400000000000,1735526400000000000,,,,,,,
O-20241230-024000-001-000-5,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-005,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,,STOP_MARKET,SELL,8.650,GTC,True,False,0.000,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,CANCELED,OUO,OL-20241230-024000-001-000-2,['O-20241230-024000-001-000-6'],O-20241230-024000-001-000-4,,,,"['v107-regime-rotation-15-1735526400000000000', 'auction-rotation-invalidation']",1a29ecd3-a093-4192-9332-e3f7e0af27bd,1735526400000000000,1735527300000000000,93351.4,DEFAULT,,,,,
O-20241230-024000-001-000-6,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-006,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-d934488cba8a4b6b-10679,LIMIT,SELL,8.650,GTC,True,False,8.650,MAKER,93729.5,0.0,['243.22805250 USDT'],NO_TRIGGER,FILLED,OUO,OL-20241230-024000-001-000-2,['O-20241230-024000-001-000-5'],O-20241230-024000-001-000-4,,,,"['v107-regime-rotation-15-1735526400000000000', 'opposite-auction-liquidity']",4e5ec0a0-8135-41a2-83e5-0b488358c48c,1735526400000000000,1735527300000000000,,,,,93729.5,True,
O-20241230-031500-001-000-7,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-007,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-ec5a2185add54732-10754,MARKET,SELL,12.255,GTC,False,False,12.255,TAKER,93972.5,0.0,['978.88803938 USDT'],NO_TRIGGER,FILLED,OTO,OL-20241230-031500-001-000-3,"['O-20241230-031500-001-000-8', 'O-20241230-031500-001-000-9']",,,,,"['v107-regime-rotation-15-1735528500000000000', 'candidate-02-v53']",dec76ab6-2e7a-4265-9fce-a1c9d1038a82,1735528500000000000,1735528500000000000,,,,,,,
O-20241230-031500-001-000-8,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-008,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,,STOP_MARKET,BUY,7.261,GTC,True,False,0.000,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,CANCELED,OUO,OL-20241230-031500-001-000-3,['O-20241230-031500-001-000-9'],O-20241230-031500-001-000-7,,,,"['v107-regime-rotation-15-1735528500000000000', 'auction-rotation-invalidation']",93816c29-2422-4592-9d22-ac5e3550526f,1735528500000000000,1735530120000000000,94061.0,DEFAULT,,,,,
O-20241230-031500-001-000-9,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-009,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-0c2fb7e214f4a874-10850,LIMIT,BUY,12.255,GTC,True,False,12.255,MAKER,93698.9,0.0,['344.48400585 USDT'],NO_TRIGGER,FILLED,OUO,OL-20241230-031500-001-000-3,['O-20241230-031500-001-000-8'],O-20241230-031500-001-000-7,,,,"['v107-regime-rotation-15-1735528500000000000', 'opposite-auction-liquidity']",6aeaf3b4-c7fd-4b08-afa4-50f1eb6f7c02,1735528500000000000,1735530120000000000,,,,,93698.9,True,
O-20241230-231500-001-000-10,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-010,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-6091f84104a245b9-15186,MARKET,BUY,11.935,GTC,False,False,11.935,TAKER,92489.9504398827,0.0,['938.28742473 USDT'],NO_TRIGGER,FILLED,OTO,OL-20241230-231500-001-000-4,"['O-20241230-231500-001-000-11', 'O-20241230-231500-001-000-12']",,,,,"['v107-regime-rotation-9-1735600500000000000', 'candidate-02-v53']",570020f2-982d-443f-babe-61d526e7fa22,1735600500000000000,1735600500000000000,,,,,,,
