,total,locked,free,currency,account_id,account_type,base_currency,margins,reported,info
2024-12-28 00:01:00+00:00,100000.00000000,0.00000000,100000.00000000,USDT,BINANCE-001,MARGIN,USDT,[],True,{}
2024-12-30 02:25:00+00:00,99443.30176874,20.95805106,99422.34371768,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '20.95805106', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-12-30 02:25:00+00:00,99443.30176874,20.95805106,99422.34371768,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '20.95805106', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-12-30 02:25:00+00:00,99443.30176874,20.95805106,99422.34371768,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '34.93407369', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-12-30 02:25:00+00:00,99072.06327050,34.93407369,99037.12919681,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '34.93407369', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-12-30 02:35:00+00:00,96890.50862274,0.00000000,96890.50862274,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2024-12-30 02:35:00+00:00,96890.50862274,0.00000000,96890.50862274,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2024-12-30 02:40:00+00:00,96202.77121299,25.89129072,96176.87992227,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '25.89129072', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-12-30 02:40:00+00:00,96202.77121299,25.89129072,96176.87992227,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '25.89129072', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-12-30 02:40:00+00:00,96202.77121299,25.89129072,96176.87992227,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '25.89129072', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-12-30 02:55:00+00:00,97616.88316049,0.00000000,97616.88316049,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2024-12-30 02:55:00+00:00,97616.88316049,0.00000000,97616.88316049,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2024-12-30 03:15:00+00:00,96637.99512111,36.85225560,96601.14286551,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '36.85225560', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-12-30 03:15:00+00:00,96637.99512111,36.85225560,96601.14286551,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '36.85225560', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
