plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,risk_bps,risk_range,cost_r,planned_rr,defense_age,target_scale,defense_prominence,target_prominence,defense_distance,target_distance,move_5,flow_5,efficiency_5,activity_5,location_5,value_distance_5,move_15,flow_15,efficiency_15,activity_15,location_15,value_distance_15,move_60,flow_60,efficiency_60,activity_60,location_60,value_distance_60,move_240,flow_240,efficiency_240,activity_240,location_240,value_distance_240,move_block_0,flow_block_0,range_block_0,location_block_0,move_block_1,flow_block_1,range_block_1,location_block_1,move_block_2,flow_block_2,range_block_2,location_block_2,move_block_3,flow_block_3,range_block_3,location_block_3,move_block_4,flow_block_4,range_block_4,location_block_4,move_block_5,flow_block_5,range_block_5,location_block_5,move_block_6,flow_block_6,range_block_6,location_block_6,move_block_7,flow_block_7,range_block_7,location_block_7,high_change_15,low_change_15,high_change_60,low_change_60,high_change_240,low_change_240,market_move_5,relative_move_5,market_move_15,relative_move_15,market_move_60,relative_move_60,market_move_240,relative_move_240,nav_before,score,position_id,opened,closed,entry_fill,exit_fill,quantity,pnl_ex_funding,holding_minutes,evaluation_censored,funding,pnl,net_r,probability
XRPUSDT:PATH:XRPUSDT:5m:PIVOT:LOW:3047:s2:XRPUSDT:15m:PIVOT:HIGH:1012:s2:1739283300000000000,XRPUSDT:PATH:XRPUSDT:5m:PIVOT:LOW:3047:s2:XRPUSDT:15m:PIVOT:HIGH:1012:s2,XRPUSDT,1,1739283300000000000,1739282400000000000,2.4587,2.4332999999999996,2.4945999999999997,1.4133858267716293,2.4334,5,XRPUSDT:5m:PIVOT:LOW:3047:s2,15M_NEAREST_OPPOSING_LIQUIDITY,2.4334,2.4587,2.4947,2.4587,LEARNED_AUCTION_DIRECTION,103.30662545247615,1.0771834327256498,0.1161590551181088,1.4133858267716293,1.0,1.0986122886681098,1.6674584323040538,1.7834862385321222,4.1719134957569795,5.896523405420195,-0.558251846558946,-0.24026900155585545,-0.33043478260870235,2.1215724998726353,0.32456140350875345,-0.03418979154011974,0.7379130602136191,0.06352693038560052,0.1692607003891048,2.6492072493179615,0.7030303030302947,0.14731836553288358,-0.674299865367624,0.006603140349310095,-0.08705173829729036,2.522722370455344,0.43545611015490676,0.010992123665194052,-0.3307886131992125,0.0074146616903312335,-0.034098360655737944,1.2297351970680002,0.3934681181959565,-0.12516856420191066,-0.558251846558946,-0.24026900155585545,0.8373777698384189,0.32456140350875345,1.2119941405556116,0.15736416707733808,1.4911200638350846,0.8965517241379325,0.6243606178619876,0.1942874754116841,1.2560666547575958,0.8362573099415354,-0.03672709516836373,0.2237449975037004,1.1679216263535945,0.49685534591195707,-1.0136678266464865,-0.054170322636844875,1.5572288351380936,0.18867924528302005,-1.2340303976566362,-0.20586621251373527,1.880427272619616,0.11328124999999492,-0.6757785510976577,-0.37127732889951515,0.7418873224006993,0.019801980198017627,0.572942684626285,0.10664261130453985,0.7125056462660214,0.9381443298968685,-0.12722638969200914,-0.3774382894196183,1.299829614686647,0.06997451433059938,-0.3668360902786144,-0.3816791690760086,-0.4796200995413524,-0.07863174701759362,0.583724553001868,0.15418850721175115,-1.064235688100108,0.38993582273248406,-0.6086864407277424,0.2778978275285299,9513.22055998,0.0006808335448338469,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1739283300000000000,1739293680000000000,2.459,2.433,9954.8,-283.1742408,173.0,False,-1.3192617016831998,-284.4935025016832,-0.9968355816272639,0.47474637287650356
SOLUSDT:PATH:SOLUSDT:5m:PIVOT:LOW:3085:s2:SOLUSDT:15m:PIVOT:HIGH:1020:s2:1739294700000000000,SOLUSDT:PATH:SOLUSDT:5m:PIVOT:LOW:3085:s2:SOLUSDT:15m:PIVOT:HIGH:1020:s2,SOLUSDT,1,1739294700000000000,1739293800000000000,198.42,196.21,200.87,1.1085972850678913,196.22,5,SOLUSDT:5m:PIVOT:LOW:3085:s2,15M_NEAREST_OPPOSING_LIQUIDITY,196.22,198.42,200.88,198.42,LEARNED_AUCTION_DIRECTION,111.37990121963408,1.7300238898672595,0.10773936651583808,1.1085972850678913,1.0,1.0986122886681098,2.5454545454545334,1.6434782608695453,6.70035371399687,7.427993936331493,0.09491142501766701,-0.11323310970732743,0.04216867469879044,2.208365375372489,0.803278688524578,0.1783323841269022,0.9315513253131467,0.017964827167980594,0.229287090558764,2.4767494953378835,0.9225806451612866,0.5191134248889744,-0.30921241470479255,-0.16815069373623454,-0.039919151086408096,2.4536461837931367,0.7357859531772515,0.2537705743230672,-0.5323150430360846,-0.08311927072399601,-0.032384807715204106,2.3610527011439006,0.4214559386973159,-0.09144678599374347,0.09491142501766701,-0.11323310970732743,0.827085275154016,0.803278688524578,1.6270530003030448,0.36121403120253254,1.8711109503484686,0.9782608695652371,-0.09491142501766701,-0.19894113062524355,0.8406440501565673,0.2741935483870746,-0.488115900090925,-0.380615722344979,2.006698700373713,0.6756756756756803,-0.3796457000707066,-0.16903302030922165,0.9219967001717214,0.3676470588235257,-0.7999677251489516,-0.3510377050961643,0.9897905751843242,0.19178082191783116,-0.06779387501264131,-0.13879178166206685,0.772850175143926,0.7192982456140377,-0.5559097751035278,-0.42470993242381744,0.677938750126259,0.10000000000002274,-1.3151312827950383,0.27398568391562744,0.5910262610180024,-1.34644393238539,-0.5538424896294584,1.158568034843241,-0.23208199772636245,0.3269934227440295,0.5217855717074916,0.40976575360565504,-0.6090811629424522,0.29986874823765963,-0.5623188404427002,0.03000379740661563,9228.727057479999,0.0014175990215545917,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1739294700000000000,1739298180000000000,198.44,196.19,111.91,-273.87902164999997,58.0,False,0.0,-273.87902164999997,-0.9892264301247541,0.5493908366878181
SOLUSDT:PATH:SOLUSDT:5m:PIVOT:HIGH:3108:s2:SOLUSDT:60m:PIVOT:LOW:213:s2:1739302200000000000,SOLUSDT:PATH:SOLUSDT:5m:PIVOT:HIGH:3108:s2:SOLUSDT:60m:PIVOT:LOW:213:s2,SOLUSDT,-1,1739302200000000000,1739300700000000000,195.75,197.04999999999998,193.23,1.9384615384615718,197.04,5,SOLUSDT:5m:PIVOT:HIGH:3108:s2,60M_NEAREST_OPPOSING_LIQUIDITY,195.75,197.04,195.75,193.22,LEARNED_AUCTION_DIRECTION,66.41123882503106,1.2154202414169273,0.18069230769231004,1.9384615384615718,1.6666666666666667,2.4849066497880004,1.6414342629481964,2.063535911602207,4.707302353651158,9.1249245624624,0.4210339221363405,0.1350810876722351,0.14054054054053822,1.449590879296504,0.4084507042253527,-0.09889372542803432,0.9723361931335471,0.12819415025463068,0.21987315010571232,1.0458878029739502,0.7123287671232922,0.2398204323418798,0.4207223912597138,0.05410450843369513,0.05431502715751441,0.8916106319828545,0.8455882352941222,0.3703843158577987,0.8601435554642999,0.0975337712231999,0.05063082151259581,0.8943831520338197,0.9119496855345934,0.435224791943255,0.4210339221363405,0.1350810876722351,1.1497464796800139,0.4084507042253527,0.6477444955944018,0.07590879478827361,0.9554231310017347,0.9661016949152853,0.6153572708146656,0.15343007684632484,1.4412315026975016,0.4269662921348329,-0.7287125575436734,0.19912863366902364,1.2631017664090676,0.0,0.5991636584248206,0.05413539563411939,0.9068422938321534,0.8750000000000127,-0.25909779823775153,0.06906870960019153,0.9392295186118436,0.5517241379310379,-0.016193612389891112,0.012806830309498399,0.6477444955944018,0.4999999999999645,-0.663938107984293,0.1985374663232377,1.2469081540192224,0.051948051948040926,1.6361426326766542,1.7670340432907738,1.6080944732593392,-0.7058786786690666,-1.3837091979208247,0.6614690929249931,0.5316945198600235,-0.11066059772368297,1.0398291298759545,-0.06749293674240742,0.5815940289189006,-0.16087163765918677,1.0374394579943527,-0.17729590253005278,8954.848035829998,0.0001346670891319464,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1739302200000000000,1739305980000000000,195.73,197.08,171.69,-265.50227444999996,63.0,False,0.0,-265.50227444999996,-0.9882999442971241,0.40648961011998935
ETHUSDT:PATH:ETHUSDT:5m:PIVOT:LOW:3133:s2:ETHUSDT:15m:PIVOT:HIGH:1029:s2:1739309700000000000,ETHUSDT:PATH:ETHUSDT:5m:PIVOT:LOW:3133:s2:ETHUSDT:15m:PIVOT:HIGH:1029:s2,ETHUSDT,1,1739309700000000000,1739308200000000000,2618.5,2591.5099999999998,2652.9399999999996,1.2760281585772248,2591.52,5,ETHUSDT:5m:PIVOT:LOW:3133:s2,15M_NEAREST_OPPOSING_LIQUIDITY,2591.52,2618.5,2652.95,2618.5,LEARNED_AUCTION_DIRECTION,103.07427916746319,1.7530072197574962,0.11642089662837986,1.2760281585772248,1.6666666666666667,1.0986122886681098,1.475068493150689,1.6069551152446322,6.7893677679021485,8.663424450779742,1.1620953651302743,0.40479568633540547,0.48680490103673807,0.956146779219374,0.9686468646864593,0.643343955919377,0.624171892622068,0.23552766338236877,0.16274343776460415,0.9914023676840633,0.9686468646864593,0.45908170791659497,0.29487413033341603,0.123934892804115,0.038068086533623854,0.7247103819719075,0.9892106757524104,0.5328495553044537,-0.3835312201803585,0.01258379067971091,-0.023246201086528535,0.9599530262833489,0.6085621970920843,0.17883171896815803,1.1620953651302743,0.40479568633540547,1.3634652299495544,0.9686468646864593,-0.19799495088373886,0.08845630085612398,1.0450983486989625,0.018299246501622544,0.11812198774317599,0.20282393666854787,0.6434835903722664,0.44580419580420777,1.0012244675372333,0.21266211691721343,1.29596695123919,0.9288194444444301,0.7019820985878712,0.34950830015321055,0.9933496683543378,0.7066817667043979,-0.4871125780265284,0.046609880419660014,0.7458559797496515,0.3378582202111915,0.08999770494713542,0.025031654251165995,0.9731001847412439,0.21387283236992943,0.1541210697220097,0.23512906184063398,0.8437284838796824,0.6533333333333454,-2.6960848348326274,0.1838092045910909,-0.48517835982171287,-0.844028485392674,0.43013302381785185,-1.1192551654120384,1.2704785042905553,-0.10838313916028097,0.7803169193112883,-0.15614502668922037,0.4141116590608996,-0.11923752872748355,-0.1261574913315511,-0.2573737288488074,8689.34576138,0.0006969119140441248,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1739309700000000000,1739314680000000000,2618.79,2591.21,8.565,-258.53452501,83.0,False,0.0,-258.53452501,-0.9917682800281032,0.5018846596817318
ETHUSDT:PATH:ETHUSDT:5m:PIVOT:LOW:3176:s2:ETHUSDT:15m:PIVOT:HIGH:1047:s2:1739322000000000000,ETHUSDT:PATH:ETHUSDT:5m:PIVOT:LOW:3176:s2:ETHUSDT:15m:PIVOT:HIGH:1047:s2,ETHUSDT,1,1739322000000000000,1739321100000000000,2609.29,2588.0,2630.68,1.0046970408642513,2588.01,5,ETHUSDT:5m:PIVOT:LOW:3176:s2,15M_NEAREST_OPPOSING_LIQUIDITY,2588.01,2609.29,2630.69,2609.29,LEARNED_AUCTION_DIRECTION,81.59307704394669,1.5403664382730429,0.14707130108031963,1.0046970408642513,1.0,1.0986122886681098,2.1740010116337936,0.7498305084745783,5.9658135624883295,5.993835232579841,0.0563925232509528,0.18735803130630715,0.030970406056423955,0.7870664812071293,0.1503667481662644,-0.3212570555653826,0.4637740192263972,0.1086455344825084,0.13469216221895267,0.6657770519541835,0.597568037058493,0.14882037199295306,0.2988122775982854,-0.001341510047186545,0.038576499159348895,0.8418498314738014,0.753808005667732,0.22988355383493067,0.21542701127092234,-0.015779613967911627,0.013959212376933728,1.1672161837209438,0.724971083408301,0.11652113673417866,0.0563925232509528,0.1873580313063072,1.0250907559843803,0.1503667481662644,0.19424091341999286,-0.04068361728332392,0.5889885761768334,0.8617021276595498,0.5551530622262504,0.12450573887437143,1.131609966569602,0.9235880398671052,1.1704581492536006,0.10532494260948573,1.8810039422158453,0.9906728847435127,-1.865965936015599,-0.28278840566331165,2.008826994918054,0.02744853399875618,0.4724440281248377,-0.19114992109838472,1.225597505321171,0.617586912065452,0.8609258549648804,-0.23631121168840444,1.151660641503264,0.8541893362350231,-1.1804834867204317,-0.11875865929369304,1.5664589791937666,0.2231999999999971,-1.4325624930862648,-2.2269835119795185,-2.834737296925224,-1.0111141838828404,0.47914874295270826,-1.2467996546519664,0.013513096430207691,0.04287942682074511,0.5137105006907938,-0.04993648146439661,0.2675957714298848,0.031216506168400604,0.2723976399164161,-0.05697062864549374,8430.81123637,0.00254919261086509,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1739322000000000000,1739329080000000000,2609.6,2587.7,10.213,-250.20471245,118.0,False,0.0,-250.20471245,-0.9892472797502265,0.6145003931583364
SOLUSDT:PATH:SOLUSDT:5m:PIVOT:LOW:3205:s2:SOLUSDT:15m:PIVOT:HIGH:1063:s2:1739330700000000000,SOLUSDT:PATH:SOLUSDT:5m:PIVOT:LOW:3205:s2:SOLUSDT:15m:PIVOT:HIGH:1063:s2,SOLUSDT,1,1739330700000000000,1739329800000000000,195.22,193.64000000000001,198.08,1.810126582278508,193.65,5,SOLUSDT:5m:PIVOT:LOW:3205:s2,15M_NEAREST_OPPOSING_LIQUIDITY,193.65,195.22,198.09,195.22,LEARNED_AUCTION_DIRECTION,80.93433049892347,1.2387274670055939,0.14826835443038122,1.810126582278508,1.0,1.0986122886681098,0.9457700650759221,2.0000000000000155,4.797570850202362,8.684210526315798,0.9912932936689175,0.13804550238847058,0.48344370860926766,2.2714221675612922,0.8152173913043589,0.1956073796370503,0.8624051985482024,0.15134494164638332,0.2148437499999999,2.21004356271767,0.8903225806451681,0.4979830004648489,-0.48216290646103893,-0.07228153723727478,-0.06224696356275228,3.0958303161266345,0.4175531914893609,0.06534619296672718,-0.6174037216879219,-0.022815372345912993,-0.05099067599067591,1.5505348597525699,0.32708333333333306,-0.19892755291265923,0.9912932936689175,0.13804550238847058,1.2493011372265814,0.8152173913043589,0.5703331278642997,0.25615169242676017,1.0184520140434226,0.6533333333333076,-0.09505552131071018,0.07375373486397233,1.1135075353541328,0.2560975609756216,-0.950555213107179,-0.1909994086339444,1.833213625278153,0.34814814814814876,-1.0048726538561508,0.09088725088725089,1.7381581039674427,0.27343750000001754,-0.6653886491750485,-0.3231996598487222,2.389967392955258,0.721590909090907,-0.4616982463663562,-0.43572867696440565,0.62465056861331,0.13043478260869834,-0.6518092889878152,0.24503402770580718,1.0863488149796277,0.2999999999999822,-0.28224170134303794,-0.21168127600727288,-2.6538559973506115,-1.0505663327769093,-0.55468334361169,1.1603269944103123,1.0168346172267433,-0.02554132355782579,0.9338304317443655,-0.07142523319616312,-0.5097932273993164,0.027630320938277497,-0.3980152951112556,-0.2193884265766663,8180.606523920001,0.00198426055023658,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1739330700000000000,1739334540000000000,195.24,193.62,133.23,-241.7365089,64.0,False,0.0,-241.7365089,-0.9849983135649955,0.4390727080226922
XRPUSDT:PATH:XRPUSDT:5m:PIVOT:LOW:3223:s2:XRPUSDT:15m:PIVOT:HIGH:1063:s2:1739336700000000000,XRPUSDT:PATH:XRPUSDT:5m:PIVOT:LOW:3223:s2:XRPUSDT:15m:PIVOT:HIGH:1063:s2,XRPUSDT,1,1739336700000000000,1739335200000000000,2.4004,2.3787999999999996,2.4248999999999996,1.1342592592592324,2.3789,5,XRPUSDT:5m:PIVOT:LOW:3223:s2,15M_NEAREST_OPPOSING_LIQUIDITY,2.3789,2.4004,2.425,2.4004,LEARNED_AUCTION_DIRECTION,89.9850024995846,1.509362927885997,0.13335555555555376,1.1342592592592324,1.6666666666666667,1.0986122886681098,1.6804733727810766,1.6777041942604534,5.845737483085333,6.6305818673883,0.7019861580242682,0.12171075413183233,0.2521739130434781,0.6367366360064721,0.9811320754716997,0.5115893191813115,0.31445060997622615,0.020144377058869865,0.08348794063079468,0.796237139154144,0.971962616822412,0.30026164734640665,0.23059711398256996,0.10124772505888557,0.029769959404599564,0.9543203482683397,0.9862385321100833,0.3058172439587036,-0.4017980016363157,-0.000381220746680971,-0.028079599560493197,0.8023064008656549,0.4633620689655167,0.04576138999676093,0.7019861580242682,0.12171075413183233,1.282940219837465,0.9811320754716997,0.09682567696885717,0.23547854770608032,0.5325412233287682,0.6590909090908931,-0.26627061166441096,-0.11590677225913347,1.1498049140053133,0.2631578947368347,0.8472246734776078,0.21078558122517368,1.3313530583219473,0.6454545454545683,0.5204380137076342,-0.11814537857545747,0.689882948403188,0.789473684210473,0.16944493469550004,-0.023138773418624768,0.9198439312042506,0.75,-0.6051604810554111,-0.10017934566224627,0.9803599793098132,0.2098765432098752,-0.49623159446541987,0.19362878810852724,1.0892888658997506,0.4444444444444499,-1.7050210852045282,-1.7050210852045282,-2.910415090113483,-2.208142061166512,0.9835316300923712,1.042927856421211,0.7540696764212781,-0.052083518397009865,0.34173535110060976,-0.027284741124383616,0.2615609947836163,-0.030963880801046312,-0.5037511645215096,0.1019531628851939,7938.870015019999,0.0013377171468226898,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1739336700000000000,1739360520000000000,2.4007,2.4249,9575.4,215.58697112,397.0,False,-0.2563535854908,215.33061753450917,0.9041195078859374,0.5533073213553125
XRPUSDT:PATH:XRPUSDT:5m:PIVOT:HIGH:3316:s2:XRPUSDT:15m:PIVOT:LOW:1099:s2:1739364000000000000,XRPUSDT:PATH:XRPUSDT:5m:PIVOT:HIGH:3316:s2:XRPUSDT:15m:PIVOT:LOW:1099:s2,XRPUSDT,-1,1739364000000000000,1739363100000000000,2.4245,2.4445,2.3986,1.2950000000000006,2.4444,5,XRPUSDT:5m:PIVOT:HIGH:3316:s2,15M_NEAREST_OPPOSING_LIQUIDITY,2.4245,2.4444,2.4245,2.3985,LEARNED_AUCTION_DIRECTION,82.49123530624878,1.633308738516585,0.14546999999999988,1.2950000000000006,1.0,1.0986122886681098,2.1273408239699716,1.9881656804734003,6.325777543489779,8.191881918819266,0.5799396125091429,0.09401604562409799,0.20098039215685176,4.946512716201949,0.5876288659793829,-0.012263456502346285,1.0616506800357712,0.13667394301842015,0.2669404517453792,3.1672502477347053,0.7714285714285721,0.2859575872854232,-0.2654126700089428,-0.028453199246752596,-0.034264628360569344,2.553604564637108,0.7236363636363603,0.18679016484861716,-0.17353905346739057,0.03063704050862041,-0.013645850056189025,1.3618055688758897,0.4335511982570759,-0.08767749726159947,0.5799396125091429,0.094016045624098,1.372052253985128,0.5876288659793829,0.5657947439113911,0.07405405432363442,0.9194164588560655,0.8,0.6930985612914714,0.2710530135658644,0.9901408018449501,0.7714285714286004,-0.11315894878232848,-0.003507519363951175,1.2588933052027997,0.7640449438202175,-0.5799396125092057,0.004627791989013303,0.9759959332471355,0.2028985507246181,0.2970422405534788,-0.00948878594791729,0.8911267216604363,0.6190476190476594,-1.3437625167895617,-0.1335758884765437,1.951991866494271,0.06521739130435762,-0.6648088240958422,-0.04843267180577906,0.9194164588560026,0.21538461538466164,0.4818260778623935,0.1551643301590765,-0.355244650627345,0.8289041847971564,-1.2188566461179977,-1.1494410247310505,0.2533808318357605,0.32655878067338245,0.8167376792007783,0.2449130008349929,0.22130638227438187,-0.4867190522833247,-0.07825687190297997,-0.0952821815644106,8154.200632550001,0.00020524456906466544,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1739364000000000000,1739366580000000000,2.4242,2.4448,10508.3,-242.05343635000003,43.0,False,0.0,-242.05343635000003,-0.9894836099722201,0.5016693124180334
BTCUSDT:PATH:BTCUSDT:5m:PIVOT:HIGH:3328:s2:BTCUSDT:240m:PIVOT:LOW:12:s2:1739367600000000000,BTCUSDT:PATH:BTCUSDT:5m:PIVOT:HIGH:3328:s2:BTCUSDT:240m:PIVOT:LOW:12:s2,BTCUSDT,-1,1739367600000000000,1739366700000000000,94143.0,96596.40000000001,91130.40000000001,1.2279285888970328,96596.3,5,BTCUSDT:5m:PIVOT:HIGH:3328:s2,240M_NEAREST_OPPOSING_LIQUIDITY,94143.0,96596.3,94143.0,91130.3,LEARNED_AUCTION_DIRECTION,260.6035499187416,4.607466101723948,0.0460469552457812,1.2279285888970328,1.0,3.871201010907891,1.233083872969098,2.0960052822713764,17.844639480192058,21.91194297628852,2.2314056624616017,0.09337623961014788,0.47586015538291077,34.571116969812245,0.9801001251564528,0.8856317987688167,4.3505567666314855,0.08656560446784153,0.44514901712111665,30.078333987971536,0.9935099391811935,1.4926630201102886,1.8560197066657595,0.06212190805779551,0.2396111138049754,9.802739351725624,0.9935606674226494,1.000869052834777,0.9354279225844475,0.04354741729846507,0.13908066036089295,3.101101632434094,0.9935606674226494,0.5903165403410433,2.2314056624616017,0.09337623961014782,2.5989695689603787,0.9801001251564528,5.323171088365031,0.08973384753594676,6.083020013658097,0.9310197315651572,-0.018866112014943606,-0.012717756864758106,0.7211408678829893,0.5033829499323739,-0.6303883635350801,-0.1568274996907197,1.1885650569438613,0.3741105637657193,-1.094885052455668,-0.15007452876871172,1.1391228323528373,0.03883495145628607,-0.41635557550303937,-0.3302527134661275,0.44530529911221617,0.06501095690280904,-0.004879166900426243,-0.013882303215643665,0.3262536267418442,0.9850448654037891,0.496048634876668,0.18187955457832247,0.6993472557277615,0.7730232558139399,-0.26836508760753364,0.15080277491173275,-0.7610563453670919,-0.19484169236726903,-0.07709158044989159,-0.07239659991092125,1.1682513560888688,1.063154306372733,3.4781618821477065,0.872394884483779,1.4073240456265528,0.4486956610392068,0.6314456682900584,0.3039822542943891,7912.1471962,4.844628957897598e-05,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1739367600000000000,1739379360000000000,94133.40000000001,96606.4,0.092,-236.2900308,196.0,False,0.43701956648259044,-235.8530112335174,-0.9936325558873641,0.4751532210026425
SOLUSDT:PATH:SOLUSDT:5m:PIVOT:HIGH:3382:s2:SOLUSDT:15m:PIVOT:LOW:1121:s2:1739384700000000000,SOLUSDT:PATH:SOLUSDT:5m:PIVOT:HIGH:3382:s2:SOLUSDT:15m:PIVOT:LOW:1121:s2,SOLUSDT,-1,1739384700000000000,1739382900000000000,193.15,195.73999999999998,189.19,1.5289575289575468,195.73,5,SOLUSDT:5m:PIVOT:HIGH:3382:s2,15M_NEAREST_OPPOSING_LIQUIDITY,193.15,195.73,193.15,189.18,LEARNED_AUCTION_DIRECTION,134.09267408749548,2.0152741068160895,0.08949034749034834,1.5289575289575468,2.0,1.0986122886681098,1.1376146788990624,1.6302895322939819,7.805123053741743,11.933701657458556,1.0646873142490074,0.2126820353255526,0.5266666666666714,0.623680646191045,1.0,0.4769986115922533,0.6847263374510296,0.21164567416890356,0.2056074766355129,0.4309006383877928,1.0,0.6357398439092893,0.6769453563436275,0.09876830600589111,0.0873932697137105,0.5216684531585437,1.0,0.7066044089560843,-0.48436607393553377,0.017255937321827005,-0.022106608899463847,0.7607560738218923,0.4149577804583837,-0.06718799401698293,1.0646873142490074,0.2126820353255526,1.1859808057457355,1.0,0.8221003312555893,0.14097233078005314,1.0107790958060299,1.0,-0.7277609489803308,0.2473787302684641,1.0916414234705154,0.28395061728397225,0.1617246553289709,0.12422705911451892,1.1994578603565087,0.3707865168539405,1.2264119695779783,0.28141865844255975,1.590292444068163,1.0,0.1482476007181978,0.10170720821245258,0.7951462220340432,0.18644067796608454,0.309972256047207,0.15777881782892383,0.9433938227522792,0.8000000000000163,-0.6738527305373533,-0.16458401077716356,1.1725037511350007,0.3563218390804605,-0.6847263374510296,-2.170893728964065,1.8324210507922456,-0.9142652801192861,-1.151585203894917,0.5505044133484183,0.7544317327033867,0.3102555815456207,0.3537401305954865,0.33098620685554314,0.2624568866448468,0.4144884696987807,-1.1235932912154882,0.6392272172799545,7676.294184970001,0.00021621907353104597,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1739384700000000000,1739394840000000000,193.13,195.76,80.83,-228.29988935,169.0,False,0.0,-228.29988935,-0.9913632969625964,0.43826287939624875
XRPUSDT:PATH:XRPUSDT:5m:PIVOT:LOW:3435:s2:XRPUSDT:60m:PIVOT:HIGH:246:s2:1739400000000000000,XRPUSDT:PATH:XRPUSDT:5m:PIVOT:LOW:3435:s2:XRPUSDT:60m:PIVOT:HIGH:246:s2,XRPUSDT,1,1739400000000000000,1739398800000000000,2.4872,2.4524,2.5282,1.1781609195402223,2.4525,5,XRPUSDT:5m:PIVOT:LOW:3435:s2,60M_NEAREST_OPPOSING_LIQUIDITY,2.4525,2.4872,2.5283,2.4872,LEARNED_AUCTION_DIRECTION,139.9163718237382,2.4003529910599988,0.0857655172413789,1.1781609195402223,1.3333333333333333,2.4849066497880004,0.8508771929824541,1.023454157782515,9.296527159394536,10.952804986642915,1.0632772039046363,0.06452620601604064,0.3787234042553342,1.9461166263622094,0.656626506024093,0.29814548083379305,0.5656004174336742,0.06417422024248405,0.10073710073710065,2.99629124757895,0.5612244897959228,0.043652767729866655,0.9656592492770073,0.045004720463816095,0.1246660730187002,1.6101330768119073,0.8013856812933035,0.4026570580743249,0.7294176115074532,0.021991551563024563,0.05677090323446519,1.2640356893637978,0.8731563421828918,0.5141379925305145,1.0632772039046363,0.0645262060160406,1.9831911893052416,0.656626506024093,-1.3977913804139186,-0.14338565174552592,1.7084116871725907,0.13986013986015572,1.3141628362866244,0.17359509166145362,2.222129886811925,0.6881720430107661,1.8278810359259057,0.025152611716547413,1.9712442544299367,0.9333333333333279,1.1110649434059094,0.23531064276593824,1.3141628362865714,1.0,-0.3823019160106081,-0.10553497244195872,0.5853998088912702,0.0,-0.3345141765093351,-0.14701115830535066,0.6690283530186703,0.1428571428571202,0.28672643700800915,0.1323957988295051,0.6929222227692803,0.44827586206900777,1.1656886651986815,1.0691227402709609,0.434546662174651,-2.338274896463596,0.9708324238267089,1.0294617353899491,1.3464618744888468,-0.2831846705842105,0.6424156537477304,-0.07681523631405618,0.999432579774581,-0.033773330497573695,0.9377381375627053,-0.2083205260552521,7447.99429562,0.0007893957739514151,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1739400000000000000,1739407860000000000,2.4875,2.4521,5864.8,-222.09880304,131.0,False,-1.4500131520000001,-223.548816192,-1.000487770349413,0.5133924343947253
