client_order_id,trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last,trigger_price,trigger_type,expire_time_ns,trigger_instrument_id,price,is_post_only,display_qty
O-20230203-135400-001-000-1,EASYCHART-V2-001,EasyChartRE1FlowStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-001,SOLUSDT-PERP.BINANCE-EasyChartRE1FlowStrategy-000,BINANCE-001,T-73c7dc435067f426-113842,MARKET,BUY,13239.48,GTC,False,False,13239.48,TAKER,24.26269193352005,0.0,['160.61271230 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,"['PLAN:sac-v2-channel_rejection-sac-v1-rejection-ecv5-channel_rejection_owner-SOLUSDT-00000003', 'ROLE:ENTRY']",db19f611-e22e-40e3-a330-cf25d7d45af0,1675432440000000000,1675432440000000000,,,,,,,
O-20230203-135400-001-000-2,EASYCHART-V2-001,EasyChartRE1FlowStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-002,SOLUSDT-PERP.BINANCE-EasyChartRE1FlowStrategy-000,BINANCE-001,T-f7281354e9c0955b-113956,STOP_MARKET,SELL,13239.48,GTC,True,False,13239.48,TAKER,24.08,0.010000000000001563,['159.40333920 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,"['PLAN:sac-v2-channel_rejection-sac-v1-rejection-ecv5-channel_rejection_owner-SOLUSDT-00000003', 'ROLE:STOP_LOSS']",22836c52-ce36-4def-bc72-25f2de452575,1675432440000000000,1675434420000000000,24.09,DEFAULT,,,,,
O-20230203-135400-001-000-3,EASYCHART-V2-001,EasyChartRE1FlowStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-003,,BINANCE-001,,LIMIT,SELL,13239.48,GTC,True,False,0.00,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,CANCELED,NO_CONTINGENCY,,,,,,,"['PLAN:sac-v2-channel_rejection-sac-v1-rejection-ecv5-channel_rejection_owner-SOLUSDT-00000003', 'ROLE:TAKE_PROFIT']",e836d0c7-c709-4a95-a188-fabc9d511238,1675432440000000000,1675434420000000000,,,,,24.61,False,
O-20230204-235100-001-000-4,EASYCHART-V2-001,EasyChartRE1FlowStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-001,BTCUSDT-PERP.BINANCE-EasyChartRE1FlowStrategy-000,BINANCE-001,T-f11359eb251f28b1-129963,MARKET,BUY,44.884,GTC,False,False,44.884,TAKER,23297.0,0.0,['522.83127400 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,"['PLAN:sac-v2-channel_rejection-sac-v1-rejection-ecv5-channel_rejection_owner-BTCUSDT-00000008', 'ROLE:ENTRY']",30b1c3c1-52ae-4cb0-bbcd-de2a285117fd,1675554660000000000,1675554660000000000,,,,,,,
O-20230204-235100-001-000-5,EASYCHART-V2-001,EasyChartRE1FlowStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-002,,BINANCE-001,,STOP_MARKET,SELL,44.884,GTC,True,False,0.000,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,CANCELED,NO_CONTINGENCY,,,,,,,"['PLAN:sac-v2-channel_rejection-sac-v1-rejection-ecv5-channel_rejection_owner-BTCUSDT-00000008', 'ROLE:STOP_LOSS']",249b5eb8-13f1-430d-a60f-a2bbd0d04d15,1675554660000000000,1675555200000000000,23257.9,DEFAULT,,,,,
O-20230204-235100-001-000-6,EASYCHART-V2-001,EasyChartRE1FlowStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-003,,BINANCE-001,,LIMIT,SELL,44.884,GTC,True,False,0.000,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,CANCELED,NO_CONTINGENCY,,,,,,,"['PLAN:sac-v2-channel_rejection-sac-v1-rejection-ecv5-channel_rejection_owner-BTCUSDT-00000008', 'ROLE:TAKE_PROFIT']",aa55641f-9621-4917-a686-1b982ccca0c8,1675554660000000000,1675555200000000000,,,,,23387.9,False,
O-20230205-000000-001-000-7,EASYCHART-V2-001,EasyChartRE1FlowStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-004,BTCUSDT-PERP.BINANCE-EasyChartRE1FlowStrategy-000,BINANCE-001,T-a0d2b33ae03be05e-129997,MARKET,SELL,44.884,GTC,True,False,44.884,TAKER,23322.46154531682,0.0,['523.40268200 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,9e562f29-a923-416c-b92b-deb014839e31,1675555200000000000,1675555200000000000,,,,,,,
