trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last,price,expire_time_ns,is_post_only,display_qty,trigger_instrument_id
BACKTESTER-001,LRBStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-001,BTCUSDT-PERP.BINANCE-LRBStrategy-000,BINANCE-001,T-a79502f04e9a9b0b-20129,MARKET,SELL,10.119,GTC,False,False,10.119,TAKER,61196.0,0.0,['433.46962680 USDT'],NO_TRIGGER,FILLED,OTO,OL-20240229-182900-001-000-1,"['O-20240229-182900-001-000-2', 'O-20240229-182900-001-000-3']",,,,,"['scenario=HSP-1709231220000000000-000002', 'family=SIAR']",98c800c3-bb97-4127-8b94-e0ede084fe1b,2024-02-29 18:29:00+00:00,2024-02-29 18:29:00+00:00,,,,,
BACKTESTER-001,LRBStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-003,BTCUSDT-PERP.BINANCE-LRBStrategy-000,BINANCE-001,T-ffa4bf5009bf56d2-20156,LIMIT,BUY,10.119,GTC,True,False,10.119,MAKER,60666.1,0.09999999999854481,['429.71618613 USDT'],NO_TRIGGER,FILLED,OUO,OL-20240229-182900-001-000-1,['O-20240229-182900-001-000-2'],O-20240229-182900-001-000-1,,,,"['scenario=HSP-1709231220000000000-000002', 'family=SIAR']",e711650c-c268-4d6c-a97a-bce5e2729562,2024-02-29 18:29:00+00:00,2024-02-29 18:36:00+00:00,60666.0,,True,,
