scenario_id,family,source_family,source_direction,direction,signal_ts_ns,signal_day_utc,signal_hour_utc,submission_ts_ns,reference_entry_price,expected_entry_price,stop_price,target_price,target_reason,liquidity_level,atr_at_signal,quantity,equity_before_entry,planned_loss_budget,loss_per_unit,net_rr_at_submission,fee_rate_per_fill,sac_entry_confirmation,failed_acceptance_trap,favorable_drift_guard_enabled,actual_entry_price,opened_ts_ns,opened_bar_index,path_observations,mfe_price,mae_price,mfe_price_distance,mae_price_distance,mfe_stop_units,mae_stop_units,mfe_atr,mae_atr,mfe_close_net_r_after_cost,mfe_intrabar_net_r_after_cost,first_close_half_r_ts_ns,first_close_one_r_ts_ns,actual_exit_price,closed_ts_ns,closed_day_utc,closed_hour_utc,duration_minutes,realized_pnl_after_cost,realized_return,realized_r_multiple,outcome
HSP-1709231220000000000-000002,SIAR,SIAR,SHORT,SHORT,1709231280000000000,2024-02-29,18,1709231340000000000,61153.4,61196.1,61406.5,60666.0,CONFIRMED_LTF_SELLSIDE_LIQUIDITY,61311.5,122.99000000000015,10.119,100000.0,3000.0,296.4670599791714,1.4996489998964275,0.0007,,False,True,61196.0,1709231340000000000,5428,8,60640.0,61223.1,556.0,27.099999999998545,2.6413301662707838,0.12874109263657266,4.520692739247088,0.2203431173265998,1.2640453547396842,1.58707277642601,1709231520000000000,1709231640000000000,60666.1,1709231760000000000,2024-02-29,18,7.0,4498.87228707,0.008659062683835568,1.4996240956900002,TARGET
