symbol,symbol_priority,provisional_index,provisional_time,event_label,offset_minute,bar_index,bar_time,parent_direction,side,fresh_parent_extreme,dynamic_parent_extreme,extreme_updates,bars_since_extreme,close,directional_return_bps,efficiency_60s,flow_60s,flow_3m,parent_flow_consensus,opposite_flow_consensus,parent_flow_run,opposite_flow_run,return_z_vs_parent,efficiency_z_vs_parent,impact_per_abs_flow,impact_per_abs_flow_z_vs_parent,opposite_depth_change,same_depth_change,resilience_1m,resilience_3m,retrace_fraction_from_dynamic_extreme,premium_change_directional,oi_change_5m,parent_run_vwap,pre_value_15m,pre_value_30m,pre_value_60m,source_run_start_open,source_target_touched,parent_vwap_touched,pre_value_15m_touched,pre_value_30m_touched,pre_value_60m_touched,absorption_under_load_observation,deep_absorption_under_load_observation,counterflow_resilience_observation,next_open,updated_stop,pre_value_15m_cost_rr,pre_value_15m_geometry_eligible,pre_value_15m_net_reward_bps,pre_value_30m_cost_rr,pre_value_30m_geometry_eligible,pre_value_30m_net_reward_bps,pre_value_60m_cost_rr,pre_value_60m_geometry_eligible,pre_value_60m_net_reward_bps
BTCUSDT,0,1375,2026-04-13T22:55:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,60,1435,2026-04-13T23:55:59.999000+00:00,1,-1,False,74870.0,2,45,74518.0,-2.1603184473916888,0.1680755880527122,-0.3907065411494112,0.0172354445559731,False,False,0,0,-0.9302037835389019,0.8703455229511197,-5.529261017823671,-0.8159859495867667,-0.0034724894015432,-0.0037330023206884,0.0002605129191451997,0.0792291229652842,0.5155998242273349,-0.00024803,0.0015997132048204,74501.20795334717,74164.7200846345,74168.34884981334,74026.8746650847,74187.3,False,False,False,False,False,False,False,False,74518.0,74881.352,0.398611824175256,False,27.408668424475664,0.3915297590627938,False,26.921703506087596,0.667637288373851,False,45.90693992260866
BTCUSDT,0,1375,2026-04-13T22:55:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,90,1465,2026-04-14T00:25:59.999000+00:00,1,-1,False,74870.0,2,75,74234.1,-4.309758572083927,0.5981311567085216,-0.4560099781344371,-0.2632169702124239,False,True,0,1,-1.1377735518523686,4.310562509184267,-9.45101813277408,-0.9296651801510704,-0.1397724634821263,-0.0584723620599011,-0.0813001014222252,-0.0994385616319437,0.9314486597334068,-9.38e-05,2.046630056784516e-05,74501.20795334717,74164.7200846345,74168.34884981334,74026.8746650847,74187.3,False,True,False,False,False,False,False,False,74234.2,74878.119,,False,-10.640443977909513,,False,-11.12927058058653,0.07427797932588466,False,7.928547073355901
BTCUSDT,0,1375,2026-04-13T22:55:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,120,1495,2026-04-14T00:55:59.999000+00:00,1,-1,False,74870.0,2,105,74128.9,1.1737002126807303,0.1237618810968744,0.0640157467730729,0.264746576894764,True,False,2,0,-0.6082401834022876,0.5158593158106607,18.33455472796409,-0.12425004325852128,-0.0344250760747518,0.028380265879625,-0.0628053419543768,0.029581465505213282,1.085542698110457,5.539e-05,0.0002906921435816,74501.20795334717,74164.7200846345,74168.34884981334,74026.8746650847,74187.3,True,True,True,True,False,False,False,False,74128.9,74878.6315,,False,-24.832134920995657,,False,-25.32165590118705,,False,-6.236766643604712
BTCUSDT,0,2756,2026-04-14T21:56:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,0,2756,2026-04-14T21:56:59.999000+00:00,1,-1,False,74231.1,0,0,74219.8,3.3419847927328266,0.1716432024854474,0.3432912916894646,0.2646902705145322,True,False,1,0,-0.061386291675355836,-0.06885268806383678,9.735128369484519,-0.006186216011916146,0.1011194670948152,-0.0571528394645346,0.15827230655934982,0.15827230655934982,0.042433345850554964,0.00015119,-4.009209733224495e-05,74123.0106887811,73975.86423769458,73997.25548411859,74047.31201457587,73964.8,False,False,False,False,False,False,False,False,74219.9,74237.053,0.5772954035768136,False,12.880098505309043,0.44811559368162696,False,9.997954171510077,0.14582871612848228,False,3.2535998329452838
BTCUSDT,0,2756,2026-04-14T21:56:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,1,2757,2026-04-14T21:57:59.999000+00:00,1,-1,True,74250.0,1,0,74228.0,1.0912919627755222,0.0595648366994057,0.5206535849139715,0.3851144101671769,True,False,2,0,-0.5474450174108745,-0.655448830737825,2.0960039350420345,-0.8973618716247055,0.1792580863151962,-0.0328631419036402,0.21212122821883642,0.37039353477818626,0.07713884992987456,-0.00030689,-4.009209733224495e-05,74123.0106887811,73975.86423769458,73997.25548411859,74047.31201457587,73964.8,False,False,False,False,False,False,False,False,74228.1,74256.0185,0.5884039054662085,False,13.981169167125458,0.467120941276796,False,11.099343224656462,0.18331305694145184,False,4.355733936896051
BTCUSDT,0,2756,2026-04-14T21:56:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,2,2758,2026-04-14T21:58:59.999000+00:00,1,-1,True,74295.7,2,0,74202.3,-3.476376841918444,0.0825480921013464,0.290615794119396,0.3689062213690189,True,False,3,0,-1.533876950387506,-0.5351589882662947,-11.96210568128398,-2.5373724725150053,-0.1804977879866754,-0.0414324236927846,-0.1390653642938908,0.23132817048429544,0.28226050166212097,-0.00033887,-4.009209733224495e-05,74123.0106887811,73975.86423769458,73997.25548411859,74047.31201457587,73964.8,False,False,False,False,False,False,False,False,74203.0,74302.17599999999,0.31799469390111007,False,10.61005111726245,0.23159404109108633,False,7.727250364730782,0.02941241860930944,False,0.9813599752206592
BTCUSDT,0,2756,2026-04-14T21:56:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,3,2759,2026-04-14T21:59:59.999000+00:00,1,-1,False,74295.7,2,1,74230.3,3.678419910872332,0.2917014979462448,0.183947343810731,0.3467829144366423,True,False,4,0,0.011270102230990259,0.5595088384395109,19.997135237990566,1.1909733246431196,-0.0046388000273673,0.0296772280918866,-0.0343160281192539,0.03873983580569172,0.19764279238439206,0.00033496,-4.009209733224495e-05,74123.0106887811,73975.86423769458,73997.25548411859,74047.31201457587,73964.8,False,False,False,False,False,False,False,False,74230.3,74302.14349999999,0.4810403542441276,False,14.276536980912823,0.38394163286755445,False,11.394796448540596,0.1567260229116588,False,4.651387024453577
BTCUSDT,0,2756,2026-04-14T21:56:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,5,2761,2026-04-14T22:01:59.999000+00:00,1,-1,False,74295.7,2,3,74199.9,2.3992128540358526,0.1702902657865843,0.2489817715543475,0.1098974444274766,True,False,6,0,-0.26498694347596097,-0.07593369288817743,9.63609841414643,-0.017738990957670498,-0.0320167332336723,-0.0116248154413406,-0.020391917792331703,-0.1387086386599386,0.28951344817166696,8.045999999999997e-05,-0.0006517278750381,74123.0106887811,73975.86423769458,73997.25548411859,74047.31201457587,73964.8,False,False,False,False,False,False,False,False,74199.9,74302.463,0.30138316238665547,False,10.193539655095634,0.21614644035449984,False,7.3106184619387165,0.01668847105674575,False,0.5644462356580071
BTCUSDT,0,2756,2026-04-14T21:56:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,10,2766,2026-04-14T22:06:59.999000+00:00,1,-1,False,74295.7,2,8,74222.6,10.096361113044797,0.4695540777998299,0.0327349410825781,0.1526621222308187,True,False,3,0,1.3972861240764092,1.490354292645121,308.4276549411529,34.83910403662342,0.0016349477992221,0.0552680542227168,-0.0536331064234947,0.15276452894484882,0.22091266243575872,0.00022688,-0.0003997463536026,74123.0106887811,73975.86423769458,73997.25548411859,74047.31201457587,73964.8,False,False,False,False,False,False,False,False,74222.6,74303.6455,0.4282986731289249,False,13.242673027544797,0.33508685049729703,False,10.360633537684922,0.11696676782168547,False,3.6165245389052814
BTCUSDT,0,2756,2026-04-14T21:56:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,15,2771,2026-04-14T22:11:59.999000+00:00,1,-1,True,74325.8,3,0,74325.7,14.298680548954286,0.3096546487419243,0.3457536078104358,0.3151775567780041,True,False,4,0,2.304817353111567,0.6534721018376787,41.355115972506006,3.6825824935983875,0.0795615305811094,-0.0893797866852018,0.1689413172663112,0.29703085569325616,0.0002770083102654315,-1.2699999999999387e-06,0.000341876481589,74123.0106887811,73975.86423769458,73997.25548411859,74047.31201457587,73964.8,False,False,False,False,False,False,False,False,74325.7,74335.06,1.273226883031341,True,27.067940470848498,1.1378490152065437,True,24.189898767371673,0.8210583883449288,False,17.45514477820233
BTCUSDT,0,2756,2026-04-14T21:56:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,20,2776,2026-04-14T22:16:59.999000+00:00,1,-1,False,74339.4,4,3,74220.1,1.7786521367151955,0.2553498314409238,0.2476053225653593,0.0275639630749427,True,False,2,0,-0.399002988441155,0.3692513591994972,7.183416407531017,-0.3038673966425169,-0.0579043257020039,0.0983045894191143,-0.1562089151211182,-0.1511177075201108,0.31847303790707726,-4.539999999999991e-05,0.0016652106602208,74123.0106887811,73975.86423769458,73997.25548411859,74047.31201457587,73964.8,False,False,False,False,False,False,False,False,74220.0,74348.9105,0.3450354778715734,False,12.89352766173814,0.2679083538028857,False,10.011387211184015,0.0874272280891118,False,3.2670419595970586
BTCUSDT,0,2756,2026-04-14T21:56:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,30,2786,2026-04-14T22:26:59.999000+00:00,1,-1,False,74339.4,4,13,74001.0,-2.540183555432157,0.3957973906703769,0.324235885809174,0.0176559608418781,True,False,1,0,-1.331697021694036,1.104326285695562,-7.834368947425283,-2.0558331912057355,-0.1444592159275318,-0.0317003687687258,-0.112758847158806,-0.06681635939631922,0.903363587827021,-0.00011778,3.3584553729593125e-05,74123.0106887811,73975.86423769458,73997.25548411859,74047.31201457587,73964.8,False,True,False,False,True,False,False,False,74001.0,74349.20049999999,,False,-16.60332126519613,,False,-19.493991178307617,,False,-26.2582957765267
BTCUSDT,0,2756,2026-04-14T21:56:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,45,2801,2026-04-14T22:41:59.999000+00:00,1,-1,False,74339.4,4,28,73981.6,-2.081382045186713,0.2398661893583776,0.2767485953801914,0.4178214803250165,True,False,4,0,-1.2326144305615703,0.28821301913746356,-7.520840502622365,-2.019257151667653,-0.1075796802712958,0.0104267568303095,-0.1180064371016053,0.11345094631731009,0.9551521623064514,-9.482000000000008e-05,-0.0002763593049264,74123.0106887811,73975.86423769458,73997.25548411859,74047.31201457587,73964.8,False,True,False,True,True,True,False,False,73981.6,74348.91399999999,,False,-19.224704209502825,,False,-22.116132135367987,,False,-28.882210519354228
BTCUSDT,0,2756,2026-04-14T21:56:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,60,2816,2026-04-14T22:56:59.999000+00:00,1,-1,False,74339.4,4,43,74003.1,-6.848718564515122,0.7326997780716699,0.1274694487511479,0.2203747956248107,True,False,2,0,-2.262166523541369,2.8676071786782873,-53.72831397295674,-7.409793176774451,-0.0214649168734675,0.0010882388887829,-0.0225531557622504,-0.06147561937396451,0.8977576081153129,-5.529999999999999e-05,-1.4698931047218975e-05,74123.0106887811,73975.86423769458,73997.25548411859,74047.31201457587,73964.8,False,True,False,False,True,False,False,False,74003.1,74348.211,,False,-16.319645757349992,,False,-19.210233641372405,,False,-25.974346287638266
BTCUSDT,0,2756,2026-04-14T21:56:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,90,2846,2026-04-14T23:26:59.999000+00:00,1,-1,False,74339.4,4,73,74015.4,-3.512165637412939,0.3551752090007645,-0.0638800949664285,-0.1344353191900645,False,True,0,3,-1.5416058843860176,0.8917177692590716,-54.98059511658113,-7.555883540762932,-0.0488384258695379,0.1065779294161923,-0.1554163552857302,-0.1557593963910445,0.8649225840897158,-9.035999999999994e-05,-0.0001142572080378,74123.0106887811,73975.86423769458,73997.25548411859,74047.31201457587,73964.8,False,True,False,False,True,False,False,False,74015.4,74345.88949999999,,False,-14.658441039916408,,False,-17.5485485613258,,False,-24.31153713631005
BTCUSDT,0,2756,2026-04-14T21:56:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,120,2876,2026-04-14T23:56:59.999000+00:00,1,-1,False,74339.4,4,103,74090.0,6.399671863957353,0.6519744915745188,0.582523453731631,0.527441796134494,True,False,2,0,0.5989505884868105,2.445106891996031,10.986118795647156,0.13975357365485275,-0.1901054937835548,-0.0779768716580082,-0.11212862212554658,-0.14709930159228168,0.6657768286171917,0.00018224,-0.0003222348217462,74123.0106887811,73975.86423769458,73997.25548411859,74047.31201457587,73964.8,False,True,False,False,True,False,False,False,74089.9,74346.6635,,False,-4.608460491185555,,False,-7.495661907843658,,False,-14.251850059978626
ETHUSDT,1,7116,2026-04-17T22:36:59.999000+00:00,FAST_TARGET,0,7116,2026-04-17T22:36:59.999000+00:00,1,-1,False,2441.65,0,0,2440.4,1.475276821979822,0.043412279780782,0.1837621491055355,0.3575890224553515,True,False,1,0,-0.28735192048480096,0.0,8.028186594207357,-0.17027051936277526,-0.0562738369262519,-0.0286556185929846,-0.027618218333267303,-0.027618218333267303,0.10775862068965601,-6.2899999999999415e-06,0.0005066224352197,2435.7038528373528,2426.1623730196275,2426.7664314663416,2425.5339033918794,2430.05,False,False,False,False,False,False,False,False,2440.39,2441.9884,1.442597208346107,True,38.300628097854855,1.3493665145369838,True,35.82537436089385,1.5395955364907141,True,40.875911670349446
ETHUSDT,1,7116,2026-04-17T22:36:59.999000+00:00,FAST_TARGET,1,7117,2026-04-17T22:37:59.999000+00:00,1,-1,False,2441.65,0,1,2439.06,-5.45143421056719,0.1546208862685576,-0.0559132024320846,0.1879626627696848,False,False,0,0,-1.1053225349659261,3.672635765448092,-97.4981573822626,-4.285772063151773,-0.033596991098194,0.0921899778431571,-0.1257869689413511,-0.1534051872746184,0.2232758620689798,-6.480000000000006e-05,0.0005066224352197,2435.7038528373528,2426.1623730196275,2426.7664314663416,2425.5339033918794,2430.05,False,False,False,False,False,False,False,False,2439.05,2441.9914,1.0243016791831963,True,32.838715813011696,0.947051414241172,False,30.36210218592685,1.1046737781342988,True,35.41541423144558
ETHUSDT,1,7116,2026-04-17T22:36:59.999000+00:00,FAST_TARGET,2,7118,2026-04-17T22:38:59.999000+00:00,1,-1,False,2441.65,0,2,2436.93,-8.69568838915235,0.2209747602524967,-0.1770925689420884,-0.0307556394998213,False,True,0,1,-1.488434313632759,5.863955470512807,-49.102502951136536,-2.3983534052250928,0.0015554474400738,-0.0127707213086835,0.0143261687487573,-0.1390790185258611,0.40689655172416306,-0.0002592999999999,0.0005066224352197,2435.7038528373528,2426.1623730196275,2426.7664314663416,2425.5339033918794,2430.05,False,False,False,False,False,False,False,False,2436.93,2442.00245,0.5925581427054183,False,24.18521246146723,0.5318262283860157,False,21.70644431172876,0.6557443522392117,False,26.764152471020502
ETHUSDT,1,7116,2026-04-17T22:36:59.999000+00:00,FAST_TARGET,3,7119,2026-04-17T22:39:59.999000+00:00,1,-1,False,2441.65,0,3,2436.89,-0.1641422949587382,0.0088084848844601,0.1562462056949482,-0.0747663771882035,False,False,0,0,-0.4809498136513131,-1.1427814696197256,-1.0505361984799528,-0.5243384824987692,-0.0810477325343171,0.1081457412998869,-0.18919347383420398,-0.3006542740267978,0.4103448275862289,0.0001644199999999,0.0005066224352197,2435.7038528373528,2426.1623730196275,2426.7664314663416,2425.5339033918794,2430.05,False,True,False,False,False,False,False,False,2436.88,2442.00745,0.5843159958017646,False,23.98093866079811,0.5239174593532657,False,21.502119651597447,0.6471553550140983,False,26.55993158514393
ETHUSDT,1,7116,2026-04-17T22:36:59.999000+00:00,FAST_TARGET,5,7121,2026-04-17T22:41:59.999000+00:00,1,-1,False,2441.65,0,5,2437.51,6.730441959825335,0.1455129663304215,0.2712272758187528,0.1495035494573824,True,False,1,0,0.3332269714027474,3.3718490406606234,24.814768129360736,0.48440204503752365,-0.0574016697621831,0.1204510793807798,-0.1778527491429629,-0.24034307394919038,0.35689655172412976,0.0001899099999999,5.931476825304927e-05,2435.7038528373528,2426.1623730196275,2426.7664314663416,2425.5339033918794,2430.05,False,True,False,False,False,False,False,False,2437.51,2442.0266500000002,0.689185946735011,False,26.55417610747392,0.6248674126815227,False,24.07599777501936,0.756103718307901,False,29.132502464075415
ETHUSDT,1,7116,2026-04-17T22:36:59.999000+00:00,FAST_TARGET,10,7126,2026-04-17T22:46:59.999000+00:00,1,-1,False,2441.65,0,10,2433.82,-2.670342168861079,0.1332395983742551,0.3468251142996402,0.1362203024896686,True,False,2,0,-0.7769052593507152,2.9665242052732106,-7.699391015110668,-0.7836421902854622,-0.0597340699242061,-0.0479735965797185,-0.011760473344487599,-0.1393422567444715,0.674999999999999,9.664000000000004e-05,0.0005981121316562,2435.7038528373528,2426.1623730196275,2426.7664314663416,2425.5339033918794,2430.05,False,True,False,False,False,False,False,False,2433.81,2441.9875500000003,0.21310622861737383,False,11.422448672544512,0.16680108681283534,False,8.940502889125419,0.26128265159598635,False,14.004694730157546
ETHUSDT,1,7116,2026-04-17T22:36:59.999000+00:00,FAST_TARGET,15,7131,2026-04-17T22:51:59.999000+00:00,1,-1,False,2441.65,0,15,2436.73,10.018436401755343,0.6273139974228102,0.6656881176553132,0.5574803668699695,True,False,4,0,0.7215040081433817,19.283204775652067,15.049744972205952,0.10356853594365358,0.1600152933069645,-0.0823986352910198,0.24241392859798433,0.3201171310201678,0.4241379310344924,9.414999999999998e-05,-7.644124344852177e-05,2435.7038528373528,2426.1623730196275,2426.7664314663416,2425.5339033918794,2430.05,False,True,False,False,False,False,False,False,2436.73,2441.9675500000003,0.5631650033352243,False,23.368066960116636,0.5034223617283017,False,20.88909536000496,0.6253219617150577,False,25.94721864187079
ETHUSDT,1,7116,2026-04-17T22:36:59.999000+00:00,FAST_TARGET,20,7136,2026-04-17T22:56:59.999000+00:00,1,-1,False,2441.65,0,20,2433.81,-5.545320815673272,0.3161600993833817,-0.8938980874995948,-0.8156708128363297,False,True,0,2,-1.1164095405749836,9.007426932650237,-6.203526882106214,-0.7253038558307869,-0.0193020869558401,-0.2661258850205121,0.246823798064672,-0.20587059304856267,0.6758620689655351,-4.7100000000000006e-05,-0.0003046064448327,2435.7038528373528,2426.1623730196275,2426.7664314663416,2425.5339033918794,2430.05,False,True,False,False,False,False,False,False,2433.81,2441.9551500000002,0.21363683369279002,False,11.422448672544512,0.16721639848073938,False,8.940502889125419,0.2619332093105802,False,14.004694730157546
ETHUSDT,1,7116,2026-04-17T22:36:59.999000+00:00,FAST_TARGET,30,7146,2026-04-17T23:06:59.999000+00:00,1,-1,False,2441.65,0,30,2431.0,0.7816019140895647,0.0532154236255983,0.3332073440357627,0.0050344296398201,True,False,1,0,-0.3692675205424652,0.32374631636322376,2.345692338651848,-0.3918864021846557,-0.0374868082451063,0.0629317815854086,-0.10041858983051491,0.024884293939792072,0.9181034482758771,2.7850000000000054e-05,-0.0014182196204095,2435.7038528373528,2426.1623730196275,2426.7664314663416,2425.5339033918794,2430.05,False,True,False,False,False,False,False,False,2431.0,2441.89195,,False,-0.10025923334986686,,False,-2.585073905148043,0.03834572333418548,False,2.4849716500230556
