scenario_id,family,source_family,source_direction,direction,signal_ts_ns,signal_day_utc,signal_hour_utc,submission_ts_ns,reference_entry_price,expected_entry_price,stop_price,target_price,target_reason,liquidity_level,atr_at_signal,quantity,equity_before_entry,planned_loss_budget,loss_per_unit,net_rr_at_submission,fee_rate_per_fill,sac_entry_confirmation,failed_acceptance_trap,favorable_drift_guard_enabled,actual_entry_price,opened_ts_ns,opened_bar_index,path_observations,mfe_price,mae_price,mfe_price_distance,mae_price_distance,mfe_stop_units,mae_stop_units,mfe_atr,mae_atr,mfe_close_net_r_after_cost,mfe_intrabar_net_r_after_cost,first_close_half_r_ts_ns,first_close_one_r_ts_ns,actual_exit_price,closed_ts_ns,closed_day_utc,closed_hour_utc,duration_minutes,realized_pnl_after_cost,realized_return,realized_r_multiple,outcome,forced_exit_reason
HSC-1708942020000000000-000004,HSC,HSC,SHORT,SHORT,1708942080000000000,2024-02-26,10,1708942140000000000,51055.0,51060.3,51087.2,50922.5,HIGHER_TIMEFRAME_ACCEPTED_EXTREME,51072.8,34.34500000000007,30.421,100000.0,3000.0,98.61513331249797,0.6714186532627395,0.0007,,False,True,51060.149820847444,1708942140000000000,608,4,51042.3,51104.1,17.89999999999418,43.900000000001455,0.6629629629627474,1.6259259259259797,0.5211821225795353,1.2782064347066928,-0.5889031231745175,-0.5452687452098295,,,51087.299999999996,1708942320000000000,2024-02-26,10,3.0,-3001.1348997,-0.0005317293280143564,-1.0003782999,STOP,
HSC-1708955700000000000-000007,HSC,HSC,LONG,LONG,1708955760000000000,2024-02-26,13,1708955820000000000,51308.4,51298.5,51272.6,51454.0,PRIOR_FAST_BUYSIDE_LIQUIDITY,51279.8,29.485000000000582,29.716,96998.8651003,2909.965953009,97.92558524999399,0.8513939415031999,0.0007,,False,True,51298.64816933638,1708955820000000000,836,3,51312.0,51264.0,13.400000000001455,34.599999999998545,0.5153846153846714,1.3307692307691747,0.45446837374940446,1.1734780396811213,-0.7364568699373996,-0.5986935880988481,,,51272.495157490914,1708955940000000000,2024-02-26,13,2.0,-2910.76576657,-0.0005098187336075127,-1.0002748532367443,STOP,
HSC-1709001660000000000-000012,HSC,HSC,LONG,LONG,1709001840000000000,2024-02-27,2,1709001900000000000,56382.4,56392.2,56185.9,56645.0,PRIOR_FAST_BUYSIDE_LIQUIDITY,56255.0,108.84500000000044,9.892,94088.09933373,2822.6429800119,285.33943731250133,0.6079564803024957,0.0007,,False,True,56392.3,1709001900000000000,1604,18,56645.3,56260.3,253.0,132.0,1.225775193798441,0.6395348837209257,2.324406265790794,1.212733703890849,0.534060736347154,0.6086564186001182,1.70900292e+18,,56644.899999999994,1709002920000000000,2024-02-27,3,17.0,1716.00441232,0.004479334944664276,0.6079424229247602,OTHER_EXIT,
HSC-1709003340000000000-000013,HSC,HSC,LONG,LONG,1709003460000000000,2024-02-27,3,1709003520000000000,56500.0,56476.7,56403.4,56666.0,PRIOR_FAST_BUYSIDE_LIQUIDITY,56428.7,74.72999999999993,18.84,95804.10374605,2874.1231123814996,152.55083731250136,0.7204163014515078,0.0007,,False,True,56476.8,1709003520000000000,1631,36,56659.1,56362.0,182.29999999999563,114.80000000000291,2.4836512261579293,1.5640326975476926,2.439448681921528,1.536196975779513,0.6352575423855379,0.6745611614651078,1.70900382e+18,,56403.299999999996,1709005620000000000,2024-02-27,3,35.0,-2873.4027588,-0.0013014193438723029,-0.9997493657879871,STOP,
HSC-1709112180000000000-000020,HSC,HSC,LONG,LONG,1709112360000000000,2024-02-28,9,1709112420000000000,59179.2,59119.6,58997.2,59456.700000000004,PRIOR_FAST_BUYSIDE_LIQUIDITY,59113.0,102.66999999999935,13.579,92930.70098725,2787.9210296175,205.30695068750066,1.2366682625687457,0.0007,,False,True,59119.7,1709112420000000000,3446,61,59435.5,59040.7,315.8000000000029,79.0,2.577959183673493,0.6448979591836734,3.07587415992992,0.7694555371578894,0.9986543529745527,1.132993107252674,1.70911374e+18,,59209.6,1709116020000000000,2024-02-28,10,60.0,95.99660471,0.0015206437109796136,0.034433043005945775,TIMEOUT,TIMEOUT
HSC-1709166180000000000-000024,HSC,HSC,LONG,LONG,1709166240000000000,2024-02-29,0,1709166300000000000,61851.9,61885.5,61658.3,62463.9,PRIOR_FAST_BUYSIDE_LIQUIDITY,61779.1,150.50000000000037,8.89,93026.69759196,2790.8009277588,313.9206319999979,1.56458470687586,0.0007,,False,True,61885.6,1709166300000000000,4344,4,61932.4,61634.3,46.80000000000291,251.29999999999563,0.20589529256490896,1.1055873295204597,0.31096345514952023,1.669767441860432,-0.2769482510470963,-0.12765201109813434,,,61658.200000000004,1709166480000000000,2024-02-29,0,3.0,-2790.3990674,-0.003674522021277877,-0.9998560053657706,STOP,
HSC-1709185200000000000-000029,HSC,HSC,LONG,LONG,1709185260000000000,2024-02-29,5,1709185320000000000,62263.1,62248.7,61998.5,62800.0,HIGHER_TIMEFRAME_ACCEPTED_EXTREME,62050.0,72.68999999999906,8.023,90236.29852456,2707.0889557368,337.4084318749961,1.3739013794763315,0.0007,,False,True,62248.8,1709185320000000000,4661,22,62899.9,62165.0,651.0999999999985,83.80000000000291,2.601278465840955,0.3347982421094764,8.957215572981248,1.1528408309259044,1.6671085155583507,1.6694778695059103,1.7091861e+18,1.70918628e+18,62799.9,1709186580000000000,2024-02-29,6,21.0,3719.18929593,0.008853182711955869,1.3738703665605005,TARGET,
HSC-1709224380000000000-000030,HSC,HSC,SHORT,SHORT,1709224500000000000,2024-02-29,16,1709224560000000000,62403.0,62502.6,62540.8,62216.5,HIGHER_TIMEFRAME_ACCEPTED_EXTREME,62460.1,105.46499999999978,22.381,93955.48782049,2818.6646346147,125.93788525000407,1.5769411214564772,0.0007,,False,True,62502.5,1709224560000000000,5315,5,62058.1,62525.0,444.40000000000146,22.5,11.603133159268086,0.5874673629242373,4.213720191532759,0.21334091878822403,2.427956761327205,2.8347909708924535,1.70922474e+18,1.70922474e+18,62216.600000000006,1709224800000000000,2024-02-29,16,4.0,4444.79117603,0.0045742170313186545,1.5769138057240304,OTHER_EXIT,
HSC-1709225280000000000-000031,HSC,HSC,SHORT,SHORT,1709225340000000000,2024-02-29,16,1709225400000000000,62053.9,62103.2,62195.100000000006,61550.0,HIGHER_TIMEFRAME_ACCEPTED_EXTREME,62113.7,171.09500000000008,16.48,98400.27899652,2952.0083698956,179.11631525000115,2.604133293770368,0.0007,,False,True,62103.100000000006,1709225400000000000,5329,5,62027.8,62252.9,75.30000000000291,149.79999999999563,0.8184782608695969,1.62826086956517,0.44010637365208144,0.875536982378185,-0.44518088644630466,-0.0658322497508893,,,62195.2,1709225640000000000,2024-02-29,16,4.0,-2951.7131888,-0.0014830177559572914,-0.9999000066874436,STOP,
HSC-1709225880000000000-000032,HSC,HSC,SHORT,SHORT,1709226000000000000,2024-02-29,17,1709226060000000000,62235.4,62210.0,62363.9,61550.0,HIGHER_TIMEFRAME_ACCEPTED_EXTREME,62287.6,157.76000000000022,11.866,95448.56580772,2863.4569742316003,241.30923525000117,2.3752427021957385,0.0007,,False,True,62209.9,1709226060000000000,5340,3,62208.1,62434.9,1.8000000000029104,225.0,0.011688311688330587,1.4610389610389611,0.011409736308334863,1.4262170385395518,-0.3621657078704704,-0.3542864818722129,,,62364.0,1709226180000000000,2024-02-29,17,2.0,-2863.28632818,-0.0024770976966688348,-0.9999404055820863,STOP,
