trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last
BACKTESTER-001,PortfolioStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-001,SOLUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-d4910e00bc8366cf-50692,MARKET,SELL,1073.6,GTC,False,False,1073.6,TAKER,220.729,0.0,['189.57972352 USDT'],NO_TRIGGER,FILLED,OTO,OL-20250106-164700-001-000-1,"['O-20250106-164700-001-000-2', 'O-20250106-164700-001-000-3']",,,,,['ENTRY'],83201b67-1bcb-49e9-84ae-8692bafced94,2025-01-06 16:47:00+00:00,2025-01-06 16:47:00+00:00
BACKTESTER-001,PortfolioStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-004,SOLUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-c7310a2b9f56239c-52246,MARKET,BUY,1073.6,GTC,True,False,1073.6,TAKER,218.17166244411325,0.0,['187.38327744 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,f6d89be3-dde4-4f84-a252-98690ccfdd12,2025-01-07 00:00:00+00:00,2025-01-07 00:00:00+00:00
