trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,price,time_in_force,expire_time_ns,filled_qty,liquidity_side,avg_px,slippage,commissions,status,is_post_only,is_reduce_only,is_quote_quantity,display_qty,emulation_trigger,trigger_instrument_id,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last
BACKTESTER-001,PortfolioStrategy-000,ETHUSDT-PERP.BINANCE,BINANCE-2-001,ETHUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-45080dc3206991ea-25340,LIMIT,BUY,373.868,1120.63,GTD,1.669144020000001e+18,373.868,MAKER,1120.64,0.009999999999990905,['167.58857421 USDT'],FILLED,True,False,False,,NO_TRIGGER,,OTO,OL-20221122-180700-001-000-1,"['O-20221122-180700-001-000-2', 'O-20221122-180700-001-000-3']",,,,,['ENTRY'],3543a26d-24ea-4269-943a-2ff927e70145,2022-11-22 18:07:00+00:00,2022-11-22 18:37:00+00:00
BACKTESTER-001,PortfolioStrategy-000,ETHUSDT-PERP.BINANCE,BINANCE-2-003,ETHUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-22e346bc25735e00-26638,LIMIT,SELL,373.868,1147.03,GTC,,373.868,MAKER,1147.02,0.009999999999990905,['171.53362934 USDT'],FILLED,True,True,False,,NO_TRIGGER,,OUO,OL-20221122-180700-001-000-1,['O-20221122-180700-001-000-2'],O-20221122-180700-001-000-1,,,,['TAKE_PROFIT'],d05c791a-050f-42d1-a0e9-deca0cad3d37,2022-11-22 18:07:00+00:00,2022-11-23 00:24:00+00:00
BACKTESTER-001,PortfolioStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-001,SOLUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-0b4beca2043f315f-44957,LIMIT,BUY,34589.1,14.292,GTD,1.669449780000001e+18,34589.1,MAKER,14.292040668881237,4.0668881236882726e-05,['197.73952956 USDT'],FILLED,True,False,False,,NO_TRIGGER,,OTO,OL-20221126-070300-001-000-2,"['O-20221126-070300-001-000-5', 'O-20221126-070300-001-000-6']",,,,,['ENTRY'],09e22e97-f357-4f36-ba9e-781ce36d4745,2022-11-26 07:03:00+00:00,2022-11-26 07:04:00+00:00
BACKTESTER-001,PortfolioStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-003,SOLUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-9801b3a932f88750-45133,LIMIT,SELL,34589.1,14.424,GTC,,34589.1,MAKER,14.423260157101515,0.0007398428984846106,['199.55503516 USDT'],FILLED,True,True,False,,NO_TRIGGER,,OUO,OL-20221126-070300-001-000-2,['O-20221126-070300-001-000-5'],O-20221126-070300-001-000-4,,,,['TAKE_PROFIT'],a5d15193-88aa-45aa-ad8b-e1120630d5b9,2022-11-26 07:03:00+00:00,2022-11-26 07:52:00+00:00
