trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,price,time_in_force,expire_time_ns,filled_qty,liquidity_side,avg_px,slippage,commissions,status,is_post_only,is_reduce_only,is_quote_quantity,display_qty,emulation_trigger,trigger_instrument_id,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last
BACKTESTER-001,PortfolioStrategy-000,XRPUSDT-PERP.BINANCE,BINANCE-4-001,XRPUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-de90fcbb786427b5-34212,LIMIT,BUY,978932,0.5181,GTD,1.681443480000001e+18,978932,MAKER,0.5182,9.999999999998899e-05,['202.91302496 USDT'],FILLED,True,False,False,,NO_TRIGGER,,OTO,OL-20230414-023800-001-000-1,"['O-20230414-023800-001-000-2', 'O-20230414-023800-001-000-3']",,,,,['ENTRY'],f42f97b5-5755-4339-86cb-90bb51da1084,2023-04-14 02:38:00+00:00,2023-04-14 02:47:00+00:00
BACKTESTER-001,PortfolioStrategy-000,XRPUSDT-PERP.BINANCE,BINANCE-4-003,XRPUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-2d13808f95546773-34857,LIMIT,SELL,978932,0.5284,GTC,,978932,MAKER,0.5283,9.999999999998899e-05,['206.86791024 USDT'],FILLED,True,True,False,,NO_TRIGGER,,OUO,OL-20230414-023800-001-000-1,['O-20230414-023800-001-000-2'],O-20230414-023800-001-000-1,,,,['TAKE_PROFIT'],c858cdcd-7abf-4a6b-9a50-66e08424eff8,2023-04-14 02:38:00+00:00,2023-04-14 05:56:00+00:00
