client_order_id,trader_id,strategy_id,instrument_id,venue_order_id,account_id,trade_id,order_side,order_type,last_qty,last_px,currency,liquidity_side,event_id,ts_event,ts_init,reconciliation,info,position_id,commission,causation_id
O-20250822-003500-001-140724559350376-1,TRADER-001,DataActor-140724559350376,BTCUSDT-PERP.BINANCE,BINANCE-1-1,BINANCE-001,T-d8b198ca558ea472-86044,BUY,MARKET,5.949,112753.1,USDT,TAKER,80368669-2d56-4fe2-a3e1-3f864ae77496,2025-08-22 00:35:00+00:00,2025-08-22 00:35:00+00:00,False,{},P-20250822-003500-001-140724559350376-1,402.46091514 USDT,
O-20250822-003500-001-140724559350376-2,TRADER-001,DataActor-140724559350376,BTCUSDT-PERP.BINANCE,BINANCE-1-2,BINANCE-001,T-3e0269f435267426-86506,SELL,STOP_MARKET,5.949,112421.1,USDT,TAKER,23bc30a3-b699-4812-acbb-4f848d9e9ef7,2025-08-22 01:08:20+00:00,2025-08-22 01:08:20+00:00,False,{},P-20250822-003500-001-140724559350376-1,401.27587434 USDT,
