client_order_id,trader_id,strategy_id,instrument_id,side,type,quantity,status,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,init_id,ts_init,ts_last,commissions,venue_order_id,emulation_trigger,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,account_id,slippage,position_id,liquidity_side,last_trade_id,avg_px,trigger_price,trigger_type,expire_time_ns,display_qty,trigger_instrument_id,price,is_post_only
O-20250822-003500-001-140724559350376-1,TRADER-001,DataActor-140724559350376,BTCUSDT-PERP.BINANCE,BUY,MARKET,5.949,FILLED,GTC,False,False,5.949,ab97af42-a756-4801-b232-cce4e3f2f7b9,1755822900000000000,1755822900000000000,['402.46091514 USDT'],BINANCE-1-1,NO_TRIGGER,OTO,OL-20250822-003500-001-140724559350376-1,"['O-20250822-003500-001-140724559350376-2', 'O-20250822-003500-001-140724559350376-3']",,,,,"['opening-type-btcusdt-asia-2025-08-22-00057', 'BREAKOUT_ACCEPTANCE_CONTINUATION', 'LONG', 'TEN_SECOND_MARKET_ENTRY']",BINANCE-001,,P-20250822-003500-001-140724559350376-1,TAKER,T-d8b198ca558ea472-86044,112753.1,,,,,,,
O-20250822-003500-001-140724559350376-2,TRADER-001,DataActor-140724559350376,BTCUSDT-PERP.BINANCE,SELL,STOP_MARKET,5.949,FILLED,GTC,True,False,5.949,e28dbe4b-68de-4e58-8173-8fb50d8cdaa0,1755822900000000000,1755824900000000000,['401.27587434 USDT'],BINANCE-1-2,NO_TRIGGER,OUO,OL-20250822-003500-001-140724559350376-1,['O-20250822-003500-001-140724559350376-3'],O-20250822-003500-001-140724559350376-1,,,,"['opening-type-btcusdt-asia-2025-08-22-00057', 'OBSERVED_RETEST_INVALIDATION']",BINANCE-001,10.19999999999709,P-20250822-003500-001-140724559350376-1,TAKER,T-3e0269f435267426-86506,112421.1,112431.3,DEFAULT,,,,,
O-20250822-003500-001-140724559350376-3,TRADER-001,DataActor-140724559350376,BTCUSDT-PERP.BINANCE,SELL,LIMIT,5.949,CANCELED,GTC,True,False,0.000,a4f806a2-9150-4ff5-9896-1e36bbeebb47,1755822900000000000,1755824900000000000,,BINANCE-1-3,NO_TRIGGER,OUO,OL-20250822-003500-001-140724559350376-1,['O-20250822-003500-001-140724559350376-2'],O-20250822-003500-001-140724559350376-1,,,,"['opening-type-btcusdt-asia-2025-08-22-00057', 'ACTIVE_COMPLETED_EXTERNAL_TARGET']",BINANCE-001,,P-20250822-003500-001-140724559350376-1,MAKER,,,,,,,,113824.5,False
