group,policy,horizon_min,count,mean,median,win_rate,profit_factor,gross_profit,gross_loss,q10,q90,best,worst,mean_without_best,top1_positive_share,top2_positive_share
period:postsample_2026_04,reversal,30,1152,-0.0021045785469653395,-0.0020140464118894455,0.2421875,0.25014937105480944,0.808802105948085,3.2332765920521567,-0.006494390983884577,0.0024076202743910113,0.022088676152872036,-0.03114650560029618,-0.0021255978820651114,0.027310359345540394,0.05207277286816457
period:postsample_2026_04,continuation,60,1152,-0.0015948118171656292,-0.0017816847934232643,0.3524305555555556,0.49448571564416577,1.7971413738018724,3.6343645871766777,-0.007871532791191047,0.004848044336942239,0.04676703693418506,-0.037808515235044235,-0.0016368290619539444,0.026023015003682697,0.04609554115635243
period:postsample_2026_04,reversal,60,1152,-0.0022051881828343703,-0.0020183152065767354,0.3246527777777778,0.37052022582666205,1.4952998003808537,4.035676587006048,-0.008648044336942239,0.00407153279119105,0.03400851523504424,-0.05056703693418506,-0.0022366510007473836,0.022743609827529068,0.043072939009651263
period:postsample_2026_04,continuation,120,1152,-0.0010339439160684744,-0.0015404861681511544,0.4001736111111111,0.7278401614741826,3.1853813897009684,4.376484781011852,-0.010263701191880347,0.008284358916993714,0.06102397331606958,-0.04148057106575263,-0.0010878604384248062,0.01915750921172999,0.034913359542800775
period:postsample_2026_04,reversal,120,1152,-0.002766056083931525,-0.0022595138318488453,0.359375,0.4165314248244619,2.2748028412948877,5.461299449984006,-0.012084358916993708,0.006463701191880354,0.037680571065752635,-0.06482397331606958,-0.002801196507171911,0.016564323897320127,0.03277851649179718
period:postsample_2026_04,continuation,240,1152,-0.0010547355473331105,-0.0017983330341498776,0.4149305555555556,0.7966038539780297,4.7587812943244,5.973836644852145,-0.01407872131257427,0.013139523205671825,0.07076650160930932,-0.08319712704018321,-0.0011171345370434862,0.014870719462083615,0.029252116330358836
period:postsample_2026_04,reversal,240,1152,-0.002745264452666889,-0.002001666965850122,0.3940972222222222,0.5466796230975132,3.8138561712491743,6.976400820721432,-0.01693952320567182,0.010278721312574278,0.07939712704018322,-0.07456650160930932,-0.0028166305616962985,0.02081807060232631,0.03970833597845723
period:postsample_2026_04,continuation,480,1152,-0.00034639707672446285,-0.00035411778273179814,0.4921875,0.9554603973297694,8.560380119357008,8.959429551743591,-0.020403084953314162,0.019621524264551764,0.08740288461538472,-0.09998642757571939,-0.00042263450651778075,0.010210163964301829,0.020230904008242907
period:postsample_2026_04,reversal,480,1152,-0.0034536029232755377,-0.0034458822172682016,0.4244791666666667,0.6354498473362872,6.935038518943683,10.913589086557105,-0.02342152426455176,0.016603084953314175,0.0961864275757194,-0.09120288461538471,-0.003540171151337218,0.013869631338452914,0.026494452542794637
period:postsample_2026_04,continuation,720,1152,-0.0004916470634899451,0.00017857261201926935,0.5052083333333334,0.9514066666983794,11.089077738094415,11.655455155234835,-0.02760469415263885,0.027976145090467072,0.08343723062926169,-0.09527539432176656,-0.0005645652891135349,0.007524271413719913,0.0147010044145148
period:postsample_2026_04,reversal,720,1152,-0.0033083529365100553,-0.003978572612019269,0.4244791666666667,0.7166411474212859,9.638939810781782,13.45016239364137,-0.03177614509046706,0.023804694152638865,0.09147539432176656,-0.08723723062926168,-0.0033907019784373163,0.00949019250223405,0.017999940555470197
period:postsample_cascade_2025_10,continuation,30,1152,-0.001534351374790373,-0.0018492007954693395,0.3255208333333333,0.6034274783501937,2.6895509130753474,4.4571236968338575,-0.008494112247496986,0.005594580370230688,0.18976767395946648,-0.18678829510873596,-0.0017005564358974594,0.07055738303257401,0.13473207349542152
period:postsample_cascade_2025_10,reversal,30,1152,-0.002265648625209627,-0.0019507992045306602,0.3272569444444444,0.465224078869732,2.2705725136885784,4.88059972993007,-0.009394580370230686,0.004694112247496995,0.18298829510873593,-0.1935676739594665,-0.0024265990541704834,0.08059125793409204,0.11934801654975669
period:postsample_cascade_2025_10,continuation,60,1152,-0.0007544212508706922,-0.0015836093400947032,0.4010416666666667,0.8317026667242078,4.2949414905927545,5.164034771595794,-0.01147660571518294,0.008703902829239262,0.2529101924076963,-0.13947143917464555,-0.0009748075355436435,0.05888559668662485,0.1011171137664675
period:postsample_cascade_2025_10,reversal,60,1152,-0.0030455787491293074,-0.0022163906599052966,0.3645833333333333,0.4655837173566355,3.0566127074601783,6.565119426457143,-0.012503902829239253,0.007676605715182944,0.13567143917464553,-0.2567101924076963,-0.0031660974441108667,0.04438620530612744,0.067484761431147
period:postsample_cascade_2025_10,continuation,120,1152,-0.0011067933477884634,-0.0016608819914446387,0.4097222222222222,0.8203736792692652,5.82318735116319,7.098213287815503,-0.014999940490451445,0.014210223866771036,0.21664744041239214,-0.24532874382471614,-0.0012959803449736768,0.03720427101991086,0.06830031504582285
period:postsample_cascade_2025_10,reversal,120,1152,-0.0026932066522115366,-0.002139118008555361,0.4045138888888889,0.6142991825087329,4.941417348254485,8.043991411602176,-0.018010223866771008,0.011199940490451445,0.24152874382471612,-0.22044744041239217,-0.0029053890592288497,0.048878434425303936,0.07836968769210993
period:postsample_cascade_2025_10,continuation,240,1152,-0.0014226836930911263,-0.0017713459422763905,0.4505208333333333,0.8396594155086402,8.582632811309868,10.221564425750849,-0.024568424229771818,0.021846045821382703,0.26274335459277176,-0.19380581309786604,-0.0016521937176661595,0.03061337474982485,0.05313825585536014
period:postsample_cascade_2025_10,reversal,240,1152,-0.0023773163069088737,-0.0020286540577236093,0.4270833333333333,0.7464454851626892,8.062434435726754,10.80110282128578,-0.025646045821382673,0.020768424229771872,0.19000581309786602,-0.2665433545927718,-0.002544460641752292,0.023566804122573774,0.04340913603448916
period:postsample_cascade_2025_10,continuation,480,1152,-0.0006501605360441365,-0.0009046785904238558,0.4748263888888889,0.9509715420603869,14.527549732308092,15.276534669830939,-0.03774877575331225,0.0377383502716521,0.21802548359107843,-0.2915898456309304,-0.0008401480635220882,0.0150077258456192,0.02758642595521759
period:postsample_cascade_2025_10,reversal,480,1152,-0.0031498394639558652,-0.002895321409576144,0.4210069444444444,0.7844251477589921,13.203659318119172,16.83227438059633,-0.04153835027165208,0.03394877575331227,0.28778984563093035,-0.22182548359107845,-0.0034026106934040724,0.02179621866159489,0.03841703857989137
period:postsample_cascade_2025_10,continuation,720,1152,-0.000831513467633129,-0.0012132334780235881,0.4635416666666667,0.9515434469307393,18.81039311472703,19.768296629440393,-0.05228585912728559,0.05194064737356008,0.27023800847241364,-0.29179098116947466,-0.001067021305982431,0.014366420033020943,0.02595374759263381
period:postsample_cascade_2025_10,reversal,720,1152,-0.002968486532366874,-0.0025867665219764116,0.4409722222222222,0.837628556218908,17.641251213725326,21.06094769901196,-0.055740647373560055,0.04848585912728563,0.28799098116947464,-0.27403800847241366,-0.0032212749491365017,0.016324861410363604,0.026584630172886904
asset:BTCUSDT,continuation,30,864,-0.0018385074092991376,-0.0019535258197724706,0.22685185185185186,0.25744875146549046,0.5507360232007892,2.139206424835244,-0.005504429170904288,0.0017925649872307851,0.033862972071414324,-0.05321666984259098,-0.0018798764469361172,0.06148675707575505,0.09529466873033073
asset:BTCUSDT,reversal,30,864,-0.001961492590700862,-0.0018464741802275292,0.21875,0.22667489969459204,0.4967544200585931,2.1914840184241378,-0.005592564987230784,0.0017044291709042904,0.04941666984259098,-0.03766297207141432,-0.0020210269620024746,0.09947907426120575,0.18758833397033664
asset:BTCUSDT,continuation,60,864,-0.0015008407277520975,-0.0017995863612458734,0.3101851851851852,0.4574532960188443,1.093346906779157,2.3900732955569692,-0.006832004506397102,0.003630209697237676,0.06364475257176573,-0.04514925251845102,-0.0015763280896287115,0.05821094126406232,0.10093472834248018
asset:BTCUSDT,reversal,60,864,-0.002299159272247902,-0.0020004136387541263,0.29050925925925924,0.28179265544629384,0.7794039954132357,2.7658776066354234,-0.007430209697237676,0.003032004506397105,0.04134925251845102,-0.06744475257176573,-0.0023497368061884574,0.05305239998997936,0.07463577845849591
asset:BTCUSDT,continuation,120,864,-0.0013688775218811155,-0.0015348941073049388,0.3449074074074074,0.5954086210158194,1.7405112250572743,2.9232214039625584,-0.009004081802114847,0.006151717327020851,0.046978444703550185,-0.0607569656883009,-0.0014248999114818471,0.026991175941427373,0.04957246048781334
asset:BTCUSDT,reversal,120,864,-0.0024311224781188834,-0.002265105892695061,0.3368055555555556,0.3876469093988606,1.329704054521542,3.4301938756162578,-0.009951717327020847,0.005204081802114851,0.0569569656883009,-0.05077844470355018,-0.0024999383392618965,0.04283431752698936,0.07320342785789163
asset:BTCUSDT,continuation,240,864,-0.0016458058714889851,-0.0019410547654978164,0.3900462962962963,0.6271351384082787,2.391674246141739,3.813650519108222,-0.011487928530503885,0.008778575350737752,0.05501272778731715,-0.07662212790710464,-0.0017114588652998846,0.023001764507045205,0.044016696275674165
asset:BTCUSDT,reversal,240,864,-0.0021541941285110142,-0.0018589452345021834,0.3726851851851852,0.5381340037085202,2.1685679051240356,4.029791632157552,-0.012578575350737751,0.007687928530503891,0.07282212790710464,-0.05881272778731715,-0.0022410728330714033,0.033580745954524045,0.05945889752324878
asset:BTCUSDT,continuation,480,864,-0.0013309929626789956,-0.001393945306993814,0.4305555555555556,0.7769530389909641,4.005787998562727,5.15576591831738,-0.01555040521713614,0.013029344228833433,0.07251445412752779,-0.1055041874131518,-0.001416561267534392,0.01810241933760496,0.034306280264087184
asset:BTCUSDT,reversal,480,864,-0.002469007037321005,-0.0024060546930061858,0.3912037037037037,0.6268852671199693,3.584113345722014,5.717335425967363,-0.016829344228833427,0.011750405217136144,0.1017041874131518,-0.07631445412752778,-0.002589717575502317,0.02837638701759965,0.05245790705744654
asset:BTCUSDT,continuation,720,864,-0.0016227013579783154,-0.0015646363110789357,0.4375,0.7807015733216622,4.991164466375666,6.393178439668933,-0.01882436977356929,0.01448357388882699,0.09982006329504124,-0.09160596419323473,-0.0017402480145866817,0.01999935365133852,0.03538884590614058
asset:BTCUSDT,reversal,720,864,-0.0021772986420216848,-0.002235363688921064,0.4085648148148148,0.7175551607444514,4.7791800527906085,6.660366079497346,-0.01828357388882698,0.015024369773569293,0.08780596419323473,-0.10362006329504124,-0.0022815666174970687,0.018372600158046776,0.03609178674408411
asset:ETHUSDT,continuation,30,864,-0.0017768494899385924,-0.0018067106133360805,0.2951388888888889,0.3987355193472766,1.0180843460777957,2.55328230538474,-0.006930211604688783,0.00370093904663227,0.06989197286602601,-0.09180003083239117,-0.0018598956340358864,0.0686504739369456,0.10542964166719851
asset:ETHUSDT,reversal,30,864,-0.0020231505100614063,-0.0019932893866639193,0.2800925925925926,0.35234729531882947,0.9509784901665662,2.6989805308596218,-0.007500939046632269,0.003130211604688785,0.08800003083239118,-0.07369197286602601,-0.002127464741049185,0.09253629997138817,0.14637307963636517
asset:ETHUSDT,continuation,60,864,-0.0017048135151819706,-0.001798757827635376,0.34837962962962965,0.5283426151079805,1.6499835898059645,3.1229424669231873,-0.009797289842883914,0.005325331487972103,0.08595532287602516,-0.07440334017571691,-0.001806389571255212,0.05209465318751041,0.09192649767179922
asset:ETHUSDT,reversal,60,864,-0.0020951864848180284,-0.0020012421723646237,0.33564814814814814,0.45447712117642297,1.5081185521258527,3.31835967500863,-0.009125331487972097,0.005997289842883919,0.07060334017571691,-0.08975532287602515,-0.002179425797286783,0.04681551067467079,0.07594303718232064
asset:ETHUSDT,continuation,120,864,-0.0018873835857796375,-0.00184435007301824,0.3784722222222222,0.5953899460930794,2.399599390251506,4.030298808365114,-0.01170386045833015,0.008472201614539559,0.07186179435759422,-0.07809652433369617,-0.001972840338900581,0.02994741315968674,0.05537831365248673
asset:ETHUSDT,reversal,120,864,-0.001912616414220362,-0.00195564992698176,0.38773148148148145,0.5897655050838914,2.375684766652672,4.028185348539065,-0.012272201614539555,0.00790386045833015,0.07429652433369617,-0.07566179435759422,-0.0020009236456779707,0.031273730158391175,0.06179613625304116
asset:ETHUSDT,continuation,240,864,-0.002227401406625649,-0.0024463183526146496,0.40162037037037035,0.651851532743489,3.603266927989318,5.5277417433138805,-0.015891640749273114,0.013232288654881878,0.06474780031081508,-0.10817082982868019,-0.0023050088246064607,0.0179691934027617,0.03590091012016233
asset:ETHUSDT,reversal,240,864,-0.0015725985933743509,-0.0013536816473853502,0.4363425925925926,0.7378242822151205,3.823773012164825,5.182498196840266,-0.017032288654881874,0.012091640749273116,0.10437082982868019,-0.06854780031081507,-0.0016953603876061639,0.027295247258830032,0.04994784305861092
asset:ETHUSDT,continuation,480,864,-0.0012306974621406025,-0.0014587521002551878,0.46296296296296297,0.8645018721005648,6.784185131552986,7.84750773884247,-0.021108321802104032,0.02116313518518986,0.11768629014558486,-0.16147871183394236,-0.0013684923492874458,0.01734715192223019,0.03236418608115486
asset:ETHUSDT,reversal,480,864,-0.0025693025378593975,-0.002341247899744812,0.45023148148148145,0.7376065857774166,6.240233541428408,8.460110934138932,-0.02496313518518985,0.01730832180210404,0.15767871183394233,-0.12148629014558486,-0.00275498969240378,0.025268078636340462,0.04800754850759296
asset:ETHUSDT,continuation,720,864,-0.0014226150132006631,-0.0015687421837371912,0.4537037037037037,0.8737000910040565,8.502770819003814,9.73191019040919,-0.02705221265870465,0.025467473870248326,0.15441954817135062,-0.1435298968149621,-0.0016031968940634104,0.018161085540047806,0.03472493164531795
asset:ETHUSDT,reversal,720,864,-0.0023773849867993377,-0.0022312578162628086,0.4386574074074074,0.7980431543023363,8.11672918295566,10.170789811550293,-0.029267473870248313,0.023252212658704675,0.13972989681496206,-0.15821954817135064,-0.0025420515937538695,0.01721504976516664,0.03365222828859209
asset:SOLUSDT,continuation,30,864,-0.0017796605910484547,-0.0019,0.2951388888888889,0.45317656387819377,1.2742987248972475,2.811925475563113,-0.00724726855081149,0.0040842222708209605,0.1328312605447095,-0.0871004267642128,-0.0019356408009392522,0.10423871416446744,0.14943908757414345
asset:SOLUSDT,reversal,30,864,-0.002020339408951545,-0.0019,0.3101851851851852,0.39805052355836035,1.1542934631562651,2.8998667124904003,-0.007884222270820961,0.0034472685508114926,0.0833004267642128,-0.13663126054470953,-0.0021192047231730566,0.07216572684769317,0.11921806988497212
asset:SOLUSDT,continuation,60,864,-0.001538239575250672,-0.0017718160673691346,0.3645833333333333,0.6058466106575996,2.042843702788544,3.371882695805125,-0.009988643166642329,0.006285645186350744,0.12904261306047582,-0.05468666869887727,-0.0016895499491043529,0.0631681282735085,0.12576780457804212
asset:SOLUSDT,reversal,60,864,-0.002261760424749328,-0.002028183932630865,0.3645833333333333,0.4718173266761203,1.7456214843387348,3.6997824913221535,-0.010085645186350743,0.006188643166642331,0.05088666869887727,-0.13284261306047584,-0.0023233460900142487,0.02915103254366386,0.055666044872017074
asset:SOLUSDT,continuation,120,864,-0.001109645251945717,-0.002377845511800967,0.3761574074074074,0.7699223728826778,3.2082666130781177,4.167000110759218,-0.012079533939592588,0.010558397270382137,0.12906102638586303,-0.06305975696926379,-0.0012604803291621815,0.04022764999011026,0.0759707664417809
asset:SOLUSDT,reversal,120,864,-0.002690354748054283,-0.0014221544881990328,0.4236111111111111,0.5137383278703009,2.4558125851492605,4.780279087468162,-0.014358397270382139,0.008279533939592595,0.05925975696926379,-0.13286102638586306,-0.002762139350275973,0.024130406907928635,0.04807181106195046
asset:SOLUSDT,continuation,240,864,-0.0008626974497584094,-0.0017713323746171722,0.4236111111111111,0.8673857682358899,4.875222206126214,5.620592802717481,-0.016373907406069216,0.01683070511914743,0.14424946889226098,-0.14632326024785514,-0.001030845962321584,0.029588285988482087,0.051776320599379894
asset:SOLUSDT,reversal,240,864,-0.0029373025502415907,-0.0020286676253828276,0.4097222222222222,0.6119987498387034,4.0029469532492135,6.5407763566579495,-0.020630705119147427,0.012573907406069224,0.1425232602478551,-0.148049468892261,-0.003105854766693615,0.035604583800983976,0.06459448628315782
asset:SOLUSDT,continuation,480,864,-0.000705787753986425,-0.0010373777140959977,0.4826388888888889,0.9277016925492756,7.824706922241752,8.434507541686024,-0.024001017648095188,0.025699834432016892,0.14976516651665162,-0.19307779175276263,-0.0008801457543000267,0.01914003527607452,0.035932961956757346
asset:SOLUSDT,reversal,480,864,-0.0030942122460135757,-0.002762622285904002,0.42939814814814814,0.7199226011892246,6.8718170200076045,9.545216400563337,-0.029499834432016873,0.020201017648095197,0.1892777917527626,-0.15356516651665164,-0.003317123027008682,0.027544067486324476,0.0550150935638427
asset:SOLUSDT,continuation,720,864,0.00013045348596332914,-0.0011964378166255823,0.48148148148148145,1.0107491665414177,10.598344482835733,10.485632670963419,-0.030804054257446385,0.033976693903880084,0.1809825558177528,-0.18418887698625253,-7.910862566099263e-05,0.017076493041989556,0.03164115397276166
asset:SOLUSDT,reversal,720,864,-0.003930453485963332,-0.0026035621833744175,0.4409722222222222,0.7239482826693309,8.905811375035157,12.301723186907475,-0.037776693903880054,0.027004054257446397,0.1803888769862525,-0.18478255581775282,-0.004144033243173315,0.02025518724682628,0.04038254986553702
asset:XRPUSDT,continuation,30,864,-0.0015293802998160822,-0.0019,0.2824074074074074,0.5018890076907206,1.3314068659239282,2.652791444965023,-0.0066193139744386426,0.003066362404204661,0.18976767395946648,-0.18678829510873596,-0.0017510454843575449,0.14253169246485553,0.2721698231882561
asset:XRPUSDT,reversal,30,864,-0.0022706197001839184,-0.0019,0.2673611111111111,0.3364327054252344,0.9946525017347488,2.9564679226936543,-0.00686636240420466,0.002819313974438647,0.18298829510873593,-0.1935676739594665,-0.00248528819938313,0.18397208551689215,0.22266928758019688
asset:XRPUSDT,continuation,60,864,-0.0011000984464103146,-0.0017232026711407205,0.36342592592592593,0.6912961610262303,2.128469388926537,3.078954446625049,-0.008741570018611276,0.005043042576778849,0.2529101924076963,-0.13947143917464555,-0.0013944325030199396,0.11882256504297105,0.20403962095203915
asset:XRPUSDT,reversal,60,864,-0.0026999015535896865,-0.0020767973288592792,0.32175925925925924,0.3925453410628424,1.507431656265982,3.840146598567471,-0.008843042576778846,0.004941570018611277,0.13567143917464553,-0.2567101924076963,-0.0028602391442365403,0.09000171822762006,0.12671109099369793
asset:XRPUSDT,continuation,120,864,-0.0014547628598818015,-0.0019,0.4027777777777778,0.7063223842319512,3.0229994738039423,4.279914584741819,-0.011407033694365186,0.0077525221829205125,0.21664744041239214,-0.24532874382471614,-0.001707488472016534,0.07166638376545179,0.13156652328318966
asset:XRPUSDT,reversal,120,864,-0.0023452371401181996,-0.0019,0.3680555555555556,0.5685122955151152,2.6697582843606886,4.696043173422813,-0.01155252218292051,0.007607033694365188,0.24152874382471612,-0.22044744041239217,-0.002627825762325424,0.09046839380163346,0.1450533318344257
asset:XRPUSDT,continuation,240,864,-0.0017011158553577432,-0.0018099684524141995,0.43287037037037035,0.7568555077464695,4.57505347181905,6.044817570848142,-0.016911431006848516,0.012963156977121486,0.26274335459277176,-0.19380581309786604,-0.002007540502458705,0.05742957021402954,0.09968542248723923
asset:XRPUSDT,reversal,240,864,-0.002098884144642257,-0.0019900315475858002,0.4212962962962963,0.7089709737176344,4.417681057141225,6.231116958112138,-0.016763156977121482,0.01311143100684852,0.19000581309786602,-0.2665433545927718,-0.0023214851843207144,0.04301030577812306,0.0792233093930267
asset:XRPUSDT,continuation,480,864,-0.0012343677921511581,-0.0010921830432698437,0.46875,0.8780851033394691,7.681360686977188,8.747854459395793,-0.024243407101488073,0.01968716389995419,0.21802548359107843,-0.2915898456309304,-0.0014884348273576816,0.028383706022386646,0.05217346136088929
asset:XRPUSDT,reversal,480,864,-0.002565632207848844,-0.002707816956730156,0.4398148148148148,0.763664987490802,7.1628021408417055,9.37950836842311,-0.023487163899954186,0.02044340710148809,0.28778984563093035,-0.22182548359107845,-0.0029020811972332926,0.040178388286055876,0.07081662727044415
asset:XRPUSDT,continuation,720,864,-0.0020779489369809265,-0.0009088152824047607,0.47685185185185186,0.8457265025388342,9.842087654020318,11.63743553557184,-0.036954824202425886,0.026767079664823057,0.27023800847241364,-0.29179098116947466,-0.0023934946581969105,0.027457386884989405,0.04960331711925174
asset:XRPUSDT,reversal,720,864,-0.0017220510630190757,-0.002891184717595239,0.4479166666666667,0.8711746093530551,10.061518009417451,11.54937012786594,-0.030567079664823044,0.03315482420242591,0.28799098116947464,-0.27403800847241366,-0.002057755619487782,0.028623015026153983,0.046611867003062066
phase:0,continuation,30,864,-0.0019407813489824132,-0.0019489627547129443,0.28125,0.38634663788102735,1.05570935900178,2.7325444445225853,-0.006651262801310107,0.0031293536559939194,0.18976767395946648,-0.0871004267642128,-0.0021629232438937097,0.1797537099973237,0.2165625832335808
phase:0,reversal,30,864,-0.0018592186510175861,-0.0018510372452870555,0.2916666666666667,0.3995525172312123,1.0689147070988883,2.675279621578083,-0.006929353655993917,0.002851262801310111,0.0833004267642128,-0.1935676739594665,-0.001957897266794215,0.07792990985248596,0.12582673370682693
phase:0,continuation,60,864,-0.0014353723709473608,-0.001544949195176158,0.3599537037037037,0.5711128677517985,1.6514189118384,2.8915806403369197,-0.008714985174894083,0.005120004758270504,0.07904151105789016,-0.05468666869887727,-0.001528624843054936,0.047862786656536,0.09079987734041652
phase:0,reversal,60,864,-0.0023646276290526383,-0.002255050804823842,0.32523148148148145,0.39301297838653,1.3228298587111773,3.3658681302126574,-0.00892000475827049,0.004914985174894088,0.05088666869887727,-0.08284151105789016,-0.0024263324915415494,0.038468037566415196,0.07028659490808452
phase:0,continuation,120,864,-0.0014394223464161337,-0.0018035028945330028,0.38078703703703703,0.6708776227486621,2.5350578710729423,3.778718778376483,-0.011180534688464193,0.008173738813354205,0.13696913894398077,-0.09525892797814604,-0.0015998030663354815,0.05402998507722812,0.08929156653934235
phase:0,reversal,120,864,-0.0023605776535838654,-0.001996497105466997,0.375,0.5127819776286658,2.14655214171609,4.186091234412551,-0.011973738813354205,0.007380534688464196,0.09145892797814605,-0.1407691389439808,-0.0024692908698431123,0.04260736378154223,0.07021431346499496
phase:0,continuation,240,864,-0.0011874995382186438,-0.0017719112827407218,0.41550925925925924,0.7943840200126172,3.963882999951381,4.98988260097229,-0.014979371847587273,0.01328299774229686,0.1522571712122326,-0.13782233009708733,-0.0013653033281959919,0.03841111637606359,0.06765985203013945
phase:0,reversal,240,864,-0.002612500461781356,-0.002028088717259278,0.4097222222222222,0.597936717554705,3.3568422095652677,5.614042608544359,-0.01708299774229685,0.011179371847587275,0.1340223300970873,-0.15605717121223261,-0.0027708258737846802,0.03992512061341246,0.066551725211405
phase:0,continuation,480,864,-0.00020368754162079553,-0.0005940663139087237,0.48032407407407407,0.9748576367654651,6.823596076457743,6.999582112418113,-0.02115721431009508,0.021364522290854168,0.1369178563600496,-0.1879210109299282,-0.0003625769320051177,0.020065351879844307,0.040040861308554804
phase:0,reversal,480,864,-0.0035963124583792056,-0.003205933686091276,0.3900462962962963,0.6392228255916883,5.505342994796752,8.612556958836386,-0.02516452229085416,0.017357214310095098,0.18412101092992816,-0.14071785636004963,-0.003813829634958936,0.03344405809119357,0.06344829784905015
phase:0,continuation,720,864,-0.0008077730210922458,-3.225397774085756e-05,0.5,0.9246393005675191,8.563090117941037,9.26100600816474,-0.028539580079426356,0.027416951032080257,0.17960453494575845,-0.18238606147248038,-0.001016825521633208,0.02097426658741549,0.03982269587605992
phase:0,reversal,720,864,-0.0029922269789077575,-0.003767746022259142,0.4074074074074074,0.7503990624696432,7.772385758598599,10.357669868374904,-0.03121695103208021,0.024739580079426372,0.17858606147248035,-0.18340453494575848,-0.003202630557646329,0.022976994068379893,0.04469099488981258
phase:15,continuation,30,864,-0.0019939070725138444,-0.001998792346791332,0.2638888888888889,0.3126671212804582,0.7836709577752942,2.506406668427256,-0.006734396371940108,0.0026246233779837285,0.027649762463006114,-0.0581122119941173,-0.002028256631651179,0.03528236205345543,0.068935418608839
phase:15,reversal,30,864,-0.0018060929274861552,-0.001801207653208668,0.2847222222222222,0.34705308483111347,0.8294149689748528,2.3898792583228907,-0.006424623377983727,0.00293439637194011,0.0543122119941173,-0.03144976246300611,-0.0018711199320303074,0.06548255580827841,0.11188908364075131
phase:15,continuation,60,864,-0.00162004562251435,-0.001980150907672438,0.34375,0.5253016830999934,1.5489310576605455,2.9486504755129443,-0.008763382974326725,0.004534367720754908,0.18138189491689272,-0.03713042871442061,-0.0018320988560478462,0.11710133515615986,0.19966237226807987
phase:15,reversal,60,864,-0.00217995437748565,-0.0018198490923275617,0.3402777777777778,0.40811934915543957,1.2987159966053008,3.182196578752902,-0.008334367720754908,0.004963382974326729,0.033330428714420615,-0.18518189491689274,-0.00222110198245889,0.025664139659126898,0.04907067499661572
phase:15,continuation,120,864,-0.0011400879490011295,-0.0020023865547771783,0.38078703703703703,0.7289214203545975,2.648729502591637,3.633765490528614,-0.010631992483358697,0.007342108244790515,0.18107809024290433,-0.059188408258110656,-0.0013512329990496873,0.06836413082790421,0.12151283204070895
phase:15,reversal,120,864,-0.00265991205099887,-0.0017976134452228215,0.38657407407407407,0.4643535093120419,1.9922851031946418,4.290449115257665,-0.011142108244790516,0.006831992483358703,0.05538840825811066,-0.18487809024290436,-0.0027271754580777915,0.027801446775511694,0.054888792944027626
phase:15,continuation,240,864,-0.0015686340652604949,-0.002023559245099769,0.41435185185185186,0.7399250312578214,3.8558892295220146,5.211189061907083,-0.014612511591160235,0.012018488925738405,0.15007881418272762,-0.19380581309786604,-0.0017443553262662748,0.0389219724035827,0.0709014284253159
phase:15,reversal,240,864,-0.0022313659347395053,-0.0017764407549002309,0.4166666666666667,0.648317999440132,3.5540413720310235,5.481941539645957,-0.0158184889257384,0.010812511591160241,0.19000581309786602,-0.15387881418272764,-0.002454120487500346,0.053461902439611624,0.09356364727844774
phase:15,continuation,480,864,-0.001132348336319528,-0.0016627121702603037,0.45601851851851855,0.8716623092030833,6.644890605663564,7.623239568243637,-0.022040345675223047,0.019338639456039815,0.18273769140997986,-0.2232556437889961,-0.0013454074785516246,0.02750048153602847,0.05096077268996937
phase:15,reversal,480,864,-0.0026676516636804748,-0.002137287829739696,0.44560185185185186,0.7225158815996526,6.001393841411462,8.306244878831393,-0.023138639456039795,0.018240345675223053,0.21945564378899607,-0.1865376914099799,-0.0029250367105549545,0.03656744576146373,0.06802278256238338
phase:15,continuation,720,864,-0.0005100168727282896,-0.0014897709371243112,0.4548611111111111,0.952222426417008,8.782387635938003,9.223042213975246,-0.026511437991352613,0.026830921615347617,0.21796218654542865,-0.18305049495917158,-0.0007631712219961418,0.024818101361583682,0.04305966862028304
phase:15,reversal,720,864,-0.003289983127271714,-0.0023102290628756886,0.44212962962962965,0.7278604473363091,7.6026302026020645,10.445175624564826,-0.030630921615347615,0.022711437991352616,0.17925049495917156,-0.22176218654542867,-0.0035015016418562367,0.023577431781151417,0.047079920424948594
phase:30,continuation,30,864,-0.0012277554344230599,-0.0018117931877732346,0.2777777777777778,0.5432968661162199,1.2619112606358718,2.3226919559773958,-0.006189128914324624,0.0032864443157928948,0.1726010973306793,-0.09180003083239117,-0.0014291793657847083,0.13677752367762083,0.2047973129024951
phase:30,reversal,30,864,-0.0025722445655769395,-0.001988206812226765,0.24305555555555555,0.24384938926691868,0.7167032366879627,2.939122541346438,-0.007086444315792893,0.0023891289143246276,0.08800003083239118,-0.17640109733067932,-0.002677195058506219,0.12278447525792956,0.15360431117069656
phase:30,continuation,60,864,-0.0007645651733922931,-0.0015814234996034276,0.3414351851851852,0.7677763029654877,2.1840190543012348,2.844603364112176,-0.008550808583445788,0.005542124191259847,0.2529101924076963,-0.07440334017571691,-0.0010585104313078069,0.11580035985016329,0.19076324733100145
phase:30,reversal,60,864,-0.0030354348266077064,-0.002218576500396572,0.29398148148148145,0.33219828033270166,1.3046214117094759,3.927237101898535,-0.009342124191259847,0.004750808583445791,0.07060334017571691,-0.2567101924076963,-0.0031207636504806207,0.05411787629884421,0.08959573582380115
