abs_imbalance,abs_imbalance_bin,boundary,cont_120m,cont_240m,cont_30m,cont_480m,cont_60m,cont_720m,entry_agg_trade_id,entry_latency_ms,entry_price,entry_time,event_id,exit_latency_seconds_120m,exit_latency_seconds_240m,exit_latency_seconds_30m,exit_latency_seconds_480m,exit_latency_seconds_60m,exit_latency_seconds_720m,exit_time_120m,exit_time_240m,exit_time_30m,exit_time_480m,exit_time_60m,exit_time_720m,funding_boundary,imbalance_notional,imbalance_quantity,notional_burst_bin,opening_first_price,opening_first_time,opening_last_price,opening_last_time,opening_notional,opening_notional_burst,opening_quantity,opening_return_bps,opening_signed_notional,opening_signed_quantity,opening_trade_count,period_label,phase_minute,rev_120m,rev_240m,rev_30m,rev_480m,rev_60m,rev_720m,same_phase_aligned,same_phase_prior_imbalance,side,split,symbol,top_of_hour,cross_asset_breadth
0.45705196182396607,025_050,2026-07-20 02:30:00+00:00,-0.001230215924155052,-0.010333401342971215,0.0010498342555109858,-0.007453175132293919,-0.001502460721727093,-0.004427545450186075,3387819315,22.0,64647.7,2026-07-20 02:30:10.022000+00:00,BTCUSDT:2026-07-20T02:30:00+00:00,49.978,49.978,49.978,49.978,49.978,49.978,2026-07-20T04:31:00+00:00,2026-07-20T06:31:00+00:00,2026-07-20T03:01:00+00:00,2026-07-20T10:31:00+00:00,2026-07-20T03:31:00+00:00,2026-07-20T14:31:00+00:00,False,0.4570134156243429,0.45705196182396607,10_20,64637.3,2026-07-20 02:30:00.061000+00:00,64647.7,2026-07-20 02:30:09.787000+00:00,731424.7365,1.7156559861839065,11.315999999999999,1.608848671141429,334270.91709999996,5.172,282,postpublication_2026_07,30,-0.002569784075844948,0.006533401342971214,-0.0048498342555109855,0.0036531751322939196,-0.002297539278272907,0.000627545450186075,True,0.005325306783977761,1,post_publication,BTCUSDT,False,2
0.7426346088723332,050_075,2026-07-20 02:45:00+00:00,-0.004271617128105852,-0.017453611354136242,-0.001489557478154811,-0.009971521923956993,-0.0013290837102153269,-0.007319075701956988,3387832872,113.0,64808.1,2026-07-20 02:45:10.113000+00:00,BTCUSDT:2026-07-20T02:45:00+00:00,49.887,49.887,49.887,49.887,49.887,49.887,2026-07-20T04:46:00+00:00,2026-07-20T06:46:00+00:00,2026-07-20T03:16:00+00:00,2026-07-20T10:46:00+00:00,2026-07-20T03:46:00+00:00,2026-07-20T14:46:00+00:00,False,0.7426248480102864,0.7426346088723332,lt_05,64801.8,2026-07-20 02:45:00.514000+00:00,64808.0,2026-07-20 02:45:09.346000+00:00,191364.924,0.43710513135278123,2.953,0.9567177797861339,142112.3476,2.193,58,postpublication_2026_07,45,0.0004716171281058518,0.013653611354136242,-0.002310442521845189,0.006171521923956993,-0.002470916289784673,0.003519075701956988,False,-0.276153091265947,1,post_publication,BTCUSDT,False,1
0.6143039591315453,050_075,2026-07-20 03:00:00+00:00,0.002348443677642877,0.01186693281810859,5.678408399968529e-05,0.00581911197804942,-0.0020280860244259328,0.003874673534958197,3387843824,81.0,64800.2,2026-07-20 03:00:10.081000+00:00,BTCUSDT:2026-07-20T03:00:00+00:00,49.919,49.919,49.919,49.919,49.919,49.919,2026-07-20T05:01:00+00:00,2026-07-20T07:01:00+00:00,2026-07-20T03:31:00+00:00,2026-07-20T11:01:00+00:00,2026-07-20T04:01:00+00:00,2026-07-20T15:01:00+00:00,False,-0.6143034787075486,-0.6143039591315453,lt_05,64800.1,2026-07-20 03:00:00.224000+00:00,64800.2,2026-07-20 03:00:09.295000+00:00,50738.4934,0.11589404870376989,0.783,0.015432063043814705,-31168.833,-0.48100000000000004,28,postpublication_2026_07,0,-0.006148443677642877,-0.01566693281810859,-0.003856784083999685,-0.00961911197804942,-0.001771913975574067,-0.007674673534958197,False,0.238236884802596,-1,post_publication,BTCUSDT,True,3
0.7769279796048439,075_100,2026-07-20 03:15:00+00:00,0.006596900467746205,0.011180226728045096,-0.0025944433727724684,0.005366964094191253,0.0001601820058919751,-0.003790429181436559,3387852692,552.0,64800.1,2026-07-20 03:15:10.552000+00:00,BTCUSDT:2026-07-20T03:15:00+00:00,49.448,49.448,49.448,49.448,49.448,49.448,2026-07-20T05:16:00+00:00,2026-07-20T07:16:00+00:00,2026-07-20T03:46:00+00:00,2026-07-20T11:16:00+00:00,2026-07-20T04:16:00+00:00,2026-07-20T15:16:00+00:00,False,-0.7769289574986843,-0.7769279796048439,lt_05,64812.9,2026-07-20 03:15:00.107000+00:00,64800.0,2026-07-20 03:15:08.489000+00:00,101681.4381,0.23850761295663855,1.569,-1.9905426146001561,-78999.2537,-1.219,94,postpublication_2026_07,15,-0.010396900467746205,-0.014980226728045097,-0.0012055566272275314,-0.009166964094191253,-0.003960182005891975,-9.570818563440749e-06,False,0.18210496128477197,-1,post_publication,BTCUSDT,False,3
0.12633376013657704,0_025,2026-07-20 03:30:00+00:00,0.005882498506936131,0.006174922407097285,-0.004627742518435105,0.0013445127970268661,-0.00280976324494596,-0.006863470220725963,3387863055,185.0,64632.2,2026-07-20 03:30:10.185000+00:00,BTCUSDT:2026-07-20T03:30:00+00:00,49.815,49.815,49.815,49.815,49.815,49.815,2026-07-20T05:31:00+00:00,2026-07-20T07:31:00+00:00,2026-07-20T04:01:00+00:00,2026-07-20T11:31:00+00:00,2026-07-20T04:31:00+00:00,2026-07-20T15:31:00+00:00,False,-0.126381486640882,-0.12633376013657704,10_20,64650.3,2026-07-20 03:30:00.546000+00:00,64632.2,2026-07-20 03:30:09.536000+00:00,605800.5016,1.4209872938898793,9.372,-2.8000696332865367,-76561.96800000001,-1.184,153,postpublication_2026_07,30,-0.009682498506936131,-0.009974922407097285,0.0008277425184351056,-0.005144512797026866,-0.0009902367550540397,0.003063470220725963,False,0.45705196182396607,-1,post_publication,BTCUSDT,False,4
0.8114349418697244,075_100,2026-07-20 03:45:00+00:00,-0.013054776765762043,-0.012179408818407388,-0.005296674218256401,-0.002932564304097927,-0.0054846933900473,0.003709752338681107,3387873107,84.0,64887.0,2026-07-20 03:45:10.084000+00:00,BTCUSDT:2026-07-20T03:45:00+00:00,49.916,49.916,49.916,49.916,49.916,49.916,2026-07-20T05:46:00+00:00,2026-07-20T07:46:00+00:00,2026-07-20T04:16:00+00:00,2026-07-20T11:46:00+00:00,2026-07-20T04:46:00+00:00,2026-07-20T15:46:00+00:00,False,0.8114427798909092,0.8114349418697244,ge_20,64876.3,2026-07-20 03:45:00.021000+00:00,64887.0,2026-07-20 03:45:09.982000+00:00,1222156.9403000001,2.8667349708672347,18.837,1.6491565834477027,991710.4251,15.284999999999998,136,postpublication_2026_07,45,0.009254776765762042,0.008379408818407387,0.0014966742182564014,-0.0008674356959020729,0.0016846933900473,-0.007509752338681106,True,0.7426346088723332,1,post_publication,BTCUSDT,False,3
0.5932429058833318,050_075,2026-07-20 04:00:00+00:00,0.009027545621423173,0.007068485353325062,0.0001978913107192465,-0.003470333348759112,0.002760095330649261,-0.012950950992641973,3387881346,56.0,64827.0,2026-07-20 04:00:10.056000+00:00,BTCUSDT:2026-07-20T04:00:00+00:00,49.944,49.944,49.944,49.944,49.944,49.944,2026-07-20T06:01:00+00:00,2026-07-20T08:01:00+00:00,2026-07-20T04:31:00+00:00,2026-07-20T12:01:00+00:00,2026-07-20T05:01:00+00:00,2026-07-20T16:01:00+00:00,False,-0.5932172987348621,-0.5932429058833318,ge_20,64839.3,2026-07-20 04:00:00.147000+00:00,64827.0,2026-07-20 04:00:09.835000+00:00,1558265.9573000001,3.5593045565036983,24.034000000000002,-1.8971776069638426,-924390.3219,-14.258,237,postpublication_2026_07,0,-0.012827545621423174,-0.010868485353325063,-0.003997891310719246,-0.000329666651240888,-0.006560095330649261,0.009150950992641972,True,-0.6143039591315453,-1,post_publication,BTCUSDT,True,4
0.15537154064066241,0_025,2026-07-20 04:15:00+00:00,-0.009522811534102381,-0.00795340915943431,-0.002207695637989158,-0.0003383286715123873,-0.008468296835064325,0.010435657285815093,3387887810,569.0,64674.3,2026-07-20 04:15:10.569000+00:00,BTCUSDT:2026-07-20T04:15:00+00:00,49.431,49.431,49.431,49.431,49.431,49.431,2026-07-20T06:16:00+00:00,2026-07-20T08:16:00+00:00,2026-07-20T04:46:00+00:00,2026-07-20T12:16:00+00:00,2026-07-20T05:16:00+00:00,2026-07-20T16:16:00+00:00,False,0.15538313385834834,0.15537154064066241,05_10,64674.4,2026-07-20 04:15:00.144000+00:00,64674.4,2026-07-20 04:15:09.718000+00:00,296796.2124,0.6779254248605662,4.589,0.0,46117.12559999999,0.7129999999999999,106,postpublication_2026_07,15,0.005722811534102381,0.004153409159434309,-0.0015923043620108418,-0.0034616713284876125,0.004668296835064325,-0.014235657285815094,False,-0.7769279796048439,1,post_publication,BTCUSDT,False,2
0.6967694566813508,050_075,2026-07-20 04:30:00+00:00,0.007795643912183028,0.0060962799377724105,0.0012700862504460137,-0.001064221899858096,0.007383161929303341,-0.013013840392645847,3387895697,368.0,64730.1,2026-07-20 04:30:10.368000+00:00,BTCUSDT:2026-07-20T04:30:00+00:00,49.632,49.632,49.632,49.632,49.632,49.632,2026-07-20T06:31:00+00:00,2026-07-20T08:31:00+00:00,2026-07-20T05:01:00+00:00,2026-07-20T12:31:00+00:00,2026-07-20T05:31:00+00:00,2026-07-20T16:31:00+00:00,False,-0.6967633870678246,-0.6967694566813508,05_10,64733.6,2026-07-20 04:30:00.909000+00:00,64730.1,2026-07-20 04:30:09.451000+00:00,352669.9806,0.827235302786006,5.448,-0.5406921014692663,-245727.5302,-3.796,73,postpublication_2026_07,30,-0.011595643912183028,-0.009896279937772411,-0.0050700862504460134,-0.002735778100141904,-0.011183161929303341,0.009213840392645846,True,-0.12633376013657704,-1,post_publication,BTCUSDT,False,3
0.9353218210361067,075_100,2026-07-20 04:45:00+00:00,0.011734395967966339,0.009200460715500415,0.004786558857178171,-0.0017113849293467359,0.006120778578275323,-0.013147333106582991,3387904408,345.0,64682.0,2026-07-20 04:45:10.345000+00:00,BTCUSDT:2026-07-20T04:45:00+00:00,49.655,49.655,49.655,49.655,49.655,49.655,2026-07-20T06:46:00+00:00,2026-07-20T08:46:00+00:00,2026-07-20T05:16:00+00:00,2026-07-20T12:46:00+00:00,2026-07-20T05:46:00+00:00,2026-07-20T16:46:00+00:00,False,-0.9353279174238758,-0.9353218210361067,05_10,64700.1,2026-07-20 04:45:00.507000+00:00,64682.1,2026-07-20 04:45:09.963000+00:00,412130.6712,0.9667084224109657,6.37,-2.782453863998923,-385477.32240000006,-5.958,127,postpublication_2026_07,45,-0.01553439596796634,-0.013000460715500416,-0.008586558857178172,-0.002088615070653264,-0.009920778578275323,0.00934733310658299,False,0.8114349418697244,-1,post_publication,BTCUSDT,False,4
