break_even_price,direction,duration_ns,entry_price,entry_time_ns,exit_price,exit_reason,exit_time_ns,kind,mfe_net_r,native_account_pnl,native_equity_after,native_equity_before,net_r,planned_loss,protection_active,quantity,realized_pnl_event,realized_return_event,scenario_id,settled_funding_cost_per_unit_estimate,structural_protection_active,structural_protection_stop,structural_protection_trigger,structural_trail_updates,target_mode,target_price
25854.732335598856,SHORT,671869000000,25880.600001767536,1686529440090000000,25908.799595234726,INITIAL_STOP,1686530111959000000,CONTINUATION,-0.07863565454581531,-3060.438735799995,96939.5612642,100000.0,-1.020146245266665,3000.0,False,56.576,-3060.43873580 USDT,-0.0010896035433979317,NT-LVCFR-V29-CROSS-ASSET-CATCHUP-489b0673db630132,0.0,False,,,0,STRUCTURAL_LIQUIDITY_OBJECTIVE,25850.54062595049
26054.133011577407,SHORT,167301000000,26080.20017817228,1686660780020000000,25984.59964041595,STRUCTURAL_TARGET,1686660947321000000,CONTINUATION,0.7394827751073502,2147.498847199997,99087.0601114,96939.5612642,0.7384322145999069,2908.186837926,False,30.869,2147.49884720 USDT,0.00366563665551705,NT-LVCFR-V29-CROSS-ASSET-CATCHUP-81399c2e0fff6fcd,0.0,False,,,0,STRUCTURAL_LIQUIDITY_OBJECTIVE,25997.10523420532
25995.987026319344,LONG,358720000000,25968.39999187025,1686668160125000000,25939.200123978702,INITIAL_STOP,1686668518845000000,CONTINUATION,-0.072484039464753,-2713.6707704500004,96373.38934095,99087.0601114,-0.9128910702026812,2972.611803342,False,49.202,-2713.67077045 USDT,-0.0011244384675486096,NT-LVCFR-V29-CROSS-ASSET-CATCHUP-845e87ec26dd5ab9,0.0,False,,,0,STRUCTURAL_LIQUIDITY_OBJECTIVE,26007.040233932763
25727.160662013324,SHORT,396808000000,25752.900692690673,1686670200022000000,25830.099880943788,INITIAL_STOP,1686670596830000000,CONTINUATION,-0.07615318693323633,-2854.69590495,93518.693436,96373.38934095,-0.9873734940290937,2891.2016802284998,False,27.718,-2854.69590495 USDT,-0.002997689043821995,NT-LVCFR-V29-CROSS-ASSET-CATCHUP-4dd3dd6c4cbed61c,0.0,False,,,0,STRUCTURAL_LIQUIDITY_OBJECTIVE,25680.671772444122
25957.229814632414,SHORT,1140002000000,25983.200029554504,1686748320215000000,25933.98868062469,STRUCTURAL_TARGET,1686749460217000000,CONTINUATION,0.5348569557071595,1494.873086099993,95013.5665221,93518.693436,0.5328250538925736,2805.56080308,False,64.288,1494.87308610 USDT,0.001893967982151477,NT-LVCFR-V29-CROSS-ASSET-CATCHUP-9e98008cf02c6fe2,0.0,False,,,0,STRUCTURAL_LIQUIDITY_OBJECTIVE,25941.926383105972
25528.461203818835,SHORT,121947000000,25554.002435638562,1686773760032000000,25456.993433451116,STRUCTURAL_TARGET,1686773881979000000,CONTINUATION,1.1942116394316689,3399.5626062000083,98413.1291283,95013.5665221,1.1926586664194163,2850.4069956629996,True,47.544,3399.56260620 USDT,0.0037962351467945923,NT-LVCFR-V29-CROSS-ASSET-CATCHUP-d2dd8a7811e8cb17,0.0,False,,,0,STRUCTURAL_LIQUIDITY_OBJECTIVE,25459.99652076699
