plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,shock_sigma,shock_pressure,shock_activity,recovery_fraction,response_pressure,response_progress,basis_stress,basis_repair,oi_change,spot_confirmation,peer_response,context_direction,risk_range,cost_r,planned_rr,label_closed,label_net_r,label_win,label_target,label_hold,label_ambiguous,month,forecast,utility
BTCUSDT:WASHOUT:HOUR:1763646000000000000:-1:1763646300000000000:1763646420000000000,BTCUSDT:WASHOUT:HOUR:1763646000000000000:-1:1763646300000000000,BTCUSDT,1,1763646420000000000,1763646300000000000,91681.1,91439.9,92028.30077402985,1.4394725291452173,91675.0,3.584962500721156,HOUR:1763646000000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,91440.0,91675.0,92028.40077402985,91440.0,INVENTORY_WASHOUT_RECLAIM,3.2732709360430006,-0.3002591168720489,0.4494743503187124,0.40975472949968056,0.13064567281681996,0.4311208009295199,0.02970000000000006,1.5835,-10.656891700886462,-31.627028882024177,-1.0419660236260604,0.0,1.7187824327967804,0.45552487562186855,1.4394725291452173,1763647260000000000,-0.9745500780852777,0,0,14.0,False,2025-11,0.509944064393702,-0.003430598987835213
ETHUSDT:WASHOUT:HOUR:1763646000000000000:-1:1763646300000000000:1763646420000000000,ETHUSDT:WASHOUT:HOUR:1763646000000000000:-1:1763646300000000000,ETHUSDT,1,1763646420000000000,1763646300000000000,3004.92,2994.66,3023.2281285517115,1.7844179874962032,3003.77,3.584962500721156,HOUR:1763646000000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,2994.67,3003.77,3023.2381285517117,2994.67,INVENTORY_WASHOUT_RECLAIM,3.1605718078352685,-0.3185587634999652,0.6306453994769977,0.35879144065899526,0.449405167896397,0.4601306383084278,-0.872399999999999,-1.0183999999999989,-21.59678519538133,-69.91294373845491,-0.983873908199997,-1.0,1.584208170820316,0.35085263157893987,1.7844179874962032,1763647260000000000,-0.9787792094625368,0,0,14.0,False,2025-11,0.3383371163924592,-0.008944040130468803
ETHUSDT:WASHOUT:60:1763668800000000000:-1:1763693940000000000:1763694060000000000,ETHUSDT:WASHOUT:60:1763668800000000000:-1:1763693940000000000,ETHUSDT,1,1763694060000000000,1763693940000000000,2789.74,2768.85,2818.625679670642,1.382751540002032,2788.01,3.584962500721156,60:1763668800000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,2768.86,2788.01,2818.6356796706423,2768.86,INVENTORY_WASHOUT_RECLAIM,3.123335350794106,-0.3817891139442524,1.4192954942487779,0.4194819666584029,0.0005871072319955561,0.7605652942833453,-5.467799999999999,-1.0077999999999996,-89.52097723083696,-104.88631692024519,-0.39960752442581937,0.0,1.9518684272210363,0.15965313547151844,1.382751540002032,1763694420000000000,1.087489056852317,1,1,6.0,False,2025-11,0.524094747072273,0.0023297287503521204
BTCUSDT:WASHOUT:60:1763712000000000000:-1:1763727840000000000:1763727960000000000,BTCUSDT:WASHOUT:60:1763712000000000000:-1:1763727840000000000,BTCUSDT,1,1763727960000000000,1763727840000000000,81282.0,80734.09999999999,82081.87708850224,1.4598961279471179,81111.0,3.584962500721156,60:1763712000000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,80734.2,81111.0,82081.97708850224,80734.2,INVENTORY_WASHOUT_RECLAIM,3.073246548197486,-0.36896744280597626,1.7086251959349472,0.4064470339147552,0.052840984712945106,0.8600314466540978,6.762299999999999,10.671399999999998,20.06802219208126,-104.79333982306827,-1.6524567832842918,-1.0,2.1026828631047545,0.17742226683701118,1.4598961279471179,1763728140000000000,-0.9875571011683084,0,0,3.0,False,2025-11,0.2718271282344958,-0.013159296939582886
ETHUSDT:WASHOUT:60:1763712000000000000:-1:1763727780000000000:1763727960000000000,ETHUSDT:WASHOUT:60:1763712000000000000:-1:1763727780000000000,ETHUSDT,1,1763727960000000000,1763727780000000000,2643.54,2619.99,2674.8656212346123,1.3301749993465841,2642.65,3.584962500721156,60:1763712000000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,2620.0,2642.65,2674.8756212346125,2620.0,INVENTORY_WASHOUT_RECLAIM,3.3199580082435,-0.27020070479889213,1.6725092672194077,0.4289700867231776,0.1813667326594191,1.110321679057729,3.0643000000000002,8.4363,-135.6327776066557,-193.86173058347111,-1.6524567832842918,-1.0,2.293690837000834,0.1341026751592346,1.3301749993465841,1763728320000000000,1.0827480674876693,1,1,6.0,False,2025-11,0.3084050513969563,-0.011206945700680416
ETHUSDT:WASHOUT:HOUR:1763735400000000000:1:1763735700000000000:1763735880000000000,ETHUSDT:WASHOUT:HOUR:1763735400000000000:1:1763735700000000000,ETHUSDT,-1,1763735880000000000,1763735700000000000,2760.96,2776.51,2725.052485265558,2.3091649346907754,2768.8,3.584962500721156,HOUR:1763735400000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,2776.5,2768.8,2776.5,2725.042485265558,INVENTORY_WASHOUT_RECLAIM,3.5000665873738086,-0.3044904192154009,1.951816559698862,0.3019967069960055,0.20236745939323114,0.6191194464918769,2.4953,6.012800000000002,-2.529123816579215,-168.35763940267867,-1.826111723301863,1.0,1.3098377405372676,0.21366443729903287,2.3091649346907754,1763736900000000000,-0.9855814242446583,0,0,17.0,False,2025-11,0.23389983442704068,-0.011298299516630644
SOLUSDT:WASHOUT:HOUR:1763735400000000000:1:1763735700000000000:1763736360000000000,SOLUSDT:WASHOUT:HOUR:1763735400000000000:1:1763735700000000000,SOLUSDT,-1,1763736360000000000,1763735700000000000,128.12,129.37,126.42264347625914,1.357885218992692,128.21,3.584962500721156,HOUR:1763735400000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,129.36,128.21,129.36,126.41264347625913,INVENTORY_WASHOUT_RECLAIM,3.3295621418701202,-0.14038551126089335,1.772854677645145,0.42071598397134574,-0.0999892518938377,0.7376694266414348,5.743200000000001,10.557400000000001,15.095127525572849,-152.1240031593063,0.9929016594686134,1.0,2.1954447221471924,0.12359519999999999,1.357885218992692,1763736900000000000,-0.9909603589485901,0,0,9.0,False,2025-11,0.5368583178983843,0.003721095201670877
XRPUSDT:WASHOUT:HOUR:1763803920000000000:1:1763804220000000000:1763804520000000000,XRPUSDT:WASHOUT:HOUR:1763803920000000000:1:1763804220000000000,XRPUSDT,-1,1763804520000000000,1763804220000000000,1.9207,1.925,1.9078539169376945,2.987461177280396,1.9224,3.584962500721156,HOUR:1763803920000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,1.9249,1.9224,1.9249,1.9077539169376945,INVENTORY_WASHOUT_RECLAIM,3.275912536118193,-0.3322511296648461,0.8377409379604128,0.24495390490865962,0.2173898729096569,0.30088425136068525,0.2688000000000006,1.4199000000000002,12.292017073889383,-107.53353085391825,1.5387339436575644,-0.0,0.8086264255319251,0.536609302325585,2.987461177280396,1763806680000000000,1.6636818811290457,1,1,36.0,False,2025-11,0.3619655542586545,-0.0018045343384581747
ETHUSDT:WASHOUT:HOUR:1763825760000000000:-1:1763826060000000000:1763826660000000000,ETHUSDT:WASHOUT:HOUR:1763825760000000000:-1:1763826060000000000,ETHUSDT,1,1763826660000000000,1763826060000000000,2732.29,2724.1099999999997,2744.981832600381,1.5515687775526437,2731.42,3.584962500721156,HOUR:1763825760000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,2724.12,2731.42,2744.9918326003813,2724.12,INVENTORY_WASHOUT_RECLAIM,3.0088713555231674,-0.3549145028179932,1.218234644765158,0.39143663886278923,0.14459497906969618,0.473540861040555,5.2544,5.1564,-1.6969549685263985,-71.8447920101628,0.8360307822004247,-1.0,1.587526329226144,0.4002249388752913,1.5515687775526437,1763827800000000000,0.8847764908489337,1,1,19.0,False,2025-11,0.5908131568041042,0.00320178255488158
BTCUSDT:WASHOUT:HOUR:1763938800000000000:-1:1763939100000000000:1763939340000000000,BTCUSDT:WASHOUT:HOUR:1763938800000000000:-1:1763939100000000000,BTCUSDT,1,1763939340000000000,1763939100000000000,87540.4,87405.09999999999,87814.19777132293,2.0236346734880115,87511.6,3.584962500721156,HOUR:1763938800000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,87405.2,87511.6,87814.29777132293,87405.2,INVENTORY_WASHOUT_RECLAIM,3.5832695162608337,-0.24532865140810306,2.0322127766071896,0.3304833452472462,0.45984758865443354,0.5829217230487588,1.8320999999999998,-0.11140000000000061,-10.575712706870632,-37.681678390466544,-0.8377027322063867,1.0,1.018983322073704,0.7758115299334645,2.0236346734880115,1763939580000000000,-0.9648462527950543,0,0,4.0,False,2025-11,0.3687057971461254,-0.010289619454515326
ETHUSDT:WASHOUT:HOUR:1763938860000000000:-1:1763939100000000000:1763939460000000000,ETHUSDT:WASHOUT:HOUR:1763938860000000000:-1:1763939100000000000,ETHUSDT,1,1763939460000000000,1763939100000000000,2823.35,2815.58,2835.211772681598,1.5266116707333715,2823.0,3.584962500721156,HOUR:1763938860000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,2815.59,2823.0,2835.2217726815984,2815.59,INVENTORY_WASHOUT_RECLAIM,3.3982242213418425,-0.32991398717348186,1.7057312234686612,0.3952776005436108,-0.02994768187613741,0.9563273666738809,0.8166999999999991,5.058999999999999,-3.6957956970162797,-39.740677545747616,0.5876261254031016,1.0,1.454141612339697,0.43543861003861106,1.5266116707333715,1763939700000000000,-0.9753111060693923,0,0,4.0,False,2025-11,0.5221113361347376,-0.0015691700887867904
