plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,move_3,flow_3,efficiency_3,location_3,move_15,flow_15,efficiency_15,location_15,move_60,flow_60,efficiency_60,location_60,move_240,flow_240,efficiency_240,location_240,body,wick,activity,range_expansion,impact_residual,flow_change,basis,basis_change,basis_dislocation,market_5,market_15,market_60,relative_15,relative_60,context_15,context_60,channel_location,source_age,source_kind,event_age,penetration,event_flow,event_activity,return_depth,return_activity,origin_overlap,entry_distance,risk_range,risk_bps,cost_r,planned_rr,target_range,is_origin_return,nav_before,score,position_id,opened,closed,entry_fill,exit_fill,quantity,pnl_ex_funding,holding_minutes,evaluation_censored,funding,pnl,net_r,probability
ETHUSDT:EVENT:1723789140000000000:1:1723789260000000000:0,ETHUSDT:EVENT:1723789140000000000:1,ETHUSDT,-1,1723789260000000000,1723789140000000000,2606.72,2613.3,2551.01,8.466565349543519,2609.04,3.584962500721156,60:1723777200000000000:1,OBSERVED_OPPOSING_STRUCTURE,2609.04,2609.04,2613.29,2606.24,LIQUIDITY_RECLAIM,0.2097902097902511,-0.18191488947944806,0.17948717948719942,0.8638297872340409,-0.7672327672327236,-0.22386667613409433,-0.2350061199510259,0.21105990783414175,-2.2657342657342574,-0.11214947393656308,-0.14992067689053207,-0.3763644992880766,-8.431568431568595,-0.03477681357717032,-0.12294604358466432,-0.7372525494900941,0.7705479452054602,-0.09931506849313575,0.7382374690994308,0.7974940219802028,0.23873881234574354,0.7075377903256929,0.4986861537870091,-0.15327432973832877,-0.06428853192659127,0.2690162494510067,-0.4862758014932288,-1.9749999999999939,-0.2809569657394948,-0.29073426573426353,-0.0,-1.0,2.5580410792129693,1.4624834994774372,0.0,1.0986122886681096,0.8491508491508692,-0.1819148894794482,1.9791338148400945,0.1714285714285668,0.0,0.0,0.4635364635365072,1.314685314685422,25.242450282348628,0.4759896656534678,8.466565349543519,11.13086913086931,0.0,100000.0,0.008008457650076108,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1723789260000000000,1723789920000000000,2606.28,2613.8,290.592,-2943.70858368,11.0,False,0.0,-2943.70858368,-0.9812361945600001,0.21366061239530337
SOLUSDT:EVENT:1723819920000000000:-1:1723819980000000000:0,SOLUSDT:EVENT:1723819920000000000:-1,SOLUSDT,1,1723819980000000000,1723819920000000000,138.214,137.69,142.559,8.29198473282441,137.83499999999998,1.584962500721156,CHANNEL:15:15:1723815900000000000:1:-1,OBSERVED_OPPOSING_STRUCTURE,137.83499999999998,137.83499999999998,138.239,137.7,LIQUIDITY_RECLAIM,-0.15773809523808782,-0.16373579545454545,-0.20306513409960977,0.5343283582089486,-1.7172619047619069,-0.1810692207435042,-0.41184867951462806,-0.46955624355004577,-1.9255952380952632,-0.04645951738725224,-0.1156389633601443,-0.653288364249572,-7.819940476190504,-0.04216164998559778,-0.12189464405836106,-0.8336569579287996,0.3913857677902741,0.514981273408205,0.667828887513688,0.827854092381821,0.09909190037132046,0.31589900336846666,0.28941465885168327,3.025983865246884,0.3826040080767458,-0.9369881710645871,-1.4939812708522755,-1.0374562460549865,-0.22328063390963138,-0.8881389920402767,-1.0,1.0,-0.7799796584765255,1.698669046162043,1.0,0.6931471805599453,0.2008928571428445,-0.19206206583384056,1.523382029246258,0.06188118811882216,0.0,0.0,0.5639880952381261,0.7797619047619095,37.91222307436301,0.3159206106870223,8.29198473282441,6.465773809523836,0.0,97056.29141632,0.0066049073045678156,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1723819980000000000,1723822020000000000,138.23,137.66,4020.09,-2846.00261505,34.0,False,0.0,-2846.00261505,-0.9774405394089493,0.18866292313504113
ETHUSDT:EVENT:1723822080000000000:-1:1723822260000000000:0,ETHUSDT:EVENT:1723822080000000000:-1,ETHUSDT,1,1723822260000000000,1723822080000000000,2566.13,2558.12,2618.99,6.599250936329367,2559.5,3.584962500721156,60:1723813200000000000:-1,OBSERVED_OPPOSING_STRUCTURE,2559.5,2559.5,2568.24,2558.13,LIQUIDITY_RECLAIM,0.14853017019082662,-0.02218882035893659,0.45569620253161824,0.8493150684931356,-2.215575038679748,-0.2098475582912287,-0.6415770609318824,-0.4587280108254388,-1.7534811758638589,-0.087107017099835,-0.13789746917586113,-0.6050357936311999,-5.411036616812829,-0.03522561216025928,-0.0847769877181641,-0.737144734680466,0.48115942028990666,0.2637681159419659,0.7642611610685597,0.5878038420153764,0.05302263951914048,0.29231451673395864,0.46765211359156567,-0.7348957361741348,0.28634634646802876,-1.252814258911807,-2.2709505941213157,-2.0945903689806222,0.05537555544156758,0.34110919311676335,0.0,1.0,-1.2112185780427895,1.2431935174792172,0.0,1.3862943611198906,0.14130995358431148,-0.13985984267313692,2.855754552455724,0.24141876430202808,0.0,0.0,0.6838576585869162,0.8261990716864642,31.21431883809557,0.38383895131085094,6.599250936329367,5.452294997421353,0.0,94210.28880127,0.00033682844436111817,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1723822260000000000,1723822560000000000,2566.51,2557.74,243.876,-2763.6333165,5.0,False,0.0,-2763.6333165,-0.9778243090234341,0.19673569844802685
SOLUSDT:EVENT:1723829580000000000:1:1723829700000000000:0,SOLUSDT:EVENT:1723829580000000000:1,SOLUSDT,-1,1723829700000000000,1723829580000000000,138.229,138.932,129.362,12.613086770981992,138.774,1.584962500721156,CHANNEL:15:15:1723825800000000000:1:1,OBSERVED_OPPOSING_STRUCTURE,138.774,138.774,138.922,137.914,LIQUIDITY_RECLAIM,-0.330785267546902,0.15360936924425325,-0.18918918918919164,0.37499999999995415,-2.066712995135512,0.004368935704307774,-0.3790466479734954,-0.5174094707520982,1.455177206393303,0.042641366731764496,0.09936414539242582,-0.32140691328077664,5.371785962473834,0.048031369795901876,0.09109765008131533,0.33149256020861795,0.6837270341207169,-0.19816272965884354,1.0077763245047686,1.1753943207879964,0.426017192024033,0.41675541724647297,1.3020174036326715,-0.4497158847527327,0.403735333317134,-0.6922050442002717,-0.9326170376055274,1.2025886031966264,-1.1340959575299847,0.25258860319667664,1.0,-1.0,-0.7879555044111999,1.6486586255873816,1.0,1.0986122886681096,0.20569840166781644,0.15360936924425325,2.332587601413477,0.36627906976746644,0.0,0.0,0.7574704656010832,0.9770674079221182,50.85763479443347,0.23655277382646658,12.613086770981992,12.323835997220135,0.0,91446.65548477,0.004373242842201339,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1723829700000000000,1723831080000000000,138.21,138.96,3055.88,-2715.4091298,23.0,False,0.0,-2715.4091298,-0.9897971356106579,0.11973447316488423
SOLUSDT:EVENT:1723835040000000000:1:1723835220000000000:0,SOLUSDT:EVENT:1723835040000000000:1,SOLUSDT,-1,1723835220000000000,1723835040000000000,140.547,140.98499999999999,136.06,10.244292237443187,140.637,1.584962500721156,15:1723832100000000000:1,OBSERVED_OPPOSING_STRUCTURE,140.637,140.637,140.975,140.337,LIQUIDITY_RECLAIM,0.20214395099540727,0.17346129686647238,0.3333333333333333,0.478411053540558,-2.8223583460948434,-0.06076589549236595,-0.6080501484658425,-0.6541414141414155,-0.8223583460949306,0.0178729955285741,-0.06003353828954777,-0.6624605678233462,-3.114854517610918,0.0303472882435739,-0.051491063743607325,-0.8261928934010156,0.44214162348876823,0.03626943005178982,1.0487913912744737,1.060188607211349,0.11490779218141745,0.4752211068963398,1.4786652546372459,2.718546795124066,0.293856498695047,-0.5122951774776493,-1.2271086796766295,-0.951719713588001,-1.5952496664182139,0.12936136749307037,-0.0,-1.0,-0.7577389813686957,1.4508328822574619,0.0,1.3862943611198906,0.5176110260336654,0.0684796829742341,2.0689715724619693,0.7,0.0,0.0,0.13782542113323223,0.6707503828483534,31.1639522721928,0.38566027397261304,10.244292237443187,6.871362940275432,0.0,88731.24635497,0.0029908817966299156,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1723835220000000000,1723836780000000000,140.52,141.01,4120.48,-2599.0545672,26.0,False,0.0,-2599.0545672,-0.9763770464061265,0.1505250157312268
SOLUSDT:EVENT:1723847820000000000:-1:1723848000000000000:0,SOLUSDT:EVENT:1723847820000000000:-1,SOLUSDT,1,1723848000000000000,1723847820000000000,139.796,139.651,141.888,14.42758620689845,139.73200000000003,1.584962500721156,CHANNEL:15:15:1723845600000000000:-1:-1,OBSERVED_OPPOSING_STRUCTURE,139.73200000000003,139.73200000000003,139.945,139.661,LIQUIDITY_RECLAIM,-0.2764883955600374,0.38496228909105046,-0.3712737127371574,-0.04929577464792401,-0.4298688193743509,0.23859712338227787,-0.1444067796610078,-0.5063985374771787,-1.0898082744702582,0.034983923305471995,-0.09660107334526447,-0.44444444444447373,0.9021190716447961,-0.0435463170975595,0.01571232732257746,-0.23719835197175176,0.9855072463767399,-0.014492753623260041,0.39580871364582,0.3809386070797682,-0.0792468791027226,0.44302201774944405,-0.071532293254295,0.6995596724501674,0.199879124891141,-0.3958701872014606,-0.3406028588850406,-0.47369952598143583,-0.08926596048931029,-0.6161087484888224,1.0,0.0,-0.9961658279415446,1.2431935174792172,1.0,1.3862943611198906,0.14328960645817435,0.3669232046951996,1.566256845790597,0.6995305164320427,0.0,0.0,0.12916246215936153,0.29263370332992894,10.372256716929083,1.1563324137932485,14.42758620689845,4.221997981836496,0.0,86132.19178777,0.006441291614046378,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1723848000000000000,1723848420000000000,139.85,139.6,6550.29,-2552.81177025,7.0,False,0.0,-2552.81177025,-0.9879433450929846,0.18682141431587337
SOLUSDT:EVENT:1723852920000000000:-1:1723853040000000000:0,SOLUSDT:EVENT:1723852920000000000:-1,SOLUSDT,1,1723853040000000000,1723852920000000000,138.845,138.41500000000002,141.888,7.076744186046882,138.5,1.584962500721156,15:1723834800000000000:-1,OBSERVED_OPPOSING_STRUCTURE,138.5,138.5,138.845,138.425,LIQUIDITY_RECLAIM,0.4489795918366918,-0.12971571975151192,0.5057471264367271,1.0,-0.7780612244897932,-0.3033385250897271,-0.2298417483044614,-0.12041884816755077,-1.2423469387754649,-0.06059952555531594,-0.12955573290768926,-0.25597874224979456,-4.471938775510125,-0.09826450256341704,-0.0840082426798315,-0.7581341779441466,0.9859154929578122,0.014084507042187742,0.5755579926480114,1.0145605466945304,0.42210791463365915,0.7041166979548825,0.4321552301589371,0.3602127841162428,0.8881781061541979,-0.03212628836531392,-0.526393249607534,-0.4524725274725195,-0.2516679748822592,-0.7898744113029454,0.0,-1.0,0.0,3.0508515727750707,0.0,1.0986122886681096,0.19132653061221097,-0.12971571975151192,2.0157370599191866,0.0,0.0,0.0,0.880102040816301,1.0969387755101208,30.969786452517436,0.38687441860467053,7.076744186046882,7.762755102040632,0.0,83579.38001752,0.00038433295394803627,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1723853040000000000,1723853580000000000,138.87,138.39,3886.95,-2404.5838785,9.0,False,0.0,-2404.5838785,-0.9590020401347592,0.18683694600918255
SOLUSDT:EVENT:1723892580000000000:-1:1723892700000000000:0,SOLUSDT:EVENT:1723892580000000000:-1,SOLUSDT,1,1723892700000000000,1723892580000000000,138.366,138.0,140.09900000000002,4.734972677595461,138.1,3.584962500721156,60:1723867200000000000:-1,OBSERVED_OPPOSING_STRUCTURE,138.1,138.1,138.366,138.01,LIQUIDITY_RECLAIM,0.2724252491695067,-0.08345898937475892,0.16599190283405282,1.0,-1.0166112956810007,-0.1417202286747844,-0.1929382093316398,-0.21929824561399003,-3.3156146179401462,-0.12022828668057854,-0.18745304282493944,-0.5415325177076322,-2.3754152823919283,-0.028492345568327766,-0.03942652329748894,-0.6607908527870225,0.9082278481012781,0.09177215189872194,1.2253494163811103,1.1926960916742104,0.4898748770869926,0.8043479905799976,0.9396254508398094,1.2284507981519255,1.3497220753418864,-0.09789644012945835,-0.39532198829129594,-2.293289334933375,-0.6212893073897048,-1.0223252830067713,1.0,0.0,-4.7286135693215785,2.085672091430472,0.0,1.0986122886681096,0.2990033222591456,-0.08345898937475892,2.2582958682344474,0.0,0.0,0.0,0.8837209302326174,1.2159468438538588,26.45158492693392,0.4530590163934254,4.734972677595461,5.757475083056455,0.0,81174.79613901999,0.00023299721964824965,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1723892700000000000,1723900020000000000,138.4,140.1,4192.35,6719.4147330000005,122.0,False,0.0,6719.4147330000005,2.759236878358289,0.2648636506043332
SOLUSDT:EVENT:1723900140000000000:1:1723900380000000000:0,SOLUSDT:EVENT:1723900140000000000:1,SOLUSDT,-1,1723900380000000000,1723900140000000000,140.313,140.785,138.01999999999998,4.858050847457554,140.54100000000003,3.584962500721156,CHANNEL:60:60:1723888800000000000:1:1,OBSERVED_OPPOSING_STRUCTURE,140.54100000000003,140.54100000000003,140.775,139.654,LIQUIDITY_RECLAIM,0.6491228070175709,0.4562706574307861,0.6132596685083194,-0.17573595004457876,-2.201754385964879,0.058849805209858816,-0.4256642170717827,-0.24939073923636146,-3.181286549707596,-0.01346462124859175,-0.20451127819548673,-0.4493444576877017,-3.573099415204633,-0.004133394663236158,-0.060173330707109195,-0.6658227848101157,0.2524850894632396,-0.5626242544731634,2.4867152415029583,2.0918030719899785,0.38402805958451375,0.6698747259799596,0.6635430912105278,1.5180065949382815,0.3877232226402305,-0.7083496412263528,-2.0819293397220027,-3.2028444373752496,-0.11982504624287627,0.021557887667653652,1.0,-1.0,-2.622400658842843,1.423108334242607,1.0,1.6094379124341003,0.6842105263157348,0.3408994362134522,3.308318464263776,0.7429537767756148,0.0,0.0,0.6666666666667774,1.3801169590643572,33.6390783462693,0.3573279661016885,4.858050847457554,6.7046783625731425,0.0,87894.21087202,0.004716683655886008,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1723900380000000000,1723905480000000000,140.28,140.81,3891.81,-2609.63373645,85.0,False,0.0,-2609.63373645,-0.9896873793162576,0.27978619781565334
SOLUSDT:EVENT:1723950000000000000:1:1723950180000000000:0,SOLUSDT:EVENT:1723950000000000000:1,SOLUSDT,-1,1723950180000000000,1723950000000000000,142.714,143.31,140.939,2.9781879194630787,143.089,1.584962500721156,15:1723942800000000000:1,OBSERVED_OPPOSING_STRUCTURE,143.089,143.089,143.3,142.586,LIQUIDITY_RECLAIM,0.4189189189188936,-0.09929393108822102,0.2844036697247551,0.641456582633092,-2.601351351351329,-0.041624299046602704,-0.3316106804478897,-0.17812061711079097,-5.216216216216139,-0.08782695774083717,-0.2565636424061168,-0.5056938000843438,-3.76689189189184,-0.06051523539145423,-0.05883594533270124,-0.5056938000843438,0.6838235294117775,-0.3112745098038852,1.3117079606637583,1.2120683815918312,0.551353094281837,0.7649126132894327,-1.2614228850149622,-1.059768338655953,-1.1053085526932092,-0.7442622950818838,-4.027895595431989,-6.225285481239385,1.42654424408066,1.0090692650232453,-0.0,-1.0,-1.0120267260578921,2.1972245773362196,0.0,1.3862943611198906,0.7128378378378653,-0.10349615620454972,3.067521739451845,0.2544731610337763,0.0,0.0,1.2668918918918641,2.0135135135134816,41.761845369060055,0.287943624161072,2.9781879194630787,5.996621621621509,0.0,85284.57713557,0.0013307251273548537,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1723950180000000000,1723953660000000000,142.69,140.94,3191.23,5267.01980441,58.0,False,0.0,5267.01980441,2.0586058196030153,0.34461305330442216
