trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,price,time_in_force,expire_time_ns,filled_qty,liquidity_side,avg_px,slippage,commissions,status,is_post_only,is_reduce_only,is_quote_quantity,display_qty,emulation_trigger,trigger_instrument_id,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last
BACKTESTER-001,PortfolioStrategy-000,XRPUSDT-PERP.BINANCE,BINANCE-4-001,XRPUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-56abb207b644a0e3-16751,LIMIT,SELL,552573,0.6525,GTD,1.626078180000001e+18,552573,MAKER,0.6524206685813457,7.93314186542382e-05,['144.20401844 USDT'],FILLED,True,False,False,,NO_TRIGGER,,OTO,OL-20210712-072300-001-000-1,"['O-20210712-072300-001-000-2', 'O-20210712-072300-001-000-3']",,,,,['ENTRY'],d73f8f53-ba8b-49d7-b165-0a3d9993e494,2021-07-12 07:23:00+00:00,2021-07-12 07:24:00+00:00
BACKTESTER-001,PortfolioStrategy-000,XRPUSDT-PERP.BINANCE,BINANCE-4-003,XRPUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-d37d9112cdda5cd0-17309,LIMIT,BUY,552573,0.6450,GTC,,552573,MAKER,0.6451,9.999999999998899e-05,['142.58593692 USDT'],FILLED,True,True,False,,NO_TRIGGER,,OUO,OL-20210712-072300-001-000-1,['O-20210712-072300-001-000-2'],O-20210712-072300-001-000-1,,,,['TAKE_PROFIT'],28a4e99f-501d-4732-b667-29eda7886401,2021-07-12 07:23:00+00:00,2021-07-12 09:59:00+00:00
BACKTESTER-001,PortfolioStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-001,BTCUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-0903eb3cf73f3297-22465,LIMIT,BUY,15.880,32896.0,GTD,1.626160740000001e+18,15.880,MAKER,32896.1,0.09999999999854481,['208.95602720 USDT'],FILLED,True,False,False,,NO_TRIGGER,,OTO,OL-20210713-061900-001-000-2,"['O-20210713-061900-001-000-5', 'O-20210713-061900-001-000-6']",,,,,['ENTRY'],f6ce011d-9e80-4d45-946b-6fb1e1ff4613,2021-07-13 06:19:00+00:00,2021-07-13 06:23:00+00:00
BACKTESTER-001,PortfolioStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-003,BTCUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-45246de4a7a20416-22646,LIMIT,SELL,15.880,33224.0,GTC,,15.880,MAKER,33223.9,0.09999999999854481,['211.03821280 USDT'],FILLED,True,True,False,,NO_TRIGGER,,OUO,OL-20210713-061900-001-000-2,['O-20210713-061900-001-000-5'],O-20210713-061900-001-000-4,,,,['TAKE_PROFIT'],6d5265c8-ccd5-4e30-a351-e318caa549ef,2021-07-13 06:19:00+00:00,2021-07-13 07:12:00+00:00
BACKTESTER-001,PortfolioStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-001,SOLUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-fddae2460e4a579e-28272,LIMIT,BUY,6847.5,27.820,GTD,1.626248280000001e+18,6847.5,MAKER,27.82019518072289,0.00019518072289059774,['76.19951460 USDT'],FILLED,True,False,False,,NO_TRIGGER,,OTO,OL-20210714-063800-001-000-3,"['O-20210714-063800-001-000-8', 'O-20210714-063800-001-000-9']",,,,,['ENTRY'],6fd4e887-1005-41aa-81bb-2cd677fcb2cc,2021-07-14 06:38:00+00:00,2021-07-14 06:56:00+00:00
BACKTESTER-001,PortfolioStrategy-000,SOLUSDT-PERP.BINANCE,BINANCE-3-003,SOLUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-6170f42e5920318b-29028,LIMIT,SELL,6847.5,29.287,GTC,,6847.5,MAKER,29.28625196056955,0.0007480394304479887,['80.21504412 USDT'],FILLED,True,True,False,,NO_TRIGGER,,OUO,OL-20210714-063800-001-000-3,['O-20210714-063800-001-000-8'],O-20210714-063800-001-000-7,,,,['TAKE_PROFIT'],382a8ad0-0983-449a-9f76-2a43f7483383,2021-07-14 06:38:00+00:00,2021-07-14 10:16:00+00:00
BACKTESTER-001,PortfolioStrategy-000,ETHUSDT-PERP.BINANCE,BINANCE-2-001,ETHUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-5710183b4891e575-41440,LIMIT,BUY,102.842,1878.02,GTD,1.626441600000001e+18,102.842,MAKER,1878.03,0.009999999999990905,['77.25614450 USDT'],FILLED,True,False,False,,NO_TRIGGER,,OTO,OL-20210716-122000-001-000-4,"['O-20210716-122000-001-000-11', 'O-20210716-122000-001-000-12']",,,,,['ENTRY'],cf4a156f-6c78-4227-89be-9f43406b2c52,2021-07-16 12:20:00+00:00,2021-07-16 12:23:00+00:00
BACKTESTER-001,PortfolioStrategy-000,ETHUSDT-PERP.BINANCE,BINANCE-2-003,ETHUSDT-PERP.BINANCE-PortfolioStrategy-000,BINANCE-001,T-41e142a39eaf0c81-42223,LIMIT,SELL,102.842,1929.50,GTC,,102.842,MAKER,1929.49,0.009999999999990905,['79.37304423 USDT'],FILLED,True,True,False,,NO_TRIGGER,,OUO,OL-20210716-122000-001-000-4,['O-20210716-122000-001-000-11'],O-20210716-122000-001-000-10,,,,['TAKE_PROFIT'],29c6530b-8aed-43b4-bb8e-30ce6fecc4bc,2021-07-16 12:20:00+00:00,2021-07-16 15:45:00+00:00
